"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
6,"Chemical Products",630,"Pharmaceutical products",63001,"Glands and Other Organs",1809398
6,"Chemical Products",630,"Pharmaceutical products",63002,"Vaccines, blood, antisera, toxins and cultures",26401623
6,"Chemical Products",630,"Pharmaceutical products",63003,"Unpackaged Medicaments",9349
6,"Chemical Products",630,"Pharmaceutical products",63004,"Packaged Medicaments",596081006.0000001
6,"Chemical Products",630,"Pharmaceutical products",63005,"Bandages",124026568
6,"Chemical Products",630,"Pharmaceutical products",63006,"Special Pharmaceuticals",85943023
6,"Chemical Products",631,"Fertilizers",63101,"Animal or Vegetable Fertilizers",4940568
6,"Chemical Products",631,"Fertilizers",63102,"Nitrogenous Fertilizers",3730459
6,"Chemical Products",631,"Fertilizers",63103,"Phosphatic Fertilizers",66241
6,"Chemical Products",631,"Fertilizers",63104,"Potassic Fertilizers",174510
6,"Chemical Products",631,"Fertilizers",63105,"Mixed Mineral or Chemical Fertilizers",141806454
6,"Chemical Products",632,"Paints, dyes, & varnishes",63202,"Synthetic Tanning Extracts",2927964
6,"Chemical Products",632,"Paints, dyes, & varnishes",63203,"Vegetable or Animal Dyes",3384115
6,"Chemical Products",632,"Paints, dyes, & varnishes",63204,"Synthetic Coloring Matter",50044738
6,"Chemical Products",632,"Paints, dyes, & varnishes",63205,"Lake Pigments",82156
6,"Chemical Products",632,"Paints, dyes, & varnishes",63206,"Other Coloring Matter",135371557
6,"Chemical Products",632,"Paints, dyes, & varnishes",63207,"Prepared Pigments",76423069
6,"Chemical Products",632,"Paints, dyes, & varnishes",63208,"Nonaqueous Paints",72616522
6,"Chemical Products",632,"Paints, dyes, & varnishes",63209,"Aqueous Paints",48996020
6,"Chemical Products",632,"Paints, dyes, & varnishes",63210,"Other Paints",4656.000000000001
6,"Chemical Products",632,"Paints, dyes, & varnishes",63212,"Nonaqueous Pigments",5284051
6,"Chemical Products",632,"Paints, dyes, & varnishes",63213,"Artistry Paints",2296138
6,"Chemical Products",632,"Paints, dyes, & varnishes",63214,"Glaziers Putty",60747753
6,"Chemical Products",632,"Paints, dyes, & varnishes",63215,"Ink",2630892
6,"Chemical Products",633,"Perfumery & cosmetics",63301,"Essential Oils",179331681
6,"Chemical Products",633,"Perfumery & cosmetics",63302,"Scented Mixtures",29149828.999999996
6,"Chemical Products",633,"Perfumery & cosmetics",63303,"Perfumes",85661337
6,"Chemical Products",633,"Perfumery & cosmetics",63304,"Beauty Products",279101808
6,"Chemical Products",633,"Perfumery & cosmetics",63305,"Hair Products",428892116.00000006
6,"Chemical Products",633,"Perfumery & cosmetics",63306,"Dental Products",232262930
6,"Chemical Products",633,"Perfumery & cosmetics",63307,"Shaving Products",433892619
6,"Chemical Products",634,"Soap, cleaners, candles, dental, modelling pastes",63401,"Soap",265154891.99999997
6,"Chemical Products",634,"Soap, cleaners, candles, dental, modelling pastes",63402,"Cleaning Products",687746380
6,"Chemical Products",634,"Soap, cleaners, candles, dental, modelling pastes",63403,"Lubricating Products",8101861
6,"Chemical Products",634,"Soap, cleaners, candles, dental, modelling pastes",63404,"Waxes",8708193
6,"Chemical Products",634,"Soap, cleaners, candles, dental, modelling pastes",63405,"Polishes and Creams",1854779
6,"Chemical Products",634,"Soap, cleaners, candles, dental, modelling pastes",63406,"Candles",56996062.99999999
6,"Chemical Products",634,"Soap, cleaners, candles, dental, modelling pastes",63407,"Pastes and Waxes",9981800
6,"Chemical Products",635,"Glues, starches, & albuminoid products",63502,"Water Soluble Proteins",158233
6,"Chemical Products",635,"Glues, starches, & albuminoid products",63503,"Gelatin",5338390
6,"Chemical Products",635,"Glues, starches, & albuminoid products",63504,"Peptones",9574775
6,"Chemical Products",635,"Glues, starches, & albuminoid products",63505,"Dextrins",2991222
6,"Chemical Products",635,"Glues, starches, & albuminoid products",63506,"Glues",78860103
6,"Chemical Products",635,"Glues, starches, & albuminoid products",63507,"Enzymes",25881754
6,"Chemical Products",636,"Explosives, matches, & fireworks",63602,"Prepared Explosives",20958575
6,"Chemical Products",636,"Explosives, matches, & fireworks",63603,"Detonating Fuses",34874306.00000001
6,"Chemical Products",636,"Explosives, matches, & fireworks",63604,"Fireworks",95396
6,"Chemical Products",636,"Explosives, matches, & fireworks",63605,"Matches",47626.00000000001
6,"Chemical Products",636,"Explosives, matches, & fireworks",63606,"Pyrophoric Alloys",918582.0000000001
6,"Chemical Products",637,"Photo & movie goods",63701,"Photographic Plates",7826755.999999999
6,"Chemical Products",637,"Photo & movie goods",63702,"Photographic Film",3467147
6,"Chemical Products",637,"Photo & movie goods",63703,"Photographic Paper",3253.9999999999995
6,"Chemical Products",637,"Photo & movie goods",63705,"Developed Exposed Photographic Material",12039.000000000002
6,"Chemical Products",637,"Photo & movie goods",63706,"Motion-picture film, exposed and developed",19484
6,"Chemical Products",637,"Photo & movie goods",63707,"Photographic Chemicals",1057365
6,"Chemical Products",638,"Chemical products n.e.s.",63801,"Artificial Graphite",59112228.99999999
6,"Chemical Products",638,"Chemical products n.e.s.",63802,"Activated Carbon",61582331
6,"Chemical Products",638,"Chemical products n.e.s.",63804,"Wood Pulp Lyes",2323694
6,"Chemical Products",638,"Chemical products n.e.s.",63805,"Turpentine",14696727
6,"Chemical Products",638,"Chemical products n.e.s.",63806,"Rosin",20936738
6,"Chemical Products",638,"Chemical products n.e.s.",63808,"Pesticides",225950853
6,"Chemical Products",638,"Chemical products n.e.s.",63809,"Dyeing Finishing Agents",86771761
6,"Chemical Products",638,"Chemical products n.e.s.",63810,"Metal Pickling Preparations",29015448
6,"Chemical Products",638,"Chemical products n.e.s.",63811,"Antiknock",94036095
6,"Chemical Products",638,"Chemical products n.e.s.",63812,"Prepared Rubber Accelerators",32910697
6,"Chemical Products",638,"Chemical products n.e.s.",63813,"Fire Extinguishers Preparations",1045426.9999999999
6,"Chemical Products",638,"Chemical products n.e.s.",63814,"Organic Composite Solvents",1199237
6,"Chemical Products",638,"Chemical products n.e.s.",63815,"Reaction and Catalytic Products",46514040
6,"Chemical Products",638,"Chemical products n.e.s.",63816,"Refractory Cements",19610988
6,"Chemical Products",638,"Chemical products n.e.s.",63817,"Alkylbenzenes and Alkylnaphthalenes",135475
6,"Chemical Products",638,"Chemical products n.e.s.",63818,"Disc Chemicals for Electronics",15275
6,"Chemical Products",638,"Chemical products n.e.s.",63819,"Hydraulic Brake Fluid",1352299
6,"Chemical Products",638,"Chemical products n.e.s.",63820,"Antifreeze",74164
6,"Chemical Products",638,"Chemical products n.e.s.",63821,"Micro-Organism Culture Preparations",4904717.000000001
6,"Chemical Products",638,"Chemical products n.e.s.",63823,"Industrial Fatty Acids, Oils and Alcohols",294828194
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73901,"Ethylene Polymers",148472931
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73902,"Propylene Polymers",15856581
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73903,"Styrene Polymers",354248901
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73904,"Vinyl Chloride Polymers",58704028
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73905,"Other Vinyl Polymers",7854457
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73906,"Acrylic Polymers",88328853.00000001
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73907,"Polyacetals",605730808
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73908,"Polyamides",30035257
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73909,"Amino-resins",31544781
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73910,"Silicone",2068839
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73911,"Petroleum Resins",5802682
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73912,"Cellulose",16236461
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73913,"Natural Polymers",302610
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73914,"Polymer Ion-Exchangers",125870
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73915,"Scrap Plastic",51474781
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73916,"Monofilament",27736509
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73917,"Plastic Pipes",671975253
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73918,"Plastic Floor Coverings",110015242.00000001
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73919,"Self-adhesive Plastics",217568275
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73920,"Raw Plastic Sheeting",746334135
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73921,"Other Plastic Sheetings",253574873
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73922,"Plastic Wash Basins",50195000
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73923,"Plastic Lids",1571875156
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73924,"Plastic Housewares",525645528
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73925,"Plastic Building Materials",408075852
7,"Plastics and Rubbers",739,"Plastics & articles thereof",73926,"Other Plastic Products",2307090149
7,"Plastics and Rubbers",740,"Rubber & articles thereof",74001,"Rubber",614845
7,"Plastics and Rubbers",740,"Rubber & articles thereof",74002,"Synthetic Rubber",129301732
7,"Plastics and Rubbers",740,"Rubber & articles thereof",74004,"Scrap Rubber",1493852
7,"Plastics and Rubbers",740,"Rubber & articles thereof",74005,"Compounded Unvulcanised Rubber",80866245
7,"Plastics and Rubbers",740,"Rubber & articles thereof",74006,"Unvulcanised Rubber Products",1070928
7,"Plastics and Rubbers",740,"Rubber & articles thereof",74007,"Rubber Thread",48380
7,"Plastics and Rubbers",740,"Rubber & articles thereof",74008,"Rubber Sheets",33522736
7,"Plastics and Rubbers",740,"Rubber & articles thereof",74009,"Rubber Pipes",900761375
7,"Plastics and Rubbers",740,"Rubber & articles thereof",74010,"Rubber Belting",169243396
7,"Plastics and Rubbers",740,"Rubber & articles thereof",74011,"Rubber Tires",2115838573
7,"Plastics and Rubbers",740,"Rubber & articles thereof",74012,"Used Rubber Tires",92389493.99999999
7,"Plastics and Rubbers",740,"Rubber & articles thereof",74013,"Rubber Inner Tubes",1917468
7,"Plastics and Rubbers",740,"Rubber & articles thereof",74014,"Pharmaceutical Rubber Products",1068882
7,"Plastics and Rubbers",740,"Rubber & articles thereof",74015,"Rubber Apparel",3712504
7,"Plastics and Rubbers",740,"Rubber & articles thereof",74016,"Other Rubber Products",1084229715.0000002
7,"Plastics and Rubbers",740,"Rubber & articles thereof",74017,"Hard Rubber",902723.9999999999
8,"Animal Hides",841,"Raw hides & skin (non-fur)",84101,"Equine and Bovine Hides",405329
8,"Animal Hides",841,"Raw hides & skin (non-fur)",84104,"Tanned Equine and Bovine Hides",70901485
8,"Animal Hides",841,"Raw hides & skin (non-fur)",84105,"Tanned Sheep Hides",53893
8,"Animal Hides",841,"Raw hides & skin (non-fur)",84106,"Tanned Goat Hides",320461
8,"Animal Hides",841,"Raw hides & skin (non-fur)",84107,"Leather of Other Animals",966064
8,"Animal Hides",841,"Raw hides & skin (non-fur)",84108,"Chamois Leather",2877843
8,"Animal Hides",841,"Raw hides & skin (non-fur)",84109,"Patent Leather",31026.999999999996
8,"Animal Hides",841,"Raw hides & skin (non-fur)",84110,"Leather Waste",202075
8,"Animal Hides",841,"Raw hides & skin (non-fur)",84111,"Leather Sheets",459212
8,"Animal Hides",842,"Leather articles",84201,"Saddlery",23539437
8,"Animal Hides",842,"Leather articles",84202,"Trunks and Cases",308515829
8,"Animal Hides",842,"Leather articles",84203,"Leather Apparel",39093669
8,"Animal Hides",842,"Leather articles",84205,"Other Leather Articles",39666095
8,"Animal Hides",842,"Leather articles",84206,"Articles of Gut",41905
8,"Animal Hides",843,"Furskins, articifial fur, & articles",84302,"Tanned Furskins",80701
8,"Animal Hides",843,"Furskins, articifial fur, & articles",84303,"Furskin Apparel",33047
8,"Animal Hides",843,"Furskins, articifial fur, & articles",84304,"Artificial Fur",2150
9,"Wood Products",944,"Wood, wood articles, & charcoal",94401,"Fuel Wood",6973762
9,"Wood Products",944,"Wood, wood articles, & charcoal",94402,"Wood Charcoal",59788428
9,"Wood Products",944,"Wood, wood articles, & charcoal",94403,"Rough Wood",194881.99999999997
9,"Wood Products",944,"Wood, wood articles, & charcoal",94404,"Wood Stakes",14064
9,"Wood Products",944,"Wood, wood articles, & charcoal",94405,"Wood Wool",15886
9,"Wood Products",944,"Wood, wood articles, & charcoal",94407,"Sawn Wood",6056190
9,"Wood Products",944,"Wood, wood articles, & charcoal",94408,"Veneer Sheets",129058.99999999999
9,"Wood Products",944,"Wood, wood articles, & charcoal",94409,"Shaped Wood",125794798
9,"Wood Products",944,"Wood, wood articles, & charcoal",94410,"Particle Board",19885410
9,"Wood Products",944,"Wood, wood articles, & charcoal",94411,"Wood Fiberboard",29146800
9,"Wood Products",944,"Wood, wood articles, & charcoal",94412,"Plywood",5473141
9,"Wood Products",944,"Wood, wood articles, & charcoal",94413,"Densified Wood",8234413
9,"Wood Products",944,"Wood, wood articles, & charcoal",94414,"Wood Frames",5157460.999999999
9,"Wood Products",944,"Wood, wood articles, & charcoal",94415,"Wood Crates",46043559
9,"Wood Products",944,"Wood, wood articles, & charcoal",94416,"Wood Barrels",1786877.0000000002
9,"Wood Products",944,"Wood, wood articles, & charcoal",94417,"Wooden Tool Handles",3805502
9,"Wood Products",944,"Wood, wood articles, & charcoal",94418,"Wood Carpentry",231139725
9,"Wood Products",944,"Wood, wood articles, & charcoal",94419,"Wood Kitchenware",3535287.0000000005
9,"Wood Products",944,"Wood, wood articles, & charcoal",94420,"Wood Ornaments",8639475
9,"Wood Products",944,"Wood, wood articles, & charcoal",94421,"Other Wood Articles",163226229
9,"Wood Products",945,"Cork & cork articles",94503,"Natural Cork Articles",2831013
9,"Wood Products",945,"Cork & cork articles",94504,"Agglomerated Cork",206109
9,"Wood Products",946,"Straw & esparto manufactures",94601,"Plaiting Products",1911197
9,"Wood Products",946,"Straw & esparto manufactures",94602,"Basketwork",33928389
10,"Paper Goods",1047,"Wood pulp & paper scrap",104701,"Mechanical Wood Pulp",38150
10,"Paper Goods",1047,"Wood pulp & paper scrap",104703,"Sulfate Chemical Woodpulp",1251471
10,"Paper Goods",1047,"Wood pulp & paper scrap",104707,"Recovered Paper",5209869
10,"Paper Goods",1048,"Paper articles",104801,"Newsprint",3924954
10,"Paper Goods",1048,"Paper articles",104802,"Uncoated Paper",14147091
10,"Paper Goods",1048,"Paper articles",104803,"Tissue",109072414
10,"Paper Goods",1048,"Paper articles",104804,"Kraft Paper",25641609
10,"Paper Goods",1048,"Paper articles",104805,"Other Uncoated Paper",12636849
10,"Paper Goods",1048,"Paper articles",104806,"Vegetable Parchment",37337139
10,"Paper Goods",1048,"Paper articles",104807,"Composite Paper",55971
10,"Paper Goods",1048,"Paper articles",104808,"Corrugated Paper",7447003
10,"Paper Goods",1048,"Paper articles",104809,"Carbon Paper",1746148
10,"Paper Goods",1048,"Paper articles",104810,"Kaolin Coated Paper",24217369
10,"Paper Goods",1048,"Paper articles",104811,"Cellulose Fibers Paper",179170811
10,"Paper Goods",1048,"Paper articles",104812,"Paper Pulp Filter Blocks",4754197
10,"Paper Goods",1048,"Paper articles",104813,"Cigarette Paper",7282406
10,"Paper Goods",1048,"Paper articles",104814,"Wallpaper",84972
10,"Paper Goods",1048,"Paper articles",104816,"Other Carbon Paper",693106
10,"Paper Goods",1048,"Paper articles",104817,"Letter Stock",80859540
10,"Paper Goods",1048,"Paper articles",104818,"Toilet Paper",434756685
10,"Paper Goods",1048,"Paper articles",104819,"Paper Containers",472824120
10,"Paper Goods",1048,"Paper articles",104820,"Paper Notebooks",112476415
10,"Paper Goods",1048,"Paper articles",104821,"Paper Labels",112292188
10,"Paper Goods",1048,"Paper articles",104822,"Paper Spools",1637553.9999999998
10,"Paper Goods",1048,"Paper articles",104823,"Shaped Paper",252502400
10,"Paper Goods",1049,"Books, newspapers, & other prints",104901,"Brochures",141382931.00000003
10,"Paper Goods",1049,"Books, newspapers, & other prints",104902,"Newspapers",873781.0000000001
10,"Paper Goods",1049,"Books, newspapers, & other prints",104903,"Children's Picture Books",3870100
10,"Paper Goods",1049,"Books, newspapers, & other prints",104905,"Maps",4566
10,"Paper Goods",1049,"Books, newspapers, & other prints",104906,"Architectural Plans",641625
10,"Paper Goods",1049,"Books, newspapers, & other prints",104907,"Documents of title (bonds etc) and unused stamps",113986155
10,"Paper Goods",1049,"Books, newspapers, & other prints",104908,"Decals",11754264
10,"Paper Goods",1049,"Books, newspapers, & other prints",104909,"Postcards",2898982.9999999995
10,"Paper Goods",1049,"Books, newspapers, & other prints",104910,"Calendars",2873324
10,"Paper Goods",1049,"Books, newspapers, & other prints",104911,"Other Printed Material",252735497
11,"Textiles",1150,"Silk",115001,"Silk-worm Cocoons",980
11,"Textiles",1150,"Silk",115004,"Non-Retail Silk Yarn",2191292.9999999995
11,"Textiles",1150,"Silk",115006,"Retail Silk Yarn",16148
11,"Textiles",1150,"Silk",115007,"Silk Fabrics",4320
11,"Textiles",1151,"Wool & animal hair",115101,"Wool",8760
11,"Textiles",1151,"Wool & animal hair",115105,"Prepared Wool or Animal Hair",1753
11,"Textiles",1151,"Wool & animal hair",115106,"Non-Retail Carded Wool Yarn",151401
11,"Textiles",1151,"Wool & animal hair",115107,"Non-Retail Combed Wool Yarn",14664072
11,"Textiles",1151,"Wool & animal hair",115108,"Non-Retail Animal Hair Yarn",625
11,"Textiles",1151,"Wool & animal hair",115109,"Retail Wool or Animal Hair Yarn",2591
11,"Textiles",1151,"Wool & animal hair",115111,"Carded Wool or Animal Hair Fabric",7889222
11,"Textiles",1151,"Wool & animal hair",115112,"Combed Wool or Animal Hair Fabric",5407127
11,"Textiles",1152,"Cotton",115201,"Raw Cotton",714.0000000000001
11,"Textiles",1152,"Cotton",115202,"Cotton Waste",758881
11,"Textiles",1152,"Cotton",115204,"Cotton Sewing Thread",117671
11,"Textiles",1152,"Cotton",115205,"Non-Retail Pure Cotton Yarn",9290390
11,"Textiles",1152,"Cotton",115206,"Non-Retail Mixed Cotton Yarn",3451522
11,"Textiles",1152,"Cotton",115207,"Retail Cotton Yarn",7618214
11,"Textiles",1152,"Cotton",115208,"Light Pure Woven Cotton",3496868
11,"Textiles",1152,"Cotton",115209,"Heavy Pure Woven Cotton",27999240
11,"Textiles",1152,"Cotton",115210,"Light Mixed Woven Cotton",526648
11,"Textiles",1152,"Cotton",115211,"Heavy Mixed Woven Cotton",2333817
11,"Textiles",1152,"Cotton",115212,"Other Cotton Fabrics",15104
11,"Textiles",1153,"Vegetable textile fibers, paper yarn & fabrics",115301,"Flax Fibers",1648.0000000000002
11,"Textiles",1153,"Vegetable textile fibers, paper yarn & fabrics",115303,"Jute and Other Textile Fibers",4163
11,"Textiles",1153,"Vegetable textile fibers, paper yarn & fabrics",115305,"Coconut and Other Vegetable Fibers",574058
11,"Textiles",1153,"Vegetable textile fibers, paper yarn & fabrics",115308,"Other Vegetable Fibers Yarn",16474
11,"Textiles",1153,"Vegetable textile fibers, paper yarn & fabrics",115309,"Flax Woven Fabric",10560
11,"Textiles",1153,"Vegetable textile fibers, paper yarn & fabrics",115310,"Jute Woven Fabric",26038
11,"Textiles",1153,"Vegetable textile fibers, paper yarn & fabrics",115311,"Other Vegetable Fibers Fabric",16862.000000000004
11,"Textiles",1154,"Man-made filaments",115401,"Artificial Filament Sewing Thread",11385599
11,"Textiles",1154,"Man-made filaments",115402,"Non-Retail Synthetic Filament Yarn",75671652
11,"Textiles",1154,"Man-made filaments",115403,"Non-Retail Artificial Filament Yarn",99781
11,"Textiles",1154,"Man-made filaments",115404,"Synthetic Monofilament",15441973.999999998
11,"Textiles",1154,"Man-made filaments",115406,"Retail Artificial Filament Yarn",1505245
11,"Textiles",1154,"Man-made filaments",115407,"Synthetic Filament Yarn Woven Fabric",33573800
11,"Textiles",1154,"Man-made filaments",115408,"Artificial Filament Yarn Woven Fabric",22254
11,"Textiles",1155,"Man-made staple fibres",115501,"Synthetic Filament Tow",63271
11,"Textiles",1155,"Man-made staple fibres",115502,"Artificial Filament Tow",74865
11,"Textiles",1155,"Man-made staple fibres",115503,"Unprocessed Synthetic Staple Fibers",13426483
11,"Textiles",1155,"Man-made staple fibres",115504,"Unprocessed Artificial Staple Fibers",1350
11,"Textiles",1155,"Man-made staple fibres",115505,"Artificial Fibers Waste",1455577
11,"Textiles",1155,"Man-made staple fibres",115506,"Processed Synthetic Staple Fibers",25796
11,"Textiles",1155,"Man-made staple fibres",115508,"Non-Retail Artificial Staple Fibers Sewing Thread",2383408
11,"Textiles",1155,"Man-made staple fibres",115509,"Non-Retail Synthetic Staple Fibers Yarn",9808082
11,"Textiles",1155,"Man-made staple fibres",115510,"Non-Retail Artificial Staple Fibers Yarn",51253
11,"Textiles",1155,"Man-made staple fibres",115511,"Retail Artificial Staple Fibers Yarn",100251.00000000001
11,"Textiles",1155,"Man-made staple fibres",115512,"Synthetic Fabrics",15580399
11,"Textiles",1155,"Man-made staple fibres",115513,"Light Synthetic Cotton Fabrics",1168162
11,"Textiles",1155,"Man-made staple fibres",115514,"Heavy Synthetic Cotton Fabrics",1020958
11,"Textiles",1155,"Man-made staple fibres",115515,"Other Synthetic Fabrics",20891905
11,"Textiles",1155,"Man-made staple fibres",115516,"Woven Fabric of Synthetic Staple Fibers",325603
11,"Textiles",1156,"Wadding, felt, nonwovens, twin, ropes, & articles thereof",115601,"Wadding",31051093.000000004
11,"Textiles",1156,"Wadding, felt, nonwovens, twin, ropes, & articles thereof",115602,"Felt",33585351
11,"Textiles",1156,"Wadding, felt, nonwovens, twin, ropes, & articles thereof",115603,"Non-woven Textiles",100066046
11,"Textiles",1156,"Wadding, felt, nonwovens, twin, ropes, & articles thereof",115604,"Rubber Textiles",4378428
11,"Textiles",1156,"Wadding, felt, nonwovens, twin, ropes, & articles thereof",115605,"Metallic Yarn",558526.9999999999
11,"Textiles",1156,"Wadding, felt, nonwovens, twin, ropes, & articles thereof",115606,"Gimp Yarn",405023
11,"Textiles",1156,"Wadding, felt, nonwovens, twin, ropes, & articles thereof",115607,"Twine and Rope",19685295
11,"Textiles",1156,"Wadding, felt, nonwovens, twin, ropes, & articles thereof",115608,"Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials",5451219
11,"Textiles",1156,"Wadding, felt, nonwovens, twin, ropes, & articles thereof",115609,"Other Articles of Twine and Rope",8781122
11,"Textiles",1157,"Carpets & textile floor covers",115701,"Knotted Carpets",87453
11,"Textiles",1157,"Carpets & textile floor covers",115702,"Hand-Woven Rugs",1114940
11,"Textiles",1157,"Carpets & textile floor covers",115703,"Tufted Carpets",166894472
11,"Textiles",1157,"Carpets & textile floor covers",115704,"Felt Carpets",6188629
11,"Textiles",1157,"Carpets & textile floor covers",115705,"Other Carpets",565781.9999999999
11,"Textiles",1158,"Special woven fabrics and tapestries",115801,"Woven Fabrics",3770897
11,"Textiles",1158,"Special woven fabrics and tapestries",115802,"Terry Fabric",463.99999999999994
11,"Textiles",1158,"Special woven fabrics and tapestries",115803,"Gauze",14087
11,"Textiles",1158,"Special woven fabrics and tapestries",115804,"Tulles and Net Fabric",1058431
11,"Textiles",1158,"Special woven fabrics and tapestries",115805,"Hand-Woven Tapestries",63653
11,"Textiles",1158,"Special woven fabrics and tapestries",115806,"Narrow Woven Fabric",15406235
11,"Textiles",1158,"Special woven fabrics and tapestries",115807,"Labels",12201425.999999998
11,"Textiles",1158,"Special woven fabrics and tapestries",115808,"Ornamental Trimmings",14839092
11,"Textiles",1158,"Special woven fabrics and tapestries",115809,"Metallic Fabric",14479.000000000002
11,"Textiles",1158,"Special woven fabrics and tapestries",115810,"Embroidery",20383760
11,"Textiles",1158,"Special woven fabrics and tapestries",115811,"Quilted Textiles",1378068
11,"Textiles",1159,"Coated, covered, & laminated fabrics for industrial use",115901,"Gum Coated Textile Fabric",1993007
11,"Textiles",1159,"Coated, covered, & laminated fabrics for industrial use",115902,"Polyamide Fabric",18259837
11,"Textiles",1159,"Coated, covered, & laminated fabrics for industrial use",115903,"Plastic Coated Textile Fabric",57888749
11,"Textiles",1159,"Coated, covered, & laminated fabrics for industrial use",115904,"Linoleum",2544
11,"Textiles",1159,"Coated, covered, & laminated fabrics for industrial use",115905,"Textile Wall Coverings",10500
11,"Textiles",1159,"Coated, covered, & laminated fabrics for industrial use",115906,"Rubber Textile Fabric",713047
11,"Textiles",1159,"Coated, covered, & laminated fabrics for industrial use",115907,"Coated Textile Fabric",277070.99999999994
11,"Textiles",1159,"Coated, covered, & laminated fabrics for industrial use",115908,"Textile Wicks",9667
11,"Textiles",1159,"Coated, covered, & laminated fabrics for industrial use",115909,"Hose Piping Textiles",391020.99999999994
11,"Textiles",1159,"Coated, covered, & laminated fabrics for industrial use",115910,"Conveyor Belt Textiles",3086187
11,"Textiles",1159,"Coated, covered, & laminated fabrics for industrial use",115911,"Textiles for technical uses",138494366
11,"Textiles",1160,"Knitted fabrics",116001,"Pile Fabric",4744931
11,"Textiles",1160,"Knitted fabrics",116002,"Light Rubberized Knitted Fabric",54489695
11,"Textiles",1161,"Knitted clothing accesories",116101,"Knit Men's Coats",12259675
11,"Textiles",1161,"Knitted clothing accesories",116102,"Knit Women's Coats",4019472
11,"Textiles",1161,"Knitted clothing accesories",116103,"Knit Men's Suits",40290706
11,"Textiles",1161,"Knitted clothing accesories",116104,"Knit Women's Suits",93056987
11,"Textiles",1161,"Knitted clothing accesories",116105,"Knit Men's Shirts",17982839
11,"Textiles",1161,"Knitted clothing accesories",116106,"Knit Women's Shirts",103905455.99999999
11,"Textiles",1161,"Knitted clothing accesories",116107,"Knit Men's Undergarments",10089258
11,"Textiles",1161,"Knitted clothing accesories",116108,"Knit Women's Undergarments",44171146
11,"Textiles",1161,"Knitted clothing accesories",116109,"Knit T-shirts",509523354
11,"Textiles",1161,"Knitted clothing accesories",116110,"Knit Sweaters",233270354
11,"Textiles",1161,"Knitted clothing accesories",116111,"Knit Babies' Garments",6822460
11,"Textiles",1161,"Knitted clothing accesories",116112,"Knit Active Wear",7871750
11,"Textiles",1161,"Knitted clothing accesories",116113,"Garments of Impregnated Fabric",625906.9999999999
11,"Textiles",1161,"Knitted clothing accesories",116114,"Other Knit Garments",69008656
11,"Textiles",1161,"Knitted clothing accesories",116115,"Knit Socks and Hosiery",97200780
11,"Textiles",1161,"Knitted clothing accesories",116116,"Knit Gloves",11010746
11,"Textiles",1161,"Knitted clothing accesories",116117,"Other Knit Clothing Accessories",12908227.999999998
11,"Textiles",1162,"Non-knitted clothing accesories",116201,"Non-Knit Men's Coats",57672561
11,"Textiles",1162,"Non-knitted clothing accesories",116202,"Non-Knit Women's Coats",13564845.999999998
11,"Textiles",1162,"Non-knitted clothing accesories",116203,"Non-Knit Men's Suits",973727702
11,"Textiles",1162,"Non-knitted clothing accesories",116204,"Non-Knit Women's Suits",183270666
11,"Textiles",1162,"Non-knitted clothing accesories",116205,"Non-Knit Men's Shirts",109541148
11,"Textiles",1162,"Non-knitted clothing accesories",116206,"Non-Knit Women's Shirts",51620216
11,"Textiles",1162,"Non-knitted clothing accesories",116207,"Non-Knit Men's Undergarments",949916
11,"Textiles",1162,"Non-knitted clothing accesories",116208,"Non-Knit Women's Undergarments",3896731.9999999995
11,"Textiles",1162,"Non-knitted clothing accesories",116209,"Non-Knit Babies' Garments",296326
11,"Textiles",1162,"Non-knitted clothing accesories",116210,"Felt or Coated Fabric Garments",181201039.00000003
11,"Textiles",1162,"Non-knitted clothing accesories",116211,"Non-Knit Active Wear",347934707.99999994
11,"Textiles",1162,"Non-knitted clothing accesories",116212,"Other Women's Undergarments",26065047.999999996
