time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,pcon_code,pcon_name,starts,starts_since_may_2010,starts_since_may_2015
201415,Academic year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,,,4910,24130,1220
201415,Academic year,Local authority,E92000001,England,E12000009,South West,E06000024,802,North Somerset,,,1850,9830,440
201415,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,,,3240,17090,720
201415,Academic year,Local authority,E92000001,England,E12000009,South West,E06000029,836,Poole,,,1280,6490,270
201415,Academic year,Local authority,E92000001,England,E12000009,South West,E10000027,933,Somerset,,,4890,24760,1050
201415,Academic year,Local authority,E92000001,England,E12000009,South West,E06000025,803,South Gloucestershire,,,2560,13220,520
201415,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,,,1790,9080,430
201415,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,880,Torbay,,,1550,7840,270
201415,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,,,5390,26100,1270
201415,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,,,11470,53360,2560
201415,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,,,3460,17440,730
201415,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,,,3530,17290,780
201415,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,"Herefordshire, County of",,,1700,9110,370
201415,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,,,3820,18950,920
201415,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,893,Shropshire,,,3890,19050,960
201415,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,,,2130,10020,380
201415,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,,,9640,46530,2280
201415,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,,,3230,16660,740
201415,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000020,894,Telford and Wrekin,,,2050,10140,540
201415,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,,,3050,15040,790
201415,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000031,937,Warwickshire,,,5080,23970,1070
201415,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,,,2770,13800,730
201415,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,,,5420,27120,1340
201415,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,370,Barnsley,,,3060,15840,690
201415,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,380,Bradford,,,4400,23510,1140
201415,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,381,Calderdale,,,2350,11450,560
201415,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,371,Doncaster,,,3990,19770,920
201415,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000011,811,East Riding of Yorkshire,,,5360,28010,1190
201415,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000010,810,"Kingston upon Hull, City of",,,3520,16420,1050
201415,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,382,Kirklees,,,4220,21880,930
201415,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,383,Leeds,,,6850,34920,1780
201415,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000012,812,North East Lincolnshire,,,1570,7700,320
201415,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000013,813,North Lincolnshire,,,1960,8740,470
201415,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E10000023,815,North Yorkshire,,,11220,46460,1870
201415,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,,,3200,16000,820
201415,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,,,5310,26680,1190
201415,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,,,3860,18620,1030
201415,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000014,816,York,,,1700,7970,340
201415,Academic year,Local authority,E92000001,England,z,Outside of England and unknown,z,z,Outside of England and unknown,,,5670,28160,1310
201516,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000015,831,Derby,,,2740,16490,3450
201516,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000007,830,Derbyshire,,,9250,53810,11490
201516,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,,,3220,17480,3990
201516,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000018,855,Leicestershire,,,6090,36620,7470
201516,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000019,925,Lincolnshire,,,6840,40250,8310
201516,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000021,928,Northamptonshire,,,7340,42410,9000
201516,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000018,892,Nottingham,,,3280,18650,4130
201516,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000024,891,Nottinghamshire,,,9050,51430,11080
201516,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,,,270,1590,360
201516,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000055,822,Bedford,,,1360,6870,1610
201516,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,,,4400,24630,5390
201516,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,,,2060,11740,2530
201516,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,,,11750,69980,14290
201516,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,,,6830,40520,8370
201516,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000032,821,Luton,,,1740,9730,2100
201516,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,,,7670,43240,9320
201516,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,,,1680,9890,2080
201516,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,,,1420,8000,1730
201516,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000029,935,Suffolk,,,6340,37530,7750
201516,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,,,1400,7960,1700
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000002,301,Barking and Dagenham,,,1790,10150,2230
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000003,302,Barnet,,,1490,8100,1870
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000004,303,Bexley,,,1910,11330,2310
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000005,304,Brent,,,1860,9940,2370
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000006,305,Bromley,,,1710,10550,2080
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000007,202,Camden,,,690,4170,860
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000001,201,City of London,,,20,130,30
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000008,306,Croydon,,,2510,15030,3110
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000009,307,Ealing,,,1760,10560,2230
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000010,308,Enfield,,,2100,11100,2590
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000011,203,Greenwich,,,1980,11590,2380
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000012,204,Hackney,,,1300,7430,1660
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000013,205,Hammersmith and Fulham,,,610,3750,770
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000014,309,Haringey,,,1460,7820,1830
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000015,310,Harrow,,,1210,6410,1480
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000016,311,Havering,,,2100,11250,2560
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000017,312,Hillingdon,,,1930,11580,2330
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000018,313,Hounslow,,,1500,9100,1890
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000019,206,Islington,,,850,5210,1070
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000020,207,Kensington and Chelsea,,,280,1780,350
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000021,314,Kingston upon Thames,,,620,3570,750
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000022,208,Lambeth,,,1570,9300,1990
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000023,209,Lewisham,,,1850,11310,2350
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000024,315,Merton,,,930,5670,1150
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000025,316,Newham,,,2470,13480,3120
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000026,317,Redbridge,,,1500,8400,1880
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000027,318,Richmond upon Thames,,,470,2980,590
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000028,210,Southwark,,,1560,10030,1990
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000029,319,Sutton,,,1200,7350,1430
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000030,211,Tower Hamlets,,,1520,9910,1970
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000031,320,Waltham Forest,,,1870,10640,2330
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000032,212,Wandsworth,,,980,5790,1230
201516,Academic year,Local authority,E92000001,England,E12000007,London,E09000033,213,Westminster,,,680,4470,820
201516,Academic year,Local authority,E92000001,England,E12000001,North East,E06000047,840,County Durham,,,8380,44940,10000
201516,Academic year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,,,1700,9250,2010
201516,Academic year,Local authority,E92000001,England,E12000001,North East,E08000037,390,Gateshead,,,2860,16020,3470
201516,Academic year,Local authority,E92000001,England,E12000001,North East,E06000001,805,Hartlepool,,,1460,7930,1770
201516,Academic year,Local authority,E92000001,England,E12000001,North East,E06000002,806,Middlesbrough,,,1910,10850,2340
201516,Academic year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,,,3020,17930,3720
201516,Academic year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,,,2610,17020,3230
201516,Academic year,Local authority,E92000001,England,E12000001,North East,E06000057,929,Northumberland,,,4030,25060,4860
201516,Academic year,Local authority,E92000001,England,E12000001,North East,E06000003,807,Redcar and Cleveland,,,2090,11980,2540
201516,Academic year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,,,2610,14140,3090
201516,Academic year,Local authority,E92000001,England,E12000001,North East,E06000004,808,Stockton-on-Tees,,,2770,15590,3360
201516,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,,,4790,26500,5770
201516,Academic year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,,,1900,10860,2260
201516,Academic year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,,,2110,11630,2610
201516,Academic year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,,,3220,18770,4010
201516,Academic year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,,,2050,11900,2580
201516,Academic year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,,,3230,20490,4030
201516,Academic year,Local authority,E92000001,England,E12000002,North West,E06000050,896,Cheshire West and Chester,,,3120,20540,4040
