Date,Series,Value
1979 JUN,Female,39.7
1979 JUL,Female,39.6
1979 AUG,Female,39.5
1979 SEP,Female,39.4
1979 OCT,Female,39.4
1979 NOV,Female,39.3
1979 DEC,Female,39.2
1980 JAN,Female,39.1
1980 FEB,Female,39.1
1980 MAR,Female,39.1
1980 APR,Female,39
1980 MAY,Female,39
1980 JUN,Female,38.9
1980 JUL,Female,38.9
1980 AUG,Female,38.9
1980 SEP,Female,38.9
1980 OCT,Female,38.9
1980 NOV,Female,38.9
1980 DEC,Female,38.8
1981 JAN,Female,38.8
1981 FEB,Female,38.8
1981 MAR,Female,38.8
1981 APR,Female,38.8
1981 MAY,Female,38.9
1981 JUN,Female,38.9
1981 JUL,Female,39
1981 AUG,Female,39
1981 SEP,Female,39
1981 OCT,Female,39
1981 NOV,Female,39.1
1981 DEC,Female,39.1
1982 JAN,Female,39.2
1982 FEB,Female,39.3
1982 MAR,Female,39.3
1982 APR,Female,39.4
1982 MAY,Female,39.4
1982 JUN,Female,39.5
1982 JUL,Female,39.6
1982 AUG,Female,39.7
1982 SEP,Female,39.8
1982 OCT,Female,39.9
1982 NOV,Female,39.9
1982 DEC,Female,40
1983 JAN,Female,40.1
1983 FEB,Female,40.2
1983 MAR,Female,40.2
1983 APR,Female,40.1
1983 MAY,Female,39.9
1983 JUN,Female,39.7
1983 JUL,Female,39.4
1983 AUG,Female,39.1
1983 SEP,Female,38.8
1983 OCT,Female,38.5
1983 NOV,Female,38.2
1983 DEC,Female,38
1984 JAN,Female,37.8
1984 FEB,Female,37.6
1984 MAR,Female,37.4
1984 APR,Female,37.2
1984 MAY,Female,37.2
1984 JUN,Female,37.1
1984 JUL,Female,37.1
1984 AUG,Female,37
1984 SEP,Female,37
1984 OCT,Female,36.9
1984 NOV,Female,36.8
1984 DEC,Female,36.7
1985 JAN,Female,36.7
1985 FEB,Female,36.7
1985 MAR,Female,36.6
1985 APR,Female,36.6
1985 MAY,Female,36.5
1985 JUN,Female,36.4
1985 JUL,Female,36.3
1985 AUG,Female,36.2
1985 SEP,Female,36.1
1985 OCT,Female,36
1985 NOV,Female,35.9
1985 DEC,Female,35.9
1986 JAN,Female,35.8
1986 FEB,Female,35.7
1986 MAR,Female,35.6
1986 APR,Female,35.6
1986 MAY,Female,35.5
1986 JUN,Female,35.3
1986 JUL,Female,35.2
1986 AUG,Female,35.1
1986 SEP,Female,35
1986 OCT,Female,34.9
1986 NOV,Female,34.8
1986 DEC,Female,34.7
1987 JAN,Female,34.7
1987 FEB,Female,34.7
1987 MAR,Female,34.7
1987 APR,Female,34.6
1987 MAY,Female,34.5
1987 JUN,Female,34.4
1987 JUL,Female,34.3
1987 AUG,Female,34.2
1987 SEP,Female,34.2
1987 OCT,Female,34.1
1987 NOV,Female,34
1987 DEC,Female,33.9
1988 JAN,Female,33.8
1988 FEB,Female,33.8
1988 MAR,Female,33.7
1988 APR,Female,33.7
1988 MAY,Female,33.6
1988 JUN,Female,33.5
1988 JUL,Female,33.4
1988 AUG,Female,33.2
1988 SEP,Female,33.1
1988 OCT,Female,33
1988 NOV,Female,32.9
1988 DEC,Female,32.8
1989 JAN,Female,32.7
1989 FEB,Female,32.6
1989 MAR,Female,32.5
1989 APR,Female,32.5
1989 MAY,Female,32.5
1989 JUN,Female,32.5
1989 JUL,Female,32.5
1989 AUG,Female,32.5
1989 SEP,Female,32.4
1989 OCT,Female,32.3
1989 NOV,Female,32.2
1989 DEC,Female,32.2
1990 JAN,Female,32.2
1990 FEB,Female,32.2
1990 MAR,Female,32.2
1990 APR,Female,32.1
1990 MAY,Female,32
1990 JUN,Female,31.9
1990 JUL,Female,31.9
1990 AUG,Female,32
1990 SEP,Female,32
1990 OCT,Female,32
1990 NOV,Female,32
1990 DEC,Female,32
1991 JAN,Female,32.1
1991 FEB,Female,32.2
1991 MAR,Female,32.2
1991 APR,Female,32.2
1991 MAY,Female,32.3
1991 JUN,Female,32.3
1991 JUL,Female,32.4
1991 AUG,Female,32.5
1991 SEP,Female,32.6
1991 OCT,Female,32.7
1991 NOV,Female,32.8
1991 DEC,Female,32.9
1992 JAN,Female,32.9
1992 FEB,Female,32.9
1992 MAR,Female,32.9
1992 APR,Female,32.9
1992 MAY,Female,33
1992 JUN,Female,33.1
1992 JUL,Female,33.1
1992 AUG,Female,33.1
1992 SEP,Female,33.1
1992 OCT,Female,32.9
1992 NOV,Female,33
1992 DEC,Female,32.9
1993 JAN,Female,32.9
1993 FEB,Female,33
1993 MAR,Female,32.9
1993 APR,Female,32.8
1993 MAY,Female,32.8
1993 JUN,Female,32.8
1993 JUL,Female,32.8
1993 AUG,Female,32.7
1993 SEP,Female,32.6
1993 OCT,Female,32.7
1993 NOV,Female,32.7
1993 DEC,Female,32.7
1994 JAN,Female,32.7
1994 FEB,Female,32.6
1994 MAR,Female,32.6
1994 APR,Female,32.7
1994 MAY,Female,32.7
1994 JUN,Female,32.7
1994 JUL,Female,32.8
1994 AUG,Female,32.8
1994 SEP,Female,32.9
1994 OCT,Female,33
1994 NOV,Female,33.1
1994 DEC,Female,33.2
1995 JAN,Female,32.9
1995 FEB,Female,32.8
1995 MAR,Female,32.6
1995 APR,Female,32.7
1995 MAY,Female,32.7
1995 JUN,Female,32.5
1995 JUL,Female,32.4
1995 AUG,Female,32.3
1995 SEP,Female,32.3
1995 OCT,Female,32.3
1995 NOV,Female,32.2
1995 DEC,Female,32.1
1996 JAN,Female,32.2
1996 FEB,Female,32.3
1996 MAR,Female,32.3
1996 APR,Female,32.1
1996 MAY,Female,32.1
1996 JUN,Female,32.3
1996 JUL,Female,32.2
1996 AUG,Female,32.2
1996 SEP,Female,32
1996 OCT,Female,31.9
1996 NOV,Female,31.8
1996 DEC,Female,31.8
1997 JAN,Female,31.7
1997 FEB,Female,31.8
1997 MAR,Female,31.7
1997 APR,Female,31.7
1997 MAY,Female,31.5
1997 JUN,Female,31.5
1997 JUL,Female,31.6
1997 AUG,Female,31.6
1997 SEP,Female,31.8
1997 OCT,Female,31.8
1997 NOV,Female,31.8
1997 DEC,Female,32
1998 JAN,Female,31.9
1998 FEB,Female,31.8
1998 MAR,Female,31.7
1998 APR,Female,31.8
1998 MAY,Female,31.8
1998 JUN,Female,31.6
1998 JUL,Female,31.5
1998 AUG,Female,31.5
1998 SEP,Female,31.3
1998 OCT,Female,31.2
1998 NOV,Female,31.3
1998 DEC,Female,31
1999 JAN,Female,31.1
1999 FEB,Female,31.1
1999 MAR,Female,31.1
1999 APR,Female,31.2
1999 MAY,Female,31.2
1999 JUN,Female,31.2
1999 JUL,Female,31.1
1999 AUG,Female,31
1999 SEP,Female,31.1
1999 OCT,Female,30.9
1999 NOV,Female,30.8
1999 DEC,Female,30.9
2000 JAN,Female,30.8
2000 FEB,Female,30.8
2000 MAR,Female,30.8
2000 APR,Female,30.8
2000 MAY,Female,30.8
2000 JUN,Female,30.6
2000 JUL,Female,30.6
2000 AUG,Female,30.5
2000 SEP,Female,30.6
2000 OCT,Female,30.9
2000 NOV,Female,30.9
2000 DEC,Female,30.7
2001 JAN,Female,30.8
2001 FEB,Female,31
2001 MAR,Female,30.8
2001 APR,Female,30.8
2001 MAY,Female,30.7
2001 JUN,Female,30.8
2001 JUL,Female,30.9
2001 AUG,Female,31
2001 SEP,Female,30.9
2001 OCT,Female,30.7
2001 NOV,Female,30.6
2001 DEC,Female,30.8
2002 JAN,Female,30.8
2002 FEB,Female,30.8
2002 MAR,Female,30.5
2002 APR,Female,30.4
2002 MAY,Female,30.4
2002 JUN,Female,30.5
2002 JUL,Female,30.3
2002 AUG,Female,30.4
2002 SEP,Female,30.3
2002 OCT,Female,30.3
2002 NOV,Female,30.4
2002 DEC,Female,30.6
2003 JAN,Female,30.6
2003 FEB,Female,30.5
2003 MAR,Female,30.5
2003 APR,Female,30.6
2003 MAY,Female,30.6
2003 JUN,Female,30.5
2003 JUL,Female,30.6
2003 AUG,Female,30.5
2003 SEP,Female,30.4
2003 OCT,Female,30.4
2003 NOV,Female,30.4
2003 DEC,Female,30.2
2004 JAN,Female,30.1
2004 FEB,Female,30.1
2004 MAR,Female,30.2
2004 APR,Female,30.2
2004 MAY,Female,30.3
2004 JUN,Female,30.4
2004 JUL,Female,30.5
2004 AUG,Female,30.4
2004 SEP,Female,30.3
2004 OCT,Female,30.3
2004 NOV,Female,30.2
2004 DEC,Female,30.1
2005 JAN,Female,29.8
2005 FEB,Female,30.1
2005 MAR,Female,30.2
2005 APR,Female,30.1
2005 MAY,Female,30.1
2005 JUN,Female,30.1
2005 JUL,Female,30
2005 AUG,Female,29.9
2005 SEP,Female,30
2005 OCT,Female,30.1
2005 NOV,Female,30.1
2005 DEC,Female,30
2006 JAN,Female,29.8
2006 FEB,Female,29.5
2006 MAR,Female,29.6
2006 APR,Female,29.6
2006 MAY,Female,29.4
2006 JUN,Female,29.4
2006 JUL,Female,29.3
2006 AUG,Female,29.7
2006 SEP,Female,29.7
2006 OCT,Female,29.7
2006 NOV,Female,29.7
2006 DEC,Female,29.8
2007 JAN,Female,30
2007 FEB,Female,29.9
2007 MAR,Female,30
2007 APR,Female,29.9
2007 MAY,Female,29.9
2007 JUN,Female,29.9
2007 JUL,Female,29.9
2007 AUG,Female,29.9
2007 SEP,Female,29.8
2007 OCT,Female,29.8
2007 NOV,Female,29.7
2007 DEC,Female,29.7
2008 JAN,Female,29.6
2008 FEB,Female,29.6
2008 MAR,Female,29.5
2008 APR,Female,29.4
2008 MAY,Female,29.5
2008 JUN,Female,29.5
2008 JUL,Female,29.5
2008 AUG,Female,29.6
2008 SEP,Female,29.6
2008 OCT,Female,29.5
2008 NOV,Female,29.5
2008 DEC,Female,29.3
2009 JAN,Female,29.5
2009 FEB,Female,29.4
2009 MAR,Female,29.5
2009 APR,Female,29.5
2009 MAY,Female,29.6
2009 JUN,Female,29.7
2009 JUL,Female,29.6
2009 AUG,Female,29.5
2009 SEP,Female,29.5
2009 OCT,Female,29.4
2009 NOV,Female,29.4
2009 DEC,Female,29.6
2010 JAN,Female,29.6
2010 FEB,Female,29.6
2010 MAR,Female,29.7
2010 APR,Female,29.5
2010 MAY,Female,29.6
2010 JUN,Female,29.3
2010 JUL,Female,29.4
2010 AUG,Female,29.3
2010 SEP,Female,29.5
2010 OCT,Female,29.7
2010 NOV,Female,29.7
2010 DEC,Female,29.6
2011 JAN,Female,29.4
2011 FEB,Female,29.4
2011 MAR,Female,29.7
2011 APR,Female,29.4
2011 MAY,Female,29.4
2011 JUN,Female,29.4
2011 JUL,Female,29.4
2011 AUG,Female,29.2
2011 SEP,Female,29.2
2011 OCT,Female,29.1
2011 NOV,Female,29.1
2011 DEC,Female,29.1
2012 JAN,Female,29.2
2012 FEB,Female,29.1
2012 MAR,Female,29
2012 APR,Female,29
2012 MAY,Female,28.8
2012 JUN,Female,28.5
2012 JUL,Female,28.6
2012 AUG,Female,28.6
2012 SEP,Female,28.7
2012 OCT,Female,28.3
2012 NOV,Female,28.1
2012 DEC,Female,28.1
2013 JAN,Female,28
2013 FEB,Female,28.1
2013 MAR,Female,28.1
2013 APR,Female,28.2
2013 MAY,Female,28.1
2013 JUN,Female,28.1
2013 JUL,Female,28.1
2013 AUG,Female,28
2013 SEP,Female,27.9
2013 OCT,Female,27.9
2013 NOV,Female,27.9
2013 DEC,Female,27.8
2014 JAN,Female,27.7
2014 FEB,Female,27.7
2014 MAR,Female,27.6
2014 APR,Female,27.4
2014 MAY,Female,27.6
2014 JUN,Female,27.8
2014 JUL,Female,27.7
2014 AUG,Female,27.7
2014 SEP,Female,27.6
2014 OCT,Female,27.6
2014 NOV,Female,27.5
2014 DEC,Female,27.4
2015 JAN,Female,27.4
2015 FEB,Female,27.4
2015 MAR,Female,27.4
2015 APR,Female,27.3
2015 MAY,Female,27.3
2015 JUN,Female,27.3
2015 JUL,Female,27.5
2015 AUG,Female,27.2
2015 SEP,Female,27.3
2015 OCT,Female,27.3
2015 NOV,Female,27.2
2015 DEC,Female,27.2
2016 JAN,Female,27.1
2016 FEB,Female,27.2
2016 MAR,Female,27.1
2016 APR,Female,26.8
2016 MAY,Female,26.8
2016 JUN,Female,26.7
2016 JUL,Female,26.7
2016 AUG,Female,26.8
2016 SEP,Female,26.7
2016 OCT,Female,26.7
2016 NOV,Female,26.6
2016 DEC,Female,26.8
2017 JAN,Female,26.7
2017 FEB,Female,26.6
2017 MAR,Female,26.5
2017 APR,Female,26.4
2017 MAY,Female,26.3
2017 JUN,Female,26
2017 JUL,Female,26.1
2017 AUG,Female,26.2
2017 SEP,Female,26.1
2017 OCT,Female,26
2017 NOV,Female,26
2017 DEC,Female,25.8
2018 JAN,Female,25.8
2018 FEB,Female,25.7
2018 MAR,Female,25.6
2018 APR,Female,25.7
2018 MAY,Female,25.9
2018 JUN,Female,26
2018 JUL,Female,26
2018 AUG,Female,25.9
2018 SEP,Female,25.8
2018 OCT,Female,25.7
2018 NOV,Female,25.7
2018 DEC,Female,25.3
2019 JAN,Female,25.3
2019 FEB,Female,25.3
2019 MAR,Female,25.2
2019 APR,Female,25.3
2019 MAY,Female,25.1
2019 JUN,Female,25.2
2019 JUL,Female,25.6
2019 AUG,Female,25.4
2019 SEP,Female,25.3
2019 OCT,Female,24.9
2019 NOV,Female,24.8
2019 DEC,Female,24.7
2020 JAN,Female,24.5
2020 FEB,Female,24.6
2020 MAR,Female,24.9
2020 APR,Female,24.9
2020 MAY,Female,25.1
2020 JUN,Female,25
2020 JUL,Female,25
2020 AUG,Female,24.9
2020 SEP,Female,24.7
2020 OCT,Female,24.7
2020 NOV,Female,24.8
2020 DEC,Female,24.8
2021 JAN,Female,24.6
2021 FEB,Female,24.8
2021 MAR,Female,24.7
2021 APR,Female,24.8
2021 MAY,Female,24.6
2021 JUN,Female,24.7
2021 JUL,Female,24.7
2021 AUG,Female,24.8
2021 SEP,Female,24.9
2021 OCT,Female,24.9
2021 NOV,Female,24.8
2021 DEC,Female,25
2022 JAN,Female,25.1
2022 FEB,Female,25.1
2022 MAR,Female,24.9
2022 APR,Female,24.7
2022 MAY,Female,25.1
2022 JUN,Female,25.3
2022 JUL,Female,25.1
2022 AUG,Female,25.2
2022 SEP,Female,25.1
2022 OCT,Female,25.2
2022 NOV,Female,24.9
2022 DEC,Female,25
2023 JAN,Female,24.9
2023 FEB,Female,25
2023 MAR,Female,24.9
2023 APR,Female,24.9
2023 MAY,Female,24.8
