REF_AREA,TIME_PERIOD,gfcf_pct_gdp
ISR,1984,20.6552738952772
ITA,1984,23.3628058772593
JPN,1984,30.8595035531102
LUX,1984,17.9289120254984
MEX,1984,18.3195548823778
NLD,1984,20.448888964111
PRT,1984,25.2328723775293
ESP,1984,19.9823817805822
SWE,1984,24.4560608403256
TUR,1984,19.1090566090667
GBR,1984,22.1586156938776
IND,1984,23.1345314366407
ZAF,1984,23.6634554595372
AUT,1985,24.1715014523317
BEL,1985,18.8219005345119
COL,1985,20.0032267332224
DEU,1985,22.5967620635475
GRC,1985,24.7603964035924
ISL,1985,23.3158988798434
IRL,1985,18.8095204618819
ISR,1985,18.4696574358689
ITA,1985,22.9327173746498
JPN,1985,30.5901991008689
LUX,1985,15.8052080447016
MEX,1985,19.4964757521581
NLD,1985,21.1942469251586
PRT,1985,23.3291229554548
ESP,1985,20.5204801569728
SWE,1985,25.6545029371284
TUR,1985,21.9832136084204
GBR,1985,22.1728232671411
IND,1985,24.3750650381282
ZAF,1985,22.9434302568887
AUT,1986,23.9598534373672
BEL,1986,18.6655537682478
CHL,1986,19.1995428607797
COL,1986,20.4061068215439
DEU,1986,22.4742403482747
GRC,1986,25.743875628718
ISL,1986,21.3231929803957
IRL,1986,17.7658706004197
ISR,1986,18.0222823551674
ITA,1986,22.1353143323967
JPN,1986,30.6351586350164
LUX,1986,20.0647393154056
MEX,1986,19.8769285810977
NLD,1986,21.7688305912968
PRT,1986,23.6602770414619
ESP,1986,21.0654662016567
SWE,1986,24.5210330352542
TUR,1986,25.1635809961753
GBR,1986,21.9932025382075
IND,1986,23.1742650533082
ZAF,1986,20.265363491015
AUT,1987,24.5346725627285
BEL,1987,19.1086303038582
CHL,1987,21.7504063939063
COL,1987,20.1527889931513
DEU,1987,22.6306535864986
GRC,1987,24.3511114499682
ISL,1987,22.5918999446299
IRL,1987,16.7923168193901
ISR,1987,19.0041955285984
ITA,1987,22.1377840149983
JPN,1987,31.8124804097805
LUX,1987,23.1391439501717
MEX,1987,18.840767382367
NLD,1987,22.0747979399462
PRT,1987,26.1869139264712
ESP,1987,22.2982140111286
SWE,1987,25.5350569823881
TUR,1987,24.956839905767
GBR,1987,22.8524575084627
IND,1987,23.8302700065974
ZAF,1987,18.2693684021958
AUT,1988,25.2918723854005
BEL,1988,21.0756419130888
CHL,1988,22.7443949773748
COL,1988,22.6480015034323
DEU,1988,22.8831147598286
GRC,1988,24.267112540651
ISL,1988,21.7480425968586
IRL,1988,17.0916029105479
ISR,1988,17.6171454748349
ITA,1988,22.5428713671942
JPN,1988,33.42797420356
LUX,1988,23.2204464821036
MEX,1988,19.6669519379226
NLD,1988,23.5313904401626
PRT,1988,27.9144521875579
ESP,1988,24.1194926642879
SWE,1988,26.6551239520048
TUR,1988,26.3296885078829
GBR,1988,24.8285414198301
IND,1988,23.648754372621
ZAF,1988,19.5208548608877
AUT,1989,25.5511111638558
BEL,1989,22.8365563066697
CHL,1989,26.4066975503499
COL,1989,21.1289056260541
DEU,1989,23.5623805704226
GRC,1989,25.4089078222577
ISL,1989,20.5218543393582
IRL,1989,17.8282974381058
ISR,1989,16.9806959658188
ITA,1989,22.5904930843408
JPN,1989,34.1982325631052
LUX,1989,22.6958148858576
MEX,1989,18.3143208015463
NLD,1989,23.1713273589806
PRT,1989,27.131320367045
ESP,1989,25.5027736650689
SWE,1989,29.1614340597777
TUR,1989,22.9967471921946
GBR,1989,25.9784674486501
IND,1989,24.5405640403369
RUS,1989,32.1881800887692
ZAF,1989,20.851966145045
AUT,1990,25.7510312805369
BEL,1990,23.9803814366769
CHL,1990,25.9240989512463
COL,1990,19.587478762948
CZE,1990,24.655305032548
DEU,1990,24.3721756563942
GRC,1990,26.0396038153622
ISL,1990,21.0344776147304
IRL,1990,19.2122345871019
ISR,1990,19.5030668179713
ITA,1990,22.8647148088222
JPN,1990,34.9561918173421
LUX,1990,23.0021266601393
MEX,1990,18.9846329339933
NLD,1990,22.8229575169458
POL,1990,19.8638462698945
PRT,1990,26.7384497589411
SVK,1990,31.4500812491489
SVN,1990,20.7694468465603
ESP,1990,25.7530782183472
SWE,1990,28.8043025449525
TUR,1990,23.0641512543961
GBR,1990,24.0166882140823
IND,1990,25.7438985598344
RUS,1990,29.0867934638319
ZAF,1990,19.5429358715635
AUT,1991,26.8420969900076
BEL,1991,22.3916857804553
CHL,1991,22.3294959801178
COL,1991,17.2499481579144
CZE,1991,23.4782258329118
GRC,1991,25.4252431585819
HUN,1991,22.663914514799
ISL,1991,21.3193558150108
IRL,1991,17.5890907348103
ISR,1991,24.3592360890693
ITA,1991,22.4516000909082
JPN,1991,34.6463882443268
LUX,1991,24.7701482361697
MEX,1991,19.8055348653404
NLD,1991,22.2304814672972
POL,1991,18.4551254415164
PRT,1991,25.4312629590346
SVK,1991,28.429744901226
SVN,1991,22.8158109339371
ESP,1991,25.0184610766969
SWE,1991,25.8440675865079
TUR,1991,24.0323769357093
GBR,1991,21.130119354441
IND,1991,24.4479206858167
RUS,1991,23.5795077453763
ZAF,1991,17.7783084797457
AUT,1992,26.4244114348362
BEL,1992,22.0981512935161
CHL,1992,25.1186996230429
COL,1992,18.5746771778287
CZE,1992,27.2068845462276
GRC,1992,24.0030931763172
HUN,1992,21.5153092820933
ISL,1992,19.535593733592
IRL,1992,17.3036123695361
ISR,1992,23.840201548244
ITA,1992,21.8779051677426
JPN,1992,33.3255315958467
LUX,1992,20.9785416551447
MEX,1992,20.8092394201345
NLD,1992,22.0168780161634
POL,1992,15.8855986671441
PRT,1992,24.1794146199731
SVK,1992,33.0959224665742
SVN,1992,20.6188086832949
ESP,1992,23.0306025989836
SWE,1992,22.7496676231569
TUR,1992,23.8348093225952
GBR,1992,19.7297623028422
IND,1992,24.8226442361866
RUS,1992,24.2649031895245
ZAF,1992,16.3135294034554
AUT,1993,25.903884063342
BEL,1993,21.3180912161412
CHL,1993,27.917008898831
COL,1993,22.6181423497681
CZE,1993,27.6669550618729
EST,1993,24.369393782036
GRC,1993,22.8334882292709
HUN,1993,20.4445776554809
ISL,1993,17.6772075632187
IRL,1993,15.9080026421581
ISR,1993,22.7661808163935
ITA,1993,19.5935081592299
JPN,1993,31.6846376733457
LUX,1993,23.2650204611526
NLD,1993,21.2300416653944
POL,1993,15.0330477177406
PRT,1993,22.6713383197519
SVK,1993,31.7773989225575
SVN,1993,20.8450968615373
ESP,1993,21.1726864587399
TUR,1993,26.7410411451635
GBR,1993,18.8472337998221
IND,1993,23.2095324866236
IDN,1993,27.1409137098927
RUS,1993,20.6596883588471
AUT,1994,26.556903043594
BEL,1994,20.7984824970571
CHL,1994,26.0761787376788
COL,1994,24.6801216141863
CZE,1994,29.1517548757778
EST,1994,27.0630781310918
GRC,1994,21.0129571889016
HUN,1994,21.7916328943826
ISL,1994,17.2362854492101
IRL,1994,16.9815483862349
ISR,1994,22.6537014237674
ITA,1994,19.2926721016053
LUX,1994,21.9637934695392
NLD,1994,20.6695119866804
POL,1994,16.9769580993999
PRT,1994,22.694773875965
SVK,1994,28.1790840611411
SVN,1994,22.2628785588876
ESP,1994,21.0218868643196
TUR,1994,24.8269955851931
GBR,1994,19.2817883424742
IND,1994,23.6081673581672
IDN,1994,28.4731616155209
RUS,1994,22.1030488756235
CHL,1995,26.7419821830119
COL,1995,23.7249995008236
OECD,1995,22.6779113575333
IND,1995,25.9890554378193
IDN,1995,29.3604217591838
RUS,1995,20.884815650274
COL,1996,23.0022460192157
OECD,1996,23.0926590875409
IND,1996,24.9755884924862
IDN,1996,30.5713294424539
RUS,1996,20.4636072310294
COL,1997,21.6703929626655
OECD,1997,23.0493761587412
IND,1997,25.5916125096149
IDN,1997,29.2342858500558
RUS,1997,18.1569824546542
COL,1998,20.3710869775493
OECD,1998,23.093323102969
IND,1998,25.5893608814539
IDN,1998,26.2618889326979
RUS,1998,16.1246346482576
COL,1999,14.4648854490742
OECD,1999,23.2078588083007
IND,1999,25.8861183102432
IDN,1999,20.7979577379929
RUS,1999,14.7237473947346
COL,2000,13.8830779652808
OECD,2000,23.4432778647424
IND,2000,24.5744863799475
IDN,2000,22.5241077544125
RUS,2000,16.7798039876216
COL,2001,15.1091068562055
OECD,2001,22.8483990091167
IND,2001,27.0725997420015
IDN,2001,22.3219143732563
RUS,2001,18.9345534662717
COL,2002,16.156886361237
OECD,2002,22.1618614868919
IND,2002,25.6096758562863
IDN,2002,22.0456296125589
RUS,2002,18.0068744947701
COL,2003,17.8635019411347
OECD,2003,22.15391298977
IND,2003,26.5234821736505
IDN,2003,22.1328822734112
RUS,2003,18.4934802065091
COL,2004,19.3090893874964
OECD,2004,22.4868555376407
IND,2004,31.0291308129251
IDN,2004,25.4717014597983
RUS,2004,18.3800005428952
IND,2005,32.7760562969919
IDN,2005,26.8241085795721
RUS,2005,17.6856663213744
IND,2006,33.8096565604949
IDN,2006,27.3806402998066
RUS,2006,18.3918852991533
IND,2007,35.570311253942
IDN,2007,28.3064744272561
RUS,2007,20.8674452085577
IND,2008,34.9517018331475
RUS,2008,21.9331669225771
IND,2009,34.2920676600852
RUS,2009,21.4492159112047
IND,2010,33.4139214532852
RUS,2010,21.0902010474458
CRI,2022,16.9503668523928
DEU,2022,21.6010467765749
OECD,2022,22.7235402048508
COL,2023,16.5149107450513
CRI,2023,16.1793973266248
FRA,2023,22.8344674932245
DEU,2023,21.1916877404125
GRC,2023,15.8842464590006
MEX,2023,23.2773827750505
ESP,2023,20.4658153069816
OECD,2023,22.8657208537657
BEL,2024,24.2476765830721
COL,2024,16.5945245771448
CRI,2024,15.8255239778075
FRA,2024,22.096846539157
DEU,2024,20.4603173503166
GRC,2024,16.0395231367185
HUN,2024,23.0580056906236
JPN,2024,26.0840902660166
KOR,2024,30.029371211707
MEX,2024,23.7623066664138
NZL,2024,23.2066715516941
PRT,2024,20.4404295779662
ESP,2024,20.2878325064447
OECD,2024,22.4603588524629
DEU,2025,20.2627010969739
ESP,2025,20.7147657794627
BEL,2009,22.5500517779492
OECD,2009,21.058880590095
