country_code,year,gdp_per_hour,indexed_2000,p10,p90
BEL,2007,84.6486740483391,109.19060498611573,107.60781837840227,173.8745015838049
BEL,2008,84.1287406042398,108.51992883020453,107.02448773829661,166.8277879232891
BEL,2009,58.5583360665372,75.53597518177469,105.7490664780711,173.91482001758484
BEL,2010,84.5168207004235,109.02052380067235,105.90222399779203,166.44317037272864
BEL,2011,84.2198874944623,108.63750165928766,108.95620079869195,180.43075115664453
BEL,2012,84.3129963528319,108.75760528393674,105.37574340122478,176.0323580881275
BEL,2013,84.8198566036173,109.41141797561656,108.9135688534266,190.73485473224028
BEL,2014,86.1998927438204,111.19156376934075,107.60143025708284,181.8643256072528
BEL,2015,87.062315617981,112.30402626733198,111.57575360781838,204.26970091518817
BEL,2016,87.0072091004936,112.23294288592318,109.75213327284052,198.27358864357458
BEL,2017,86.871715662842,112.05816625066983,112.92094199837705,211.68474587727326
BEL,2018,87.049837262016,112.28793009982117,112.48580492122971,212.09309167065194
BEL,2019,87.7946961242099,113.24874361174666,112.82315704504768,219.9496804785964
BEL,2020,91.0410133985688,117.43625571573668,114.12420197413894,229.2672017515385
BEL,2021,91.4229528051238,117.9289296452298,115.52379133507482,242.81399760127127
BEL,2022,89.2520576983279,115.12863356572976,114.89515334036724,261.32531394956897
BEL,2023,100.328280540086,129.4161517891334,114.60564836443956,240.21474771711718
BEL,2024,90.0581462047296,116.1684288451702,115.95562727554262,294.32620970159763
CAN,1995,28.4509603732061,57.46462642623366,73.7287099532162,119.15794100451153
CAN,1996,28.9081778500398,58.38810426870879,78.28575490181568,95.44325262887716
CAN,1997,45.938462990729,92.78550107727428,82.55805453775649,120.84553546820604
CAN,1998,30.779911250089,62.16859038209234,90.56580611858341,98.57605642354187
CAN,1999,47.9937596309608,96.9367442014692,93.32340216806978,125.09885976387092
CAN,2000,49.5103895084537,100.0,100.0,100.0
CAN,2001,50.3480670932684,101.69192283302814,99.92210708877577,130.14958514213373
CAN,2002,51.1504353621196,103.31252868326935,100.07003879457697,112.9141862624287
CAN,2003,51.2618053385428,103.53747132163049,101.10170135197774,143.08608166613882
CAN,2004,51.6913809440829,104.40511871807594,103.59517462071307,128.13986034782982
CAN,2005,52.8386988620925,106.72244631214325,102.41753553303921,169.77326069660705
CAN,2006,53.5059377141199,108.07012072685063,106.36716301113105,152.86255982958795
CAN,2007,53.5208456368105,108.1002314224816,107.60781837840227,173.8745015838049
CAN,2008,53.397530703595,107.85116262209489,107.02448773829661,166.8277879232891
CAN,2009,53.5791760538777,108.2180459209057,105.7490664780711,173.91482001758484
CAN,2010,45.775563844401,92.45648095049829,105.90222399779203,166.44317037272864
CAN,2011,54.8291323136036,110.7426801888556,108.95620079869195,180.43075115664453
CAN,2012,47.7295676208473,96.40313496765698,105.37574340122478,176.0323580881275
CAN,2013,55.5341672124657,112.1666942308815,108.9135688534266,190.73485473224028
CAN,2014,52.2107840314922,105.45419769435954,107.60143025708284,181.8643256072528
CAN,2015,56.942548241607,115.01131137714901,111.57575360781838,204.26970091518817
CAN,2016,53.2673205337203,107.58816697377249,109.75213327284052,198.27358864357458
CAN,2017,58.0639955437371,117.27638606806539,112.92094199837705,211.68474587727326
CAN,2018,56.5016460596412,114.1207868097943,112.48580492122971,212.09309167065194
CAN,2019,58.4071909395756,117.96956460947013,112.82315704504768,219.9496804785964
CAN,2020,62.9137678298467,127.0718498772958,114.12420197413894,229.2672017515385
CAN,2021,60.3763781819842,121.94688585852305,115.52379133507482,242.81399760127127
CAN,2022,72.7588289518534,146.9566886348776,114.89515334036724,261.32531394956897
CAN,2023,58.861747516413,118.8876680244307,114.60564836443956,240.21474771711718
CAN,2024,58.5791510230702,118.31688581861803,115.95562727554262,294.32620970159763
CHE,1995,60.6403081130193,91.40719030206539,73.7287099532162,119.15794100451153
CHE,1996,61.9388024645819,93.3644976442086,78.28575490181568,95.44325262887716
CHE,1997,63.7859133398213,96.1487713482166,82.55805453775649,120.84553546820604
CHE,1998,64.5486562678489,97.29850475398742,90.56580611858341,98.57605642354187
CHE,1999,64.2632672251492,96.86831877129822,93.32340216806978,125.09885976387092
CHE,2000,66.3408512094361,100.0,100.0,100.0
CHE,2001,67.8642325295244,102.29629450378776,99.92210708877577,130.14958514213373
CHE,2002,68.2138179543226,102.82324798482551,100.07003879457697,112.9141862624287
CHE,2003,67.8897662305109,102.33478315824578,101.10170135197774,143.08608166613882
CHE,2004,68.2841690126466,102.92929283809687,103.59517462071307,128.13986034782982
CHE,2005,69.8576155224638,105.30105394928593,102.41753553303921,169.77326069660705
CHE,2006,71.6083666668635,107.94007818922616,106.36716301113105,152.86255982958795
CHE,2007,72.9906252698268,110.02364898725456,107.60781837840227,173.8745015838049
CHE,2008,73.7015403622876,111.09525883171747,107.02448773829661,166.8277879232891
CHE,2009,72.0492657958401,108.60467492101165,105.7490664780711,173.91482001758484
CHE,2010,75.9949124337328,114.5522118699067,105.90222399779203,166.44317037272864
CHE,2011,75.562535195877,113.90046075430706,108.95620079869195,180.43075115664453
CHE,2012,75.8563162566395,114.34329658683964,105.37574340122478,176.0323580881275
CHE,2013,77.2590106793635,116.45767166215444,108.9135688534266,190.73485473224028
CHE,2014,78.0189370788107,117.60315952610742,107.60143025708284,181.8643256072528
CHE,2015,77.5034890979767,116.82619032622974,111.57575360781838,204.26970091518817
CHE,2016,78.0024501813063,117.57830772332855,109.75213327284052,198.27358864357458
CHE,2017,79.2477519890446,119.45543438817481,112.92094199837705,211.68474587727326
CHE,2018,81.0821390408905,122.22052862257766,112.48580492122971,212.09309167065194
CHE,2019,81.532669221585,122.89964288246587,112.82315704504768,219.9496804785964
CHE,2020,82.8798878631982,124.9303956042844,114.12420197413894,229.2672017515385
CHE,2021,85.0241188301183,128.16253828534653,115.52379133507482,242.81399760127127
CHE,2022,86.1071615224608,129.7950809383242,114.89515334036724,261.32531394956897
CHE,2023,85.1926863711241,128.41663140886348,114.60564836443956,240.21474771711718
CHE,2024,86.1819330427369,129.90778904940953,115.95562727554262,294.32620970159763
CHL,1996,18.6378915081178,87.2745796697928,78.28575490181568,95.44325262887716
CHL,1997,20.1358789005121,94.28911883936136,82.55805453775649,120.84553546820604
CHL,1998,20.1554442154479,94.38073621122906,90.56580611858341,98.57605642354187
CHL,1999,20.5940600410934,96.43461724187338,93.32340216806978,125.09885976387092
CHL,2000,21.3554640751466,100.0,100.0,100.0
CHL,2001,22.0157549189204,103.09190585346373,99.92210708877577,130.14958514213373
CHL,2002,22.2237856051216,104.06603915007189,100.07003879457697,112.9141862624287
CHL,2003,22.5472233885917,105.58058260523622,101.10170135197774,143.08608166613882
CHL,2004,23.4448187000174,109.78370040341284,103.59517462071307,128.13986034782982
CHL,2005,24.7443629557117,115.8690013414838,102.41753553303921,169.77326069660705
CHL,2006,25.7212518600635,120.44342267418943,106.36716301113105,152.86255982958795
CHL,2007,26.7655397390113,125.3334492981631,107.60781837840227,173.8745015838049
CHL,2008,27.3992147871773,128.30072290053576,107.02448773829661,166.8277879232891
CHL,2009,27.5699474951599,129.1002031056103,105.7490664780711,173.91482001758484
CHL,2010,26.2830663354996,123.07419891702436,105.90222399779203,166.44317037272864
CHL,2011,26.8512735539432,125.73491008885452,108.95620079869195,180.43075115664453
CHL,2012,28.1904062312639,132.005589445709,105.37574340122478,176.0323580881275
CHL,2013,28.6072985742314,133.95774717686635,108.9135688534266,190.73485473224028
CHL,2014,29.1024106078335,136.27617974222704,107.60143025708284,181.8643256072528
CHL,2015,29.2416888233037,136.92836980927547,111.57575360781838,204.26970091518817
CHL,2016,29.6480460120872,138.83119518152486,109.75213327284052,198.27358864357458
CHL,2017,29.5668255588217,138.45086884921153,112.92094199837705,211.68474587727326
CHL,2018,30.1838941046526,141.34038014083941,112.48580492122971,212.09309167065194
CHL,2019,30.0463471785988,140.69629708289324,112.82315704504768,219.9496804785964
CHL,2020,34.0422206469781,159.4075433209447,114.12420197413894,229.2672017515385
CHL,2021,34.339237578135,160.79836737474068,115.52379133507482,242.81399760127127
CHL,2022,34.7187291648373,162.57539074153306,114.89515334036724,261.32531394956897
CHL,2023,36.5070528753659,170.94947104358485,114.60564836443956,240.21474771711718
COL,1990,6.45811862436933,85.2029512266767,85.2029512266767,85.2029512266767
COL,1991,6.44032818039127,84.9682391659778,84.9682391659778,84.9682391659778
COL,1992,6.79146558415514,89.600848882043,89.600848882043,89.600848882043
COL,1993,6.88546959169971,90.84105819620906,90.84105819620906,90.84105819620906
COL,1994,7.10418921299674,93.72665976372562,93.72665976372562,93.72665976372562
COL,1995,7.31028027954385,96.44565086819485,73.7287099532162,119.15794100451153
COL,1996,7.51932249925377,99.20357698975162,78.28575490181568,95.44325262887716
COL,1997,7.74657325478181,102.2017311218882,82.55805453775649,120.84553546820604
COL,1998,7.89128767039897,104.11097064082473,90.56580611858341,98.57605642354187
COL,1999,7.70041300068874,101.59273179764816,93.32340216806978,125.09885976387092
COL,2000,7.57968888564428,100.0,100.0,100.0
COL,2001,7.78077796555342,102.65299912625699,99.92210708877577,130.14958514213373
COL,2002,7.73241269706921,102.01490870837964,100.07003879457697,112.9141862624287
COL,2003,7.90030018100087,104.2298740778638,101.10170135197774,143.08608166613882
COL,2004,8.58339677086695,113.24207233787213,103.59517462071307,128.13986034782982
COL,2005,9.01095952290962,118.88297341565202,102.41753553303921,169.77326069660705
COL,2006,9.88668780875891,130.43659123640316,106.36716301113105,152.86255982958795
COL,2007,10.5797136488435,139.57978762005897,107.60781837840227,173.8745015838049
COL,2008,10.7950810898901,142.4211633585078,107.02448773829661,166.8277879232891
COL,2009,10.5805302470849,139.59056112611864,105.7490664780711,173.91482001758484
COL,2010,10.7573951557713,141.92396703966978,105.90222399779203,166.44317037272864
COL,2011,11.3583273192119,149.85215739823116,108.95620079869195,180.43075115664453
COL,2012,11.5550433030724,152.4474615964427,105.37574340122478,176.0323580881275
COL,2013,12.1730755967481,160.6012566004334,108.9135688534266,190.73485473224028
COL,2014,12.6281949634249,166.60571632883708,107.60143025708284,181.8643256072528
COL,2015,15.4680942233427,204.07294358266924,111.57575360781838,204.26970091518817
COL,2016,15.7613275748437,207.9416162409412,109.75213327284052,198.27358864357458
COL,2017,15.9316718317433,210.18899419364615,112.92094199837705,211.68474587727326
COL,2018,16.165067739838,213.26822226772646,112.48580492122971,212.09309167065194
