Date,Adj Close,Close,High,Low,Open,Midmarket_Rate
2021-12-14,0.008865,0.008865,0.008942,0.008929,0.008933,0.008935
2021-12-15,0.008861,0.008861,0.008963,0.008892,0.008933,0.008928
2021-12-16,0.008929,0.008929,0.008957,0.008921,0.008929,0.008939
2021-12-17,0.008925,0.008925,0.008948,0.008921,0.008925,0.008934
2021-12-20,0.008893,0.008893,0.008933,0.00885,0.008866,0.008891
2021-12-21,0.008917,0.008917,0.008941,0.008917,0.008917,0.008929
2021-12-22,0.008917,0.008917,0.008937,0.008916,0.008917,0.008926
2021-12-23,0.008917,0.008917,0.008957,0.00885,0.008917,0.008903
2021-12-24,0.00885,0.00885,0.008925,0.008917,0.008917,0.008921
2021-12-27,0.008846,0.008846,0.008917,0.008913,0.008917,0.008915
2021-12-28,0.00885,0.00885,0.008946,0.008913,0.008917,0.008929
2021-12-29,0.00885,0.00885,0.008933,0.008894,0.008917,0.008913
2021-12-30,0.008917,0.008917,0.008953,0.00885,0.008917,0.008901
2021-12-31,0.008917,0.008917,0.008929,0.008912,0.008917,0.00892
2022-01-03,0.008917,0.008917,0.008948,0.008913,0.008917,0.00893
2022-01-04,0.008917,0.008917,0.008921,0.008878,0.008917,0.008899
2022-01-05,0.008918,0.008918,0.008936,0.008907,0.008918,0.008922
2022-01-06,0.008917,0.008917,0.008921,0.008846,0.008917,0.008883
2022-01-07,0.008909,0.008909,0.008917,0.008904,0.008909,0.008911
2022-01-10,0.008975,0.008975,0.008949,0.008901,0.008949,0.008925
2022-01-11,0.008901,0.008901,0.008917,0.008896,0.008901,0.008906
2022-01-12,0.008834,0.008834,0.008928,0.00883,0.008901,0.008879
2022-01-13,0.008901,0.008901,0.008909,0.008893,0.008901,0.008901
2022-01-14,0.008897,0.008897,0.008909,0.008826,0.008897,0.008867
2022-01-17,0.008826,0.008826,0.008905,0.008857,0.008897,0.008881
2022-01-18,0.008894,0.008894,0.008914,0.008885,0.008894,0.008899
2022-01-19,0.008889,0.008889,0.008914,0.008839,0.008889,0.008876
2022-01-20,0.008885,0.008885,0.008906,0.008814,0.008885,0.00886
2022-01-21,0.008814,0.008814,0.008893,0.008818,0.008885,0.008856
2022-01-24,0.008818,0.008818,0.008913,0.008814,0.008881,0.008864
2022-01-25,0.008885,0.008885,0.008912,0.008814,0.008885,0.008863
2022-01-26,0.008814,0.008814,0.008938,0.008814,0.008877,0.008876
2022-01-27,0.008818,0.008818,0.008917,0.008818,0.008885,0.008867
2022-01-28,0.008877,0.008877,0.008914,0.008811,0.008877,0.008862
2022-01-31,0.008921,0.008921,0.008927,0.008814,0.008885,0.008871
2022-02-01,0.008881,0.008881,0.008885,0.008879,0.008881,0.008882
2022-02-02,0.008881,0.008881,0.00891,0.008879,0.008881,0.008895
2022-02-03,0.008814,0.008814,0.008885,0.008872,0.008881,0.008879
2022-02-04,0.008877,0.008877,0.008885,0.008814,0.008877,0.00885
2022-02-07,0.008877,0.008877,0.008885,0.008807,0.008877,0.008846
2022-02-08,0.008811,0.008811,0.008906,0.008871,0.008877,0.008888
2022-02-09,0.008881,0.008881,0.008883,0.008877,0.008881,0.00888
2022-02-10,0.008811,0.008811,0.008902,0.008811,0.008877,0.008856
2022-02-11,0.008807,0.008807,0.008881,0.008853,0.008877,0.008867
2022-02-14,0.00887,0.00887,0.008899,0.008807,0.008845,0.008853
2022-02-15,0.008877,0.008877,0.008885,0.008876,0.008877,0.008881
2022-02-16,0.008811,0.008811,0.008882,0.008873,0.008877,0.008877
2022-02-17,0.008807,0.008807,0.008881,0.008869,0.008877,0.008875
2022-02-18,0.008873,0.008873,0.008881,0.008872,0.008873,0.008877
2022-02-21,0.008803,0.008803,0.008899,0.008866,0.008873,0.008883
2022-02-22,0.008874,0.008874,0.008877,0.008838,0.008874,0.008857
2022-02-23,0.008865,0.008865,0.008881,0.008861,0.008865,0.008871
2022-02-24,0.008861,0.008861,0.008873,0.008828,0.008861,0.00885
2022-02-25,0.008861,0.008861,0.008885,0.008861,0.008861,0.008873
2022-02-28,0.008954,0.008954,0.008877,0.008791,0.008861,0.008834
2022-03-01,0.008795,0.008795,0.008865,0.008857,0.008861,0.008861
2022-03-02,0.008864,0.008864,0.008869,0.008787,0.008864,0.008828
2022-03-03,0.008787,0.008787,0.008861,0.008787,0.008857,0.008824
2022-03-04,0.008837,0.008837,0.008857,0.008828,0.008837,0.008843
2022-03-07,0.008836,0.008836,0.008892,0.008846,0.00885,0.008869
2022-03-08,0.008846,0.008846,0.008873,0.008838,0.008846,0.008855
2022-03-09,0.008842,0.008842,0.008861,0.008834,0.008842,0.008848
2022-03-10,0.008838,0.008838,0.008846,0.008829,0.008838,0.008837
2022-03-11,0.008834,0.008834,0.008849,0.008792,0.008834,0.00882
2022-03-14,0.008834,0.008834,0.008867,0.00883,0.008834,0.008849
2022-03-15,0.00883,0.00883,0.008839,0.008814,0.00883,0.008827
2022-03-16,0.008826,0.008826,0.008842,0.0088,0.008826,0.008821
2022-03-17,0.008822,0.008822,0.008872,0.008812,0.008822,0.008842
2022-03-18,0.008749,0.008749,0.008844,0.008814,0.008818,0.008829
2022-03-21,0.008818,0.008818,0.008865,0.008814,0.008818,0.008839
2022-03-22,0.008822,0.008822,0.008834,0.008786,0.008822,0.00881
2022-03-23,0.008807,0.008807,0.008837,0.008798,0.008807,0.008818
2022-03-24,0.008799,0.008799,0.008829,0.008791,0.008829,0.00881
2022-03-25,0.008791,0.008791,0.008807,0.008783,0.008791,0.008795
2022-03-28,0.008787,0.008787,0.008816,0.008718,0.008787,0.008767
2022-03-29,0.008783,0.008783,0.008791,0.008771,0.008783,0.008781
2022-03-30,0.00878,0.00878,0.008821,0.008772,0.00878,0.008796
2022-03-31,0.008772,0.008772,0.00882,0.008772,0.008772,0.008796
2022-04-01,0.008772,0.008772,0.008776,0.008751,0.008772,0.008763
2022-04-04,0.008768,0.008768,0.008781,0.008696,0.008768,0.008738
2022-04-05,0.008696,0.008696,0.008768,0.008744,0.008764,0.008756
2022-04-06,0.008764,0.008764,0.008772,0.008749,0.008764,0.00876
2022-04-07,0.008749,0.008749,0.008764,0.008745,0.008749,0.008755
2022-04-08,0.008749,0.008749,0.008757,0.008723,0.008749,0.00874
2022-04-11,0.008745,0.008745,0.008776,0.008735,0.008745,0.008756
2022-04-12,0.008681,0.008681,0.008745,0.00871,0.008745,0.008728
2022-04-13,0.008677,0.008677,0.008745,0.008669,0.008745,0.008707
2022-04-14,0.008737,0.008737,0.008785,0.008669,0.008737,0.008727
2022-04-15,0.008673,0.008673,0.008741,0.008673,0.008737,0.008707
2022-04-18,0.008734,0.008734,0.008743,0.008673,0.008734,0.008708
2022-04-19,0.008743,0.008743,0.008757,0.008728,0.008743,0.008742
2022-04-20,0.00873,0.00873,0.008737,0.008727,0.00873,0.008732
2022-04-21,0.00873,0.00873,0.008734,0.008658,0.00873,0.008696
2022-04-22,0.008674,0.008674,0.00873,0.008674,0.008726,0.008702
2022-04-25,0.008718,0.008718,0.008738,0.008708,0.008718,0.008723
2022-04-26,0.008651,0.008651,0.008745,0.008705,0.008718,0.008725
2022-04-27,0.008705,0.008705,0.008718,0.008647,0.008705,0.008683
2022-04-28,0.008715,0.008715,0.00873,0.008639,0.008715,0.008685
2022-04-29,0.008707,0.008707,0.008729,0.008707,0.008707,0.008718
2022-05-02,0.008711,0.008711,0.008714,0.008639,0.008711,0.008677
2022-05-03,0.008707,0.008707,0.008752,0.008639,0.008707,0.008696
2022-05-04,0.008707,0.008707,0.008739,0.008643,0.008707,0.008691
2022-05-05,0.008699,0.008699,0.00873,0.008695,0.008699,0.008712
2022-05-06,0.008632,0.008632,0.008732,0.008657,0.008699,0.008694
2022-05-09,0.008699,0.008699,0.008716,0.008628,0.008699,0.008672
2022-05-10,0.008692,0.008692,0.008703,0.008688,0.008692,0.008696
2022-05-11,0.008688,0.008688,0.008703,0.008621,0.008688,0.008662
2022-05-12,0.008621,0.008621,0.008689,0.00867,0.008688,0.008679
2022-05-13,0.008617,0.008617,0.008688,0.008617,0.008688,0.008653
2022-05-16,0.008681,0.008681,0.008733,0.008613,0.008681,0.008673
2022-05-17,0.008673,0.008673,0.008688,0.008669,0.008673,0.008679
2022-05-18,0.008669,0.008669,0.008697,0.008662,0.008669,0.008679
2022-05-19,0.008666,0.008666,0.008681,0.00866,0.008666,0.00867
2022-05-20,0.008662,0.008662,0.008678,0.008647,0.008662,0.008663
2022-05-23,0.008662,0.008662,0.008691,0.008587,0.008662,0.008639
2022-05-24,0.008654,0.008654,0.008662,0.008645,0.008654,0.008654
2022-05-25,0.008651,0.008651,0.008662,0.008584,0.008651,0.008623
2022-05-26,0.008647,0.008647,0.008678,0.008642,0.008647,0.00866
2022-05-27,0.008643,0.008643,0.008651,0.008573,0.008643,0.008612
2022-05-30,0.008643,0.008643,0.008695,0.008636,0.008643,0.008665
2022-05-31,0.008643,0.008643,0.008644,0.008619,0.008643,0.008631
2022-06-01,0.008632,0.008632,0.008662,0.008632,0.008632,0.008647
2022-06-02,0.008569,0.008569,0.008643,0.008586,0.008632,0.008614
2022-06-03,0.008632,0.008632,0.008666,0.008628,0.008632,0.008647
2022-06-06,0.008622,0.008622,0.008649,0.008619,0.008622,0.008634
2022-06-07,0.008624,0.008624,0.008658,0.008593,0.008624,0.008625
2022-06-08,0.008621,0.008621,0.008644,0.008615,0.008621,0.00863
2022-06-09,0.008619,0.008619,0.008643,0.008611,0.008619,0.008627
2022-06-10,0.008613,0.008613,0.008621,0.008595,0.008613,0.008608
2022-06-13,0.008621,0.008621,0.008637,0.008599,0.008621,0.008618
2022-06-14,0.008602,0.008602,0.008617,0.008571,0.008602,0.008594
2022-06-15,0.008606,0.008606,0.008613,0.008595,0.008606,0.008604
2022-06-16,0.008601,0.008601,0.008613,0.008575,0.008601,0.008594
2022-06-17,0.00859,0.00859,0.008602,0.008587,0.00859,0.008595
2022-06-20,0.008595,0.008595,0.008606,0.00857,0.008595,0.008588
2022-06-21,0.008591,0.008591,0.008595,0.008576,0.008591,0.008586
2022-06-22,0.008576,0.008576,0.008591,0.008548,0.008576,0.008569
2022-06-23,0.008573,0.008573,0.008584,0.008565,0.008573,0.008575
2022-06-24,0.008569,0.008569,0.008595,0.008562,0.008569,0.008578
2022-06-27,0.008565,0.008565,0.008612,0.008562,0.008565,0.008587
2022-06-28,0.008562,0.008562,0.008576,0.008558,0.008562,0.008567
2022-06-29,0.00856,0.00856,0.00858,0.008515,0.00856,0.008547
2022-06-30,0.008562,0.008562,0.008562,0.008551,0.008562,0.008556
2022-07-01,0.008556,0.008556,0.008562,0.008547,0.008556,0.008554
2022-07-04,0.008554,0.008554,0.008573,0.00854,0.008554,0.008557
2022-07-05,0.008552,0.008552,0.008581,0.008536,0.008552,0.008559
2022-07-06,0.008547,0.008547,0.008554,0.008519,0.008547,0.008537
2022-07-07,0.008543,0.008543,0.008547,0.008536,0.008543,0.008542
2022-07-08,0.00854,0.00854,0.008568,0.008529,0.00854,0.008549
2022-07-11,0.00854,0.00854,0.008585,0.008524,0.00854,0.008555
2022-07-12,0.008524,0.008524,0.008547,0.008524,0.008524,0.008536
2022-07-13,0.008536,0.008536,0.008541,0.008522,0.008536,0.008531
2022-07-14,0.008532,0.008532,0.008532,0.008499,0.008532,0.008516
2022-07-15,0.008532,0.008532,0.008536,0.008514,0.008532,0.008525
2022-07-18,0.008529,0.008529,0.008582,0.008511,0.008529,0.008546
2022-07-19,0.008518,0.008518,0.008532,0.008499,0.008518,0.008516
2022-07-20,0.008507,0.008507,0.008532,0.008495,0.008507,0.008514
2022-07-21,0.008507,0.008507,0.008518,0.00849,0.008507,0.008504
2022-07-22,0.008507,0.008507,0.008516,0.008493,0.008507,0.008505
2022-07-25,0.0085,0.0085,0.008543,0.008493,0.0085,0.008518
2022-07-26,0.008498,0.008498,0.008535,0.008488,0.008498,0.008512
2022-07-27,0.008503,0.008503,0.008503,0.008485,0.008503,0.008494
2022-07-28,0.008485,0.008485,0.008522,0.008482,0.008485,0.008502
2022-07-29,0.008483,0.008483,0.008496,0.008414,0.008483,0.008455
2022-08-01,0.008482,0.008482,0.008498,0.008465,0.008482,0.008481
2022-08-02,0.008475,0.008475,0.008501,0.00841,0.008475,0.008456
2022-08-03,0.008471,0.008471,0.008482,0.008464,0.008471,0.008473
2022-08-04,0.008464,0.008464,0.008478,0.008452,0.008464,0.008465
2022-08-05,0.00846,0.00846,0.008478,0.008396,0.00846,0.008437
2022-08-08,0.008467,0.008467,0.008493,0.008396,0.008467,0.008445
2022-08-09,0.008396,0.008396,0.008462,0.008389,0.00846,0.008425
2022-08-10,0.008389,0.008389,0.008471,0.008446,0.008455,0.008458
2022-08-11,0.00845,0.00845,0.008467,0.008442,0.00845,0.008455
2022-08-12,0.008446,0.008446,0.008484,0.008386,0.008446,0.008435
2022-08-15,0.008442,0.008442,0.008462,0.008429,0.008442,0.008445
2022-08-16,0.008439,0.008439,0.008446,0.008404,0.008439,0.008425
2022-08-17,0.008435,0.008435,0.00847,0.008428,0.008435,0.008449
2022-08-18,0.008432,0.008432,0.00845,0.008425,0.008432,0.008437
2022-08-19,0.008428,0.008428,0.008439,0.008415,0.008428,0.008427
2022-08-22,0.008425,0.008425,0.008463,0.00839,0.008425,0.008426
2022-08-23,0.008414,0.008414,0.008428,0.008351,0.008414,0.008389
2022-08-24,0.00841,0.00841,0.008447,0.008407,0.00841,0.008427
2022-08-25,0.008407,0.008407,0.008425,0.008403,0.008407,0.008414
2022-08-26,0.008403,0.008403,0.008432,0.008398,0.008403,0.008415
2022-08-29,0.00841,0.00841,0.008435,0.008399,0.00841,0.008417
2022-08-30,0.0084,0.0084,0.008421,0.008337,0.0084,0.008379
2022-08-31,0.008337,0.008337,0.00841,0.008333,0.008403,0.008372
2022-09-01,0.008393,0.008393,0.008403,0.008333,0.008393,0.008368
2022-09-02,0.008389,0.008389,0.008397,0.008382,0.008389,0.008389
2022-09-05,0.008393,0.008393,0.008425,0.008319,0.008393,0.008372
2022-09-06,0.008319,0.008319,0.008418,0.008379,0.008382,0.008398
2022-09-07,0.008379,0.008379,0.008389,0.008356,0.008379,0.008372
2022-09-08,0.008316,0.008316,0.008389,0.008379,0.008379,0.008384
2022-09-09,0.008316,0.008316,0.00841,0.008373,0.008379,0.008392
2022-09-12,0.008382,0.008382,0.008412,0.008313,0.008382,0.008362
2022-09-13,0.008372,0.008372,0.008379,0.008372,0.008372,0.008375
2022-09-14,0.008372,0.008372,0.008382,0.008368,0.008372,0.008375
2022-09-15,0.008375,0.008375,0.008391,0.008306,0.008375,0.008348
2022-09-16,0.008306,0.008306,0.008402,0.008365,0.008368,0.008383
2022-09-19,0.008375,0.008375,0.008407,0.008365,0.008375,0.008386
2022-09-20,0.008302,0.008302,0.008398,0.008361,0.008365,0.00838
2022-09-21,0.008361,0.008361,0.008379,0.008328,0.008361,0.008354
2022-09-22,0.008361,0.008361,0.008372,0.008358,0.008361,0.008365
2022-09-23,0.008295,0.008295,0.008368,0.008341,0.008358,0.008355
2022-09-26,0.008368,0.008368,0.008368,0.008295,0.008368,0.008332
2022-09-27,0.008295,0.008295,0.008379,0.008351,0.008358,0.008365
2022-09-28,0.008351,0.008351,0.008361,0.00835,0.008351,0.008356
2022-09-29,0.008288,0.008288,0.008361,0.008347,0.008351,0.008354
2022-09-30,0.008347,0.008347,0.008354,0.008344,0.008347,0.008349
2022-10-03,0.008351,0.008351,0.008423,0.008344,0.008351,0.008383
2022-10-04,0.008282,0.008282,0.008354,0.008282,0.008344,0.008318
2022-10-05,0.008344,0.008344,0.008379,0.008282,0.008344,0.00833
2022-10-06,0.008311,0.008311,0.008351,0.008311,0.008311,0.008331
2022-10-07,0.00834,0.00834,0.008351,0.00834,0.00834,0.008346
2022-10-10,0.008344,0.008344,0.008384,0.00834,0.008344,0.008362
2022-10-11,0.00834,0.00834,0.008368,0.008334,0.00834,0.008351
2022-10-12,0.008282,0.008282,0.008351,0.008282,0.00834,0.008316
2022-10-13,0.008333,0.008333,0.008351,0.00833,0.008333,0.00834
2022-10-14,0.00833,0.00833,0.008371,0.008326,0.00833,0.008349
2022-10-17,0.008333,0.008333,0.008376,0.008326,0.008333,0.008351
2022-10-18,0.008326,0.008326,0.008364,0.008323,0.008326,0.008344
2022-10-19,0.008326,0.008326,0.008359,0.008319,0.008326,0.008339
2022-10-20,0.008323,0.008323,0.008327,0.008305,0.008323,0.008316
2022-10-21,0.008306,0.008306,0.008344,0.008289,0.008306,0.008316
2022-10-24,0.008319,0.008319,0.008355,0.008258,0.008319,0.008306
2022-10-25,0.008258,0.008258,0.008323,0.008315,0.008319,0.008319
2022-10-26,0.008258,0.008258,0.008323,0.008312,0.008319,0.008317
2022-10-27,0.008251,0.008251,0.008316,0.008308,0.008314,0.008312
2022-10-28,0.008309,0.008309,0.008323,0.008306,0.008309,0.008314
2022-10-31,0.008306,0.008306,0.008348,0.008244,0.008306,0.008296
2022-11-01,0.008244,0.008244,0.008313,0.008274,0.008306,0.008293
2022-11-02,0.008302,0.008302,0.008306,0.008241,0.008302,0.008273
2022-11-03,0.008299,0.008299,0.00831,0.008292,0.008299,0.008301
2022-11-04,0.008295,0.008295,0.008323,0.008288,0.008295,0.008306
2022-11-07,0.008434,0.008434,0.008449,0.008285,0.008299,0.008367
2022-11-08,0.008292,0.008292,0.008321,0.008278,0.008292,0.008299
2022-11-09,0.008282,0.008282,0.008299,0.008275,0.008282,0.008287
2022-11-10,0.008278,0.008278,0.008288,0.008253,0.008278,0.008271
2022-11-11,0.008275,0.008275,0.008285,0.008271,0.008275,0.008278
2022-11-14,0.008369,0.008369,0.008331,0.008267,0.008271,0.008299
2022-11-15,0.008268,0.008268,0.008299,0.008259,0.008268,0.008279
2022-11-16,0.008264,0.008264,0.008285,0.008261,0.008264,0.008273
2022-11-17,0.008261,0.008261,0.008278,0.008234,0.008261,0.008256
2022-11-18,0.008258,0.008258,0.008283,0.008254,0.008258,0.008269
2022-11-21,0.008254,0.008254,0.008262,0.008221,0.008258,0.008242
2022-11-22,0.008251,0.008251,0.008279,0.008243,0.008251,0.008261
2022-11-23,0.008247,0.008247,0.00828,0.008243,0.008247,0.008261
2022-11-24,0.008244,0.008244,0.008251,0.008238,0.008244,0.008244
2022-11-25,0.008247,0.008247,0.008254,0.008237,0.008247,0.008246
2022-11-28,0.008244,0.008244,0.008258,0.00821,0.008241,0.008234
2022-11-29,0.008234,0.008234,0.008244,0.008226,0.008234,0.008235
2022-11-30,0.00823,0.00823,0.008247,0.00817,0.00823,0.008209
2022-12-01,0.008227,0.008227,0.008244,0.008223,0.008227,0.008234
2022-12-02,0.008224,0.008224,0.008234,0.00822,0.008224,0.008227
2022-12-05,0.008234,0.008234,0.008277,0.008157,0.008234,0.008217
2022-12-06,0.008217,0.008217,0.008234,0.008174,0.008217,0.008204
2022-12-07,0.008214,0.008214,0.00823,0.008178,0.008214,0.008204
2022-12-08,0.00821,0.00821,0.00822,0.008203,0.00821,0.008212
2022-12-09,0.008207,0.008207,0.008227,0.008203,0.008207,0.008215
2022-12-12,0.00823,0.00823,0.008215,0.008174,0.008207,0.008194
2022-12-13,0.008215,0.008215,0.008234,0.008189,0.008215,0.008211
2022-12-14,0.0082,0.0082,0.008214,0.008197,0.0082,0.008205
2022-12-15,0.008197,0.008197,0.008216,0.008137,0.008197,0.008176
2022-12-16,0.008193,0.008193,0.008208,0.00819,0.008193,0.008199
2022-12-19,0.008193,0.008193,0.008198,0.008171,0.008193,0.008184
2022-12-20,0.00819,0.00819,0.008193,0.008123,0.00819,0.008158
2022-12-21,0.008123,0.008123,0.008203,0.008177,0.008183,0.00819
2022-12-22,0.00818,0.00818,0.008205,0.008177,0.00818,0.008191
2022-12-23,0.008177,0.008177,0.00819,0.008173,0.008177,0.008182
2022-12-26,0.008173,0.008173,0.00821,0.008114,0.008177,0.008162
2022-12-27,0.008173,0.008173,0.00821,0.008173,0.008173,0.008191
2022-12-28,0.008114,0.008114,0.008185,0.00817,0.008173,0.008177
2022-12-29,0.00817,0.00817,0.008198,0.008114,0.00817,0.008156
2022-12-30,0.00817,0.00817,0.008187,0.008163,0.00817,0.008175
2023-01-02,0.008163,0.008163,0.00822,0.008169,0.00817,0.008195
2023-01-03,0.008169,0.008169,0.008193,0.008104,0.008169,0.008149
2023-01-04,0.00816,0.00816,0.008193,0.008159,0.00816,0.008176
2023-01-05,0.008104,0.008104,0.008177,0.008153,0.00816,0.008165
2023-01-06,0.008157,0.008157,0.008181,0.008153,0.008157,0.008167
2023-01-09,0.008153,0.008153,0.008182,0.008147,0.00816,0.008164
2023-01-10,0.00815,0.00815,0.008193,0.008143,0.00815,0.008168
2023-01-11,0.008143,0.008143,0.008157,0.008139,0.008143,0.008148
2023-01-12,0.00814,0.00814,0.008157,0.008137,0.00814,0.008147
2023-01-13,0.008137,0.008137,0.008143,0.008133,0.008137,0.008138
2023-01-16,0.008193,0.008193,0.008162,0.00813,0.00814,0.008146
2023-01-17,0.008137,0.008137,0.008137,0.008068,0.008137,0.008102
2023-01-18,0.008127,0.008127,0.00815,0.0081,0.008127,0.008125
2023-01-19,0.008123,0.008123,0.008152,0.008107,0.008123,0.00813
2023-01-20,0.00812,0.00812,0.008137,0.008116,0.00812,0.008127
2023-01-23,0.008123,0.008123,0.008195,0.008114,0.008123,0.008154
2023-01-24,0.008114,0.008114,0.008135,0.00811,0.008114,0.008122
2023-01-25,0.00811,0.00811,0.008143,0.008107,0.00811,0.008125
2023-01-26,0.008107,0.008107,0.008114,0.008101,0.008107,0.008107
2023-01-27,0.008107,0.008107,0.00811,0.0081,0.008107,0.008105
2023-01-30,0.008125,0.008125,0.008127,0.008097,0.008104,0.008112
2023-01-31,0.008102,0.008102,0.008104,0.008072,0.008102,0.008088
2023-02-01,0.008097,0.008097,0.008116,0.008091,0.008097,0.008103
2023-02-02,0.008091,0.008091,0.008104,0.008084,0.008091,0.008094
2023-02-03,0.008084,0.008084,0.008112,0.008078,0.008084,0.008095
2023-02-06,0.008037,0.008037,0.008099,0.008068,0.008081,0.008084
2023-02-07,0.008013,0.008013,0.008084,0.008052,0.008071,0.008068
2023-02-08,0.008063,0.008063,0.008087,0.008058,0.008063,0.008073
2023-02-09,0.008058,0.008058,0.008074,0.008052,0.008058,0.008063
2023-02-10,0.008052,0.008052,0.008074,0.00803,0.008052,0.008052
2023-02-13,0.008091,0.008091,0.008074,0.008037,0.008065,0.008055
2023-02-14,0.008048,0.008048,0.008089,0.008032,0.008048,0.00806
2023-02-15,0.008032,0.008032,0.008048,0.007981,0.008032,0.008015
2023-02-16,0.008007,0.008007,0.008042,0.008007,0.008007,0.008024
2023-02-17,0.008022,0.008022,0.008039,0.007987,0.008022,0.008013
2023-02-20,0.008082,0.008082,0.008055,0.007992,0.008055,0.008024
2023-02-21,0.007992,0.007992,0.008016,0.007981,0.007992,0.007998
2023-02-22,0.00799,0.00799,0.008006,0.007968,0.00799,0.007987
2023-02-23,0.007996,0.007996,0.007996,0.007955,0.007996,0.007975
2023-02-24,0.007982,0.007982,0.00799,0.007943,0.007982,0.007967
2023-02-27,0.007993,0.007993,0.007981,0.007886,0.007959,0.007934
2023-02-28,0.00793,0.00793,0.007952,0.007918,0.00793,0.007935
2023-03-01,0.007918,0.007918,0.007946,0.007899,0.007918,0.007922
2023-03-02,0.007899,0.007899,0.007933,0.007886,0.007899,0.00791
2023-03-03,0.007915,0.007915,0.007915,0.007873,0.007915,0.007894
2023-03-06,0.007874,0.007874,0.007941,0.007814,0.007899,0.007877
2023-03-07,0.007814,0.007814,0.007886,0.007814,0.007814,0.00785
2023-03-08,0.007837,0.007837,0.007868,0.007814,0.007837,0.007841
2023-03-09,0.007825,0.007825,0.007855,0.0078,0.007825,0.007828
2023-03-10,0.0078,0.0078,0.007831,0.00777,0.0078,0.0078
2023-03-13,0.007877,0.007877,0.00783,0.007764,0.007776,0.007797
2023-03-14,0.007764,0.007764,0.007816,0.007758,0.007764,0.007787
2023-03-15,0.007755,0.007755,0.00779,0.007746,0.007755,0.007768
2023-03-16,0.007746,0.007746,0.007776,0.007698,0.007746,0.007737
2023-03-17,0.007698,0.007698,0.007776,0.00774,0.007764,0.007758
2023-03-20,0.007949,0.007949,0.007764,0.007722,0.007752,0.007743
2023-03-21,0.007752,0.007752,0.007759,0.00771,0.007752,0.007734
2023-03-22,0.007722,0.007722,0.007728,0.007686,0.007722,0.007707
2023-03-23,0.007698,0.007698,0.007707,0.007669,0.007698,0.007688
2023-03-24,0.007675,0.007675,0.007709,0.007663,0.007675,0.007686
2023-03-27,0.007669,0.007669,0.007678,0.007657,0.007669,0.007668
2023-03-28,0.007657,0.007657,0.007669,0.007605,0.007657,0.007637
2023-03-29,0.007704,0.007704,0.007704,0.007622,0.007704,0.007663
2023-03-30,0.007625,0.007625,0.007639,0.00761,0.007625,0.007625
2023-03-31,0.00761,0.00761,0.007627,0.007599,0.00761,0.007613
2023-04-03,0.007605,0.007605,0.007654,0.00759,0.007605,0.007622
2023-04-04,0.00759,0.00759,0.007611,0.007573,0.00759,0.007592
2023-04-05,0.007573,0.007573,0.007582,0.007502,0.007573,0.007542
2023-04-06,0.007553,0.007553,0.007564,0.007539,0.007553,0.007551
2023-04-07,0.007541,0.007541,0.007654,0.007491,0.007541,0.007572
2023-04-10,0.007541,0.007541,0.007647,0.007491,0.007541,0.007569
2023-04-11,0.007491,0.007491,0.007544,0.007523,0.007541,0.007534
2023-04-12,0.007533,0.007533,0.007539,0.007482,0.007533,0.00751
2023-04-13,0.007519,0.007519,0.007527,0.007493,0.007519,0.00751
2023-04-14,0.007446,0.007446,0.007514,0.007435,0.007496,0.007474
2023-04-17,0.007488,0.007488,0.007539,0.007474,0.007488,0.007506
2023-04-18,0.007477,0.007477,0.007491,0.007427,0.007477,0.007459
2023-04-19,0.007413,0.007413,0.007471,0.007446,0.007463,0.007459
2023-04-20,0.007452,0.007452,0.00746,0.007443,0.007452,0.007452
2023-04-21,0.007443,0.007443,0.007532,0.007443,0.007443,0.007488
2023-04-24,0.007443,0.007443,0.007452,0.007386,0.007443,0.007419
2023-04-25,0.007551,0.007551,0.007557,0.007424,0.007435,0.00749
2023-04-26,0.007427,0.007427,0.007429,0.007366,0.007427,0.007398
2023-04-27,0.007366,0.007366,0.007429,0.007404,0.007416,0.007416
2023-04-28,0.007364,0.007364,0.007429,0.007364,0.007413,0.007397
2023-05-01,0.007407,0.007407,0.007407,0.007407,0.007407,0.007407
2023-05-02,0.007358,0.007358,0.007413,0.00735,0.007407,0.007382
2023-05-03,0.00735,0.00735,0.007416,0.00735,0.007399,0.007383
2023-05-04,0.007388,0.007388,0.007402,0.007337,0.007388,0.007369
2023-05-05,0.007386,0.007386,0.007402,0.007337,0.007386,0.007369
2023-05-08,0.007383,0.007383,0.007388,0.007331,0.007383,0.00736
2023-05-09,0.00738,0.00738,0.007423,0.007364,0.00738,0.007394
2023-05-10,0.007369,0.007369,0.007377,0.007361,0.007369,0.007369
2023-05-11,0.007321,0.007321,0.007369,0.00731,0.007366,0.00734
2023-05-12,0.00731,0.00731,0.007366,0.007305,0.007358,0.007336
2023-05-15,0.007353,0.007353,0.007364,0.007305,0.007353,0.007334
2023-05-16,0.007348,0.007348,0.007358,0.007299,0.007348,0.007329
2023-05-17,0.007342,0.007342,0.007356,0.007321,0.007342,0.007338
2023-05-18,0.007331,0.007331,0.007342,0.007283,0.007331,0.007313
2023-05-19,0.007323,0.007323,0.007331,0.007275,0.007323,0.007303
2023-05-22,0.007326,0.007326,0.007326,0.00727,0.007326,0.007298
2023-05-23,0.00731,0.00731,0.007326,0.007294,0.00731,0.00731
2023-05-24,0.007252,0.007252,0.007315,0.007286,0.007299,0.007301
