DATE,DATE_NAME,DATE_CODE,DATE_TYPE,DATE_TYPECODE,DATE_SORTORDER,GEOGRAPHY,GEOGRAPHY_NAME,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,GEOGRAPHY_SORTORDER,CELL,CELL_NAME,CELL_CODE,CELL_TYPE,CELL_TYPECODE,CELL_SORTORDER,MEASURES,MEASURES_NAME,OBS_VALUE,OBS_STATUS,OBS_STATUS_NAME,OBS_CONF,OBS_CONF_NAME,URN,RECORD_OFFSET,RECORD_COUNT
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957700,Wales,W92000004,countries,499,3,402729473,T01:124 (Aged 35-49 - Inactive : All People ),T01:124,T,1,9,20701,Confidence,5100,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957700dd20701,103,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957700,Wales,W92000004,countries,499,3,402729729,T01:127 (Aged 50+ - All : All People ),T01:127,T,1,10,20100,Value,1057300,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957700dd20100,104,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957700,Wales,W92000004,countries,499,3,402729729,T01:127 (Aged 50+ - All : All People ),T01:127,T,1,10,20701,Confidence,16200,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957700dd20701,105,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957700,Wales,W92000004,countries,499,3,402731265,T01:145 (Aged 50+ - Inactive : All People ),T01:145,T,1,11,20100,Value,698400,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957700dd20100,106,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957700,Wales,W92000004,countries,499,3,402731265,T01:145 (Aged 50+ - Inactive : All People ),T01:145,T,1,11,20701,Confidence,13100,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957700dd20701,107,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957700,Wales,W92000004,countries,499,3,402731521,T01:148 (Aged 50-64 - All : All People ),T01:148,T,1,12,20100,Value,561300,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957700dd20100,108,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957700,Wales,W92000004,countries,499,3,402731521,T01:148 (Aged 50-64 - All : All People ),T01:148,T,1,12,20701,Confidence,11800,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957700dd20701,109,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957700,Wales,W92000004,countries,499,3,402733057,T01:166 (Aged 50-64 - Inactive : All People ),T01:166,T,1,13,20100,Value,227200,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957700dd20100,110,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957700,Wales,W92000004,countries,499,3,402733057,T01:166 (Aged 50-64 - Inactive : All People ),T01:166,T,1,13,20701,Confidence,7500,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957700dd20701,111,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402720769,T01:22 (Aged 16-64 - All : All People ),T01:22,T,1,0,20100,Value,3294400,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20100,112,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402720769,T01:22 (Aged 16-64 - All : All People ),T01:22,T,1,0,20701,Confidence,34600,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20701,113,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402722305,T01:40 (Aged 16-64 - Inactive : All People ),T01:40,T,1,1,20100,Value,763800,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20100,114,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402722305,T01:40 (Aged 16-64 - Inactive : All People ),T01:40,T,1,1,20701,Confidence,16700,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20701,115,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402722561,T01:43 (Aged 16-19 - All : All People ),T01:43,T,1,2,20100,Value,257300,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20100,116,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402722561,T01:43 (Aged 16-19 - All : All People ),T01:43,T,1,2,20701,Confidence,9700,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20701,117,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402724097,T01:61 (Aged 16-19 - Inactive : All People ),T01:61,T,1,3,20100,Value,92400,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20100,118,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402724097,T01:61 (Aged 16-19 - Inactive : All People ),T01:61,T,1,3,20701,Confidence,5800,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20701,119,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402724353,T01:64 (Aged 20-24 - All : All People ),T01:64,T,1,4,20100,Value,327400,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20100,120,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402724353,T01:64 (Aged 20-24 - All : All People ),T01:64,T,1,4,20701,Confidence,10900,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20701,121,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402725889,T01:82 (Aged 20-24 - Inactive : All People ),T01:82,T,1,5,20100,Value,68900,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20100,122,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402725889,T01:82 (Aged 20-24 - Inactive : All People ),T01:82,T,1,5,20701,Confidence,5000,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20701,123,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402726145,T01:85 (Aged 25-34 - All : All People ),T01:85,T,1,6,20100,Value,632200,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20100,124,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402726145,T01:85 (Aged 25-34 - All : All People ),T01:85,T,1,6,20701,Confidence,15200,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20701,125,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402727681,T01:103 (Aged 25-34 - Inactive : All People ),T01:103,T,1,7,20100,Value,100100,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20100,126,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402727681,T01:103 (Aged 25-34 - Inactive : All People ),T01:103,T,1,7,20701,Confidence,6000,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20701,127,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402727937,T01:106 (Aged 35-49 - All : All People ),T01:106,T,1,8,20100,Value,1149900,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20100,128,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402727937,T01:106 (Aged 35-49 - All : All People ),T01:106,T,1,8,20701,Confidence,20500,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20701,129,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402729473,T01:124 (Aged 35-49 - Inactive : All People ),T01:124,T,1,9,20100,Value,170500,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20100,130,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402729473,T01:124 (Aged 35-49 - Inactive : All People ),T01:124,T,1,9,20701,Confidence,7900,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20701,131,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402729729,T01:127 (Aged 50+ - All : All People ),T01:127,T,1,10,20100,Value,1722800,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20100,132,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402729729,T01:127 (Aged 50+ - All : All People ),T01:127,T,1,10,20701,Confidence,25000,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20701,133,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402731265,T01:145 (Aged 50+ - Inactive : All People ),T01:145,T,1,11,20100,Value,1083800,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20100,134,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402731265,T01:145 (Aged 50+ - Inactive : All People ),T01:145,T,1,11,20701,Confidence,19900,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20701,135,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402731521,T01:148 (Aged 50-64 - All : All People ),T01:148,T,1,12,20100,Value,927800,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20100,136,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402731521,T01:148 (Aged 50-64 - All : All People ),T01:148,T,1,12,20701,Confidence,18400,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20701,137,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402733057,T01:166 (Aged 50-64 - Inactive : All People ),T01:166,T,1,13,20100,Value,331800,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20100,138,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957701,Scotland,S92000003,countries,499,4,402733057,T01:166 (Aged 50-64 - Inactive : All People ),T01:166,T,1,13,20701,Confidence,11000,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957701dd20701,139,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402720769,T01:22 (Aged 16-64 - All : All People ),T01:22,T,1,0,20100,Value,1094900,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20100,140,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402720769,T01:22 (Aged 16-64 - All : All People ),T01:22,T,1,0,20701,Confidence,29900,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20701,141,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402722305,T01:40 (Aged 16-64 - Inactive : All People ),T01:40,T,1,1,20100,Value,337700,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20100,142,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402722305,T01:40 (Aged 16-64 - Inactive : All People ),T01:40,T,1,1,20701,Confidence,16600,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20701,143,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402722561,T01:43 (Aged 16-19 - All : All People ),T01:43,T,1,2,20100,Value,106200,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20100,144,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402722561,T01:43 (Aged 16-19 - All : All People ),T01:43,T,1,2,20701,Confidence,9300,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20701,145,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402724097,T01:61 (Aged 16-19 - Inactive : All People ),T01:61,T,1,3,20100,Value,65400,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20100,146,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402724097,T01:61 (Aged 16-19 - Inactive : All People ),T01:61,T,1,3,20701,Confidence,7300,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20701,147,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402724353,T01:64 (Aged 20-24 - All : All People ),T01:64,T,1,4,20100,Value,115500,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20100,148,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402724353,T01:64 (Aged 20-24 - All : All People ),T01:64,T,1,4,20701,Confidence,9700,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20701,149,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402725889,T01:82 (Aged 20-24 - Inactive : All People ),T01:82,T,1,5,20100,Value,31600,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20100,150,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402725889,T01:82 (Aged 20-24 - Inactive : All People ),T01:82,T,1,5,20701,Confidence,5100,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20701,151,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402726145,T01:85 (Aged 25-34 - All : All People ),T01:85,T,1,6,20100,Value,230700,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20100,152,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402726145,T01:85 (Aged 25-34 - All : All People ),T01:85,T,1,6,20701,Confidence,13700,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20701,153,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402727681,T01:103 (Aged 25-34 - Inactive : All People ),T01:103,T,1,7,20100,Value,42300,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20100,154,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402727681,T01:103 (Aged 25-34 - Inactive : All People ),T01:103,T,1,7,20701,Confidence,5900,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20701,155,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402727937,T01:106 (Aged 35-49 - All : All People ),T01:106,T,1,8,20100,Value,368500,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20100,156,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402727937,T01:106 (Aged 35-49 - All : All People ),T01:106,T,1,8,20701,Confidence,17400,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20701,157,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402729473,T01:124 (Aged 35-49 - Inactive : All People ),T01:124,T,1,9,20100,Value,80900,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20100,158,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402729473,T01:124 (Aged 35-49 - Inactive : All People ),T01:124,T,1,9,20701,Confidence,8100,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20701,159,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402729729,T01:127 (Aged 50+ - All : All People ),T01:127,T,1,10,20100,Value,494700,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20100,160,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402729729,T01:127 (Aged 50+ - All : All People ),T01:127,T,1,10,20701,Confidence,20100,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20701,161,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402731265,T01:145 (Aged 50+ - Inactive : All People ),T01:145,T,1,11,20100,Value,327500,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20100,162,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402731265,T01:145 (Aged 50+ - Inactive : All People ),T01:145,T,1,11,20701,Confidence,16400,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20701,163,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402731521,T01:148 (Aged 50-64 - All : All People ),T01:148,T,1,12,20100,Value,274100,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20100,164,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402731521,T01:148 (Aged 50-64 - All : All People ),T01:148,T,1,12,20701,Confidence,15000,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20701,165,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402733057,T01:166 (Aged 50-64 - Inactive : All People ),T01:166,T,1,13,20100,Value,117400,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20100,166,3920
2005-03,Apr 2004-Mar 2005,2005-03,date,0,0,2092957702,Northern Ireland,N92000002,countries,499,5,402733057,T01:166 (Aged 50-64 - Inactive : All People ),T01:166,T,1,13,20701,Confidence,9800,A,Normal Value,F,Free (free for publication),Nm-17d1d32083e0d2092957702dd20701,167,3920
