"ID","Constituency","County","Region_or_Country","Country","ElectorateSize","Turnout","PartyNameWinner","PartyNameRunnerUp","WinMargin","GE_ElectionYear","VoteShare_CON","VoteShare_LAB","VoteShare_LIBDEM","VoteShare_SNP","VoteShare_GREEN","VoteShare_PLAID_CYMRU","VoteShare_UKIP","VoteShare_OTHER","ENOP","VoteShare_Remaining","ShareMuslimReligion"
"E14000562","BIRMINGHAM, HALL GREEN","West Midlands","West Midlands","England",80283,0.659056089084862,"LAB","CON",0.538791555631154,2019,0.139498402978587,0.678289958609741,0.0694184574096124,0,0.0154599232673735,0,0.0165750033074408,0.0807582544272458,2.03503669674709,0.11279318100206,0.558491092227435
"E14000563","BIRMINGHAM, HODGE HILL","West Midlands","West Midlands","England",78295,0.574787662047385,"LAB","CON",0.636735328755861,2019,0.149812234739906,0.786547563495767,0.0168877630380197,0,0.00728840299535586,0,0.0337533053351999,0.00571073039575139,1.55615141105517,0.0467524387263071,0.62425872345569
"E14000564","BIRMINGHAM, LADYWOOD","West Midlands","West Midlands","England",74912,0.56223302007689,"LAB","CON",0.678617218291467,2019,0.113324469348022,0.791941687639489,0.0528989980530889,0,0.0221045633695807,0,0.0197302815898191,0,1.55354219872673,0.0418348449593998,0.43035540746911
"E14000565","BIRMINGHAM, NORTHFIELD","West Midlands","West Midlands","England",73694,0.584823730561511,"CON","LAB",0.0380528098751682,2019,0.463060930901666,0.425008121026498,0.0455009513202469,0,0.0221355979395796,0,0.0384008538679289,0.00589354494408093,2.50546812541184,0.0664299967515894,0.0508716263433245
"E14000566","BIRMINGHAM, PERRY BARR","West Midlands","West Midlands","England",72006,0.585326222814765,"LAB","CON",0.363418511400574,2019,0.267563527653214,0.630982039053788,0.0451040406197357,0,0.0200488765511187,0,0.0327899969155575,0.00351151920658647,2.1130372598137,0.0563503926732626,0.318214158662398
"E14000567","BIRMINGHAM, SELLY OAK","West Midlands","West Midlands","England",82665,0.598403193612774,"LAB","CON",0.250955182242707,2019,0.309297107162351,0.560252289405058,0.0640629106272869,0,0.0373582388258839,0,0.0290294539794206,0,2.40448350377349,0.0663876928053045,0.127706358402598
"E14000568","BIRMINGHAM, YARDLEY","West Midlands","West Midlands","England",74704,0.571294709787963,"LAB","CON",0.249753971601293,2019,0.298045831575988,0.547799803177281,0.087961010356624,0,0.0135667088429636,0,0.0526266460471437,0,2.50246053877649,0.0661933548901073,0.354257329240871
"E14000569","BISHOP AUCKLAND","Durham","North East","England",68170,0.657253924013496,"CON","LAB",0.177703381319049,2019,0.537149871666109,0.35944649034706,0.0476062939404084,0,0,0,0.0557973440464234,0,2.36344339087769,0.0557973440464234,0.00319204546718422
"E14000570","BLACKBURN","Lancashire","North West","England",71234,0.628014712075694,"LAB","CON",0.409155937052933,2019,0.239985693848355,0.649141630901288,0.0252592989985694,0,0.0165638412017167,0,0.0619188125894134,0.00713072246065808,2.06707591135436,0.0856133762517883,0.459932689365794
"E14000571","BLACKLEY AND BROUGHTON","Greater Manchester","North West","England",73372,0.526331570626397,"LAB","CON",0.37293490082345,2019,0.24561085504169,0.618545755865141,0.0411725102283909,0,0.0238230876793205,0,0.0708477911854576,0,2.22120703764095,0.0946708788647781,0.238938190393447
"E14000572","BLACKPOOL NORTH AND CLEVELEYS","Lancashire","North West","England",63692,0.609244489103812,"CON","LAB",0.221523554272755,2019,0.576332336872487,0.354808782599732,0.0385011854447995,0,0.0189413462529636,0,0,0.0114163488300175,2.17382002461386,0.0303576950829811,0.00947232512398489
"E14000573","BLACKPOOL SOUTH","Lancashire","North West","England",57690,0.567724042295025,"CON","LAB",0.112664875427455,2019,0.496061309233024,0.383396433805569,0.0307767464582316,0,0.0171897899364924,0,0.0613397655105032,0.0112359550561798,2.51129354767875,0.0897655105031754,0.0162096764237479
"E14000574","BLAYDON","Tyne and Wear","North East","England",67853,0.673234786965941,"LAB","CON",0.121078785490685,2019,0.312230467809374,0.433309253300059,0.0810621483767869,0,0.0279985114161249,0,0.127689849171428,0.0177097699262275,3.2339633825499,0.17339813051378,0.00817968031082785
"E14000575","BLYTH VALLEY","Northumberland","North East","England",64429,0.634170947865092,"CON","LAB",0.0174257813456032,2019,0.426833745319269,0.409407963973666,0.0526444602168433,0,0.0280476761545804,0,0.0830661543356421,0,2.77577286453604,0.111113830490222,0.00657409034979786
"E14000576","BOGNOR REGIS AND LITTLEHAMPTON","West Sussex","South East","England",77446,0.661402783875216,"CON","LAB",0.439314370497628,2019,0.634890576498838,0.19557620600121,0.110204400367023,0,0.0356480487281104,0,0,0.0236807684048181,2.19629294144008,0.0593288171329286,0.0084791154121994
"E14000577","BOLSOVER","Derbyshire","East Midlands","England",75161,0.61119463551576,"CON","LAB",0.115351125429927,2019,0.474356741695328,0.359005616265401,0.0382907396926292,0,0.0165005006748226,0,0.0903609212416736,0.021485480430145,2.74525775842708,0.128346902346641,0.00292070096823238
"E14000578","BOLTON NORTH EAST","Greater Manchester","North West","England",67564,0.644662838197857,"CON","LAB",0.00867848287262374,2019,0.453645881164478,0.444967398291854,0.0424051795389843,0,0.0158187161355496,0,0.043162824869134,0,2.45277168785531,0.0589815410046836,0.189347473388469
"E14000579","BOLTON SOUTH EAST","Greater Manchester","North West","England",69163,0.587076905281726,"LAB","CON",0.187124421239287,2019,0.342774110925032,0.529898532164319,0.03475027090927,0,0.0194808393261748,0,0.0730962466752044,0,2.4678154223991,0.0925770860013792,0.306548901335631
"E14000580","BOLTON WEST","Greater Manchester","North West","England",73191,0.67355275921903,"CON","LAB",0.179621891354619,2019,0.552862185078502,0.373240293723883,0.0548500953385533,0,0.0190474258590612,0,0,0,2.23046876119259,0.0190474258590612,0.0594520962615408
"E14000581","BOOTLE","Merseyside","North West","England",74832,0.657125293991875,"LAB","CON",0.702729084475536,2019,0.0917151340139098,0.794444218489446,0.0370521007036239,0,0.0237117175743279,0,0.0530768292186928,0,1.55205868135999,0.0767885467930207,0.00859126866702176
"E14000582","BOSTON AND SKEGNESS","Lincolnshire","East Midlands","England",69381,0.600971447514449,"CON","LAB",0.614471412125863,2019,0.766572333077513,0.15210092095165,0.0470788564850345,0,0,0,0,0.034247889485802,1.62824770439087,0.034247889485802,0.0103662434925564
"E14000583","BOSWORTH","Leicestershire","East Midlands","England",81542,0.692060533222143,"CON","LAB",0.465657782818259,2019,0.638928267649561,0.173270484831301,0.161185143181174,0,0.0266161043379643,0,0,0,2.1508102576671,0.0266161043379643,0.00676769851447614
"E14000584","BOURNEMOUTH EAST","Dorset","South West","England",74125,0.664741989881956,"CON","LAB",0.178714940942485,2019,0.505865162154483,0.327150221211998,0.109956569387507,0,0.0415837967284978,0,0,0.0154442505175143,2.65262533965085,0.0570280472460121,0.0259589668780041
"E14000585","BOURNEMOUTH WEST","Dorset","South West","England",74205,0.619594366956405,"CON","LAB",0.220762555190639,2019,0.533962633490658,0.31320007830002,0.107249276812319,0,0.0455880113970029,0,0,0,2.52021808941184,0.0455880113970029,0.0220954433955252
"E14000586","BRACKNELL","Berkshire","South East","England",78978,0.688166324799311,"CON","LAB",0.364839006439742,2019,0.586826126954922,0.221987120515179,0.142575896964121,0,0.0384360625574977,0,0,0.0101747930082797,2.40643811524152,0.0486108555657774,0.0177518427518428
"E14000587","BRADFORD EAST","West Yorkshire","Yorkshire and The Humber","England",73206,0.603557085484796,"LAB","CON",0.4106463878327,2019,0.219106463878327,0.629752851711027,0.0750497917798298,0,0.0149827992033315,0,0.0611080934274851,0,2.20173410124693,0.0760908926308166,0.438340420641306
"E14000588","BRADFORD SOUTH","West Yorkshire","Yorkshire and The Humber","England",69046,0.575572806534774,"LAB","CON",0.0590322337132936,2019,0.403714048463803,0.462746282177097,0.0378702096072067,0,0.0247351601620493,0,0.0709342995898442,0,2.60283264459207,0.0956694597518935,0.199069898534386
"E14000589","BRADFORD WEST","West Yorkshire","Yorkshire and The Humber","England",70694,0.626092737714658,"LAB","CON",0.610447120489822,2019,0.151758884797,0.762206005286821,0.0304782991798649,0,0.018368315221075,0,0.0351551026863379,0.00203339282890129,1.64881796143147,0.0555568107363141,0.587375880680648
"E14000590","BRAINTREE","Essex","East","England",75208,0.671457823635783,"CON","LAB",0.488583932355096,2019,0.675498524723262,0.186914592368166,0.094635537337373,0,0,0,0,0.0429513455711994,1.99188892965218,0.0429513455711994,0.00702090777916582
"E14000591","BRENT CENTRAL","London","London","England",84032,0.584682025894897,"LAB","CON",0.424774077993975,2019,0.222034519254254,0.646808597248229,0.0985915492957746,0,0.0325653342017422,0,0,0,2.09011976148021,0.0325653342017422,0.255057808294204
"E14000592","BRENT NORTH","London","London","England",83788,0.619169809519263,"LAB","CON",0.155727751113167,2019,0.362998515777097,0.518726266890264,0.0783554039206615,0,0.0163842788025984,0,0.0183311166367895,0.00520441797259007,2.45328941771036,0.0399198134119779,0.184749680847393
"E14000593","BRENTFORD AND ISLEWORTH","London","London","England",85775,0.679988341591373,"LAB","CON",0.180262661591743,2019,0.321503274697391,0.501765936289133,0.125398621540994,0,0.0313582278915064,0,0.0199739395809759,0,2.6864350932716,0.0513321674724823,0.152888023910475
"E14000594","BRENTWOOD AND ONGAR","Essex","East","England",75255,0.703594445551791,"CON","LAB",0.548924436722129,2019,0.685716444125479,0.13679200740335,0.135734385918525,0,0.0317097584468073,0,0,0.0100474041058377,1.9667641341089,0.041757162552645,0.0146389069616135
"E14000595","BRIDGWATER AND WEST SOMERSET","Somerset","South West","England",85327,0.675659521605119,"CON","LAB",0.423905501977382,2019,0.62143550960938,0.197530007631999,0.135381253035454,0,0.0325574134461944,0,0,0.0130958162769722,2.24840481754703,0.0456532297231666,0.00431683134260334
"E14000596","BRIGG AND GOOLE","Humberside","Yorkshire and The Humber","England",65939,0.658214410288297,"CON","LAB",0.505529699092208,2019,0.712893415049998,0.20736371595779,0.0502281000875536,0,0.0295147689046588,0,0,0,1.80306649688057,0.0295147689046588,0.00542951328291642
"E14000597","BRIGHTON, KEMPTOWN","East Sussex","South East","England",69833,0.69498661091461,"LAB","CON",0.166093173716852,2019,0.349700203984917,0.51579337770177,0.0610718480209342,0,0.0460923495353677,0,0.0273422207570107,0,2.53206279273231,0.0734345702923784,0.028241047214333
"E14000598","BRIGHTON, PAVILION","East Sussex","South East","England",79057,0.733622576115967,"GREEN","LAB",0.343804958791682,2019,0.175454326011242,0.227783716679886,0,0,0.571588675471568,0,0.0132763198730991,0.0118969619642057,2.44080406739842,0.596761957308873,0.0260170519099858
"E14000599","BRISTOL EAST","Avon","South West","England",73867,0.706052770519989,"LAB","CON",0.206963991256663,2019,0.32448134371285,0.531445334969513,0.0676266441691912,0,0.0403804118571922,0,0.0360662652912528,0,2.53019149333316,0.076446677148445,0.0742366869577721
"E14000600","BRISTOL NORTH WEST","Avon","South West","England",76273,0.732697022537464,"LAB","CON",0.101852017536011,2019,0.387187975306433,0.489039992842444,0.0883958128299186,0,0.0353762190212043,0,0,0,2.51167969096106,0.0353762190212043,0.04892499500209
"E14000601","BRISTOL SOUTH","Avon","South West","England",84079,0.656477836320603,"LAB","CON",0.178618015798246,2019,0.326762808899196,0.505380824697442,0.0765816363504602,0,0.0491521124719183,0,0.0421226175809841,0,2.68644821454728,0.0912747300529024,0.0277034804983749
"E14000602","BRISTOL WEST","Avon","South West","England",99253,0.760964404098617,"LAB","GREEN",0.373623027221693,2019,0.116804363944497,0.622656498252304,0,0,0.249033471030611,0,0.0115056667725876,0,2.15752325711497,0.260539137803199,0.109859175055908
"E14000603","BROADLAND","Norfolk","East","England",78151,0.729062967844301,"CON","LAB",0.383681134492866,2019,0.595573652526458,0.211892518033592,0.161380908085719,0,0.0247819295505204,0,0,0.00637099180371027,2.34573867778193,0.0311529213542307,0.00262837041034559
"E14000604","BROMLEY AND CHISLEHURST","London","London","England",66697,0.683179153485164,"CON","LAB",0.23901593293245,2019,0.525786770837905,0.286770837905456,0.145305710398104,0,0.0339288065662994,0,0,0.00820787429223544,2.62452364454013,0.0421366808585349,0.0368289053312936
"E14000605","BROMSGROVE","Hereford and Worcester","West Midlands","England",75078,0.7228748767948,"CON","LAB",0.425744398584906,2019,0.633991745283019,0.208247346698113,0.124907871462264,0,0.0328530365566038,0,0,0,2.16453126452591,0.0328530365566038,0.0086607583960961
"E14000606","BROXBOURNE","Hertfordshire","East","England",73182,0.638217047907956,"CON","LAB",0.424078276880915,2019,0.655825803965229,0.231747527084315,0.0849997858947459,0,0.0274268830557102,0,0,0,2.03338162361662,0.0274268830557102,0.0422842072069489
"E14000607","BROXTOWE","Nottinghamshire","East Midlands","England",73052,0.75661172863166,"CON","LAB",0.0964502822405558,2019,0.481292517006803,0.384842234766247,0,0,0.0326747720364742,0,0,0.101190476190476,2.55719691425161,0.13386524822695,0.0256865493433006
"E14000608","BUCKINGHAM","Buckinghamshire","South East","England",83146,0.763211699901378,"CON","LIBDEM",0.321645812978663,2019,0.583614359103659,0.120363074789625,0.261968546124996,0,0,0,0.0202653723722777,0.0137886476094425,2.35670457747144,0.0340540199817202,0.013761797752809
"E14000609","BURNLEY","Lancashire","North West","England",64345,0.605859041106535,"CON","LAB",0.0346808947260415,2019,0.403242355838293,0.368561461112251,0.0898060742868869,0,0.0189564949722963,0,0.0862405089267392,0.0331931048635338,3.170520395542,0.138390108762569,0.140048179532151
"E14000610","BURTON","Staffordshire","West Midlands","England",75036,0.649528226451303,"CON","LAB",0.297427058968361,2019,0.60650826870204,0.309081209733678,0.0550084123271369,0,0.0294021092371456,0,0,0,2.1400725248085,0.0294021092371456,0.0953214555471631
"E14000611","BURY NORTH","Greater Manchester","North West","England",68802,0.680808697421587,"CON","LAB",0.00224162592600496,2019,0.462415405307316,0.460173779381311,0.0338165282551611,0,0.0171217523110096,0,0.0264725347452019,0,2.33794848288636,0.0435942870562114,0.134980077946396
"E14000612","BURY SOUTH","Greater Manchester","North West","England",75152,0.668964232488823,"CON","LAB",0.00799618092851173,2019,0.438278235270716,0.430282054342205,0.0460476588296137,0,0.0168675657397462,0,0.0332577475434618,0.0352667382742571,2.61790261037367,0.0853920515574651,0.0671039601533469
"E14000613","BURY ST EDMUNDS","Suffolk","East","England",89644,0.691144973450538,"CON","LAB",0.403311974433882,2019,0.609616346821182,0.206304372387301,0,0,0.156737737463079,0,0,0.0273415433284375,2.27527215059162,0.184079280791517,0.00470854690666349
"E14000614","CALDER VALLEY","West Yorkshire","Yorkshire and The Humber","England",79287,0.728908900576387,"CON","LAB",0.0999082933919332,2019,0.518765248386483,0.41885695499455,0.0499022372951742,0,0,0,0,0.0124755593237935,2.23611393320254,0.0124755593237935,0.0169926102131144
"E14000615","CAMBERWELL AND PECKHAM","London","London","England",88971,0.634948466354205,"LAB","CON",0.597960773206826,2019,0.114671103873115,0.71263187707994,0.0900481484103944,0,0.0619733767613113,0,0.0184273879487361,0.00224810592650287,1.8751606355415,0.0826488706365503,0.102301750329993
"E14000616","CAMBORNE AND REDRUTH","Cornwall","South West","England",70250,0.716967971530249,"CON","LAB",0.172732146048008,2019,0.531379673198721,0.358647527150714,0.0695693608910596,0,0.0269819524688784,0,0,0.0134214862906268,2.39957500350702,0.0404034387595052,0.00217937971500419
"E14000617","CAMBRIDGE","Cambridgeshire","East","England",79951,0.672024114770297,"LAB","LIBDEM",0.179400323847457,2019,0.155260659978782,0.479740922034655,0.300340598187199,0,0.0402762009343185,0,0.0193750116324517,0.0050066072325932,2.88613341349307,0.0646578197993635,0.0508945995050356
"E14000618","CANNOCK CHASE","Staffordshire","West Midlands","England",74813,0.619050165078262,"CON","LAB",0.429231533262799,2019,0.68309114071643,0.253859607453631,0,0,0.0630492518299398,0,0,0,1.86904214205188,0.0630492518299398,0.00344213531770113
"E14000619","CANTERBURY","Kent","South East","England",80203,0.749510616809845,"LAB","CON",0.0305424783324738,2019,0.452181724419011,0.482724202751485,0.0566932277543959,0,0,0,0,0.00840084507510854,2.26872779390049,0.00840084507510854,0.0230982934250562
"E14000620","CARLISLE","Cumbria","North West","England",65105,0.658520850933108,"CON","LAB",0.19403820586383,2019,0.55183915284678,0.35780094698295,0.0659855853334266,0,0,0,0,0.0243743148368437,2.28573428015736,0.0243743148368437,0.00891015031627633
"E14000621","CARSHALTON AND WALLINGTON","London","London","England",72941,0.67311937045009,"CON","LIBDEM",0.0128111124689397,2019,0.424090594321561,0.123854332152022,0.411279481852621,0,0.0154588781620433,0,0.0212432278300542,0.00407348568169783,2.7393478855181,0.0407755916737953,0.0630050625656701
"E14000622","CASTLE POINT","Essex","East","England",69608,0.636090679232272,"CON","LAB",0.601531269056169,2019,0.767238069426565,0.165706800370395,0.06705513020304,0,0,0,0,0,1.6113194823601,0,0.00794767039492778
"E14000623","CENTRAL DEVON","Devon","South West","England",74926,0.775058057283186,"CON","LAB",0.305155668824907,2019,0.552675988428158,0.247520319603251,0.151019424163108,0,0.0487842678054828,0,0,0,2.55164642036439,0.0487842678054828,0.0021474513418952
"E14000624","CENTRAL SUFFOLK AND NORTH IPSWICH","Suffolk","East","England",80037,0.702799955020803,"CON","LAB",0.41584,2019,0.62672,0.21088,0.115288888888889,0,0.0471111111111111,0,0,0,2.20867900751504,0.0471111111111111,0.0117040154372764
"E14000625","CHARNWOOD","Leicestershire","East Midlands","England",79534,0.696117383760404,"CON","LAB",0.404533550076763,2019,0.634353833649418,0.229820283572654,0.0877088413257473,0,0.048117041452181,0,0,0,2.14947334680152,0.048117041452181,0.0173945366857927
"E14000626","CHATHAM AND AYLESFORD","Kent","South East","England",71642,0.60495240222216,"CON","LAB",0.427780341485925,2019,0.665805260729119,0.238024919243193,0.0661282879556991,0,0.0251499769266267,0,0,0.00489155514536225,1.98026897023385,0.0300415320719889,0.0222198389329797
"E14000627","CHEADLE","Greater Manchester","North West","England",74577,0.749601083443957,"CON","LIBDEM",0.0417866661896499,2019,0.45961755183085,0.12255156252795,0.4178308856412,0,0,0,0,0,2.49469983292699,0,0.0872051615065566
"E14000628","CHELMSFORD","Essex","East","England",80394,0.710525661118989,"CON","LIBDEM",0.308480095234761,2019,0.55904905290431,0.180228283323413,0.250568957669549,0,0,0,0,0.0101537061027275,2.45154534141844,0.0101537061027275,0.0270397179080543
"E14000629","CHELSEA AND FULHAM","London","London","England",67110,0.69767545820295,"CON","LIBDEM",0.240084577433203,2019,0.498601055082121,0.232203498430192,0.258516477648918,0,0,0,0,0.0106789688387689,2.70660689973584,0.0106789688387689,0.0846428255549987
"E14000630","CHELTENHAM","Gloucestershire","South West","England",81044,0.732404619712749,"CON","LIBDEM",0.0165271155887258,2019,0.47990969894031,0.0492107080883468,0.463382583351584,0,0,0,0,0.00749700961975841,2.23456378437302,0.00749700961975841,0.0145713538944067
"E14000631","CHESHAM AND AMERSHAM","Buckinghamshire","South East","England",72542,0.767624272835047,"CON","LIBDEM",0.291335189009608,2019,0.554009158660321,0.128688156595133,0.262673969650714,0,0.0546287150938314,0,0,0,2.52864512174729,0.0546287150938314,0.0369857063070145
"E14000632","CHESTERFIELD","Derbyshire","East Midlands","England",71034,0.636117915364473,"LAB","CON",0.0321117160182358,2019,0.370026114283185,0.402137830301421,0.0881910326207232,0,0.0254060992342761,0,0.105585800911787,0.00865312264860798,3.14188245559687,0.139645022794671,0.00951308451308451
"E14000633","CHICHESTER","West Sussex","South East","England",85499,0.716300775447666,"CON","LIBDEM",0.350897245399474,2019,0.57805790049475,0.148082229805855,0.227160655095276,0,0.0412618584981141,0,0,0.00543735610600395,2.44251926512091,0.046699214604118,0.00589916362968983
"E14000634","CHINGFORD AND WOODFORD GREEN","London","London","England",65393,0.740813236890799,"CON","LAB",0.026050697712823,2019,0.484703988109983,0.45865329039716,0.0566427214928577,0,0,0,0,0,2.22960869395455,0,0.13085563057431
"E14000635","CHIPPENHAM","Wiltshire","South West","England",77221,0.739423213892594,"CON","LIBDEM",0.197691728401548,2019,0.54281160790907,0.112068512583408,0.345119879507522,0,0,0,0,0,2.34570247977534,0,0.00682822200576562
"E14000636","CHIPPING BARNET","London","London","England",79960,0.719972486243122,"CON","LAB",0.0210529972728378,2019,0.447202487449843,0.426149490177005,0.103041567510292,0,0.0223731522173392,0,0,0.00123330264552103,2.54638821379637,0.0236064548628602,0.0877024278578176
"E14000637","CHORLEY","Lancashire","North West","England",78177,0.509996546298784,"OTHER","GREEN",0.81941309255079,2019,0,0,0,0,0.090293453724605,0,0,0.909706546275395,1.19657457822437,1,0.0140938958194458
"E14000638","CHRISTCHURCH","Dorset","South West","England",71520,0.72638422818792,"CON","LIBDEM",0.473850358992127,2019,0.652422475024542,0.126426825277665,0.178572116032415,0,0.042578583665377,0,0,0,2.10375835292841,0.042578583665377,0.00412277205170548
"E14000639","CITIES OF LONDON AND WESTMINSTER","London","London","England",63700,0.670690737833595,"CON","LIBDEM",0.0925262739039862,2019,0.399059054841654,0.272078271656953,0.306532780937668,0,0.0170400018725277,0,0,0.00528989069119678,3.05291863006683,0.0223298925637245,0.143865240154792
"E14000640","CITY OF CHESTER","Cheshire","North West","England",76057,0.717356719302628,"LAB","CON",0.112976539589443,2019,0.383394428152493,0.496370967741936,0.0684384164222874,0,0.0263563049853372,0,0.0254398826979472,0,2.50374883532702,0.0517961876832845,0.0193583133034797
"E14000641","CITY OF DURHAM","Durham","North East","England",71271,0.68553829748425,"LAB","CON",0.102846967805317,2019,0.317362205530199,0.420209173335516,0.162406107370188,0,0.0334636402709838,0,0.0665588734931128,0,3.2339417824097,0.100022513764097,0.0140106488983725
"E14000642","CLACTON","Essex","East","England",70930,0.613365289722261,"CON","LAB",0.56778375396497,2019,0.722612972923275,0.154829218958305,0.0584057371397049,0,0.0281570358111525,0,0,0.0359950351675631,1.81277221902234,0.0641520709787156,0.00476002022733769
"E14000643","CLEETHORPES","Humberside","Yorkshire and The Humber","England",73689,0.628845553610444,"CON","LAB",0.462202464446794,2019,0.689894041735903,0.227691577289109,0.0547055396102635,0,0.0277088413647252,0,0,0,1.88126324570851,0.0277088413647252,0.00877174351676826
"E14000644","COLCHESTER","Essex","East","England",82625,0.64596671709531,"CON","LAB",0.176549940981395,2019,0.504318662994398,0.327768722013003,0.139246435463624,0,0.0286661795289753,0,0,0,2.61793147347655,0.0286661795289753,0.027708703374778
"E14000645","COLNE VALLEY","West Yorkshire","Yorkshire and The Humber","England",84174,0.723406277472854,"CON","LAB",0.0838041121986468,2019,0.484168692110622,0.400364579911975,0.0626519082966564,0,0.0175392498193523,0,0.0208237535308415,0.0144518163305525,2.50258711279332,0.0528148196807462,0.0961609972907407
"E14000646","CONGLETON","Cheshire","North West","England",80930,0.707191399975287,"CON","LAB",0.324305907431028,2019,0.589642339209896,0.265336431778869,0.105288906749603,0,0.0282354585641151,0,0,0.0114968636975172,2.32505861890738,0.0397323222616323,0.00427728330033257
"E14000647","COPELAND","Cumbria","North West","England",61693,0.689267826171527,"CON","LAB",0.137384474284505,2019,0.537497354372928,0.400112880088423,0.0443995014462761,0,0.0179902640923735,0,0,0,2.21587650292587,0.0179902640923735,0.00393386917597857
"E14000648","CORBY","Northamptonshire","East Midlands","England",86153,0.701948858426288,"CON","LAB",0.169789169078131,2019,0.552459694088466,0.382670525010335,0.0648697809011988,0,0,0,0,0,2.19367263183789,0,0.00648051596956706
"E14000649","COVENTRY NORTH EAST","West Midlands","West Midlands","England",76006,0.584743309738705,"LAB","CON",0.173071730717307,2019,0.35370353703537,0.526775267752678,0.0463729637296373,0,0.0256727567275673,0,0.0474754747547475,0,2.45301352110804,0.0731482314823148,0.137876985402868
"E14000650","COVENTRY NORTH WEST","West Midlands","West Midlands","England",75247,0.634497056361051,"LAB","CON",0.00435656836461129,2019,0.433771782841823,0.438128351206434,0.0569076742627346,0,0.0302236930294906,0,0.0409684986595174,0,2.5910442111602,0.071192191689008,0.0728952102226655
"E14000651","COVENTRY SOUTH","West Midlands","West Midlands","England",70979,0.634610236830612,"LAB","CON",0.00890240653583163,2019,0.424984459639464,0.433886866175295,0.0754373501465234,0,0.0242429624367285,0,0.0317911375543913,0.0096572240475979,2.65779277850715,0.0656913240387177,0.0952791663733014
"E14000652","CRAWLEY","West Sussex","South East","England",74207,0.672429824679612,"CON","LAB",0.1675384276238,2019,0.541894627146837,0.374356199523037,0.05467043427724,0,0.0290787390528868,0,0,0,2.28505211416769,0.0290787390528868,0.0972293721992016
"E14000653","CREWE AND NANTWICH","Cheshire","North West","England",80321,0.672700788087798,"CON","LAB",0.157462244595795,2019,0.53124074622446,0.373778501628664,0.0484527687296417,0,0.01804486230382,0,0.025725496002369,0.00275762511104531,2.35144846468661,0.0465279834172342,0.0120535753392258
"E14000654","CROYDON CENTRAL","London","London","England",81407,0.663886397975604,"LAB","CON",0.11007493755204,2019,0.391803127023777,0.501878064575816,0.0653529466185586,0,0.02248126561199,0,0.0184845961698585,0,2.4359979463292,0.0409658617818485,0.0850830410480629
"E14000655","CROYDON NORTH","London","London","England",88468,0.628577564769182,"LAB","CON",0.443687172939632,2019,0.212591486989516,0.656278659929148,0.0804905680735133,0,0.0292938193457894,0,0.0150874858386232,0.00625797982340988,2.06825030019855,0.0506392850078225,0.150245818360347
"E14000656","CROYDON SOUTH","London","London","England",83982,0.706794313067086,"CON","LAB",0.2078742545234,2019,0.522002089019172,0.314127834495771,0.126402506823006,0,0.0300212271302941,0,0,0.00744634253175646,2.57667679195878,0.0374675696620506,0.0676114481335112
"E14000657","DAGENHAM AND RAINHAM","London","London","England",71045,0.615595749173059,"LAB","CON",0.00669943980793414,2019,0.438436035212073,0.445135475020007,0.027026409054533,0,0.0137647193323425,0,0.066011203841317,0.00962615753972791,2.52690021529637,0.0894020807133874,0.150221930536606
"E14000658","DARLINGTON","Durham","North East","England",66397,0.655119960239167,"CON","LAB",0.075727619660674,2019,0.480504850797738,0.404777231137064,0.0482091130626695,0,0.0242999678146122,0,0.0354958848682698,0.00671295231964688,2.50658513078075,0.0665088050025289,0.0193609267213328
"E14000659","DARTFORD","Kent","South East","England",82209,0.657142162050384,"CON","LAB",0.354663754326861,2019,0.6294726320271,0.274808877700239,0.069155729966866,0,0.0265627603057957,0,0,0,2.09536505499553,0.0265627603057957,0.0336392683642529
"E14000660","DAVENTRY","Northamptonshire","East Midlands","England",77423,0.741420508117743,"CON","LAB",0.454331655139975,2019,0.645523753113949,0.191192097973973,0.12250230824173,0,0.0407818406703482,0,0,0,2.1279977530864,0.0407818406703482,0.00790087653253767
"E14000661","DENTON AND REDDISH","Greater Manchester","North West","England",66234,0.582601081015792,"LAB","CON",0.16002384160879,2019,0.340572198610967,0.500596040219757,0.0425520887322484,0,0.0291282263916243,0,0.0787550533844719,0.00839639266093086,2.66298954237839,0.116279672437027,0.0346374567316451
"E14000662","DERBY NORTH","Derbyshire","East Midlands","England",73199,0.64231751799888,"CON","LAB",0.0540230129527618,2019,0.452155603292426,0.398132590339664,0.0733777144437119,0,0.0222472722632239,0,0.0405810664227833,0.0135057532381904,2.69787054311267,0.0763340919241976,0.0597374921296072
"E14000663","DERBY SOUTH","Derbyshire","East Midlands","England",73062,0.581177629958118,"LAB","CON",0.14175027083039,2019,0.369059394281946,0.510809665112336,0.061725778342989,0,0,0,0.058405162262729,0,2.47308917186051,0.058405162262729,0.190865522536661
"E14000664","DERBYSHIRE DALES","Derbyshire","East Midlands","England",65080,0.768531038721573,"CON","LAB",0.347508797184901,2019,0.586932181701855,0.239423384516955,0.132497600767754,0,0.0411468330134357,0,0,0,2.37494930614452,0.0411468330134357,0.00392200529532576
"E14000665","DEVIZES","Wiltshire","South West","England",73372,0.694461102327864,"CON","LIBDEM",0.470875691800447,2019,0.630961259174942,0.153825018644267,0.160085567374495,0,0.0551281548062959,0,0,0,2.22004781230528,0.0551281548062959,0.00549037739120384
