"ID","Constituency","County","Region_or_Country","Country","ElectorateSize","Turnout","PartyNameWinner","PartyNameRunnerUp","WinMargin","GE_ElectionYear","VoteShare_CON","VoteShare_LAB","VoteShare_LIBDEM","VoteShare_GREEN","VoteShare_SNP","VoteShare_PLAID_CYMRU","VoteShare_UKIP","VoteShare_OTHER","ENOP","VoteShare_Remaining"
"E14000750","HOLBORN AND ST PANCRAS","London","London","England",88088,0.669750703841613,"LAB","CON",0.517127989558791,2017,0.183636456090988,0.700764445649779,0.0681390579181992,0.0335610285268742,0,0,0.0123226604742614,0.00157635133989864,1.88424423297244,0.0474600403410343
"E14000751","HORNCHURCH AND UPMINSTER","London","London","England",80802,0.693609069082448,"CON","LAB",0.31622803104648,2017,0.602194665001338,0.285966633954858,0.024462485502721,0.019216700865376,0,0,0.0624855027210277,0.00567401195467928,2.22558702521296,0.0873762155410831
"E14000752","HORNSEY AND WOOD GREEN","London","London","England",79946,0.779188452205239,"LAB","LIBDEM",0.493442280834123,2017,0.148427592185318,0.653973961761354,0.160531680927231,0.018958791517506,0,0,0.00688680911177821,0.0112211644968134,2.1007701994794,0.0370667651260976
"E14000753","HORSHAM","West Sussex","South East","England",82772,0.748888513023728,"CON","LAB",0.378853630599965,2017,0.59538290286673,0.216529272266766,0.123316179198864,0.029748173004017,0,0,0.0247309919821898,0.0102924806814332,2.39134266378276,0.06477164566764
"E14000754","HOUGHTON AND SUNDERLAND SOUTH","Tyne and Wear","North East","England",68123,0.608898609867446,"LAB","CON",0.2975168756027,2017,0.297107039537126,0.594623915139826,0.0218900675024108,0.0174783027965284,0,0,0.0573529411764706,0.0115477338476374,2.24186308737786,0.0863789778206364
"E14000755","HOVE","East Sussex","South East","England",74236,0.775849991917668,"LAB","CON",0.325664976734495,2017,0.315733731509133,0.641398708243628,0.0227619973609278,0.0168588096395583,0,0,0,0.00324675324675325,1.953533404693,0.0201055628863115
"E14000756","HUDDERSFIELD","West Yorkshire","Yorkshire and The Humber","England",67037,0.653877709324701,"LAB","CON",0.273874161609709,2017,0.329994981064927,0.603869142674636,0.0263494091344618,0.0318246110325318,0,0,0,0.00796185609344345,2.10382318002292,0.0397864671259753
"E14000757","HUNTINGDON","Cambridgeshire","Eastern","England",84273,0.708649270822209,"CON","LAB",0.242381111855325,2017,0.551155391828533,0.308774279973208,0.0852310783657066,0.0183355659745479,0,0,0.036503683858004,0,2.45069885882223,0.0548392498325519
"E14000758","HYNDBURN","Lancashire","North West","England",71608,0.631242319293934,"LAB","CON",0.128644750232291,2017,0.404959957524003,0.533604707756294,0.0182292818901819,0,0,0,0.0432060528295208,0,2.21766063692775,0.0432060528295208
"E14000759","ILFORD NORTH","London","London","England",72997,0.725248982834911,"LAB","CON",0.182070606902023,2017,0.395723541300693,0.577794148202716,0.0195311762150318,0,0,0,0,0.00695113428155872,2.03718687460682,0.00695113428155872
"E14000760","ILFORD SOUTH","London","London","England",85358,0.675472714918344,"LAB","CON",0.548883916957178,2017,0.209462857935723,0.758346774892901,0.0133895277243006,0.00940041972353747,0,0,0.00827306311462615,0.00112735660891132,1.61472139768595,0.0188008394470749
"E14000761","IPSWICH","Suffolk","Eastern","England",75668,0.675807474758154,"LAB","CON",0.0162504644386648,2017,0.457457418307683,0.473707882746348,0.0232121555820639,0.0164264622484698,0,0,0.0268298883391673,0.00236619277626767,2.29779135973739,0.0456225433639048
"E14000762","ISLE OF WIGHT","Isle of Wight","South East","England",110683,0.672903697948194,"CON","LAB",0.282885108554089,2017,0.51276198660025,0.229876878046161,0.0367888935136079,0.173404583842425,0,0,0.0257925052699419,0.0213751527276145,2.87098134133764,0.220572241839982
"E14000763","ISLINGTON NORTH","London","London","England",74831,0.734027341609761,"LAB","CON",0.604700699097,2017,0.12509102825517,0.72979172735217,0.0900451500145645,0.0405803961549665,0,0,0.00751893387707544,0.00697276434605301,1.79178144305269,0.055072094378095
"E14000764","ISLINGTON SOUTH AND FINSBURY","London","London","England",69536,0.690994592728946,"LAB","CON",0.42171533226498,2017,0.206559970030594,0.628275302295573,0.120897417219921,0.0249328810172948,0,0,0.0193344294366168,0,2.20746394777572,0.0442673104539116
"E14000765","JARROW","Tyne and Wear","North East","England",64778,0.66416067183303,"LAB","CON",0.401250493921856,2017,0.250029054226809,0.651279548148665,0.0270320526230156,0.017316319178114,0,0,0.0543430258233968,0,2.03805734163857,0.0716593450015108
"E14000766","KEIGHLEY","West Yorkshire","Yorkshire and The Humber","England",71429,0.723991656050064,"LAB","CON",0.00462157249487566,2017,0.460552268244576,0.465173840739452,0.0237073133000735,0.0152763274935221,0,0,0.0249642263216924,0.0103260239006845,2.32547141599333,0.050566577715899
"E14000767","KENILWORTH AND SOUTHAM","Warwickshire","West Midlands","England",66319,0.773850631040878,"CON","LAB",0.352214493092496,2017,0.608074667290193,0.255860174197697,0.095886674071043,0.022076732721498,0,0,0.018101751719569,0,2.24603750922022,0.040178484441067
"E14000768","KENSINGTON","London","London","England",60588,0.638360731497986,"LAB","CON",0.000517103187941181,2017,0.421775215244202,0.422292318432143,0.1221397729917,0.0198309072575432,0,0,0,0.0139617860744111,2.69011402402685,0.0337926933319544
"E14000769","KETTERING","Northamptonshire","East Midlands","England",71440,0.691545352743561,"CON","LAB",0.213788357218039,2017,0.579224354303295,0.365435997085256,0.0327503845842442,0.0225892640272043,0,0,0,0,2.12482414076291,0.0225892640272043
"E14000770","KINGSTON AND SURBITON","London","London","England",81588,0.762097367259891,"LIBDEM","CON",0.06632571005822,2017,0.380938595644762,0.148010550355431,0.447264305702982,0.00862041236450191,0,0,0.0108559297500724,0.00431020618225096,2.72273736645185,0.0237865482968252
"E14000771","KINGSTON UPON HULL EAST","Humberside","Yorkshire and The Humber","England",65959,0.555466274503858,"LAB","CON",0.283749112942846,2017,0.299115672252852,0.582864785195699,0.0343359353676511,0.0134559746711065,0,0,0.0702276325126917,0,2.29624561187046,0.0836836071837982
"E14000772","KINGSTON UPON HULL NORTH","Humberside","Yorkshire and The Humber","England",64665,0.574066341916029,"LAB","CON",0.38580895425893,2017,0.252222401810247,0.638031356069177,0.0503475028285114,0.0162706750713862,0,0,0.0431280642206778,0,2.10366974040601,0.059398739292064
"E14000773","KINGSTON UPON HULL WEST AND HESSLE","Humberside","Yorkshire and The Humber","England",60181,0.574350708695435,"LAB","CON",0.232171271517431,2017,0.298481122522783,0.530652394040214,0.0639375090409374,0.00960509185592362,0,0,0.040474468392883,0.0568494141472588,2.6334275779383,0.106928974396065
"E14000774","KINGSWOOD","Avon","South West","England",69368,0.702643870372506,"CON","LAB",0.1538745614575,2017,0.548901335631193,0.395026774173694,0.035883547731889,0.020188342463224,0,0,0,0,2.17848774109328,0.020188342463224
"E14000775","KNOWSLEY","Merseyside","North West","England",81760,0.678608121330724,"LAB","CON",0.760845664437756,2017,0.0925869185155813,0.853432582953337,0.0214299875637583,0.00939026368437179,0,0,0.0231602472829515,0,1.35500743681222,0.0325505109673233
"E14000776","LANCASTER AND FLEETWOOD","Lancashire","North West","England",67154,0.684828900735623,"LAB","CON",0.144838983235121,2017,0.40620583182935,0.551044815064472,0.0254408662941138,0.0173084868120638,0,0,0,0,2.12947013418026,0.0173084868120638
"E14000777","LEEDS CENTRAL","West Yorkshire","Yorkshire and The Humber","England",89537,0.532439103387426,"LAB","CON",0.497094791601116,2017,0.204623161957502,0.701717953558618,0.0222977366643593,0.0249407421391563,0,0,0.0431271369538313,0.00329326872653284,1.86126589348129,0.0713611478195205
"E14000778","LEEDS EAST","West Yorkshire","Yorkshire and The Humber","England",65950,0.628369977255497,"LAB","CON",0.307714582177071,2017,0.305880649598224,0.613595231775295,0.0178325812601047,0.0104727202528896,0,0,0.0420356651625202,0.0101831519509664,2.11702735496339,0.0626915373663763
"E14000779","LEEDS NORTH EAST","West Yorkshire","Yorkshire and The Humber","England",70112,0.755919100867184,"LAB","CON",0.320590954546312,2017,0.310288873374969,0.630879827921281,0.0368308836015774,0.0128304307628446,0,0,0,0.00916998433932716,2.01656094720361,0.0220004151021717
"E14000780","LEEDS NORTH WEST","West Yorkshire","Yorkshire and The Humber","England",68152,0.679173025002935,"LAB","LIBDEM",0.0912567243502495,2017,0.196534664160563,0.441074167692873,0.349817443342623,0.0125737248039406,0,0,0,0,2.81133703719142,0.0125737248039406
"E14000781","LEEDS WEST","West Yorkshire","Yorkshire and The Humber","England",67955,0.621425943639173,"LAB","CON",0.378057732837623,2017,0.261621160813659,0.639678893651282,0.0214307703237112,0.0242250586090128,0,0,0.0429799426934097,0.0100641739089251,2.08060508261503,0.0772691752113477
"E14000782","LEICESTER EAST","Leicestershire","East Midlands","England",77788,0.673934282922816,"LAB","CON",0.427819319395697,2017,0.242026552723943,0.66984587211964,0.025618037540058,0.0204104990080879,0,0,0,0.042099038608271,1.96034017756323,0.0625095376163589
"E14000783","LEICESTER SOUTH","Leicestershire","East Midlands","England",75534,0.668798157121296,"LAB","CON",0.519844804719203,2017,0.215689767800938,0.735534572520142,0.0254765722430073,0.0232990874359127,0,0,0,0,1.69858567760303,0.0232990874359127
"E14000784","LEICESTER WEST","Leicestershire","East Midlands","England",64843,0.578505004395232,"LAB","CON",0.294838984858179,2017,0.313579654510557,0.608418639368735,0.0211132437619962,0.0161814885903178,0,0,0.0374813393047558,0.0032256344636383,2.12481907291644,0.0568884623587119
"E14000785","LEIGH","Greater Manchester","North West","England",76202,0.615128211857957,"LAB","CON",0.203823014890984,2017,0.358258309510603,0.562081324401587,0.0202884328199002,0,0,0,0.0593719332679097,0,2.23104188507995,0.0593719332679097
"E14000786","LEWES","East Sussex","South East","England",70941,0.763902397767159,"CON","LIBDEM",0.101638618246236,2017,0.494906997342781,0.111824623560673,0.393268379096546,0,0,0,0,0,2.42660902719591,0
"E14000787","LEWISHAM EAST","London","London","England",68124,0.692868886148787,"LAB","CON",0.44941844452448,2017,0.230058685197348,0.679477129721828,0.0441939789411241,0.0170123514332323,0,0,0.0169064214741213,0.0123514332323468,1.93312515403472,0.0462702061397004
"E14000788","LEWISHAM WEST AND PENGE","London","London","England",72899,0.729721944059589,"LAB","CON",0.435408677344161,2017,0.230261673810061,0.665670351154222,0.0623543123543124,0.021505376344086,0,0,0.0131588841266261,0.00704940221069253,1.99716065022251,0.0417136626814046
"E14000789","LEWISHAM, DEPTFORD","London","London","England",78468,0.70235000254881,"LAB","CON",0.633237770358543,2017,0.137211496588765,0.770449266947307,0.0528197125852809,0.0297575845550878,0,0,0,0.0097619393235593,1.62287659014675,0.0395195238786471
"E14000790","LEYTON AND WANSTEAD","London","London","England",65149,0.708729220709451,"LAB","CON",0.489615143048968,2017,0.20849847313365,0.698113616182618,0.0641283867195114,0.0292595239642215,0,0,0,0,1.86635828014004,0.0292595239642215
"E14000791","LICHFIELD","Staffordshire","West Midlands","England",74430,0.719118634959022,"CON","LAB",0.34715267917196,2017,0.635565353859951,0.28841267468799,0.0495665495852328,0.0264554218668261,0,0,0,0,2.03964281540712,0.0264554218668261
"E14000792","LINCOLN","Lincolnshire","East Midlands","England",73111,0.666356635800358,"LAB","CON",0.0315694404532206,2017,0.447370581715177,0.478940022168398,0.0263557617307771,0.0119668295086005,0,0,0.0264173406133257,0.00894946426372183,2.31943337471336,0.047333634385648
"E14000793","LIVERPOOL, RIVERSIDE","Merseyside","North West","England",76332,0.629093957973065,"LAB","CON",0.748583923365264,2017,0.0968763015410246,0.845460224906289,0.0247188671386922,0.0329446064139942,0,0,0,0,1.37762986596457,0.0329446064139942
"E14000794","LIVERPOOL, WALTON","Merseyside","North West","England",62738,0.672590774331346,"LAB","CON",0.771405550157594,2017,0.0858828826693841,0.857288432826978,0.0151195582624357,0.0123942460364481,0,0,0,0.0293148802047539,1.34487974065529,0.041709126241202
"E14000795","LIVERPOOL, WAVERTREE","Merseyside","North West","England",62411,0.699235711653394,"LAB","CON",0.675206232813932,2017,0.120325389550871,0.795531622364803,0.0654903758020165,0.0137030247479377,0,0,0,0.00494958753437214,1.53409521511747,0.0186526122823098
"E14000796","LIVERPOOL, WEST DERBY","Merseyside","North West","England",65164,0.693066723958014,"LAB","CON",0.728649558266723,2017,0.0988198303921352,0.827469388658858,0.0120674003055599,0.00728472422115448,0,0,0,0.0543586564222926,1.433435893758,0.0616433806434471
"E14000797","LOUGHBOROUGH","Leicestershire","East Midlands","England",79607,0.680191440451217,"CON","LAB",0.0788394769889931,2017,0.499039669055182,0.420200192066189,0.035772327694467,0.0179323336041959,0,0,0.027055477579966,0,2.33676515562576,0.0449878111841619
"E14000798","LOUTH AND HORNCASTLE","Lincolnshire","East Midlands","England",79007,0.667928158264458,"CON","LAB",0.372193060582517,2017,0.639233670008148,0.267040609425632,0.037710105929393,0,0,0,0.0466165128574406,0.00939910177938641,2.06776535872325,0.056015614636827
"E14000799","LUDLOW","Shropshire","West Midlands","England",68034,0.734485698327307,"CON","LAB",0.385951570942565,2017,0.629037422453472,0.243085851510907,0.106784070442265,0.021092655593356,0,0,0,0,2.14304137765121,0.021092655593356
"E14000800","LUTON NORTH","Bedfordshire","Eastern","England",66811,0.6978192213857,"LAB","CON",0.308094890824074,2017,0.330337608854189,0.638432499678263,0.0173308738363863,0.0138990176311613,0,0,0,0,1.93344115540556,0.0138990176311613
"E14000801","LUTON SOUTH","Bedfordshire","Eastern","England",67188,0.686625587902602,"LAB","CON",0.301844666507706,2017,0.322524006676349,0.624368673184055,0.022890338803026,0.00951596471072768,0,0,0.017232783473869,0.00346823315197364,2.02109418589413,0.0302169813365704
"E14000802","MACCLESFIELD","Cheshire","North West","England",75228,0.721898761099591,"CON","LAB",0.158506269909956,2017,0.526543539506878,0.368037269596921,0.0616863387776898,0.022335978787265,0,0,0,0.0213968733312464,2.3954307216246,0.0437328521185114
"E14000803","MAIDENHEAD","Berkshire","South East","England",76076,0.765537094484463,"CON","LAB",0.454283212280431,2017,0.647641614725528,0.193358402445097,0.112295884201308,0.0155737564175209,0,0,0.0149556139356788,0.0161747282748674,2.1269113874966,0.0467040986280671
"E14000804","MAIDSTONE AND THE WEALD","Kent","South East","England",75334,0.686502774311732,"CON","LAB",0.342691958156892,2017,0.563760465610921,0.221068507454029,0.163485894386759,0.0171703695109925,0,0,0.0311889707446294,0.00332579229266972,2.53354784959984,0.0516851325482917
"E14000805","MAKERFIELD","Greater Manchester","North West","England",74259,0.632017667892107,"LAB","CON",0.288538981100718,2017,0.313276372701511,0.601815353802229,0.0281678136918586,0,0,0,0,0.056740459804402,2.1536096020932,0.056740459804402
"E14000806","MALDON","Essex","Eastern","England",71470,0.702420596054289,"CON","LAB",0.466714473526951,2017,0.679474921317876,0.212760447790925,0.0434444842834947,0.0213736504521732,0,0,0.0378271782000717,0.00511931795545994,1.9578876541856,0.0643201466077049
"E14000807","MANCHESTER CENTRAL","Greater Manchester","North West","England",90261,0.550846988178726,"LAB","CON",0.632441673370877,2017,0.141693483507643,0.77413515687852,0.0337489943684634,0.0170152855993564,0,0,0.0295454545454545,0.00386162510056315,1.60854809485981,0.0504223652453741
"E14000808","MANCHESTER, GORTON","Greater Manchester","North West","England",75362,0.60976354130729,"LAB","CON",0.690488107414097,2017,0.0730093791482602,0.763497486562357,0.0565142645746741,0.0225882967379714,0,0,0.0207168193589102,0.0636737536178269,1.67659656639309,0.106978869714709
"E14000809","MANCHESTER, WITHINGTON","Greater Manchester","North West","England",74654,0.718005733115439,"LAB","LIBDEM",0.557348606395284,2017,0.103167792246558,0.716838923920749,0.159490317525465,0.0161374575575538,0,0,0,0.00436550874967352,1.81746054147758,0.0205029663072273
"E14000810","MANSFIELD","Nottinghamshire","East Midlands","England",77811,0.644600377838609,"CON","LAB",0.0210738281795163,2017,0.466375580676675,0.445301752497159,0.0138963654126044,0,0,0,0.0529138505094005,0.0215124509041609,2.38517981049881,0.0744263014135614
"E14000811","MEON VALLEY","Hampshire","South East","England",74246,0.729897906957951,"CON","LAB",0.474092116917626,2017,0.657366400944789,0.183274284027163,0.108872158252141,0.0240072335400059,0,0,0.026479923235902,0,2.08833346183112,0.0504871567759079
"E14000812","MERIDEN","West Midlands","West Midlands","England",81443,0.670935500902472,"CON","LAB",0.351335029189466,2017,0.619896418571455,0.268561389381989,0.048734513112384,0.0259136577420713,0,0,0.0368940211921015,0,2.17011756046631,0.0628076789341727
"E14000813","MID BEDFORDSHIRE","Bedfordshire","Eastern","England",84161,0.750204964294626,"CON","LAB",0.332335519021825,2017,0.616680921156831,0.284345402135006,0.0599955652697266,0.0284139503943742,0,0,0,0.0105641610440622,2.14746150819685,0.0389781114384364
"E14000814","MID DERBYSHIRE","Derbyshire","East Midlands","England",67466,0.746613108825186,"CON","LAB",0.230608882094856,2017,0.585912529034564,0.355303646939707,0.0355958785809295,0.0231879454447996,0,0,0,0,2.12161558553082,0.0231879454447996
"E14000815","MID DORSET AND NORTH POOLE","Dorset","South West","England",65050,0.741798616448885,"CON","LIBDEM",0.317880382973432,2017,0.592386123430182,0.133108136113068,0.27450574045675,0,0,0,0,0,2.2522903145593,0
"E14000816","MID NORFOLK","Norfolk","Eastern","England",80027,0.695615229859922,"CON","LAB",0.288963138607459,2017,0.589710426097579,0.30074728749012,0.0511604512466767,0.0208018969605518,0,0,0.0375799382050729,0,2.25902076677787,0.0583818351656248
"E14000817","MID SUSSEX","West Sussex","South East","England",84170,0.732232386836165,"CON","LAB",0.319201064382139,2017,0.569217289719626,0.250016225337487,0.12745002596054,0.025490005192108,0,0,0.0202978971962617,0.00752855659397715,2.4759929633445,0.0533164589823468
"E14000818","MID WORCESTERSHIRE","Hereford and Worcester","West Midlands","England",76057,0.724312029136043,"CON","LAB",0.423423914030024,2017,0.652888961498666,0.229465047468642,0.0626259325818221,0.0248870010346893,0,0,0.0301330574161811,0,2.06454777459921,0.0550200584508704
"E14000819","MIDDLESBROUGH","Cleveland","North East","England",61059,0.58364860217167,"LAB","CON",0.389286415803799,2017,0.267446754777338,0.656733170581138,0.0103263462132054,0.00701518085136235,0,0,0.0407441703847125,0.017734377192244,1.98036795605584,0.0654937284283189
"E14000820","MIDDLESBROUGH SOUTH AND EAST CLEVELAND","Cleveland","North East","England",72336,0.658316744083167,"CON","LAB",0.0214195716085678,2017,0.496493070138597,0.475073498530029,0.0284334313313734,0,0,0,0,0,2.11412620822504,0
"E14000821","MILTON KEYNES NORTH","Buckinghamshire","South East","England",89207,0.716580537401773,"CON","LAB",0.0308960640760904,2017,0.475048495087917,0.444152431011827,0.0390932982917214,0.017317439459358,0,0,0.0217445716788687,0.00264376447030849,2.35155541743514,0.0417057756085351
"E14000822","MILTON KEYNES SOUTH","Buckinghamshire","South East","England",92417,0.698421286127011,"CON","LAB",0.0257955566572677,2017,0.474886127722864,0.449090571065597,0.0293589068261395,0.0182660428221733,0,0,0.0283983515632262,0,2.32990941651995,0.0466643943853996
"E14000823","MITCHAM AND MORDEN","London","London","England",68705,0.700356597045339,"LAB","CON",0.44422045804065,2017,0.242404089945551,0.6866245479862,0.0310486720146307,0.0133837649112598,0,0,0.0219044848081799,0.00463444033417848,1.88020307748516,0.0399226900536182
"E14000824","MOLE VALLEY","Surrey","South East","England",74545,0.760963176604735,"CON","LIBDEM",0.425501533688256,2017,0.618622853717872,0.13863131544618,0.193121320029616,0.0257906427387794,0,0,0.0238338680675528,0,2.27044685894561,0.0496245108063322
"E14000825","MORECAMBE AND LUNESDALE","Lancashire","North West","England",66818,0.683303900146667,"CON","LAB",0.0306415226580809,2017,0.476881967715794,0.446240445057713,0.0372122566090632,0.0104693694285652,0,0,0.0291959611888648,0,2.33158000943027,0.03966533061743
"E14000826","MORLEY AND OUTWOOD","West Yorkshire","Yorkshire and The Humber","England",76495,0.684449964049938,"CON","LAB",0.0401856485283725,2017,0.507095517313826,0.466909868785454,0.0259946139007201,0,0,0,0,0,2.10160676386048,0
"E14000827","NEW FOREST EAST","Hampshire","South East","England",72602,0.707501170766646,"CON","LAB",0.428201534088697,2017,0.626134018611533,0.197932484522836,0.151578865397345,0.0243546314682864,0,0,0,0,2.19881520791056,0.0243546314682864
"E14000828","NEW FOREST WEST","Hampshire","South East","England",68786,0.721469485069636,"CON","LAB",0.472142180667782,2017,0.668386160759264,0.196243980091482,0.0963386866020513,0.0292985673121486,0,0,0,0.0097326052350535,2.01822036508071,0.0390311725472021
"E14000829","NEWARK","Nottinghamshire","East Midlands","England",75510,0.728936564693418,"CON","LAB",0.329730024345046,2017,0.626666908905926,0.296936884560881,0.05061589331783,0,0,0,0.0257803132153628,0,2.06564827983496,0.0257803132153628
"E14000830","NEWBURY","Berkshire","South East","England",82924,0.733792388210892,"CON","LIBDEM",0.400663938602113,2017,0.614619796545547,0.141267728311065,0.213955857943434,0.0251606435602886,0,0,0,0.0049959736396654,2.25149570784324,0.030156617199954
"E14000831","NEWCASTLE UPON TYNE CENTRAL","Tyne and Wear","North East","England",55368,0.66995376390695,"LAB","CON",0.40267967865423,2017,0.246239283981237,0.648918962635467,0.0488488704372675,0.0160403299725023,0,0,0.0399525529735267,0,2.05774308657297,0.055992882946029
"E14000832","NEWCASTLE UPON TYNE EAST","Tyne and Wear","North East","England",61989,0.671683685815225,"LAB","CON",0.462593366476932,2017,0.21293561015443,0.675528976631362,0.0618200158512861,0.0181329106323702,0,0,0.0315824867305522,0,1.97305227842301,0.0497153973629224
"E14000833","NEWCASTLE UPON TYNE NORTH","Tyne and Wear","North East","England",66073,0.73082802354971,"LAB","CON",0.214318257123923,2017,0.339214711729622,0.553532968853545,0.0524560967528164,0.0106237574552684,0,0,0.0368621603711067,0.00731030483764082,2.34883963825033,0.0547962226640159
"E14000834","NEWCASTLE-UNDER-LYME","Staffordshire","West Midlands","England",65596,0.668363924629551,"LAB","CON",0.000684275352401786,2017,0.481136809452124,0.481821084804525,0.0370421057433511,0,0,0,0,0,2.15046223055526,0
"E14000835","NEWTON ABBOT","Devon","South West","England",71714,0.720040717293694,"CON","LAB",0.332319848170885,2017,0.554544222166276,0.222224373995391,0.205298526250557,0.0179328775877762,0,0,0,0,2.50393092294077,0.0179328775877762
"E14000836","NORMANTON, PONTEFRACT AND CASTLEFORD","West Yorkshire","Yorkshire and The Humber","England",81641,0.602528141497532,"LAB","CON",0.294749039458438,2017,0.3002378483869,0.594986887845338,0.0140879429163871,0,0,0,0.0615966335305239,0.0290906873208514,2.22721590855199,0.0906873208513752
"E14000837","NORTH CORNWALL","Cornwall","South West","England",68844,0.739991865667306,"CON","LIBDEM",0.141331658291457,2017,0.507125471105528,0.120740420854271,0.36579381281407,0,0,0,0,0.00634029522613065,2.46548441695099,0.00634029522613065
"E14000838","NORTH DEVON","Devon","South West","England",75801,0.734884764053245,"CON","LIBDEM",0.0777668072883942,2017,0.45807378152769,0.126792927026299,0.380306974239296,0.0135176375549771,0,0,0.0213086796517368,0,2.69412361791154,0.0348263172067139
"E14000839","NORTH DORSET","Dorset","South West","England",76324,0.730098003249306,"CON","LAB",0.46258344698873,2017,0.64907400760893,0.1864905606202,0.135596870289283,0.0288385614815878,0,0,0,0,2.10396104778659,0.0288385614815878
"E14000840","NORTH DURHAM","Durham","North East","England",66970,0.64631924742422,"LAB","CON",0.298932630995287,2017,0.299833656778486,0.598766287773773,0.0457674891414842,0,0,0,0.0556325663062564,0,2.2045323948482,0.0556325663062564
"E14000841","NORTH EAST BEDFORDSHIRE","Bedfordshire","Eastern","England",87505,0.733900919947432,"CON","LAB",0.324852071005917,2017,0.60945188414824,0.284599813142323,0.0575054500155715,0.0189193397695422,0,0,0.0295235129243226,0,2.18835088469378,0.0484428526938648
"E14000842","NORTH EAST CAMBRIDGESHIRE","Cambridgeshire","Eastern","England",84414,0.631222309095648,"CON","LAB",0.399181743112379,2017,0.644471135800616,0.245289392688237,0.0447226184220404,0.01921777644321,0,0,0.0408002402222055,0.00549883642369191,2.08518278890284,0.0655168530891074
"E14000843","NORTH EAST DERBYSHIRE","Derbyshire","East Midlands","England",72097,0.698780809187622,"CON","LAB",0.056768558951965,2017,0.491921397379913,0.435152838427948,0.0275903136165145,0.0142715363239381,0,0,0.0310639142516872,0,2.30800554177891,0.0453354505756252
"E14000844","NORTH EAST HAMPSHIRE","Hampshire","South East","England",74576,0.77272849173997,"CON","LAB",0.48192687455533,2017,0.65514429000295,0.17321741544762,0.121245249622573,0.0256129939091051,0,0,0.0184115084942822,0.0063685425234699,2.10546576252222,0.0503930449268572
"E14000845","NORTH EAST HERTFORDSHIRE","Hertfordshire","Eastern","England",75965,0.731652734812084,"CON","LAB",0.302896725440806,2017,0.586308024469234,0.283411299028427,0.0769341489744512,0.0533465275278877,0,0,0,0,2.31030234910339,0.0533465275278877
"E14000846","NORTH EAST SOMERSET","Avon","South West","England",71355,0.757382103566674,"CON","LAB",0.189386229483929,2017,0.536461706418963,0.347075476935033,0.0825453805303184,0.0230372111096719,0,0,0,0.0108802250060137,2.40549194180551,0.0339174361156857
"E14000847","NORTH HEREFORDSHIRE","Hereford and Worcester","West Midlands","England",67751,0.740608994701185,"CON","LAB",0.430515973453973,2017,0.619746098810212,0.189230125356239,0.11706558781912,0.05522450525141,0,0,0,0.0187336827630189,2.28833833748991,0.0739581880144289
"E14000848","NORTH NORFOLK","Norfolk","Eastern","England",69271,0.753388864026793,"LIBDEM","CON",0.0672951636391508,2017,0.416724151145857,0.0992565340691347,0.484019314785008,0,0,0,0,0,2.39357234989743,0
"E14000849","NORTH SHROPSHIRE","Shropshire","West Midlands","England",80535,0.69037064630285,"CON","LAB",0.29415996690588,2017,0.60508282523067,0.31092285832479,0.0530225363765535,0.0309717800679868,0,0,0,0,2.14330621261992,0.0309717800679868
"E14000850","NORTH SOMERSET","Avon","South West","England",80529,0.769834469569969,"CON","LAB",0.275881536922928,2017,0.54206858728264,0.266187050359712,0.0964932090202278,0.0318740523276446,0,0,0,0.0633771010097751,2.63826172938981,0.0952511533374198
"E14000851","NORTH SWINDON","Wiltshire","South West","England",80168,0.684949106875561,"CON","LAB",0.151791080111453,2017,0.535976398171587,0.384185318060134,0.0357305457922821,0.0156252845513649,0,0,0.0284824534246326,0,2.28727679856151,0.0441077379759975
"E14000852","NORTH THANET","Kent","South East","England",72651,0.665166343202434,"CON","LAB",0.222203828246249,2017,0.562090015519917,0.339886187273668,0.0328194516295913,0.0170719089498189,0,0,0.0454837040869115,0.00264873254009312,2.29931490180705,0.0652043455768236
"E14000853","NORTH TYNESIDE","Tyne and Wear","North East","England",78914,0.657576602377271,"LAB","CON",0.371617975795884,2017,0.273105681029831,0.644723656825715,0.0287905650196562,0.012892160641332,0,0,0.0404879364834657,0,2.02885155079003,0.0533800971247977
"E14000854","NORTH WARWICKSHIRE","Warwickshire","West Midlands","England",72277,0.65273876890297,"CON","LAB",0.180380685912925,2017,0.569333163762771,0.388952477849845,0.0217898172877189,0.0199245410996651,0,0,0,0,2.09953445719014,0.0199245410996651
"E14000855","NORTH WEST CAMBRIDGESHIRE","Cambridgeshire","Eastern","England",93221,0.686444041578614,"CON","LAB",0.281414573924458,2017,0.586473097779375,0.305058523854917,0.0495069619165195,0.019612132956197,0,0,0.0393492834929912,0,2.26554272933242,0.0589614164491882
"E14000856","NORTH WEST DURHAM","Durham","North East","England",71918,0.666064128590895,"LAB","CON",0.183541397018914,2017,0.344787274017786,0.5283286710367,0.070936495344662,0.0110642561897207,0,0,0.0448833034111311,0,2.46804886140465,0.0559475596008517
"E14000857","NORTH WEST HAMPSHIRE","Hampshire","South East","England",81430,0.721748741250154,"CON","LAB",0.385881031783843,2017,0.620550602327639,0.234669570543796,0.0971210780643844,0.0226978833458109,0,0,0.0249608657183693,0,2.21865462598505,0.0476587490641802
