latitude,longitude,accessibility_type_group_text
52.73751,-2.720654,Public Access
52.73751,-2.720654,Public Access
52.7489,0.4189855,Public Access
53.20966,-0.9993269,Public Access
52.53845,-1.814026,Public Access
52.53845,-1.814026,Public Access
51.09719,-0.1911752,Public Access
53.83076,-1.816958,Public Access
53.83076,-1.816958,Public Access
53.83076,-1.816958,Public Access
53.83076,-1.816958,Public Access
53.83076,-1.816958,Public Access
53.83076,-1.816958,Public Access
53.83076,-1.816958,Public Access
53.83076,-1.816958,Public Access
53.44386,-2.211665,Public Access
53.44386,-2.211665,Public Access
53.0091,-1.17544,Public Access
53.53923,-2.429651,Public Access
54.76713,-1.558699,Public Access
51.66671,-0.2657159,Public Access
53.51191,-2.201857,Public Access
52.62682,-2.115771,Private
53.79604,-3.042643,Public Access
51.2723,-1.073894,Public Access
52.62682,-2.115771,Private
53.51191,-2.201857,Public Access
55.57708,-1.659453,Private
51.47116,-2.601687,Public Access
53.79604,-3.042643,Public Access
53.79604,-3.042643,Public Access
55.57708,-1.659453,Private
51.39004,0.02042609,Public Access
51.47116,-2.601687,Public Access
52.62682,-2.115771,Private
55.57708,-1.659453,Private
55.57708,-1.659453,Private
51.66671,-0.2657159,Public Access
50.14603,-5.069188,Public Access
52.76004,1.109555,Private
52.76004,1.109555,Private
50.16796,-5.115385,Public Access
55.57708,-1.659453,Private
50.49581,-4.313303,Public Access
51.57185,-0.3222901,Public Access
50.8231,-1.042104,Public Access
51.98079,-0.7618257,Public Access
54.9772,-1.659268,Public Access
50.86635,-1.3289,Private
50.47227,-3.505776,Public Access
51.57185,-0.3222901,Public Access
50.47227,-3.505776,Public Access
50.47227,-3.505776,Public Access
51.26037,-2.192628,Public Access
51.98079,-0.7618257,Public Access
51.8131,-0.3579966,Public Access
52.08308,-0.7143409,Public Access
50.47227,-3.505776,Public Access
51.98079,-0.7618257,Public Access
50.47227,-3.505776,Public Access
51.30136,0.1605215,Private
51.57185,-0.3222901,Public Access
50.47227,-3.505776,Public Access
53.44005,-3.053387,Public Access
54.79718,-1.585204,Public Access
50.47227,-3.505776,Public Access
50.84991,-0.2074713,Public Access
52.15904,-0.4665393,Public Access
52.15904,-0.4665393,Private
52.15904,-0.4665393,Private
52.15904,-0.4665393,Public Access
52.15904,-0.4665393,Private
52.15904,-0.4665393,Private
52.15904,-0.4665393,Private
54.90089,-2.940761,Public Access
54.90089,-2.940761,Public Access
51.22099,-0.333515,Public Access
50.75695,-4.025604,Public Access
53.42305,-1.201619,Public Access
52.44666,0.6171455,Public Access
53.44486,-2.292558,Public Access
51.20235,0.784073,Public Access
51.12307,-2.532546,Public Access
51.27179,-1.122701,Public Access
53.49186,-2.091954,Public Access
51.28035,-1.063149,Public Access
51.20235,0.784073,Public Access
51.27179,-1.122701,Public Access
51.28035,-1.063149,Public Access
51.27179,-1.122701,Public Access
51.27179,-1.122701,Public Access
51.20235,0.784073,Public Access
51.27179,-1.122701,Public Access
52.40189,-1.473518,Public Access
51.53791,-0.1256755,Public Access
52.40189,-1.473518,Public Access
51.26289,-1.07136,Private
54.6035,-1.271056,Public Access
52.66446,1.27648,Private
52.66446,1.27648,Public Access
53.74087,-1.860255,Public Access
51.56146,0.4500848,Public Access
51.56146,0.4500848,Public Access
51.56146,0.4500848,Public Access
51.56146,0.4500848,Public Access
50.71082,-2.097362,Public Access
50.71082,-2.097362,Public Access
50.71082,-2.097362,Public Access
52.26752,-2.272002,Public Access
50.71082,-2.097362,Public Access
50.71082,-2.097362,Public Access
50.71082,-2.097362,Public Access
50.71082,-2.097362,Public Access
51.47104,-0.3574519,Private
54.20478,-0.3029526,Private
51.52421,-0.1249047,Public Access
51.52421,-0.1249047,Public Access
53.5634,-1.484094,Private
51.87618,-2.232945,Public Access
52.25832,-0.4667085,Public Access
51.87618,-2.232945,Public Access
50.54508,-2.443523,Private
51.47104,-0.3574519,Private
52.4054,-1.891339,Public Access
55.07706,-1.583586,Private
52.26234,-1.163537,Public Access
52.72378,-2.120978,Public Access
52.93962,-1.25122,Public Access
52.93962,-1.25122,Public Access
52.25832,-0.4667085,Public Access
51.87618,-2.232945,Public Access
51.87618,-2.232945,Public Access
52.4054,-1.891339,Private
52.4054,-1.891339,Private
52.93962,-1.25122,Public Access
52.20045,-0.6116776,Private
51.87618,-2.232945,Public Access
52.4054,-1.891339,Private
51.87618,-2.232945,Public Access
52.4054,-1.891339,Private
52.4054,-1.891339,Public Access
50.54508,-2.443523,Public Access
50.54508,-2.443523,Public Access
51.87618,-2.232945,Public Access
51.27158,0.1959976,Public Access
51.47104,-0.3574519,Public Access
51.37286,-0.4031173,Private
51.37286,-0.4031173,Private
53.40727,-2.5862,Public Access
50.54508,-2.443523,Public Access
52.93962,-1.25122,Public Access
52.20045,-0.6116776,Private
52.20045,-0.6116776,Private
52.25832,-0.4667085,Public Access
52.25832,-0.4667085,Public Access
52.20045,-0.6116776,Private
51.4005,-0.02675759,Private
53.40727,-2.5862,Public Access
52.25832,-0.4667085,Public Access
52.93962,-1.25122,Public Access
53.72853,-0.9769992,Private
52.25832,-0.4667085,Public Access
52.93962,-1.25122,Public Access
52.4054,-1.891339,Public Access
50.46903,-4.726747,Private
50.96957,-1.37001,Public Access
53.50772,-2.171863,Public Access
52.46284,0.3009263,Public Access
52.44757,-1.928258,Public Access
52.41397,-1.521216,Public Access
50.96957,-1.37001,Public Access
52.01617,0.2431003,Public Access
52.64124,-1.08468,Public Access
50.96957,-1.37001,Public Access
52.60147,-2.052485,Private
51.5151,-0.07344997,Public Access
50.96019,-1.250814,Public Access
52.01617,0.2431003,Public Access
53.50772,-2.171863,Public Access
51.5584,0.01361201,Public Access
50.96957,-1.37001,Public Access
52.01617,0.2431003,Public Access
53.45799,-1.971992,Public Access
52.01617,0.2431003,Public Access
50.96957,-1.37001,Public Access
52.44757,-1.928258,Public Access
52.46284,0.3009263,Not Known
52.77328,-1.556006,Public Access
52.01617,0.2431003,Public Access
52.01617,0.2431003,Public Access
52.84088,-1.558101,Public Access
50.96957,-1.37001,Public Access
52.46284,0.3009263,Public Access
54.96395,-1.831667,Public Access
52.01617,0.2431003,Public Access
52.46284,0.3009263,Public Access
52.46284,0.3009263,Public Access
52.48251,-1.96517,Public Access
52.01617,0.2431003,Public Access
51.43518,-0.5899683,Public Access
51.43518,-0.5899683,Public Access
52.47728,-2.03611,Public Access
51.43518,-0.5899683,Public Access
53.84095,-0.4178251,Private
53.84095,-0.4178251,Private
50.89833,-2.582258,Private
53.52862,-2.152427,Private
52.52569,-1.836038,Public Access
53.10025,-2.321518,Public Access
53.10025,-2.321518,Public Access
53.10025,-2.321518,Public Access
53.10025,-2.321518,Public Access
52.52569,-1.836038,Public Access
53.10025,-2.321518,Public Access
52.52569,-1.836038,Public Access
53.10025,-2.321518,Public Access
53.10025,-2.321518,Public Access
53.00702,-2.48553,Public Access
53.00702,-2.48553,Public Access
52.58214,-2.009795,Public Access
52.30424,-1.936532,Public Access
52.52017,-1.782229,Private
52.52017,-1.782229,Private
51.36171,0.6041973,Private
52.20567,1.584691,Private
52.52017,-1.782229,Private
52.52017,-1.782229,Private
52.52017,-1.782229,Private
53.37102,-2.190613,Private
52.41694,-2.253977,Private
51.36592,-0.3995149,Public Access
51.37251,-0.4607153,Public Access
51.36592,-0.3995149,Public Access
51.8675,-2.486868,Public Access
54.99137,-1.533714,Public Access
51.99225,-0.194539,Public Access
51.20522,1.389702,Public Access
51.20522,1.389702,Public Access
51.20522,1.389702,Private
51.20522,1.389702,Public Access
53.74984,-1.440291,Public Access
51.20522,1.389702,Public Access
52.54151,-1.366394,Public Access
52.82215,-1.429505,Public Access
53.79603,-2.734415,Public Access
53.79603,-2.734415,Public Access
54.79718,-1.585204,Public Access
52.08317,-2.332061,Public Access
51.87273,0.8690769,Public Access
51.87273,0.8690769,Public Access
50.71954,-3.512027,Private
51.87273,0.8690769,Public Access
51.87273,0.8690769,Public Access
51.87273,0.8690769,Public Access
51.87273,0.8690769,Public Access
51.87273,0.8690769,Public Access
52.62804,1.330041,Private
52.62804,1.330041,Public Access
52.62804,1.330041,Public Access
52.62804,1.330041,Private
52.62804,1.330041,Public Access
52.62804,1.330041,Public Access
53.47552,-2.54582,Public Access
53.32583,-1.476251,Public Access
51.57336,0.08331258,Public Access
51.57336,0.08331258,Public Access
51.49725,-2.567064,Public Access
51.49725,-2.567064,Public Access
51.3713,-2.141017,Public Access
51.3573,-2.326354,Public Access
51.3713,-2.141017,Public Access
51.3713,-2.141017,Public Access
50.47921,-3.521835,Private
51.52527,-0.3520986,Private
52.69363,-1.812709,Public Access
51.23785,0.5545977,Public Access
51.49754,-0.2108544,Public Access
51.38369,-2.35353,Public Access
51.49754,-0.2108544,Public Access
51.49754,-0.2108544,Public Access
51.49754,-0.2108544,Public Access
51.49754,-0.2108544,Public Access
51.49754,-0.2108544,Public Access
52.21301,-2.211641,Public Access
54.34054,-2.739862,Public Access
51.30491,-0.756086,Private
51.77888,-0.7336785,Public Access
51.57875,-1.261621,Public Access
51.57269,0.1543399,Private
51.00873,-0.1103286,Private
51.27891,1.122832,Public Access
52.52696,-2.093724,Public Access
54.34054,-2.739862,Public Access
51.00873,-0.1103286,Public Access
54.34054,-2.739862,Public Access
51.60498,-0.6688569,Public Access
52.66374,-2.37201,Private
51.00873,-0.1103286,Private
51.00873,-0.1103286,Private
51.00873,-0.1103286,Private
50.73275,-1.157324,Public Access
51.30491,-0.756086,Public Access
54.34054,-2.739862,Public Access
50.93519,-1.441217,Public Access
53.474,-1.481517,Public Access
53.474,-1.481517,Public Access
51.89873,0.9066894,Public Access
53.474,-1.481517,Public Access
53.474,-1.481517,Public Access
53.474,-1.481517,Public Access
52.57032,-0.3457736,Not Known
52.57032,-0.3457736,Not Known
52.57032,-0.3457736,Not Known
52.28245,-1.908488,Public Access
52.28245,-1.908488,Public Access
52.57032,-0.3457736,Not Known
51.59158,-0.1485801,Public Access
51.34381,-0.1909903,Private
52.57032,-0.3457736,Not Known
51.21333,0.2843219,Private
53.75796,-2.682825,Public Access
53.779,-1.764704,Public Access
53.07062,-1.31876,Public Access
53.25234,-1.36748,Public Access
53.27163,-1.410324,Public Access
53.27163,-1.410324,Public Access
54.88968,-1.423886,Public Access
54.88968,-1.423886,Private
54.88968,-1.423886,Public Access
53.53212,-2.368946,Public Access
52.22575,0.1307883,Private
50.18816,-5.40183,Public Access
52.481,-0.9051502,Public Access
51.89864,-0.1650065,Public Access
51.89864,-0.1650065,Private
51.89864,-0.1650065,Private
51.89864,-0.1650065,Private
51.89864,-0.1650065,Public Access
51.89864,-0.1650065,Private
51.89864,-0.1650065,Public Access
51.29743,0.9811531,Public Access
51.66753,-0.5939116,Public Access
51.28633,-2.48251,Public Access
51.28633,-2.48251,Public Access
53.36063,-2.823432,Public Access
51.45598,-2.650273,Public Access
51.45598,-2.650273,Private
52.17143,-0.5247897,Public Access
52.51716,-1.778371,Public Access
53.39792,-2.208831,Public Access
52.64287,-1.140721,Public Access
52.46284,0.3009263,Public Access
51.91975,-0.4258975,Public Access
51.75553,-0.2881645,Public Access
54.63501,-3.562902,Public Access
53.20404,-2.86854,Public Access
52.53105,-1.526113,Public Access
53.20404,-2.86854,Public Access
51.49372,-0.1701817,Public Access
51.48908,0.1564063,Private
52.53105,-1.526113,Public Access
51.48908,0.1564063,Public Access
51.66989,-1.276613,Public Access
52.08796,-0.2492421,Public Access
51.46898,0.04126716,Private
50.72831,-3.538493,Public Access
51.54776,-0.1035274,Public Access
51.66989,-1.276613,Public Access
52.47565,-1.963243,Public Access
51.66989,-1.276613,Public Access
51.62696,0.3017648,Public Access
50.72831,-3.538493,Public Access
52.33852,-0.1847605,Public Access
52.75764,-1.881136,Public Access
51.37941,-0.4152105,Public Access
51.37941,-0.4152105,Private
51.52658,-0.0945758,Public Access
51.56557,-0.107779,Public Access
50.72557,-3.547515,Public Access
51.55894,-0.111574,Public Access
51.56557,-0.107779,Public Access
51.55894,-0.111574,Public Access
51.56557,-0.107779,Public Access
54.95123,-1.602478,Public Access
51.55894,-0.111574,Public Access
50.38479,-4.137446,Public Access
53.36923,-2.889562,Public Access
53.36923,-2.889562,Public Access
53.36923,-2.889562,Public Access
53.53976,-2.281676,Public Access
53.69744,-2.306778,Private
51.27119,1.346118,Private
53.53976,-2.281676,Public Access
50.6182,-4.684356,Public Access
50.6182,-4.684356,Public Access
50.84894,-0.1433864,Private
51.46237,-2.112092,Private
51.46237,-2.112092,Public Access
51.46237,-2.112092,Private
54.26594,-0.3993493,Public Access
52.45049,-1.521306,Public Access
54.26594,-0.3993493,Public Access
54.26594,-0.3993493,Public Access
51.50414,-0.08054103,Private
54.26594,-0.3993493,Public Access
54.26594,-0.3993493,Public Access
54.26594,-0.3993493,Public Access
54.26594,-0.3993493,Public Access
51.71959,-0.828585,Private
51.93188,0.5268161,Public Access
51.47086,-0.1634787,Public Access
53.14639,-2.372621,Public Access
53.7893,-2.392325,Public Access
50.74963,-2.296163,Public Access
53.7893,-2.392325,Public Access
52.0622,-1.339015,Public Access
53.7893,-2.392325,Public Access
51.39928,-0.4094053,Private
51.39869,-0.4127894,Public Access
52.95258,-2.028383,Public Access
50.96957,-1.37001,Public Access
50.96957,-1.37001,Public Access
50.96957,-1.37001,Public Access
50.96957,-1.37001,Public Access
52.33656,-2.055631,Public Access
52.33656,-2.055631,Public Access
52.33656,-2.055631,Public Access
52.33656,-2.055631,Public Access
52.33656,-2.055631,Public Access
53.96358,-1.047447,Public Access
51.5102,-0.7140602,Public Access
53.42302,-1.055681,Public Access
52.63596,-1.131399,Public Access
50.96957,-1.37001,Public Access
51.48201,-0.6345665,Public Access
54.64791,-3.547838,Public Access
54.01524,-1.693579,Private
51.75886,-0.2262828,Private
52.59232,-1.089022,Public Access
50.95307,-1.402063,Public Access
52.1186,-0.4510113,Public Access
51.47155,-2.50104,Public Access
51.80218,-0.1790393,Public Access
51.45646,-0.9745716,Public Access
55.02196,-1.448534,Private
51.75886,-0.2262828,Private
52.1186,-0.4510113,Public Access
52.50716,-0.7147848,Public Access
51.69602,0.1097785,Public Access
50.39857,-3.943217,Public Access
50.95307,-1.402063,Public Access
51.59464,-0.113141,Public Access
51.77852,0.08457382,Public Access
51.45646,-0.9745716,Public Access
52.01253,-0.3022488,Private
54.6786,-1.215599,Public Access
53.52289,-2.217226,Public Access
53.52289,-2.217226,Public Access
51.2502,-0.1750774,Public Access
53.21621,-0.6022006,Public Access
54.91784,-1.817658,Private
53.21621,-0.6022006,Public Access
53.59785,-2.54278,Public Access
53.59785,-2.54278,Public Access
53.59785,-2.54278,Public Access
53.59785,-2.54278,Public Access
53.59785,-2.54278,Public Access
53.59785,-2.54278,Public Access
53.59785,-2.54278,Public Access
53.59785,-2.54278,Public Access
51.77371,-1.228705,Public Access
54.97435,-1.62875,Public Access
51.06966,-1.800115,Public Access
51.44481,-0.3065157,Private
51.75886,-0.2262828,Private
51.50055,-0.01722283,Private
51.6358,-0.7699569,Public Access
52.78302,0.1192002,Public Access
51.42244,-0.1843492,Public Access
51.42244,-0.1843492,Public Access
51.42244,-0.1843492,Public Access
51.42244,-0.1843492,Public Access
51.42244,-0.1843492,Public Access
53.45183,-2.079949,Public Access
52.6138,1.289656,Public Access
51.89336,-1.150269,Public Access
50.739,-1.741936,Public Access
51.61986,0.3014462,Public Access
51.89336,-1.150269,Public Access
52.69849,-2.509272,Public Access
52.69849,-2.509272,Public Access
51.48024,0.06974647,Public Access
51.48024,0.06974647,Public Access
50.87599,-2.965333,Public Access
53.97868,-1.566787,Private
53.97868,-1.566787,Private
52.46019,-2.146551,Public Access
51.75011,-1.259514,Public Access
51.75011,-1.259514,Public Access
52.46019,-2.146551,Public Access
52.91544,-1.125202,Public Access
52.91544,-1.125202,Public Access
51.01499,-3.089529,Public Access
50.94838,-2.528924,Public Access
52.91544,-1.125202,Public Access
51.01499,-3.089529,Public Access
53.3375,-2.216615,Public Access
52.91544,-1.125202,Public Access
52.91544,-1.125202,Public Access
53.3375,-2.216615,Public Access
53.3375,-2.216615,Public Access
53.95818,-2.037443,Private
53.3375,-2.216615,Public Access
53.61203,-3.024056,Private
52.91544,-1.125202,Public Access
52.91544,-1.125202,Public Access
54.85891,-1.81034,Public Access
52.63775,1.360892,Public Access
53.40167,-2.575564,Public Access
51.07971,-1.771735,Public Access
51.38824,-0.6707035,Public Access
53.51022,-2.391857,Public Access
51.56636,0.6462879,Public Access
53.6787,-1.357142,Public Access
53.87078,-3.011085,Public Access
53.30588,-1.474303,Public Access
52.29157,-1.517773,Public Access
