date,region,value,region_short,label_wrapped
2020-03-01,North Lanarkshire,120.51774692940403,,North Lanarkshire
2020-04-01,North Lanarkshire,116.09533796153977,,North Lanarkshire
2020-05-01,North Lanarkshire,115.72343494439845,,North Lanarkshire
2020-06-01,North Lanarkshire,116.55989594265492,,North Lanarkshire
2020-07-01,North Lanarkshire,119.68357550019644,,North Lanarkshire
2020-08-01,North Lanarkshire,120.81427727775664,,North Lanarkshire
2020-09-01,North Lanarkshire,122.22729506834868,,North Lanarkshire
2020-10-01,North Lanarkshire,123.0356340875148,,North Lanarkshire
2020-11-01,North Lanarkshire,122.86540913685096,,North Lanarkshire
2020-12-01,North Lanarkshire,123.11438454077688,,North Lanarkshire
2021-01-01,North Lanarkshire,123.13247481676825,,North Lanarkshire
2021-02-01,North Lanarkshire,123.55794998998448,,North Lanarkshire
2021-03-01,North Lanarkshire,121.8582420894928,,North Lanarkshire
2021-04-01,North Lanarkshire,126.94260734793481,,North Lanarkshire
2021-05-01,North Lanarkshire,126.9890110676626,,North Lanarkshire
2021-06-01,North Lanarkshire,126.67340701127313,,North Lanarkshire
2021-07-01,North Lanarkshire,128.29690676088435,,North Lanarkshire
2021-08-01,North Lanarkshire,129.7285450104785,,North Lanarkshire
2021-09-01,North Lanarkshire,129.79654280921991,,North Lanarkshire
2021-10-01,North Lanarkshire,130.4597081120079,,North Lanarkshire
2021-11-01,North Lanarkshire,131.42536666846075,,North Lanarkshire
2021-12-01,North Lanarkshire,133.51264774895938,,North Lanarkshire
2022-01-01,North Lanarkshire,134.859038279558,,North Lanarkshire
2022-02-01,North Lanarkshire,134.84610745360067,,North Lanarkshire
2022-03-01,North Lanarkshire,134.3330584399985,,North Lanarkshire
2022-04-01,North Lanarkshire,135.85417542914772,,North Lanarkshire
2022-05-01,North Lanarkshire,135.72602779344663,,North Lanarkshire
2022-06-01,North Lanarkshire,136.63299547354254,,North Lanarkshire
2022-07-01,North Lanarkshire,137.50097677429756,,North Lanarkshire
2022-08-01,North Lanarkshire,137.93362038386093,,North Lanarkshire
2022-09-01,North Lanarkshire,138.44447521261966,,North Lanarkshire
2022-10-01,North Lanarkshire,140.04466918928185,,North Lanarkshire
2022-11-01,North Lanarkshire,143.92499370403326,,North Lanarkshire
2022-12-01,North Lanarkshire,142.3719491148657,,North Lanarkshire
2023-01-01,North Lanarkshire,142.89917451897702,,North Lanarkshire
2023-02-01,North Lanarkshire,146.83772273634906,,North Lanarkshire
2023-03-01,North Lanarkshire,148.29385592840285,,North Lanarkshire
2023-04-01,North Lanarkshire,149.82011600606182,,North Lanarkshire
2023-05-01,North Lanarkshire,146.91341462892035,,North Lanarkshire
2023-06-01,North Lanarkshire,148.4219677079975,,North Lanarkshire
2023-07-01,North Lanarkshire,148.42579874150567,,North Lanarkshire
2023-08-01,North Lanarkshire,148.91422853468706,,North Lanarkshire
2023-09-01,North Lanarkshire,150.01830663104138,,North Lanarkshire
2023-10-01,North Lanarkshire,150.21874122167233,,North Lanarkshire
2023-11-01,North Lanarkshire,153.28265944142683,,North Lanarkshire
2023-12-01,North Lanarkshire,152.4093860578557,,North Lanarkshire
2024-01-01,North Lanarkshire,150.7534807428462,,North Lanarkshire
2024-02-01,North Lanarkshire,152.2679274518455,,North Lanarkshire
2014-07-01,Scottish Borders,100.0,,Scottish Borders
2014-08-01,Scottish Borders,100.0003670677126,,Scottish Borders
2014-09-01,Scottish Borders,99.41947208872173,,Scottish Borders
2014-10-01,Scottish Borders,100.49274481489326,,Scottish Borders
2014-11-01,Scottish Borders,100.82900407555282,,Scottish Borders
2014-12-01,Scottish Borders,101.7094182784304,,Scottish Borders
2015-01-01,Scottish Borders,101.95056914766509,,Scottish Borders
2015-02-01,Scottish Borders,101.44705318957983,,Scottish Borders
2015-03-01,Scottish Borders,101.30572064935745,,Scottish Borders
2015-04-01,Scottish Borders,101.00370421793838,,Scottish Borders
2015-05-01,Scottish Borders,101.26751693008057,,Scottish Borders
2015-06-01,Scottish Borders,101.56109998080237,,Scottish Borders
2015-07-01,Scottish Borders,102.83070231432522,,Scottish Borders
2015-08-01,Scottish Borders,102.05237996610497,,Scottish Borders
2015-09-01,Scottish Borders,102.4187536913247,,Scottish Borders
2015-10-01,Scottish Borders,102.21729316560297,,Scottish Borders
2015-11-01,Scottish Borders,102.93212427040703,,Scottish Borders
2015-12-01,Scottish Borders,103.26373783032882,,Scottish Borders
2016-01-01,Scottish Borders,103.96938880105775,,Scottish Borders
2016-02-01,Scottish Borders,102.8642935983758,,Scottish Borders
2016-03-01,Scottish Borders,102.78442081119763,,Scottish Borders
2016-04-01,Scottish Borders,103.86598467932782,,Scottish Borders
2016-05-01,Scottish Borders,103.29454054685014,,Scottish Borders
2016-06-01,Scottish Borders,103.59981470421866,,Scottish Borders
2016-07-01,Scottish Borders,104.65297556099875,,Scottish Borders
2016-08-01,Scottish Borders,104.10086327902322,,Scottish Borders
2016-09-01,Scottish Borders,104.49757859195029,,Scottish Borders
2016-10-01,Scottish Borders,104.87852949370718,,Scottish Borders
2016-11-01,Scottish Borders,104.50661648728679,,Scottish Borders
2016-12-01,Scottish Borders,104.30494145637053,,Scottish Borders
2017-01-01,Scottish Borders,104.97390745048347,,Scottish Borders
2017-02-01,Scottish Borders,105.06428869802184,,Scottish Borders
2017-03-01,Scottish Borders,106.58606081467742,,Scottish Borders
2017-04-01,Scottish Borders,107.23461669688245,,Scottish Borders
2017-05-01,Scottish Borders,107.30145284482984,,Scottish Borders
2017-06-01,Scottish Borders,107.46546558134533,,Scottish Borders
2017-07-01,Scottish Borders,106.5188954528753,,Scottish Borders
2017-08-01,Scottish Borders,106.97485778879144,,Scottish Borders
2017-09-01,Scottish Borders,106.98041771755094,,Scottish Borders
2017-10-01,Scottish Borders,106.58427824209804,,Scottish Borders
2017-11-01,Scottish Borders,107.3703204831492,,Scottish Borders
2017-12-01,Scottish Borders,107.71225093996864,,Scottish Borders
2018-01-01,Scottish Borders,107.83663527564767,,Scottish Borders
2018-02-01,Scottish Borders,108.64838716870761,,Scottish Borders
2018-03-01,Scottish Borders,108.49884148841554,,Scottish Borders
2018-04-01,Scottish Borders,108.62570582532788,,Scottish Borders
2018-05-01,Scottish Borders,109.63783998270378,,Scottish Borders
2018-06-01,Scottish Borders,109.8332048902229,,Scottish Borders
2018-07-01,Scottish Borders,109.58019085135116,,Scottish Borders
2018-08-01,Scottish Borders,110.59992904581115,,Scottish Borders
2018-09-01,Scottish Borders,109.86006277592023,,Scottish Borders
2018-10-01,Scottish Borders,111.85889559236102,,Scottish Borders
2018-11-01,Scottish Borders,112.168744331098,,Scottish Borders
2018-12-01,Scottish Borders,112.02348760761049,,Scottish Borders
2019-01-01,Scottish Borders,112.10484701902475,,Scottish Borders
2019-02-01,Scottish Borders,113.52771503468972,,Scottish Borders
2019-03-01,Scottish Borders,114.9239064043405,,Scottish Borders
2019-04-01,Scottish Borders,113.33776781719148,,Scottish Borders
2019-05-01,Scottish Borders,114.45752966916554,,Scottish Borders
2019-06-01,Scottish Borders,114.6808869310313,,Scottish Borders
2019-07-01,Scottish Borders,114.31139771860074,,Scottish Borders
2019-08-01,Scottish Borders,114.99155583668863,,Scottish Borders
2019-09-01,Scottish Borders,115.67144783068488,,Scottish Borders
2019-10-01,Scottish Borders,115.80141388976884,,Scottish Borders
2019-11-01,Scottish Borders,116.17514044010684,,Scottish Borders
2019-12-01,Scottish Borders,116.7079461074855,,Scottish Borders
2020-01-01,Scottish Borders,116.94656191532995,,Scottish Borders
2020-02-01,Scottish Borders,117.42947505095817,,Scottish Borders
2020-03-01,Scottish Borders,116.96704199952062,,Scottish Borders
2020-04-01,Scottish Borders,110.76310670328044,,Scottish Borders
2020-05-01,Scottish Borders,110.30539276612316,,Scottish Borders
2020-06-01,Scottish Borders,111.78748715721841,,Scottish Borders
2020-07-01,Scottish Borders,114.2903177081173,,Scottish Borders
2020-08-01,Scottish Borders,114.52857791911516,,Scottish Borders
2020-09-01,Scottish Borders,115.764437553156,,Scottish Borders
2020-10-01,Scottish Borders,116.37901558312561,,Scottish Borders
2020-11-01,Scottish Borders,116.15746842391769,,Scottish Borders
2020-12-01,Scottish Borders,116.67193676487808,,Scottish Borders
2021-01-01,Scottish Borders,116.73009520268194,,Scottish Borders
2021-02-01,Scottish Borders,118.21332865077288,,Scottish Borders
2021-03-01,Scottish Borders,117.0017253100162,,Scottish Borders
2021-04-01,Scottish Borders,119.74392874591683,,Scottish Borders
2021-05-01,Scottish Borders,120.08624806509431,,Scottish Borders
2021-06-01,Scottish Borders,119.54462933135312,,Scottish Borders
2021-07-01,Scottish Borders,121.94018434324062,,Scottish Borders
2021-08-01,Scottish Borders,123.54796845456784,,Scottish Borders
2021-09-01,Scottish Borders,124.19947923185941,,Scottish Borders
2021-10-01,Scottish Borders,125.35342541165726,,Scottish Borders
2021-11-01,Scottish Borders,125.58501760823818,,Scottish Borders
2021-12-01,Scottish Borders,127.95430089568191,,Scottish Borders
2022-01-01,Scottish Borders,129.74237146114606,,Scottish Borders
2022-02-01,Scottish Borders,128.80776085758762,,Scottish Borders
2022-03-01,Scottish Borders,128.89884297503977,,Scottish Borders
2022-04-01,Scottish Borders,129.65482351751444,,Scottish Borders
2022-05-01,Scottish Borders,130.78867274004668,,Scottish Borders
2022-06-01,Scottish Borders,131.0059171774108,,Scottish Borders
2022-07-01,Scottish Borders,132.30211356671253,,Scottish Borders
2022-08-01,Scottish Borders,132.05167588434873,,Scottish Borders
2022-09-01,Scottish Borders,133.0390719720676,,Scottish Borders
2022-10-01,Scottish Borders,133.87216541135626,,Scottish Borders
2022-11-01,Scottish Borders,137.35107259938633,,Scottish Borders
2022-12-01,Scottish Borders,136.97798153502578,,Scottish Borders
2023-01-01,Scottish Borders,136.90769265640662,,Scottish Borders
2023-02-01,Scottish Borders,141.4221380097515,,Scottish Borders
2023-03-01,Scottish Borders,145.4466775875429,,Scottish Borders
2023-04-01,Scottish Borders,146.34036817075108,,Scottish Borders
2023-05-01,Scottish Borders,144.82850573524948,,Scottish Borders
2023-06-01,Scottish Borders,145.16618967746862,,Scottish Borders
2023-07-01,Scottish Borders,144.68720301927874,,Scottish Borders
2023-08-01,Scottish Borders,145.28923306891,,Scottish Borders
2023-09-01,Scottish Borders,146.09252060993438,,Scottish Borders
2023-10-01,Scottish Borders,146.87922357286826,,Scottish Borders
2023-11-01,Scottish Borders,151.27832478004387,,Scottish Borders
2023-12-01,Scottish Borders,149.25533546685324,,Scottish Borders
2024-01-01,Scottish Borders,149.021387154392,,Scottish Borders
2024-02-01,Scottish Borders,149.97909893502646,,Scottish Borders
2014-07-01,Dumfries and Galloway,100.0,,Dumfries and Galloway
2014-08-01,Dumfries and Galloway,100.07363284697495,,Dumfries and Galloway
2014-09-01,Dumfries and Galloway,100.31300380565452,,Dumfries and Galloway
2014-10-01,Dumfries and Galloway,100.7067011286043,,Dumfries and Galloway
2014-11-01,Dumfries and Galloway,101.20781062838233,,Dumfries and Galloway
2014-12-01,Dumfries and Galloway,102.27683274714407,,Dumfries and Galloway
2015-01-01,Dumfries and Galloway,102.99036658984375,,Dumfries and Galloway
2015-02-01,Dumfries and Galloway,102.4499351389882,,Dumfries and Galloway
2015-03-01,Dumfries and Galloway,102.10983739215531,,Dumfries and Galloway
2015-04-01,Dumfries and Galloway,102.80087225408809,,Dumfries and Galloway
2015-05-01,Dumfries and Galloway,102.29219440855432,,Dumfries and Galloway
2015-06-01,Dumfries and Galloway,102.42786618917835,,Dumfries and Galloway
2015-07-01,Dumfries and Galloway,102.67541370869408,,Dumfries and Galloway
2015-08-01,Dumfries and Galloway,102.86109948324216,,Dumfries and Galloway
2015-09-01,Dumfries and Galloway,103.00197045758996,,Dumfries and Galloway
2015-10-01,Dumfries and Galloway,102.9605550919229,,Dumfries and Galloway
2015-11-01,Dumfries and Galloway,103.88598071605809,,Dumfries and Galloway
2015-12-01,Dumfries and Galloway,103.84942609382455,,Dumfries and Galloway
2016-01-01,Dumfries and Galloway,104.00918956246382,,Dumfries and Galloway
2016-02-01,Dumfries and Galloway,104.00510526381383,,Dumfries and Galloway
2016-03-01,Dumfries and Galloway,104.60625569218638,,Dumfries and Galloway
2016-04-01,Dumfries and Galloway,105.16369227924412,,Dumfries and Galloway
2016-05-01,Dumfries and Galloway,104.63852195015374,,Dumfries and Galloway
2016-06-01,Dumfries and Galloway,104.55590922062423,,Dumfries and Galloway
2016-07-01,Dumfries and Galloway,104.90220558497927,,Dumfries and Galloway
2016-08-01,Dumfries and Galloway,104.51658428322061,,Dumfries and Galloway
2016-09-01,Dumfries and Galloway,105.06425259763583,,Dumfries and Galloway
2016-10-01,Dumfries and Galloway,105.77333084180829,,Dumfries and Galloway
2016-11-01,Dumfries and Galloway,105.56953797673063,,Dumfries and Galloway
2016-12-01,Dumfries and Galloway,106.33504982047998,,Dumfries and Galloway
2017-01-01,Dumfries and Galloway,105.97571913818133,,Dumfries and Galloway
2017-02-01,Dumfries and Galloway,106.35246010158845,,Dumfries and Galloway
2017-03-01,Dumfries and Galloway,106.76486178028594,,Dumfries and Galloway
2017-04-01,Dumfries and Galloway,106.98948526528788,,Dumfries and Galloway
2017-05-01,Dumfries and Galloway,107.17957985258776,,Dumfries and Galloway
2017-06-01,Dumfries and Galloway,107.2021813638838,,Dumfries and Galloway
2017-07-01,Dumfries and Galloway,106.87722329488842,,Dumfries and Galloway
2017-08-01,Dumfries and Galloway,106.58899504592392,,Dumfries and Galloway
2017-09-01,Dumfries and Galloway,107.60047663357113,,Dumfries and Galloway
2017-10-01,Dumfries and Galloway,107.45948222441157,,Dumfries and Galloway
2017-11-01,Dumfries and Galloway,107.58096596977893,,Dumfries and Galloway
2017-12-01,Dumfries and Galloway,107.95924489112274,,Dumfries and Galloway
2018-01-01,Dumfries and Galloway,108.22746873704804,,Dumfries and Galloway
2018-02-01,Dumfries and Galloway,108.79051065817791,,Dumfries and Galloway
2018-03-01,Dumfries and Galloway,108.6857652705486,,Dumfries and Galloway
2018-04-01,Dumfries and Galloway,108.74671519061661,,Dumfries and Galloway
2018-05-01,Dumfries and Galloway,109.33282747623869,,Dumfries and Galloway
2018-06-01,Dumfries and Galloway,110.16224868921189,,Dumfries and Galloway
2018-07-01,Dumfries and Galloway,109.89477441113532,,Dumfries and Galloway
2018-08-01,Dumfries and Galloway,110.10171287302846,,Dumfries and Galloway
2018-09-01,Dumfries and Galloway,110.05717580115464,,Dumfries and Galloway
2018-10-01,Dumfries and Galloway,110.08368143609314,,Dumfries and Galloway
2018-11-01,Dumfries and Galloway,110.0277734299082,,Dumfries and Galloway
2018-12-01,Dumfries and Galloway,110.2428775027752,,Dumfries and Galloway
2019-01-01,Dumfries and Galloway,110.41189659141138,,Dumfries and Galloway
2019-02-01,Dumfries and Galloway,111.46104570548192,,Dumfries and Galloway
2019-03-01,Dumfries and Galloway,112.66932817338657,,Dumfries and Galloway
2019-04-01,Dumfries and Galloway,112.55570344284776,,Dumfries and Galloway
2019-05-01,Dumfries and Galloway,113.34136601961475,,Dumfries and Galloway
2019-06-01,Dumfries and Galloway,113.07129164695526,,Dumfries and Galloway
2019-07-01,Dumfries and Galloway,111.90921958897721,,Dumfries and Galloway
2019-08-01,Dumfries and Galloway,112.8034162057405,,Dumfries and Galloway
2019-09-01,Dumfries and Galloway,112.90366319083527,,Dumfries and Galloway
2019-10-01,Dumfries and Galloway,113.07866189974696,,Dumfries and Galloway
2019-11-01,Dumfries and Galloway,113.8138456111618,,Dumfries and Galloway
2019-12-01,Dumfries and Galloway,114.02806274517987,,Dumfries and Galloway
2020-01-01,Dumfries and Galloway,114.46797545526641,,Dumfries and Galloway
2020-02-01,Dumfries and Galloway,114.57705698837933,,Dumfries and Galloway
2020-03-01,Dumfries and Galloway,114.32813476341985,,Dumfries and Galloway
2020-04-01,Dumfries and Galloway,108.93671919269174,,Dumfries and Galloway
2020-05-01,Dumfries and Galloway,109.28981044434502,,Dumfries and Galloway
2020-06-01,Dumfries and Galloway,110.0453957401691,,Dumfries and Galloway
2020-07-01,Dumfries and Galloway,112.02029499247665,,Dumfries and Galloway
2020-08-01,Dumfries and Galloway,113.71974647604561,,Dumfries and Galloway
2020-09-01,Dumfries and Galloway,115.2235388513658,,Dumfries and Galloway
2020-10-01,Dumfries and Galloway,115.84944890935589,,Dumfries and Galloway
2020-11-01,Dumfries and Galloway,115.7617305576534,,Dumfries and Galloway
2020-12-01,Dumfries and Galloway,116.70577393407969,,Dumfries and Galloway
2021-01-01,Dumfries and Galloway,116.77053540168136,,Dumfries and Galloway
2021-02-01,Dumfries and Galloway,117.50351918620943,,Dumfries and Galloway
2021-03-01,Dumfries and Galloway,116.90441837297708,,Dumfries and Galloway
2021-04-01,Dumfries and Galloway,119.72512879128531,,Dumfries and Galloway
2021-05-01,Dumfries and Galloway,119.90870422872932,,Dumfries and Galloway
2021-06-01,Dumfries and Galloway,120.90927178995727,,Dumfries and Galloway
2021-07-01,Dumfries and Galloway,122.33683421004567,,Dumfries and Galloway
2021-08-01,Dumfries and Galloway,122.67671893228409,,Dumfries and Galloway
2021-09-01,Dumfries and Galloway,123.30733444475099,,Dumfries and Galloway
2021-10-01,Dumfries and Galloway,124.07118688663599,,Dumfries and Galloway
2021-11-01,Dumfries and Galloway,124.49674134087874,,Dumfries and Galloway
2021-12-01,Dumfries and Galloway,126.65871500936652,,Dumfries and Galloway
2022-01-01,Dumfries and Galloway,127.18688560073592,,Dumfries and Galloway
2022-02-01,Dumfries and Galloway,127.37495048173622,,Dumfries and Galloway
2022-03-01,Dumfries and Galloway,128.29836232664428,,Dumfries and Galloway
2022-04-01,Dumfries and Galloway,128.36036841070631,,Dumfries and Galloway
2022-05-01,Dumfries and Galloway,128.1597529965891,,Dumfries and Galloway
2022-06-01,Dumfries and Galloway,128.30623527766122,,Dumfries and Galloway
2022-07-01,Dumfries and Galloway,128.4372235035331,,Dumfries and Galloway
2022-08-01,Dumfries and Galloway,128.5829283443796,,Dumfries and Galloway
2022-09-01,Dumfries and Galloway,129.5835556321294,,Dumfries and Galloway
2022-10-01,Dumfries and Galloway,131.05830598621807,,Dumfries and Galloway
2022-11-01,Dumfries and Galloway,134.62321384352472,,Dumfries and Galloway
2022-12-01,Dumfries and Galloway,133.84029370955096,,Dumfries and Galloway
2023-01-01,Dumfries and Galloway,133.97118537754588,,Dumfries and Galloway
2023-02-01,Dumfries and Galloway,138.06384872689534,,Dumfries and Galloway
2023-03-01,Dumfries and Galloway,139.21181537130525,,Dumfries and Galloway
2023-04-01,Dumfries and Galloway,139.72678739679606,,Dumfries and Galloway
2023-05-01,Dumfries and Galloway,139.46966073862356,,Dumfries and Galloway
2023-06-01,Dumfries and Galloway,139.25978472729926,,Dumfries and Galloway
2023-07-01,Dumfries and Galloway,137.3053019910314,,Dumfries and Galloway
2023-08-01,Dumfries and Galloway,139.17643437522534,,Dumfries and Galloway
2023-09-01,Dumfries and Galloway,139.8854299977093,,Dumfries and Galloway
2023-10-01,Dumfries and Galloway,140.1839312084256,,Dumfries and Galloway
2023-11-01,Dumfries and Galloway,143.14025865804618,,Dumfries and Galloway
2023-12-01,Dumfries and Galloway,142.96293758287803,,Dumfries and Galloway
2024-01-01,Dumfries and Galloway,141.99877433213703,,Dumfries and Galloway
2024-02-01,Dumfries and Galloway,143.3899404052747,,Dumfries and Galloway
2014-07-01,East Ayrshire and North Ayrshire mainland,100.0,,East Ayrshire and North|Ayrshire mainland
2014-08-01,East Ayrshire and North Ayrshire mainland,100.2118765818306,,East Ayrshire and North|Ayrshire mainland
2014-09-01,East Ayrshire and North Ayrshire mainland,100.49416591020972,,East Ayrshire and North|Ayrshire mainland
2014-10-01,East Ayrshire and North Ayrshire mainland,99.78687710653243,,East Ayrshire and North|Ayrshire mainland
2014-11-01,East Ayrshire and North Ayrshire mainland,100.59846021260263,,East Ayrshire and North|Ayrshire mainland
2014-12-01,East Ayrshire and North Ayrshire mainland,101.35470883228419,,East Ayrshire and North|Ayrshire mainland
2015-01-01,East Ayrshire and North Ayrshire mainland,102.09231786016414,,East Ayrshire and North|Ayrshire mainland
2015-02-01,East Ayrshire and North Ayrshire mainland,101.29650283564726,,East Ayrshire and North|Ayrshire mainland
2015-03-01,East Ayrshire and North Ayrshire mainland,100.62109819452583,,East Ayrshire and North|Ayrshire mainland
2015-04-01,East Ayrshire and North Ayrshire mainland,101.81117291458924,,East Ayrshire and North|Ayrshire mainland
2015-05-01,East Ayrshire and North Ayrshire mainland,101.80303662569108,,East Ayrshire and North|Ayrshire mainland
2015-06-01,East Ayrshire and North Ayrshire mainland,102.1442557483782,,East Ayrshire and North|Ayrshire mainland
2015-07-01,East Ayrshire and North Ayrshire mainland,102.33430360144268,,East Ayrshire and North|Ayrshire mainland
2015-08-01,East Ayrshire and North Ayrshire mainland,102.35059316737778,,East Ayrshire and North|Ayrshire mainland
2015-09-01,East Ayrshire and North Ayrshire mainland,102.21350197606287,,East Ayrshire and North|Ayrshire mainland
2015-10-01,East Ayrshire and North Ayrshire mainland,102.52287966393713,,East Ayrshire and North|Ayrshire mainland
2015-11-01,East Ayrshire and North Ayrshire mainland,104.23264265618384,,East Ayrshire and North|Ayrshire mainland
2015-12-01,East Ayrshire and North Ayrshire mainland,103.21811152219948,,East Ayrshire and North|Ayrshire mainland
2016-01-01,East Ayrshire and North Ayrshire mainland,103.40550871082004,,East Ayrshire and North|Ayrshire mainland
2016-02-01,East Ayrshire and North Ayrshire mainland,102.45419507441682,,East Ayrshire and North|Ayrshire mainland
2016-03-01,East Ayrshire and North Ayrshire mainland,103.27968992178305,,East Ayrshire and North|Ayrshire mainland
2016-04-01,East Ayrshire and North Ayrshire mainland,104.19117512417981,,East Ayrshire and North|Ayrshire mainland
2016-05-01,East Ayrshire and North Ayrshire mainland,103.36784755149002,,East Ayrshire and North|Ayrshire mainland
2016-06-01,East Ayrshire and North Ayrshire mainland,103.98917740245398,,East Ayrshire and North|Ayrshire mainland
2016-07-01,East Ayrshire and North Ayrshire mainland,104.45021850118377,,East Ayrshire and North|Ayrshire mainland
2016-08-01,East Ayrshire and North Ayrshire mainland,104.24958240452187,,East Ayrshire and North|Ayrshire mainland
2016-09-01,East Ayrshire and North Ayrshire mainland,105.05725772387737,,East Ayrshire and North|Ayrshire mainland
2016-10-01,East Ayrshire and North Ayrshire mainland,105.54221400369244,,East Ayrshire and North|Ayrshire mainland
2016-11-01,East Ayrshire and North Ayrshire mainland,105.32796011201484,,East Ayrshire and North|Ayrshire mainland
2016-12-01,East Ayrshire and North Ayrshire mainland,105.25284834331747,,East Ayrshire and North|Ayrshire mainland
2017-01-01,East Ayrshire and North Ayrshire mainland,104.97210339119233,,East Ayrshire and North|Ayrshire mainland
2017-02-01,East Ayrshire and North Ayrshire mainland,106.2031035671946,,East Ayrshire and North|Ayrshire mainland
2017-03-01,East Ayrshire and North Ayrshire mainland,106.57612654487238,,East Ayrshire and North|Ayrshire mainland
2017-04-01,East Ayrshire and North Ayrshire mainland,106.71824828443866,,East Ayrshire and North|Ayrshire mainland
2017-05-01,East Ayrshire and North Ayrshire mainland,107.05416659302995,,East Ayrshire and North|Ayrshire mainland
2017-06-01,East Ayrshire and North Ayrshire mainland,107.0930812710861,,East Ayrshire and North|Ayrshire mainland
2017-07-01,East Ayrshire and North Ayrshire mainland,107.1954224523098,,East Ayrshire and North|Ayrshire mainland
2017-08-01,East Ayrshire and North Ayrshire mainland,107.31048208677724,,East Ayrshire and North|Ayrshire mainland
2017-09-01,East Ayrshire and North Ayrshire mainland,108.92665690761585,,East Ayrshire and North|Ayrshire mainland
2017-10-01,East Ayrshire and North Ayrshire mainland,107.98420644653433,,East Ayrshire and North|Ayrshire mainland
2017-11-01,East Ayrshire and North Ayrshire mainland,108.27123598042907,,East Ayrshire and North|Ayrshire mainland
2017-12-01,East Ayrshire and North Ayrshire mainland,108.47852936832989,,East Ayrshire and North|Ayrshire mainland
2018-01-01,East Ayrshire and North Ayrshire mainland,109.11501057992969,,East Ayrshire and North|Ayrshire mainland
2018-02-01,East Ayrshire and North Ayrshire mainland,109.43764519356829,,East Ayrshire and North|Ayrshire mainland
2018-03-01,East Ayrshire and North Ayrshire mainland,109.62214513233634,,East Ayrshire and North|Ayrshire mainland
2018-04-01,East Ayrshire and North Ayrshire mainland,109.7561861805496,,East Ayrshire and North|Ayrshire mainland
2018-05-01,East Ayrshire and North Ayrshire mainland,110.06053229058834,,East Ayrshire and North|Ayrshire mainland
2018-06-01,East Ayrshire and North Ayrshire mainland,110.50300998674507,,East Ayrshire and North|Ayrshire mainland
2018-07-01,East Ayrshire and North Ayrshire mainland,110.23160902574871,,East Ayrshire and North|Ayrshire mainland
2018-08-01,East Ayrshire and North Ayrshire mainland,111.19597418587446,,East Ayrshire and North|Ayrshire mainland
2018-09-01,East Ayrshire and North Ayrshire mainland,110.70376242641812,,East Ayrshire and North|Ayrshire mainland
2018-10-01,East Ayrshire and North Ayrshire mainland,111.93595022775973,,East Ayrshire and North|Ayrshire mainland
2018-11-01,East Ayrshire and North Ayrshire mainland,112.5916898112469,,East Ayrshire and North|Ayrshire mainland
2018-12-01,East Ayrshire and North Ayrshire mainland,111.39081423845512,,East Ayrshire and North|Ayrshire mainland
2019-01-01,East Ayrshire and North Ayrshire mainland,112.0943538113798,,East Ayrshire and North|Ayrshire mainland
2019-02-01,East Ayrshire and North Ayrshire mainland,113.8391695114635,,East Ayrshire and North|Ayrshire mainland
2019-03-01,East Ayrshire and North Ayrshire mainland,115.2057988692602,,East Ayrshire and North|Ayrshire mainland
2019-04-01,East Ayrshire and North Ayrshire mainland,114.9537777710832,,East Ayrshire and North|Ayrshire mainland
2019-05-01,East Ayrshire and North Ayrshire mainland,115.67685679237346,,East Ayrshire and North|Ayrshire mainland
2019-06-01,East Ayrshire and North Ayrshire mainland,115.59637162389633,,East Ayrshire and North|Ayrshire mainland
2019-07-01,East Ayrshire and North Ayrshire mainland,115.03419807575763,,East Ayrshire and North|Ayrshire mainland
2019-08-01,East Ayrshire and North Ayrshire mainland,114.95300455337203,,East Ayrshire and North|Ayrshire mainland
2019-09-01,East Ayrshire and North Ayrshire mainland,115.15364579795477,,East Ayrshire and North|Ayrshire mainland
2019-10-01,East Ayrshire and North Ayrshire mainland,115.03723843780969,,East Ayrshire and North|Ayrshire mainland
2019-11-01,East Ayrshire and North Ayrshire mainland,115.91848114960857,,East Ayrshire and North|Ayrshire mainland
2019-12-01,East Ayrshire and North Ayrshire mainland,116.0525499965944,,East Ayrshire and North|Ayrshire mainland
2020-01-01,East Ayrshire and North Ayrshire mainland,116.07684663861437,,East Ayrshire and North|Ayrshire mainland
2020-02-01,East Ayrshire and North Ayrshire mainland,116.5524470870827,,East Ayrshire and North|Ayrshire mainland
2020-03-01,East Ayrshire and North Ayrshire mainland,115.85555502434732,,East Ayrshire and North|Ayrshire mainland
2020-04-01,East Ayrshire and North Ayrshire mainland,110.83428641510895,,East Ayrshire and North|Ayrshire mainland
2020-05-01,East Ayrshire and North Ayrshire mainland,110.65132313071362,,East Ayrshire and North|Ayrshire mainland
2020-06-01,East Ayrshire and North Ayrshire mainland,111.36026287260646,,East Ayrshire and North|Ayrshire mainland
2020-07-01,East Ayrshire and North Ayrshire mainland,114.39850192208694,,East Ayrshire and North|Ayrshire mainland
2020-08-01,East Ayrshire and North Ayrshire mainland,115.08832383033152,,East Ayrshire and North|Ayrshire mainland
2020-09-01,East Ayrshire and North Ayrshire mainland,116.35653163383719,,East Ayrshire and North|Ayrshire mainland
2020-10-01,East Ayrshire and North Ayrshire mainland,117.01748554634995,,East Ayrshire and North|Ayrshire mainland
2020-11-01,East Ayrshire and North Ayrshire mainland,116.2741787996769,,East Ayrshire and North|Ayrshire mainland
