date,Exports to Russia,Imports from Russia,Exports (3m mean),Imports (3m mean)
2022-11-01,1.1891575031250703,4.820531032623054,1.1867950423147169,5.476224204858229
2022-12-01,1.3517244118581717,4.677671372040286,1.240957254157826,4.881760692188745
2023-01-01,1.0647547101974921,5.121021843702969,1.2018788750602447,4.873074749455436
2023-02-01,1.0321920621606284,4.295880824964373,1.1495570614054307,4.698191346902543
2023-03-01,1.068151648629441,3.936781346243206,1.055032806995854,4.451228004970183
2023-04-01,0.8548386014829424,4.162257281729633,0.9850607707576707,4.131639817645737
2023-05-01,0.923894219096969,4.555240006498786,0.9489614897364508,4.218092878157208
2023-06-01,0.9682192095237055,2.945798918028115,0.9156506767012057,3.8877654020855115
2023-07-01,0.8113446147555248,3.6844467918196755,0.9011526811253998,3.7284952387821924
2023-08-01,0.8493294820979174,3.353016296362383,0.8762977687923827,3.327754002070058
2023-09-01,0.8592656219702396,3.134382291812778,0.8399799062745607,3.390615126664945
2023-10-01,0.80755376,3.234103477,0.8387162880227191,3.24050068839172
