Line,Start Date Time,End Date Time,Service Status,Status Message
Central,14/05/2020 04:50,14/05/2020 08:51,Special Service,"A 10 minute service is operating between West Ruislip to White City and between Ealing Broadway to Hainault.  A 12 minute service is operating between Epping and Leytonstone. A 20 minute service is operating between Woodford and Hainault due to operational restrictions. 
Public transport should only be used for essential journeys."
Central,14/05/2020 04:50,14/05/2020 08:51,Special Service,"A 10 minute service is operating between West Ruislip to White City and between Ealing Broadway to Hainault.  A 12 minute service is operating between Epping and Leytonstone. A 20 minute service is operating between Woodford and Hainault due to operational restrictions. 
Public transport should only be used for essential journeys."
Central,14/05/2020 04:50,14/05/2020 08:51,Special Service,"A 10 minute service is operating between West Ruislip to White City and between Ealing Broadway to Hainault.  A 12 minute service is operating between Epping and Leytonstone. A 20 minute service is operating between Woodford and Hainault due to operational restrictions. 
Public transport should only be used for essential journeys."
Northern,14/05/2020 04:52,14/05/2020 05:12,Special Service,A 6 minute service is operating between Kennington and Edgware via Charing Cross and between Morden and High Barnet via Bank. A 15 minute service is in operation between Finchley Central and Mill Hill East. This is due to operational restrictions. Public transport should only be used for essential journeys.
Northern,14/05/2020 04:52,14/05/2020 05:12,Special Service,A 6 minute service is operating between Kennington and Edgware via Charing Cross and between Morden and High Barnet via Bank. A 15 minute service is in operation between Finchley Central and Mill Hill East. This is due to operational restrictions. Public transport should only be used for essential journeys.
Northern,14/05/2020 04:52,14/05/2020 05:12,Special Service,A 6 minute service is operating between Kennington and Edgware via Charing Cross and between Morden and High Barnet via Bank. A 15 minute service is in operation between Finchley Central and Mill Hill East. This is due to operational restrictions. Public transport should only be used for essential journeys.
Metropolitan,14/05/2020 04:56,14/05/2020 05:12,Special Service,A 15 minute service is operating between Aldgate and Uxbridge and between Baker Street and Watford. A 30 minute service is operating between Baker Street and Amersham/Chesham due to operational restrictions. Public transport should only be used for essential journeys.
Metropolitan,14/05/2020 04:56,14/05/2020 05:12,Special Service,A 15 minute service is operating between Aldgate and Uxbridge and between Baker Street and Watford. A 30 minute service is operating between Baker Street and Amersham/Chesham due to operational restrictions. Public transport should only be used for essential journeys.
Metropolitan,14/05/2020 04:56,14/05/2020 05:12,Special Service,A 15 minute service is operating between Aldgate and Uxbridge and between Baker Street and Watford. A 30 minute service is operating between Baker Street and Amersham/Chesham due to operational restrictions. Public transport should only be used for essential journeys.
Metropolitan,14/05/2020 04:56,14/05/2020 05:12,Special Service,A 15 minute service is operating between Aldgate and Uxbridge and between Baker Street and Watford. A 30 minute service is operating between Baker Street and Amersham/Chesham due to operational restrictions. Public transport should only be used for essential journeys.
District,14/05/2020 05:10,14/05/2020 05:12,Special Service,A 16 minute service is operating between Upminster and Kensington (Olympia) . A 12 minute service is operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond. A 16 minute service is operating between Upminster and Wimbledon. This is due to operational restrictions. Public transport should only be used for essential journeys.
District,14/05/2020 05:10,14/05/2020 05:12,Special Service,A 16 minute service is operating between Upminster and Kensington (Olympia) . A 12 minute service is operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond. A 16 minute service is operating between Upminster and Wimbledon. This is due to operational restrictions. Public transport should only be used for essential journeys.
District,14/05/2020 05:10,14/05/2020 05:12,Special Service,A 16 minute service is operating between Upminster and Kensington (Olympia) . A 12 minute service is operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond. A 16 minute service is operating between Upminster and Wimbledon. This is due to operational restrictions. Public transport should only be used for essential journeys.
District,14/05/2020 05:10,14/05/2020 05:12,Special Service,A 16 minute service is operating between Upminster and Kensington (Olympia) . A 12 minute service is operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond. A 16 minute service is operating between Upminster and Wimbledon. This is due to operational restrictions. Public transport should only be used for essential journeys.
District,14/05/2020 05:10,14/05/2020 05:12,Special Service,A 16 minute service is operating between Upminster and Kensington (Olympia) . A 12 minute service is operating between Edgware Road and Wimbledon and between Tower Hill and Ealing Broadway. A 15 minute service is operating between High Street Kensington and Richmond. A 16 minute service is operating between Upminster and Wimbledon. This is due to operational restrictions. Public transport should only be used for essential journeys.
