,Year,Country_ID,Country_ISO3,RTA_count
4687,1989,792,TUR,25
4688,1990,792,TUR,25
4689,1991,792,TUR,25
4690,1992,792,TUR,25
4691,1993,792,TUR,27
4692,1994,792,TUR,27
4693,1995,792,TUR,27
4694,1996,792,TUR,33
4695,1997,792,TUR,33
4696,1998,792,TUR,33
4697,1999,792,TUR,39
4698,2000,792,TUR,39
4699,2001,792,TUR,43
4700,2002,792,TUR,43
4701,2003,792,TUR,43
4702,2004,792,TUR,45
4703,2005,792,TUR,37
4704,2006,792,TUR,39
4705,2007,792,TUR,39
4706,2008,792,TUR,39
4707,2009,792,TUR,41
4708,2010,792,TUR,41
4709,2011,792,TUR,43
4710,2012,792,TUR,44
4711,2013,792,TUR,44
4712,2014,792,TUR,44
4713,2015,792,TUR,44
4714,2016,792,TUR,45
4715,2017,792,TUR,46
4716,2018,792,TUR,48
4717,2019,792,TUR,47
4718,2020,792,TUR,48
4719,2021,792,TUR,48
4720,2022,792,TUR,48
4721,2023,792,TUR,48
4722,1965,368,IRQ,7
4723,1966,368,IRQ,7
4724,1967,368,IRQ,7
4725,1968,368,IRQ,7
4726,1969,368,IRQ,7
4727,1970,368,IRQ,7
4728,1971,368,IRQ,7
4729,1972,368,IRQ,7
4730,1973,368,IRQ,7
4731,1974,368,IRQ,7
4732,1975,368,IRQ,7
4733,1976,368,IRQ,7
4734,1977,368,IRQ,7
4735,1978,368,IRQ,7
4736,1979,368,IRQ,7
4737,1980,368,IRQ,7
4738,1981,368,IRQ,7
4739,1982,368,IRQ,7
4740,1983,368,IRQ,7
4741,1984,368,IRQ,7
4742,1985,368,IRQ,7
4743,1986,368,IRQ,7
4744,1987,368,IRQ,7
4745,1988,368,IRQ,7
4746,1989,368,IRQ,7
4747,1990,368,IRQ,47
4748,1991,368,IRQ,47
4749,1992,368,IRQ,47
4750,1993,368,IRQ,47
4751,1994,368,IRQ,47
4752,1995,368,IRQ,47
4753,1996,368,IRQ,47
4754,1997,368,IRQ,47
4755,1998,368,IRQ,54
4756,1999,368,IRQ,53
4757,2000,368,IRQ,53
4758,2001,368,IRQ,53
4759,2002,368,IRQ,53
4760,2003,368,IRQ,53
4761,2004,368,IRQ,53
4762,2005,368,IRQ,53
4763,2006,368,IRQ,53
4764,2007,368,IRQ,53
4765,2008,368,IRQ,53
4766,2009,368,IRQ,53
4767,2010,368,IRQ,53
4768,2011,368,IRQ,53
4769,2012,368,IRQ,53
4770,2013,368,IRQ,53
4771,2014,368,IRQ,53
4772,2015,368,IRQ,53
4773,2016,368,IRQ,53
4774,2017,368,IRQ,53
4775,2018,368,IRQ,53
4776,2019,368,IRQ,53
4777,2020,368,IRQ,53
4778,2021,368,IRQ,53
4779,2022,368,IRQ,53
4780,2023,368,IRQ,53
4781,1965,400,JOR,7
4782,1966,400,JOR,7
4783,1967,400,JOR,7
4784,1968,400,JOR,7
4785,1969,400,JOR,7
4786,1970,400,JOR,7
4787,1971,400,JOR,7
4788,1972,400,JOR,7
4789,1973,400,JOR,7
4790,1974,400,JOR,7
4791,1975,400,JOR,7
4792,1976,400,JOR,7
4793,1977,400,JOR,7
4794,1978,400,JOR,16
4795,1979,400,JOR,16
4796,1980,400,JOR,16
4797,1981,400,JOR,16
4798,1982,400,JOR,16
4799,1983,400,JOR,16
4800,1984,400,JOR,16
4801,1985,400,JOR,16
4802,1986,400,JOR,16
4803,1987,400,JOR,16
4804,1988,400,JOR,16
4805,1989,400,JOR,16
4806,1990,400,JOR,16
4807,1991,400,JOR,16
4808,1992,400,JOR,16
4809,1993,400,JOR,16
4810,1994,400,JOR,16
4811,1995,400,JOR,16
4812,1996,400,JOR,16
4813,1997,400,JOR,16
4814,1998,400,JOR,26
4815,1999,400,JOR,25
4816,2000,400,JOR,25
4817,2001,400,JOR,25
4818,2002,400,JOR,26
4819,2003,400,JOR,33
4820,2004,400,JOR,33
4821,2005,400,JOR,33
4822,2006,400,JOR,34
4823,2007,400,JOR,34
4824,2008,400,JOR,34
4825,2009,400,JOR,34
4826,2010,400,JOR,34
4827,2011,400,JOR,34
4828,2012,400,JOR,35
4829,2013,400,JOR,36
4830,2014,400,JOR,36
4831,2015,400,JOR,36
4832,2016,400,JOR,36
4833,2017,400,JOR,36
4834,2018,400,JOR,36
4835,2019,400,JOR,35
4836,2020,400,JOR,35
4837,2021,400,JOR,35
4838,2022,400,JOR,35
4839,2023,400,JOR,35
4840,1965,434,LBY,7
4841,1966,434,LBY,7
4842,1967,434,LBY,7
4843,1968,434,LBY,7
4844,1969,434,LBY,7
4845,1970,434,LBY,7
4846,1971,434,LBY,7
4847,1972,434,LBY,7
4848,1973,434,LBY,7
4849,1974,434,LBY,7
4850,1975,434,LBY,7
4851,1976,434,LBY,7
4852,1977,434,LBY,7
4853,1978,434,LBY,7
4854,1979,434,LBY,7
4855,1980,434,LBY,7
4856,1981,434,LBY,7
4857,1982,434,LBY,7
4858,1983,434,LBY,7
4859,1984,434,LBY,7
4860,1985,434,LBY,7
4861,1986,434,LBY,7
4862,1987,434,LBY,7
4863,1988,434,LBY,7
4864,1989,434,LBY,7
4865,1990,434,LBY,47
4866,1991,434,LBY,47
4867,1992,434,LBY,47
4868,1993,434,LBY,47
4869,1994,434,LBY,47
4870,1995,434,LBY,47
4871,1996,434,LBY,47
4872,1997,434,LBY,47
4873,1998,434,LBY,54
4874,1999,434,LBY,53
4875,2000,434,LBY,68
4876,2001,434,LBY,68
4877,2002,434,LBY,68
4878,2003,434,LBY,68
4879,2004,434,LBY,68
4880,2005,434,LBY,68
4881,2006,434,LBY,70
4882,2007,434,LBY,70
4883,2008,434,LBY,70
4884,2009,434,LBY,70
4885,2010,434,LBY,71
4886,2011,434,LBY,71
4887,2012,434,LBY,71
4888,2013,434,LBY,71
4889,2014,434,LBY,71
4890,2015,434,LBY,71
4891,2016,434,LBY,71
4892,2017,434,LBY,71
4893,2018,434,LBY,71
4894,2019,434,LBY,71
4895,2020,434,LBY,71
4896,2021,434,LBY,71
4897,2022,434,LBY,71
4898,2023,434,LBY,71
4899,1965,760,SYR,7
4900,1966,760,SYR,7
4901,1967,760,SYR,7
4902,1968,760,SYR,7
4903,1969,760,SYR,7
4904,1970,760,SYR,7
4905,1971,760,SYR,7
4906,1972,760,SYR,7
4907,1973,760,SYR,7
4908,1974,760,SYR,7
4909,1975,760,SYR,7
4910,1976,760,SYR,7
4911,1977,760,SYR,7
4912,1978,760,SYR,16
4913,1979,760,SYR,16
4914,1980,760,SYR,16
4915,1981,760,SYR,16
4916,1982,760,SYR,16
4917,1983,760,SYR,16
4918,1984,760,SYR,16
4919,1985,760,SYR,16
4920,1986,760,SYR,16
4921,1987,760,SYR,16
4922,1988,760,SYR,16
4923,1989,760,SYR,16
4924,1990,760,SYR,16
4925,1991,760,SYR,16
4926,1992,760,SYR,16
4927,1993,760,SYR,16
4928,1994,760,SYR,16
4929,1995,760,SYR,16
4930,1996,760,SYR,16
4931,1997,760,SYR,16
4932,1998,760,SYR,26
4933,1999,760,SYR,25
4934,2000,760,SYR,25
4935,2001,760,SYR,25
4936,2002,760,SYR,25
4937,2003,760,SYR,25
4938,2004,760,SYR,25
4939,2005,760,SYR,25
4940,2006,760,SYR,25
4941,2007,760,SYR,26
4942,2008,760,SYR,26
4943,2009,760,SYR,26
4944,2010,760,SYR,26
4945,2011,760,SYR,26
4946,2012,760,SYR,26
4947,2013,760,SYR,26
4948,2014,760,SYR,26
4949,2015,760,SYR,26
4950,2016,760,SYR,26
4951,2017,760,SYR,26
4952,2018,760,SYR,26
4953,2019,760,SYR,26
4954,2020,760,SYR,26
4955,2021,760,SYR,26
4956,2022,760,SYR,26
4957,2023,760,SYR,26
4958,1965,818,EGY,7
4959,1966,818,EGY,7
4960,1967,818,EGY,7
4961,1968,818,EGY,7
4962,1969,818,EGY,9
4963,1970,818,EGY,9
4964,1971,818,EGY,9
4965,1972,818,EGY,9
4966,1973,818,EGY,9
4967,1974,818,EGY,29
4968,1975,818,EGY,29
4969,1976,818,EGY,29
4970,1977,818,EGY,23
4971,1978,818,EGY,32
4972,1979,818,EGY,32
4973,1980,818,EGY,32
4974,1981,818,EGY,32
4975,1982,818,EGY,32
4976,1983,818,EGY,32
4977,1984,818,EGY,32
4978,1985,818,EGY,32
4979,1986,818,EGY,32
4980,1987,818,EGY,32
4981,1988,818,EGY,32
4982,1989,818,EGY,32
4983,1990,818,EGY,61
4984,1991,818,EGY,61
4985,1992,818,EGY,61
4986,1993,818,EGY,61
4987,1994,818,EGY,61
4988,1995,818,EGY,61
4989,1996,818,EGY,61
4990,1997,818,EGY,61
4991,1998,818,EGY,68
4992,1999,818,EGY,67
4993,2000,818,EGY,84
4994,2001,818,EGY,84
4995,2002,818,EGY,84
4996,2003,818,EGY,84
4997,2004,818,EGY,84
4998,2005,818,EGY,100
4999,2006,818,EGY,100
5000,2007,818,EGY,100
5001,2008,818,EGY,101
5002,2009,818,EGY,101
5003,2010,818,EGY,102
5004,2011,818,EGY,102
5005,2012,818,EGY,102
5006,2013,818,EGY,102
5007,2014,818,EGY,102
5008,2015,818,EGY,102
5009,2016,818,EGY,102
5010,2017,818,EGY,102
5011,2018,818,EGY,103
5012,2019,818,EGY,103
5013,2020,818,EGY,103
5014,2021,818,EGY,103
5015,2022,818,EGY,103
5016,2023,818,EGY,103
5017,1965,887,YEM,7
5018,1966,887,YEM,7
5019,1967,887,YEM,7
5020,1968,887,YEM,7
5021,1969,887,YEM,7
5022,1970,887,YEM,7
5023,1971,887,YEM,7
5024,1972,887,YEM,7
5025,1973,887,YEM,7
5026,1974,887,YEM,7
5027,1975,887,YEM,7
5028,1976,887,YEM,7
5029,1977,887,YEM,7
5030,1978,887,YEM,7
5031,1979,887,YEM,7
5032,1980,887,YEM,7
5033,1981,887,YEM,7
5034,1982,887,YEM,7
5035,1983,887,YEM,7
5036,1984,887,YEM,7
5037,1985,887,YEM,7
5038,1986,887,YEM,7
5039,1987,887,YEM,7
5040,1988,887,YEM,7
5041,1989,887,YEM,7
5042,1990,887,YEM,7
5043,1991,887,YEM,7
5044,1992,887,YEM,7
5045,1993,887,YEM,7
5046,1994,887,YEM,7
5047,1995,887,YEM,7
5048,1996,887,YEM,7
5049,1997,887,YEM,7
5050,1998,887,YEM,17
5051,1999,887,YEM,16
5052,2000,887,YEM,16
5053,2001,887,YEM,16
5054,2002,887,YEM,16
5055,2003,887,YEM,16
5056,2004,887,YEM,16
5057,2005,887,YEM,16
5058,2006,887,YEM,16
5059,2007,887,YEM,16
5060,2008,887,YEM,16
5061,2009,887,YEM,16
5062,2010,887,YEM,16
5063,2011,887,YEM,16
5064,2012,887,YEM,16
5065,2013,887,YEM,16
5066,2014,887,YEM,16
5067,2015,887,YEM,16
5068,2016,887,YEM,16
5069,2017,887,YEM,16
5070,2018,887,YEM,16
5071,2019,887,YEM,16
5072,2020,887,YEM,16
5073,2021,887,YEM,16
5074,2022,887,YEM,16
5075,2023,887,YEM,16
5076,1966,36,AUS,2
5077,1967,36,AUS,2
5078,1968,36,AUS,2
5079,1969,36,AUS,2
5080,1970,36,AUS,2
5081,1971,36,AUS,2
5082,1972,36,AUS,2
5083,1973,36,AUS,2
5084,1974,36,AUS,2
5085,1975,36,AUS,2
5086,1976,36,AUS,2
5087,1977,36,AUS,2
5088,1978,36,AUS,3
5089,1979,36,AUS,3
5090,1980,36,AUS,3
5091,1981,36,AUS,15
5092,1982,36,AUS,15
5093,1983,36,AUS,15
5094,1984,36,AUS,15
5095,1985,36,AUS,15
5096,1986,36,AUS,15
5097,1987,36,AUS,15
5098,1988,36,AUS,15
5099,1989,36,AUS,15
5100,1990,36,AUS,15
5101,1991,36,AUS,15
5102,1992,36,AUS,15
5103,1993,36,AUS,15
5104,1994,36,AUS,15
5105,1995,36,AUS,15
5106,1996,36,AUS,15
5107,1997,36,AUS,15
5108,1998,36,AUS,15
5109,1999,36,AUS,15
5110,2000,36,AUS,15
5111,2001,36,AUS,15
5112,2002,36,AUS,15
5113,2003,36,AUS,15
5114,2004,36,AUS,16
5115,2005,36,AUS,18
5116,2006,36,AUS,18
5117,2007,36,AUS,18
5118,2008,36,AUS,18
5119,2009,36,AUS,18
5120,2010,36,AUS,23
5121,2011,36,AUS,23
5122,2012,36,AUS,23
5123,2013,36,AUS,24
5124,2014,36,AUS,24
5125,2015,36,AUS,25
5126,2016,36,AUS,27
5127,2017,36,AUS,27
5128,2018,36,AUS,27
5129,2019,36,AUS,32
5130,2020,36,AUS,32
5131,2021,36,AUS,33
5132,2022,36,AUS,33
5133,2023,36,AUS,33
5134,1966,554,NZL,2
5135,1967,554,NZL,2
5136,1968,554,NZL,2
5137,1969,554,NZL,2
5138,1970,554,NZL,2
5139,1971,554,NZL,2
5140,1972,554,NZL,2
5141,1973,554,NZL,2
5142,1974,554,NZL,2
5143,1975,554,NZL,2
5144,1976,554,NZL,2
5145,1977,554,NZL,2
5146,1978,554,NZL,2
5147,1979,554,NZL,2
5148,1980,554,NZL,2
5149,1981,554,NZL,15
5150,1982,554,NZL,15
5151,1983,554,NZL,15
5152,1984,554,NZL,15
5153,1985,554,NZL,15
5154,1986,554,NZL,15
5155,1987,554,NZL,15
5156,1988,554,NZL,15
5157,1989,554,NZL,15
5158,1990,554,NZL,15
5159,1991,554,NZL,15
5160,1992,554,NZL,15
5161,1993,554,NZL,15
5162,1994,554,NZL,15
5163,1995,554,NZL,15
5164,1996,554,NZL,15
5165,1997,554,NZL,15
5166,1998,554,NZL,15
5167,1999,554,NZL,15
5168,2000,554,NZL,15
5169,2001,554,NZL,16
5170,2002,554,NZL,16
5171,2003,554,NZL,16
5172,2004,554,NZL,16
5173,2005,554,NZL,16
5174,2006,554,NZL,17
5175,2007,554,NZL,19
5176,2008,554,NZL,19
5177,2009,554,NZL,20
5178,2010,554,NZL,24
5179,2011,554,NZL,26
5180,2012,554,NZL,26
5181,2013,554,NZL,26
5182,2014,554,NZL,27
5183,2015,554,NZL,27
5184,2016,554,NZL,28
5185,2017,554,NZL,28
5186,2018,554,NZL,28
5187,2019,554,NZL,33
5188,2020,554,NZL,33
5189,2021,554,NZL,33
5190,2022,554,NZL,33
5191,2023,554,NZL,33
5192,1969,356,IND,3
5193,1970,356,IND,3
5194,1971,356,IND,3
5195,1972,356,IND,3
5196,1973,356,IND,3
5197,1974,356,IND,3
5198,1975,356,IND,3
5199,1976,356,IND,3
5200,1977,356,IND,8
5201,1978,356,IND,8
5202,1979,356,IND,8
5203,1980,356,IND,8
5204,1981,356,IND,8
5205,1982,356,IND,8
5206,1983,356,IND,8
5207,1984,356,IND,8
5208,1985,356,IND,8
5209,1986,356,IND,8
5210,1987,356,IND,8
5211,1988,356,IND,8
5212,1989,356,IND,8
5213,1990,356,IND,46
5214,1991,356,IND,45
5215,1992,356,IND,45
5216,1993,356,IND,45
5217,1994,356,IND,45
5218,1995,356,IND,45
5219,1996,356,IND,48
5220,1997,356,IND,48
5221,1998,356,IND,48
5222,1999,356,IND,48
5223,2000,356,IND,48
5224,2001,356,IND,48
5225,2002,356,IND,48
5226,2003,356,IND,48
5227,2004,356,IND,49
5228,2005,356,IND,49
5229,2006,356,IND,49
5230,2007,356,IND,49
5231,2008,356,IND,49
5232,2009,356,IND,49
5233,2010,356,IND,53
5234,2011,356,IND,53
5235,2012,356,IND,54
5236,2013,356,IND,54
5237,2014,356,IND,54
5238,2015,356,IND,54
5239,2016,356,IND,54
5240,2017,356,IND,54
5241,2018,356,IND,54
5242,2019,356,IND,54
5243,2020,356,IND,54
5244,2021,356,IND,54
5245,2022,356,IND,55
5246,2023,356,IND,56
5247,1969,28,ATG,11
5248,1970,28,ATG,11
5249,1971,28,ATG,11
5250,1972,28,ATG,11
5251,1973,28,ATG,11
5252,1975,28,ATG,15
5253,1976,28,ATG,15
5254,1977,28,ATG,15
5255,1978,28,ATG,15
5256,1979,28,ATG,15
5257,1980,28,ATG,15
5258,1981,28,ATG,15
5259,1982,28,ATG,15
5260,1983,28,ATG,15
5261,1984,28,ATG,15
5262,1985,28,ATG,15
5263,1986,28,ATG,15
5264,1987,28,ATG,15
5265,1988,28,ATG,15
5266,1989,28,ATG,15
5267,1990,28,ATG,15
5268,1991,28,ATG,15
5269,1992,28,ATG,15
5270,1993,28,ATG,15
5271,1994,28,ATG,15
5272,1995,28,ATG,15
5273,1996,28,ATG,15
5274,1997,28,ATG,15
5275,1998,28,ATG,15
5276,1999,28,ATG,15
5277,2000,28,ATG,15
5278,2001,28,ATG,15
5279,2002,28,ATG,15
5280,2003,28,ATG,15
5281,2004,28,ATG,15
5282,2005,28,ATG,15
5283,2006,28,ATG,15
5284,2007,28,ATG,15
5285,2008,28,ATG,15
5286,2009,28,ATG,43
5287,2010,28,ATG,43
5288,2011,28,ATG,43
5289,2012,28,ATG,43
5290,2013,28,ATG,43
5291,2014,28,ATG,43
5292,2015,28,ATG,43
5293,2016,28,ATG,43
5294,2017,28,ATG,43
5295,2018,28,ATG,43
5296,2019,28,ATG,43
5297,2020,28,ATG,43
5298,2021,28,ATG,43
5299,2022,28,ATG,43
5300,2023,28,ATG,43
5301,1969,52,BRB,11
5302,1970,52,BRB,11
5303,1971,52,BRB,11
5304,1972,52,BRB,11
5305,1973,52,BRB,11
5306,1974,52,BRB,15
5307,1975,52,BRB,15
5308,1976,52,BRB,15
5309,1977,52,BRB,64
5310,1978,52,BRB,64
5311,1979,52,BRB,64
5312,1980,52,BRB,64
5313,1981,52,BRB,64
5314,1982,52,BRB,64
5315,1983,52,BRB,64
5316,1984,52,BRB,64
5317,1985,52,BRB,64
5318,1986,52,BRB,64
5319,1987,52,BRB,63
5320,1988,52,BRB,63
5321,1989,52,BRB,63
5322,1990,52,BRB,63
5323,1991,52,BRB,63
5324,1992,52,BRB,15
5325,1993,52,BRB,15
5326,1994,52,BRB,15
5327,1995,52,BRB,15
5328,1996,52,BRB,15
5329,1997,52,BRB,15
5330,1998,52,BRB,15
5331,1999,52,BRB,15
5332,2000,52,BRB,15
5333,2001,52,BRB,15
5334,2002,52,BRB,15
5335,2003,52,BRB,15
5336,2004,52,BRB,15
5337,2005,52,BRB,15
5338,2006,52,BRB,15
5339,2007,52,BRB,15
5340,2008,52,BRB,15
5341,2009,52,BRB,43
5342,2010,52,BRB,43
5343,2011,52,BRB,43
5344,2012,52,BRB,43
5345,2013,52,BRB,43
5346,2014,52,BRB,43
5347,2015,52,BRB,43
5348,2016,52,BRB,43
5349,2017,52,BRB,43
5350,2018,52,BRB,43
5351,2019,52,BRB,43
5352,2020,52,BRB,43
5353,2021,52,BRB,43
5354,2022,52,BRB,43
5355,2023,52,BRB,43
5356,1969,212,DMA,11
5357,1970,212,DMA,11
5358,1971,212,DMA,11
5359,1972,212,DMA,11
5360,1973,212,DMA,11
5361,1975,212,DMA,15
5362,1976,212,DMA,15
5363,1977,212,DMA,15
5364,1978,212,DMA,15
5365,1979,212,DMA,15
5366,1980,212,DMA,15
5367,1981,212,DMA,15
5368,1982,212,DMA,15
5369,1983,212,DMA,15
5370,1984,212,DMA,15
5371,1985,212,DMA,15
5372,1986,212,DMA,15
5373,1987,212,DMA,15
5374,1988,212,DMA,15
5375,1989,212,DMA,15
5376,1990,212,DMA,15
5377,1991,212,DMA,15
5378,1992,212,DMA,15
5379,1993,212,DMA,15
5380,1994,212,DMA,15
5381,1995,212,DMA,15
5382,1996,212,DMA,15
5383,1997,212,DMA,15
5384,1998,212,DMA,15
5385,1999,212,DMA,15
5386,2000,212,DMA,15
5387,2001,212,DMA,15
5388,2002,212,DMA,15
5389,2003,212,DMA,15
5390,2004,212,DMA,15
5391,2005,212,DMA,15
5392,2006,212,DMA,15
5393,2007,212,DMA,15
5394,2008,212,DMA,15
5395,2009,212,DMA,43
5396,2010,212,DMA,43
5397,2011,212,DMA,43
5398,2012,212,DMA,43
5399,2013,212,DMA,43
5400,2014,212,DMA,43
5401,2015,212,DMA,43
5402,2016,212,DMA,43
5403,2017,212,DMA,43
5404,2018,212,DMA,43
5405,2019,212,DMA,43
5406,2020,212,DMA,43
5407,2021,212,DMA,43
5408,2022,212,DMA,43
5409,2023,212,DMA,43
5410,1969,308,GRD,11
5411,1970,308,GRD,11
5412,1971,308,GRD,11
5413,1972,308,GRD,11
5414,1973,308,GRD,11
5415,1975,308,GRD,15
5416,1976,308,GRD,15
5417,1977,308,GRD,64
5418,1978,308,GRD,64
5419,1979,308,GRD,64
5420,1980,308,GRD,64
5421,1981,308,GRD,64
5422,1982,308,GRD,64
5423,1983,308,GRD,64
5424,1984,308,GRD,64
5425,1985,308,GRD,64
5426,1986,308,GRD,64
5427,1987,308,GRD,63
5428,1988,308,GRD,63
5429,1989,308,GRD,63
5430,1990,308,GRD,63
5431,1991,308,GRD,63
5432,1992,308,GRD,15
5433,1993,308,GRD,15
5434,1994,308,GRD,15
5435,1995,308,GRD,15
5436,1996,308,GRD,15
5437,1997,308,GRD,15
5438,1998,308,GRD,15
5439,1999,308,GRD,15
5440,2000,308,GRD,15
5441,2001,308,GRD,15
5442,2002,308,GRD,15
5443,2003,308,GRD,15
5444,2004,308,GRD,15
5445,2005,308,GRD,15
5446,2006,308,GRD,15
5447,2007,308,GRD,15
5448,2008,308,GRD,15
5449,2009,308,GRD,43
5450,2010,308,GRD,43
5451,2011,308,GRD,43
5452,2012,308,GRD,43
5453,2013,308,GRD,43
5454,2014,308,GRD,43
5455,2015,308,GRD,43
5456,2016,308,GRD,43
5457,2017,308,GRD,43
5458,2018,308,GRD,43
5459,2019,308,GRD,43
5460,2020,308,GRD,43
5461,2021,308,GRD,43
5462,2022,308,GRD,43
5463,2023,308,GRD,43
5464,1969,328,GUY,11
5465,1970,328,GUY,11
5466,1971,328,GUY,11
5467,1972,328,GUY,11
5468,1973,328,GUY,11
5469,1974,328,GUY,15
5470,1975,328,GUY,15
5471,1976,328,GUY,15
5472,1977,328,GUY,64
5473,1978,328,GUY,64
5474,1979,328,GUY,64
5475,1980,328,GUY,64
5476,1981,328,GUY,64
5477,1982,328,GUY,64
5478,1983,328,GUY,64
5479,1984,328,GUY,64
5480,1985,328,GUY,64
5481,1986,328,GUY,64
5482,1987,328,GUY,63
5483,1988,328,GUY,63
5484,1989,328,GUY,63
5485,1990,328,GUY,96
5486,1991,328,GUY,96
5487,1992,328,GUY,56
5488,1993,328,GUY,56
5489,1994,328,GUY,56
5490,1995,328,GUY,56
5491,1996,328,GUY,56
5492,1997,328,GUY,56
5493,1998,328,GUY,56
5494,1999,328,GUY,56
5495,2000,328,GUY,56
5496,2001,328,GUY,56
5497,2002,328,GUY,56
5498,2003,328,GUY,56
5499,2004,328,GUY,56
5500,2005,328,GUY,56
5501,2006,328,GUY,56
5502,2007,328,GUY,56
5503,2008,328,GUY,56
5504,2009,328,GUY,83
5505,2010,328,GUY,83
5506,2011,328,GUY,83
5507,2012,328,GUY,83
5508,2013,328,GUY,83
5509,2014,328,GUY,83
5510,2015,328,GUY,83
5511,2016,328,GUY,83
5512,2017,328,GUY,83
5513,2018,328,GUY,83
5514,2019,328,GUY,83
5515,2020,328,GUY,83
5516,2021,328,GUY,83
5517,2022,328,GUY,83
5518,2023,328,GUY,83
5519,1969,388,JAM,11
5520,1970,388,JAM,11
5521,1971,388,JAM,11
5522,1972,388,JAM,11
5523,1973,388,JAM,11
5524,1974,388,JAM,15
5525,1975,388,JAM,15
5526,1976,388,JAM,15
5527,1977,388,JAM,64
5528,1978,388,JAM,64
5529,1979,388,JAM,64
5530,1980,388,JAM,64
5531,1981,388,JAM,64
5532,1982,388,JAM,64
5533,1983,388,JAM,64
5534,1984,388,JAM,64
5535,1985,388,JAM,64
5536,1986,388,JAM,64
5537,1987,388,JAM,63
5538,1988,388,JAM,63
5539,1989,388,JAM,63
5540,1990,388,JAM,63
5541,1991,388,JAM,63
5542,1992,388,JAM,15
5543,1993,388,JAM,15
5544,1994,388,JAM,15
5545,1995,388,JAM,15
5546,1996,388,JAM,15
5547,1997,388,JAM,15
5548,1998,388,JAM,15
5549,1999,388,JAM,15
5550,2000,388,JAM,15
5551,2001,388,JAM,15
5552,2002,388,JAM,15
5553,2003,388,JAM,15
5554,2004,388,JAM,15
5555,2005,388,JAM,15
5556,2006,388,JAM,15
5557,2007,388,JAM,15
5558,2008,388,JAM,15
5559,2009,388,JAM,43
5560,2010,388,JAM,43
5561,2011,388,JAM,43
5562,2012,388,JAM,43
5563,2013,388,JAM,43
5564,2014,388,JAM,43
5565,2015,388,JAM,43
5566,2016,388,JAM,43
5567,2017,388,JAM,43
5568,2018,388,JAM,43
5569,2019,388,JAM,43
5570,2020,388,JAM,43
5571,2021,388,JAM,43
5572,2022,388,JAM,43
5573,2023,388,JAM,43
5574,1969,500,MSR,11
5575,1970,500,MSR,11
5576,1971,500,MSR,11
5577,1972,500,MSR,11
5578,1973,500,MSR,11
5579,1975,500,MSR,15
5580,1976,500,MSR,15
5581,1977,500,MSR,15
5582,1978,500,MSR,15
5583,1979,500,MSR,15
5584,1980,500,MSR,15
5585,1981,500,MSR,15
5586,1982,500,MSR,15
5587,1983,500,MSR,15
5588,1984,500,MSR,15
5589,1985,500,MSR,15
5590,1986,500,MSR,15
5591,1987,500,MSR,15
5592,1988,500,MSR,15
5593,1989,500,MSR,15
5594,1990,500,MSR,15
5595,1991,500,MSR,15
5596,1992,500,MSR,15
5597,1993,500,MSR,15
5598,1994,500,MSR,15
5599,1995,500,MSR,15
5600,1996,500,MSR,15
5601,1997,500,MSR,15
5602,1998,500,MSR,15
5603,1999,500,MSR,15
5604,2000,500,MSR,15
5605,2001,500,MSR,15
5606,2002,500,MSR,15
5607,2003,500,MSR,15
5608,2004,500,MSR,15
5609,2005,500,MSR,15
5610,2006,500,MSR,15
5611,2007,500,MSR,15
5612,2008,500,MSR,15
5613,2009,500,MSR,15
5614,2010,500,MSR,15
5615,2011,500,MSR,15
5616,2012,500,MSR,15
5617,2013,500,MSR,15
5618,2014,500,MSR,15
5619,2015,500,MSR,15
5620,2016,500,MSR,15
5621,2017,500,MSR,15
5622,2018,500,MSR,15
5623,2019,500,MSR,15
5624,2020,500,MSR,15
5625,2021,500,MSR,15
5626,2022,500,MSR,15
5627,2023,500,MSR,15
5628,1969,659,KNA,11
5629,1970,659,KNA,11
5630,1971,659,KNA,11
5631,1972,659,KNA,11
5632,1973,659,KNA,11
5633,1975,659,KNA,15
5634,1976,659,KNA,15
5635,1977,659,KNA,15
5636,1978,659,KNA,15
5637,1979,659,KNA,15
5638,1980,659,KNA,15
5639,1981,659,KNA,15
5640,1982,659,KNA,15
5641,1983,659,KNA,15
5642,1984,659,KNA,15
5643,1985,659,KNA,15
5644,1986,659,KNA,15
5645,1987,659,KNA,15
5646,1988,659,KNA,15
5647,1989,659,KNA,15
5648,1990,659,KNA,15
5649,1991,659,KNA,15
5650,1992,659,KNA,15
5651,1993,659,KNA,15
5652,1994,659,KNA,15
5653,1995,659,KNA,15
5654,1996,659,KNA,15
5655,1997,659,KNA,15
5656,1998,659,KNA,15
5657,1999,659,KNA,15
5658,2000,659,KNA,15
5659,2001,659,KNA,15
5660,2002,659,KNA,15
5661,2003,659,KNA,15
5662,2004,659,KNA,15
5663,2005,659,KNA,15
5664,2006,659,KNA,15
5665,2007,659,KNA,15
5666,2008,659,KNA,15
5667,2009,659,KNA,43
5668,2010,659,KNA,43
5669,2011,659,KNA,43
5670,2012,659,KNA,43
5671,2013,659,KNA,43
5672,2014,659,KNA,43
5673,2015,659,KNA,43
5674,2016,659,KNA,43
5675,2017,659,KNA,43
5676,2018,659,KNA,43
5677,2019,659,KNA,43
5678,2020,659,KNA,43
5679,2021,659,KNA,43
5680,2022,659,KNA,43
5681,2023,659,KNA,43
5682,1969,662,LCA,11
5683,1970,662,LCA,11
5684,1971,662,LCA,11
