,LOCATION,TIME,Trade
3356,IDN,2001 Apr,-5.249543
3357,IDN,2001 Jul,-4.744103
3358,IDN,2001 Oct,-12.22212
3359,IDN,2002 Jan,9.249691
3360,IDN,2002 Apr,10.02849
3361,IDN,2002 Jul,-0.5963973
3362,IDN,2002 Oct,-3.065063
3363,IDN,2003 Jan,11.3868
3364,IDN,2003 Apr,-2.263548
3365,IDN,2003 Jul,-3.43233
3366,IDN,2003 Oct,-0.7712376
3367,IDN,2004 Jan,5.957029
3368,IDN,2004 Apr,7.942216
3369,IDN,2004 Jul,12.51466
3370,IDN,2004 Oct,2.736239
3371,IDN,2005 Jan,5.71643
3372,IDN,2005 Apr,1.693795
3373,IDN,2005 Jul,1.511832
3374,IDN,2005 Oct,4.719506
3375,IDN,2006 Jan,4.423119
3376,IDN,2006 Apr,5.493626
3377,IDN,2006 Jul,5.61485
3378,IDN,2006 Oct,2.112013
3379,IDN,2007 Jan,-0.05436462
3380,IDN,2007 Apr,7.229887
3381,IDN,2007 Jul,0.09201184
3382,IDN,2007 Oct,5.987495
3383,IDN,2008 Jan,16.1549
3384,IDN,2008 Apr,5.143124
3385,IDN,2008 Jul,-1.486396
3386,IDN,2008 Oct,-21.56015
3387,IDN,2009 Jan,-16.08228
3388,IDN,2009 Apr,13.90074
3389,IDN,2009 Jul,7.777865
3390,IDN,2009 Oct,19.96447
3391,IDN,2010 Jan,4.734169
3392,IDN,2010 Apr,1.066116
3393,IDN,2010 Jul,0.6740215
3394,IDN,2010 Oct,21.0659
3395,IDN,2011 Jan,3.535941
3396,IDN,2011 Apr,14.02384
3397,IDN,2011 Jul,-2.239097
3398,IDN,2011 Oct,-4.861844
3399,IDN,2012 Jan,0.6238595
3400,IDN,2012 Apr,-2.632677
3401,IDN,2012 Jul,-7.417258
3402,IDN,2012 Oct,0.8327698
3403,IDN,2013 Jan,3.110262
3404,IDN,2013 Apr,-2.040977
3405,IDN,2013 Jul,-8.862232
3406,IDN,2013 Oct,12.19209
3407,IDN,2014 Jan,-2.780807
3408,IDN,2014 Apr,-1.729609
3409,IDN,2014 Jul,-4.55024
3410,IDN,2014 Oct,-1.753211
3411,IDN,2015 Jan,-4.210067
3412,IDN,2015 Apr,-1.621469
3413,IDN,2015 Jul,-9.497185
3414,IDN,2015 Oct,-5.40495
3415,IDN,2016 Jan,1.697169
3416,IDN,2016 Apr,5.263076
3417,IDN,2016 Jul,-6.634062
3418,IDN,2016 Oct,14.47803
3419,IDN,2017 Jan,7.277627
3420,IDN,2017 Apr,-4.643703
3421,IDN,2017 Jul,6.675441
3422,IDN,2017 Oct,3.917306
3423,IDN,2018 Jan,2.740988
3424,IDN,2018 Apr,-2.355976
3425,IDN,2018 Jul,4.119627
3426,IDN,2018 Oct,-5.471135
3427,IDN,2019 Jan,-2.651829
3439,ISR,2000 Jan,4.695148
3440,ISR,2000 Apr,6.427235
3441,ISR,2000 Jul,7.681952
3442,ISR,2000 Oct,-1.46873
3443,ISR,2001 Jan,-8.163903
3444,ISR,2001 Apr,-4.340204
3445,ISR,2001 Jul,-1.976318
3446,ISR,2001 Oct,-4.296386
3447,ISR,2002 Jan,2.171349
3448,ISR,2002 Apr,3.908771
3449,ISR,2002 Jul,-0.04764589
3450,ISR,2002 Oct,1.209288
3451,ISR,2003 Jan,5.361799
3452,ISR,2003 Apr,-3.558669
3453,ISR,2003 Jul,6.412807
3454,ISR,2003 Oct,3.52233
3455,ISR,2004 Jan,11.29499
3456,ISR,2004 Apr,3.901137
3457,ISR,2004 Jul,-0.1340544
3458,ISR,2004 Oct,4.019485
3459,ISR,2005 Jan,6.084083
3460,ISR,2005 Apr,-2.827601
3461,ISR,2005 Jul,7.982626
3462,ISR,2005 Oct,-13.14144
3463,ISR,2006 Jan,7.999177
3464,ISR,2006 Apr,11.65436
3465,ISR,2006 Jul,-2.435266
3466,ISR,2006 Oct,3.025235
3467,ISR,2007 Jan,2.734562
3468,ISR,2007 Apr,6.469476
3469,ISR,2007 Jul,1.595924
3470,ISR,2007 Oct,9.738037
3471,ISR,2008 Jan,5.151788
3472,ISR,2008 Apr,4.556381
3473,ISR,2008 Jul,2.140069
3474,ISR,2008 Oct,-27.39264
3475,ISR,2009 Jan,-11.83306
3476,ISR,2009 Apr,7.44982
3477,ISR,2009 Jul,13.98762
3478,ISR,2009 Oct,11.22285
3479,ISR,2010 Jan,-0.383049
3480,ISR,2010 Apr,7.205817
3481,ISR,2010 Jul,-4.028397
3482,ISR,2010 Oct,2.634686
3483,ISR,2011 Jan,8.82356
3484,ISR,2011 Apr,7.965
3485,ISR,2011 Jul,0.7049894
3486,ISR,2011 Oct,-11.29359
3487,ISR,2012 Jan,-2.631767
3488,ISR,2012 Apr,4.761239
3489,ISR,2012 Jul,-0.1897838
3490,ISR,2012 Oct,-4.82668
3491,ISR,2013 Jan,6.002124
3492,ISR,2013 Apr,4.675002
3493,ISR,2013 Jul,-8.234894
3494,ISR,2013 Oct,12.08895
3495,ISR,2014 Jan,0.6128431
3496,ISR,2014 Apr,-6.594761
3497,ISR,2014 Jul,3.943446
3498,ISR,2014 Oct,-6.169738
3499,ISR,2015 Jan,0.2305541
3500,ISR,2015 Apr,-3.614235
3501,ISR,2015 Jul,-2.921669
3502,ISR,2015 Oct,4.343679
3503,ISR,2016 Jan,-3.46423
3504,ISR,2016 Apr,-2.336202
3505,ISR,2016 Jul,6.35588
3506,ISR,2016 Oct,-3.238644
3507,ISR,2017 Jan,2.40697
3508,ISR,2017 Apr,-2.085168
3509,ISR,2017 Jul,-1.042327
3510,ISR,2017 Oct,5.153582
3511,ISR,2018 Jan,3.250356
3512,ISR,2018 Apr,-3.766896
3513,ISR,2018 Jul,-3.678368
3514,ISR,2018 Oct,1.759188
3515,ISR,2019 Jan,5.702785
3523,LVA,2000 Jan,10.6412
3524,LVA,2000 Apr,2.40005
3525,LVA,2000 Jul,0.6718879
3526,LVA,2000 Oct,4.564117
3527,LVA,2001 Jan,3.115685
3528,LVA,2001 Apr,0.9909276
3529,LVA,2001 Jul,-3.884425
3530,LVA,2001 Oct,1.191326
3531,LVA,2002 Jan,3.904558
3532,LVA,2002 Apr,4.099537
3533,LVA,2002 Jul,7.372077
3534,LVA,2002 Oct,0.6563191
3535,LVA,2003 Jan,2.439069
3536,LVA,2003 Apr,6.45144
3537,LVA,2003 Jul,0.3856078
3538,LVA,2003 Oct,6.075973
3539,LVA,2004 Jan,10.64871
3540,LVA,2004 Apr,8.560984
3541,LVA,2004 Jul,5.827707
3542,LVA,2004 Oct,9.845737
3543,LVA,2005 Jan,7.186945
3544,LVA,2005 Apr,1.133418
3545,LVA,2005 Jul,0.5147792
3546,LVA,2005 Oct,6.164201
3547,LVA,2006 Jan,-0.9111467
3548,LVA,2006 Apr,13.47914
3549,LVA,2006 Jul,4.834198
3550,LVA,2006 Oct,6.277291
3551,LVA,2007 Jan,9.120768
3552,LVA,2007 Apr,8.847029
3553,LVA,2007 Jul,4.352015
3554,LVA,2007 Oct,10.74243
3555,LVA,2008 Jan,12.29967
3556,LVA,2008 Apr,2.84374
3557,LVA,2008 Jul,-2.058638
3558,LVA,2008 Oct,-21.07448
3559,LVA,2009 Jan,-13.43277
3560,LVA,2009 Apr,2.158381
3561,LVA,2009 Jul,3.669714
3562,LVA,2009 Oct,15.81037
3563,LVA,2010 Jan,-3.305104
3564,LVA,2010 Apr,4.848843
3565,LVA,2010 Jul,9.105142
3566,LVA,2010 Oct,9.82753
3567,LVA,2011 Jan,10.36405
3568,LVA,2011 Apr,13.04379
3569,LVA,2011 Jul,1.350682
3570,LVA,2011 Oct,2.190249
3571,LVA,2012 Jan,-3.816453
3572,LVA,2012 Apr,0.7790421
3573,LVA,2012 Jul,4.810017
3574,LVA,2012 Oct,5.692505
3575,LVA,2013 Jan,-2.351204
3576,LVA,2013 Apr,-2.768912
3577,LVA,2013 Jul,2.320971
3578,LVA,2013 Oct,3.544609
3579,LVA,2014 Jan,1.791296
3580,LVA,2014 Apr,-1.138355
3581,LVA,2014 Jul,-3.519475
3582,LVA,2014 Oct,-2.581402
3583,LVA,2015 Jan,-11.27502
3584,LVA,2015 Apr,-2.890395
3585,LVA,2015 Jul,1.19954
3586,LVA,2015 Oct,-1.976021
3587,LVA,2016 Jan,-3.22523
3588,LVA,2016 Apr,6.80582
3589,LVA,2016 Jul,-1.055925
3590,LVA,2016 Oct,1.144769
3591,LVA,2017 Jan,1.684608
3592,LVA,2017 Apr,5.549784
3593,LVA,2017 Jul,8.850698
3594,LVA,2017 Oct,4.77362
3595,LVA,2018 Jan,7.243608
3596,LVA,2018 Apr,0.7415214
3597,LVA,2018 Jul,-5.109933
3598,LVA,2018 Oct,1.027931
3599,LVA,2019 Jan,0.9867316
3607,LTU,2000 Jan,33.93095
3608,LTU,2000 Apr,-4.524837
3609,LTU,2000 Jul,17.69409
3610,LTU,2000 Oct,5.405139
3611,LTU,2001 Jan,6.062021
3612,LTU,2001 Apr,9.784236
3613,LTU,2001 Jul,-5.535055
3614,LTU,2001 Oct,3.141984
3615,LTU,2002 Jan,2.670383
3616,LTU,2002 Apr,24.44098
3617,LTU,2002 Jul,1.847855
3618,LTU,2002 Oct,5.294288
3619,LTU,2003 Jan,14.85237
3620,LTU,2003 Apr,-2.445803
3621,LTU,2003 Jul,8.339602
3622,LTU,2003 Oct,12.57664
3623,LTU,2004 Jan,7.499226
3624,LTU,2004 Apr,0.3881205
3625,LTU,2004 Jul,9.100767
3626,LTU,2004 Oct,19.32652
3627,LTU,2005 Jan,-0.07594369
3628,LTU,2005 Apr,1.561543
3629,LTU,2005 Jul,5.163165
3630,LTU,2005 Oct,10.91772
3631,LTU,2006 Jan,0.8525421
3632,LTU,2006 Apr,11.12514
3633,LTU,2006 Jul,-1.267936
3634,LTU,2006 Oct,-1.095743
3635,LTU,2007 Jan,7.659924
3636,LTU,2007 Apr,10.32254
3637,LTU,2007 Jul,5.44415
3638,LTU,2007 Oct,2.481349
3639,LTU,2008 Jan,26.78657
3640,LTU,2008 Apr,14.81827
3641,LTU,2008 Jul,-1.837368
3642,LTU,2008 Oct,-29.02403
3643,LTU,2009 Jan,-17.35626
3644,LTU,2009 Apr,-1.999584
3645,LTU,2009 Jul,12.4323
3646,LTU,2009 Oct,9.204134
3647,LTU,2010 Jan,-2.793477
3648,LTU,2010 Apr,7.375641
3649,LTU,2010 Jul,7.309971
3650,LTU,2010 Oct,18.12896
3651,LTU,2011 Jan,8.514627
3652,LTU,2011 Apr,9.502954
3653,LTU,2011 Jul,-1.322001
3654,LTU,2011 Oct,-3.036456
3655,LTU,2012 Jan,2.290307
3656,LTU,2012 Apr,-4.394757
3657,LTU,2012 Jul,8.63845
3658,LTU,2012 Oct,11.76834
3659,LTU,2013 Jan,3.388557
3660,LTU,2013 Apr,-9.738183
3661,LTU,2013 Jul,4.704612
3662,LTU,2013 Oct,3.116189
3663,LTU,2014 Jan,-4.848068
3664,LTU,2014 Apr,6.780196
3665,LTU,2014 Jul,-2.114142
3666,LTU,2014 Oct,-7.240303
3667,LTU,2015 Jan,-19.60305
3668,LTU,2015 Apr,6.40897
3669,LTU,2015 Jul,-4.128521
3670,LTU,2015 Oct,0.4623225
3671,LTU,2016 Jan,-2.52278
3672,LTU,2016 Apr,2.04199
3673,LTU,2016 Jul,-1.201025
3674,LTU,2016 Oct,1.672058
3675,LTU,2017 Jan,8.642012
3676,LTU,2017 Apr,6.330817
3677,LTU,2017 Jul,3.162764
3678,LTU,2017 Oct,7.686121
3679,LTU,2018 Jan,4.948572
3680,LTU,2018 Apr,-2.111434
3681,LTU,2018 Jul,-1.306133
3682,LTU,2018 Oct,0.6571054
3683,LTU,2019 Jan,2.733566
3695,RUS,2000 Jan,19.41029
3696,RUS,2000 Apr,-1.185406
3697,RUS,2000 Jul,2.609033
3698,RUS,2000 Oct,3.421102
3699,RUS,2001 Jan,1.122336
3700,RUS,2001 Apr,-4.099417
3701,RUS,2001 Jul,-3.906054
3702,RUS,2001 Oct,-8.759463
3703,RUS,2002 Jan,2.560198
3704,RUS,2002 Apr,11.53791
3705,RUS,2002 Jul,7.341882
3706,RUS,2002 Oct,1.234922
3707,RUS,2003 Jan,16.83368
3708,RUS,2003 Apr,-5.515238
3709,RUS,2003 Jul,8.509781
3710,RUS,2003 Oct,5.533489
3711,RUS,2004 Jan,12.73018
3712,RUS,2004 Apr,7.924234
3713,RUS,2004 Jul,10.02289
3714,RUS,2004 Oct,8.49487
3715,RUS,2005 Jan,5.913659
3716,RUS,2005 Apr,11.5001
3717,RUS,2005 Jul,5.058278
3718,RUS,2005 Oct,5.389553
3719,RUS,2006 Jan,9.613027
3720,RUS,2006 Apr,5.361539
3721,RUS,2006 Jul,1.347505
3722,RUS,2006 Oct,-4.081709
3723,RUS,2007 Jan,4.006799
3724,RUS,2007 Apr,7.669509
3725,RUS,2007 Jul,3.214984
3726,RUS,2007 Oct,19.95192
3727,RUS,2008 Jan,16.15881
3728,RUS,2008 Apr,7.037495
3729,RUS,2008 Jul,2.495478
3730,RUS,2008 Oct,-29.14544
3731,RUS,2009 Jan,-31.28822
3732,RUS,2009 Apr,1.908796
3733,RUS,2009 Jul,23.60543
3734,RUS,2009 Oct,11.30795
3735,RUS,2010 Jan,10.13432
3736,RUS,2010 Apr,-1.619628
3737,RUS,2010 Jul,-1.812369
3738,RUS,2010 Oct,10.80701
3739,RUS,2011 Jan,14.75085
3740,RUS,2011 Apr,12.00751
3741,RUS,2011 Jul,-4.937131
3742,RUS,2011 Oct,5.065999
3743,RUS,2012 Jan,4.511515
3744,RUS,2012 Apr,-5.917559
3745,RUS,2012 Jul,-4.383932
3746,RUS,2012 Oct,4.105637
3747,RUS,2013 Jan,1.775125
3748,RUS,2013 Apr,-4.3528
3749,RUS,2013 Jul,2.265071
3750,RUS,2013 Oct,-0.1313406
3751,RUS,2014 Jan,0.8135222
3752,RUS,2014 Apr,1.429464
3753,RUS,2014 Jul,-5.667074
3754,RUS,2014 Oct,-14.19851
3755,RUS,2015 Jan,-10.90647
3756,RUS,2015 Apr,-3.957739
3757,RUS,2015 Jul,-14.1684
3758,RUS,2015 Oct,-5.655272
3759,RUS,2016 Jan,-14.35006
3760,RUS,2016 Apr,7.602772
3761,RUS,2016 Jul,3.82761
3762,RUS,2016 Oct,6.964554
3763,RUS,2017 Jan,12.66804
3764,RUS,2017 Apr,-1.102414
3765,RUS,2017 Jul,1.008772
3766,RUS,2017 Oct,10.42747
3767,RUS,2018 Jan,11.54257
3768,RUS,2018 Apr,5.082473
3769,RUS,2018 Jul,1.166825
3770,RUS,2018 Oct,0.000944625
3771,RUS,2019 Jan,-4.391726
3783,SAU,2000 Jan,16.45422
3784,SAU,2000 Apr,8.448733
3785,SAU,2000 Jul,2.566053
3786,SAU,2000 Oct,-2.586618
3787,SAU,2001 Jan,-7.884325
3788,SAU,2001 Apr,-5.796139
3789,SAU,2001 Jul,-3.232276
3790,SAU,2001 Oct,-0.3254428
3791,SAU,2002 Jan,2.694888
3792,SAU,2002 Apr,4.028789
3793,SAU,2002 Jul,5.230587
3794,SAU,2002 Oct,6.271042
3795,SAU,2003 Jan,7.134213
3796,SAU,2003 Apr,7.03353
3797,SAU,2003 Jul,6.932982
3798,SAU,2003 Oct,6.834991
3799,SAU,2004 Jan,6.737106
3800,SAU,2004 Apr,8.461853
3801,SAU,2004 Jul,9.797382
3802,SAU,2004 Oct,10.75791
3803,SAU,2005 Jan,11.38724
3804,SAU,2005 Apr,8.898728
3805,SAU,2005 Jul,6.969988
3806,SAU,2005 Oct,5.405052
3807,SAU,2006 Jan,5.355362
3808,SAU,2006 Apr,6.751727
3809,SAU,2006 Jul,-0.598501
3810,SAU,2006 Oct,-13.28608
3811,SAU,2007 Jan,-2.721131
3812,SAU,2007 Apr,15.50168
3813,SAU,2007 Jul,10.32569
3814,SAU,2007 Oct,23.1072
3815,SAU,2008 Jan,9.290029
3816,SAU,2008 Apr,22.3917
3817,SAU,2008 Jul,-6.967669
3818,SAU,2008 Oct,-51.10899
3819,SAU,2009 Jan,-18.78411
3820,SAU,2009 Apr,27.0691
3821,SAU,2009 Jul,12.69368
3822,SAU,2009 Oct,12.78749
3823,SAU,2010 Jan,-0.4194703
3824,SAU,2010 Apr,5.1752
3825,SAU,2010 Jul,-1.284902
3826,SAU,2010 Oct,18.27576
3827,SAU,2011 Jan,13.84727
3828,SAU,2011 Apr,12.38194
3829,SAU,2011 Jul,2.889035
3830,SAU,2011 Oct,4.257605
3831,SAU,2012 Jan,5.224284
3832,SAU,2012 Apr,-4.985263
3833,SAU,2012 Jul,-5.733556
3834,SAU,2012 Oct,2.563242
3835,SAU,2013 Jan,-4.643751
3836,SAU,2013 Apr,-0.6065235
3837,SAU,2013 Jul,8.823759
3838,SAU,2013 Oct,0.2701403
3839,SAU,2014 Jan,-3.931994
3840,SAU,2014 Apr,-1.496739
3841,SAU,2014 Jul,-4.050513
3842,SAU,2014 Oct,-25.1537
3843,SAU,2015 Jan,-20.98719
3844,SAU,2015 Apr,10.4548
3845,SAU,2015 Jul,-16.37703
3846,SAU,2015 Oct,-9.024692
3847,SAU,2016 Jan,-13.78055
3848,SAU,2016 Apr,21.60205
3849,SAU,2016 Jul,0.9316998
3850,SAU,2016 Oct,12.18982
3851,SAU,2017 Jan,5.350249
3852,SAU,2017 Apr,-8.509026
3853,SAU,2017 Jul,3.45768
3854,SAU,2017 Oct,21.50013
3855,SAU,2018 Jan,2.408578
3856,SAU,2018 Apr,15.09163
3857,SAU,2018 Jul,2.610377
3858,SAU,2018 Oct,0.5922328
3859,SAU,2019 Jan,-14.14923
3867,SVN,2000 Jan,-2.861717
3868,SVN,2000 Apr,-1.011462
3869,SVN,2000 Jul,-1.594236
3870,SVN,2000 Oct,0.9727479
3871,SVN,2001 Jan,6.663217
3872,SVN,2001 Apr,-7.089037
3873,SVN,2001 Jul,1.599126
3874,SVN,2001 Oct,-2.448597
3875,SVN,2002 Jan,1.935002
3876,SVN,2002 Apr,4.212416
3877,SVN,2002 Jul,8.473237
3878,SVN,2002 Oct,1.181528
3879,SVN,2003 Jan,5.507564
3880,SVN,2003 Apr,5.488287
3881,SVN,2003 Jul,-0.3069194
3882,SVN,2003 Oct,8.11741
3883,SVN,2004 Jan,7.533235
3884,SVN,2004 Apr,2.255476
3885,SVN,2004 Jul,6.407755
3886,SVN,2004 Oct,9.408995
3887,SVN,2005 Jan,4.542169
3888,SVN,2005 Apr,0.8121743
3889,SVN,2005 Jul,1.312412
3890,SVN,2005 Oct,2.860129
3891,SVN,2006 Jan,5.462903
3892,SVN,2006 Apr,9.784014
3893,SVN,2006 Jul,5.027242
3894,SVN,2006 Oct,8.03378
3895,SVN,2007 Jan,7.765541
3896,SVN,2007 Apr,5.654645
3897,SVN,2007 Jul,5.787635
3898,SVN,2007 Oct,6.858554
3899,SVN,2008 Jan,8.566976
3900,SVN,2008 Apr,3.33548
3901,SVN,2008 Jul,-4.134639
3902,SVN,2008 Oct,-22.74991
3903,SVN,2009 Jan,-12.72281
3904,SVN,2009 Apr,2.67739
3905,SVN,2009 Jul,6.870359
3906,SVN,2009 Oct,5.95057
3907,SVN,2010 Jan,-1.936202
3908,SVN,2010 Apr,-1.32543
3909,SVN,2010 Jul,7.031321
3910,SVN,2010 Oct,9.300499
3911,SVN,2011 Jan,4.985989
3912,SVN,2011 Apr,5.805108
3913,SVN,2011 Jul,1.276353
3914,SVN,2011 Oct,-5.377304
3915,SVN,2012 Jan,-3.859403
3916,SVN,2012 Apr,0.9132998
3917,SVN,2012 Jul,-2.915729
3918,SVN,2012 Oct,2.619243
3919,SVN,2013 Jan,1.97677
3920,SVN,2013 Apr,0.9608021
3921,SVN,2013 Jul,1.988658
3922,SVN,2013 Oct,4.345416
3923,SVN,2014 Jan,1.078808
3924,SVN,2014 Apr,0.9961756
3925,SVN,2014 Jul,-0.4416147
3926,SVN,2014 Oct,-3.923112
3927,SVN,2015 Jan,-9.300736
3928,SVN,2015 Apr,-0.3042357
3929,SVN,2015 Jul,0.2158159
3930,SVN,2015 Oct,0.3807128
3931,SVN,2016 Jan,2.362389
3932,SVN,2016 Apr,0.6797025
3933,SVN,2016 Jul,1.738465
3934,SVN,2016 Oct,-1.335656
3935,SVN,2017 Jan,4.303879
3936,SVN,2017 Apr,7.827892
3937,SVN,2017 Jul,10.42756
3938,SVN,2017 Oct,3.705732
3939,SVN,2018 Jan,5.9999
3940,SVN,2018 Apr,-0.4468909
3941,SVN,2018 Jul,-1.4009
3942,SVN,2018 Oct,1.349452
3943,SVN,2019 Jan,0.823753
3955,ZAF,2000 Jan,5.14623
3956,ZAF,2000 Apr,-3.860605
3957,ZAF,2000 Jul,-0.003666163
3958,ZAF,2000 Oct,8.34709
3959,ZAF,2001 Jan,-0.8305241
3960,ZAF,2001 Apr,1.501328
3961,ZAF,2001 Jul,-10.29926
3962,ZAF,2001 Oct,-10.19446
3963,ZAF,2002 Jan,8.185339
3964,ZAF,2002 Apr,9.219489
3965,ZAF,2002 Jul,-5.987448
3966,ZAF,2002 Oct,13.69743
3967,ZAF,2003 Jan,9.312357
3968,ZAF,2003 Apr,-0.7667226
3969,ZAF,2003 Jul,5.285798
3970,ZAF,2003 Oct,3.88096
3971,ZAF,2004 Jan,8.075176
3972,ZAF,2004 Apr,5.614385
3973,ZAF,2004 Jul,2.271737
3974,ZAF,2004 Oct,15.99923
3975,ZAF,2005 Jan,-1.095631
3976,ZAF,2005 Apr,3.157392
3977,ZAF,2005 Jul,-3.151493
3978,ZAF,2005 Oct,1.607953
3979,ZAF,2006 Jan,2.176855
3980,ZAF,2006 Apr,6.35096
3981,ZAF,2006 Jul,4.490941
3982,ZAF,2006 Oct,6.523496
3983,ZAF,2007 Jan,1.770033
3984,ZAF,2007 Apr,8.011008
3985,ZAF,2007 Jul,-1.150434
3986,ZAF,2007 Oct,11.83235
3987,ZAF,2008 Jan,0.3545933
3988,ZAF,2008 Apr,13.09211
3989,ZAF,2008 Jul,4.73428
3990,ZAF,2008 Oct,-27.60688
3991,ZAF,2009 Jan,-16.0165
3992,ZAF,2009 Apr,6.36571
3993,ZAF,2009 Jul,9.947469
3994,ZAF,2009 Oct,8.874249
3995,ZAF,2010 Jan,17.15592
3996,ZAF,2010 Apr,3.180206
3997,ZAF,2010 Jul,9.326535
3998,ZAF,2010 Oct,10.48915
3999,ZAF,2011 Jan,3.141403
4000,ZAF,2011 Apr,4.488253
4001,ZAF,2011 Jul,2.16374
4002,ZAF,2011 Oct,-7.095468
4003,ZAF,2012 Jan,-0.3555317
4004,ZAF,2012 Apr,-5.696824
4005,ZAF,2012 Jul,-1.07755
4006,ZAF,2012 Oct,-2.367916
4007,ZAF,2013 Jan,4.980215
4008,ZAF,2013 Apr,-5.721319
4009,ZAF,2013 Jul,-0.9841433
4010,ZAF,2013 Oct,0.8613981
4011,ZAF,2014 Jan,0.1198082
4012,ZAF,2014 Apr,-5.919116
4013,ZAF,2014 Jul,1.904609
4014,ZAF,2014 Oct,-0.1863216
4015,ZAF,2015 Jan,-5.883626
4016,ZAF,2015 Apr,1.79313
4017,ZAF,2015 Jul,-6.316092
4018,ZAF,2015 Oct,-9.528688
4019,ZAF,2016 Jan,-6.704649
4020,ZAF,2016 Apr,14.60453
4021,ZAF,2016 Jul,-0.3487787
4022,ZAF,2016 Oct,1.72242
4023,ZAF,2017 Jan,7.676466
4024,ZAF,2017 Apr,3.520747
4025,ZAF,2017 Jul,-0.1300227
4026,ZAF,2017 Oct,5.752512
4027,ZAF,2018 Jan,3.052451
4028,ZAF,2018 Apr,-3.190802
4029,ZAF,2018 Jul,-0.266104
4030,ZAF,2018 Oct,0.1089089
4031,ZAF,2019 Jan,-4.209232
