SDZ,Area,Series,Count,Population,Value
N21000663,Cookstown_F,Economically inactive: Looking after home or family,124,2260,0.05486725663716814
N21000664,Cookstown_G,Economically inactive: Looking after home or family,74,1988,0.03722334004024145
N21000665,Cookstown_H,Economically inactive: Looking after home or family,107,2100,0.05095238095238095
N21000666,Cookstown_J,Economically inactive: Looking after home or family,132,2863,0.04610548375829549
N21000667,Cookstown_K,Economically inactive: Looking after home or family,94,1698,0.05535924617196702
N21000668,Torrent_A,Economically inactive: Looking after home or family,172,2873,0.05986773407587887
N21000669,Torrent_B,Economically inactive: Looking after home or family,91,2949,0.030857917938284164
N21000670,Torrent_C,Economically inactive: Looking after home or family,115,2335,0.04925053533190578
N21000671,Torrent_D,Economically inactive: Looking after home or family,140,3812,0.03672612801678909
N21000672,Torrent_E,Economically inactive: Looking after home or family,94,2322,0.040482342807924204
N21000673,Torrent_F,Economically inactive: Looking after home or family,162,3692,0.043878656554712896
N21000674,Torrent_G,Economically inactive: Looking after home or family,93,2229,0.04172274562584118
N21000675,Torrent_H,Economically inactive: Looking after home or family,208,2809,0.07404770380918477
N21000676,Dungannon_A,Economically inactive: Looking after home or family,134,3376,0.039691943127962086
N21000677,Dungannon_B,Economically inactive: Looking after home or family,106,2409,0.044001660440016604
N21000678,Dungannon_C,Economically inactive: Looking after home or family,36,1245,0.02891566265060241
N21000679,Dungannon_D,Economically inactive: Looking after home or family,94,2896,0.0324585635359116
N21000680,Dungannon_E,Economically inactive: Looking after home or family,84,2677,0.03137840866641763
N21000681,Dungannon_F,Economically inactive: Looking after home or family,166,3748,0.04429028815368197
N21000682,Dungannon_G,Economically inactive: Looking after home or family,92,2772,0.03318903318903319
N21000683,Dungannon_H,Economically inactive: Looking after home or family,95,2828,0.033592644978783594
N21000684,Dungannon_J,Economically inactive: Looking after home or family,69,1941,0.03554868624420402
N21000685,Dungannon_K,Economically inactive: Looking after home or family,43,1749,0.024585477415666093
N21000686,Clogher_Valley_A,Economically inactive: Looking after home or family,112,2927,0.038264434574649814
N21000687,Clogher_Valley_B,Economically inactive: Looking after home or family,152,3633,0.04183870079823837
N21000688,Clogher_Valley_C,Economically inactive: Looking after home or family,49,1708,0.028688524590163935
N21000689,Clogher_Valley_D,Economically inactive: Looking after home or family,119,3083,0.03859876743431722
N21000690,Clogher_Valley_E,Economically inactive: Looking after home or family,124,4077,0.030414520480745645
N21000691,Clogher_Valley_F,Economically inactive: Looking after home or family,114,3077,0.03704907377315567
N21000692,Clogher_Valley_G,Economically inactive: Looking after home or family,100,2139,0.04675081813931744
N21000693,Clogher_Valley_H,Economically inactive: Looking after home or family,52,1353,0.038433111603843315
N21000694,Slieve_Gullion_A,Economically inactive: Looking after home or family,103,2645,0.0389413988657845
N21000695,Slieve_Gullion_B,Economically inactive: Looking after home or family,98,2084,0.04702495201535509
N21000696,Slieve_Gullion_C,Economically inactive: Looking after home or family,125,2873,0.0435085276714236
N21000697,Slieve_Gullion_D,Economically inactive: Looking after home or family,202,2396,0.08430717863105175
N21000698,Slieve_Gullion_E,Economically inactive: Looking after home or family,163,2772,0.0588023088023088
N21000699,Slieve_Gullion_F,Economically inactive: Looking after home or family,152,3550,0.0428169014084507
N21000700,Slieve_Gullion_G,Economically inactive: Looking after home or family,128,2761,0.04636001448750453
N21000701,Slieve_Gullion_H,Economically inactive: Looking after home or family,156,3059,0.05099705786204642
N21000702,Slieve_Gullion_J,Economically inactive: Looking after home or family,121,1944,0.062242798353909466
N21000703,Slieve_Gullion_K,Economically inactive: Looking after home or family,165,2723,0.06059493206022769
N21000704,Slieve_Gullion_L,Economically inactive: Looking after home or family,131,2365,0.055391120507399576
N21000705,Slieve_Gullion_N,Economically inactive: Looking after home or family,115,1573,0.07310870947234584
N21000706,Newry_A,Economically inactive: Looking after home or family,148,2784,0.05316091954022988
N21000707,Newry_B,Economically inactive: Looking after home or family,76,2193,0.034655722754217966
N21000708,Newry_C,Economically inactive: Looking after home or family,105,1585,0.06624605678233439
N21000709,Newry_D,Economically inactive: Looking after home or family,68,2223,0.030589293747188485
N21000710,Newry_E,Economically inactive: Looking after home or family,156,2164,0.07208872458410351
N21000711,Newry_F,Economically inactive: Looking after home or family,191,2218,0.08611361587015329
N21000712,Newry_G,Economically inactive: Looking after home or family,78,2005,0.03890274314214464
N21000713,Newry_H,Economically inactive: Looking after home or family,107,1600,0.066875
N21000714,Newry_J,Economically inactive: Looking after home or family,96,1840,0.05217391304347826
N21000715,Newry_K,Economically inactive: Looking after home or family,87,2250,0.03866666666666667
N21000716,Newry_L,Economically inactive: Looking after home or family,147,2674,0.0549738219895288
N21000717,Newry_N,Economically inactive: Looking after home or family,116,2403,0.04827299209321681
N21000718,Newry_P,Economically inactive: Looking after home or family,130,1977,0.06575619625695499
N21000719,Crotlieve_A,Economically inactive: Looking after home or family,112,2944,0.03804347826086957
N21000720,Crotlieve_B,Economically inactive: Looking after home or family,111,2785,0.03985637342908438
N21000721,Crotlieve_C,Economically inactive: Looking after home or family,108,3032,0.03562005277044855
N21000722,Crotlieve_D,Economically inactive: Looking after home or family,94,1719,0.054682955206515414
N21000723,Crotlieve_E,Economically inactive: Looking after home or family,118,2263,0.05214317277949625
N21000724,Crotlieve_F,Economically inactive: Looking after home or family,75,2490,0.030120481927710843
N21000725,Crotlieve_G,Economically inactive: Looking after home or family,114,3220,0.03540372670807453
N21000726,Crotlieve_H,Economically inactive: Looking after home or family,151,3118,0.04842847979474022
N21000727,Crotlieve_J,Economically inactive: Looking after home or family,54,1788,0.030201342281879196
N21000728,Crotlieve_K,Economically inactive: Looking after home or family,117,2805,0.04171122994652406
N21000729,Crotlieve_L,Economically inactive: Looking after home or family,128,2502,0.051159072741806554
N21000730,The_Mournes_A,Economically inactive: Looking after home or family,117,2243,0.0521622826571556
N21000731,The_Mournes_B,Economically inactive: Looking after home or family,132,1885,0.070026525198939
N21000732,The_Mournes_C,Economically inactive: Looking after home or family,42,1598,0.026282853566958697
N21000733,The_Mournes_D,Economically inactive: Looking after home or family,87,2474,0.035165723524656425
N21000734,The_Mournes_E,Economically inactive: Looking after home or family,68,2341,0.029047415634344296
N21000735,The_Mournes_F,Economically inactive: Looking after home or family,92,2339,0.03933304831124412
N21000736,The_Mournes_G,Economically inactive: Looking after home or family,142,3592,0.03953229398663697
N21000737,The_Mournes_H,Economically inactive: Looking after home or family,107,2012,0.053180914512922464
N21000738,The_Mournes_J,Economically inactive: Looking after home or family,102,2098,0.04861773117254528
N21000739,The_Mournes_K,Economically inactive: Looking after home or family,101,2989,0.03379056540649047
N21000740,The_Mournes_L,Economically inactive: Looking after home or family,80,1826,0.04381161007667032
N21000741,The_Mournes_N,Economically inactive: Looking after home or family,142,2153,0.06595448211797492
N21000742,The_Mournes_P,Economically inactive: Looking after home or family,123,2654,0.04634513941220799
N21000743,Slieve_Croob_A,Economically inactive: Looking after home or family,77,2646,0.0291005291005291
N21000744,Slieve_Croob_B,Economically inactive: Looking after home or family,59,1344,0.04389880952380952
N21000745,Slieve_Croob_C,Economically inactive: Looking after home or family,99,2808,0.035256410256410256
N21000746,Slieve_Croob_D,Economically inactive: Looking after home or family,99,3085,0.032090761750405185
N21000747,Slieve_Croob_E,Economically inactive: Looking after home or family,104,2609,0.039862016098121886
N21000748,Slieve_Croob_F,Economically inactive: Looking after home or family,75,1969,0.03809040121889284
N21000749,Slieve_Croob_G,Economically inactive: Looking after home or family,89,2788,0.031922525107604016
N21000750,Slieve_Croob_H,Economically inactive: Looking after home or family,67,1539,0.043534762833008445
N21000751,Slieve_Croob_J,Economically inactive: Looking after home or family,120,2599,0.0461716044632551
N21000752,Rowallane_A,Economically inactive: Looking after home or family,45,1673,0.026897788404064555
N21000753,Rowallane_B,Economically inactive: Looking after home or family,51,1915,0.026631853785900782
N21000754,Rowallane_C,Economically inactive: Looking after home or family,65,2286,0.0284339457567804
N21000755,Rowallane_D,Economically inactive: Looking after home or family,73,2279,0.03203159280386134
N21000756,Rowallane_E,Economically inactive: Looking after home or family,74,2766,0.02675343456254519
N21000757,Rowallane_F,Economically inactive: Looking after home or family,133,2597,0.05121293800539083
N21000758,Rowallane_G,Economically inactive: Looking after home or family,103,2940,0.03503401360544218
N21000759,Rowallane_H,Economically inactive: Looking after home or family,120,2787,0.04305705059203445
N21000760,Rowallane_J,Economically inactive: Looking after home or family,75,1997,0.03755633450175263
N21000761,Downpatrick_A,Economically inactive: Looking after home or family,90,2681,0.03356956359567326
N21000762,Downpatrick_B,Economically inactive: Looking after home or family,80,1964,0.04073319755600815
N21000763,Downpatrick_C,Economically inactive: Looking after home or family,67,2751,0.024354780079970918
N21000764,Downpatrick_D,Economically inactive: Looking after home or family,65,2247,0.02892745883400089
N21000765,Downpatrick_E,Economically inactive: Looking after home or family,151,2251,0.0670812972012439
N21000766,Downpatrick_F,Economically inactive: Looking after home or family,50,1976,0.025303643724696356
N21000767,Downpatrick_G,Economically inactive: Looking after home or family,181,2320,0.07801724137931035
N21000768,Downpatrick_H,Economically inactive: Looking after home or family,79,2365,0.03340380549682875
N21000769,Downpatrick_J,Economically inactive: Looking after home or family,110,1720,0.06395348837209303
N21000770,Downpatrick_K,Economically inactive: Looking after home or family,77,1641,0.04692260816575259
N21000771,Comber_A,Economically inactive: Looking after home or family,50,2037,0.024545900834560628
N21000772,Comber_B,Economically inactive: Looking after home or family,124,2289,0.05417212756662298
N21000773,Comber_C,Economically inactive: Looking after home or family,88,2803,0.03139493399928648
N21000774,Comber_D,Economically inactive: Looking after home or family,69,2400,0.02875
N21000775,Comber_E,Economically inactive: Looking after home or family,45,1341,0.03355704697986577
N21000776,Comber_F,Economically inactive: Looking after home or family,81,3233,0.025054129291679553
N21000777,Comber_G,Economically inactive: Looking after home or family,77,3138,0.024537922243467177
N21000778,Comber_H,Economically inactive: Looking after home or family,55,2246,0.024487978628673197
N21000779,Newtownards_A,Economically inactive: Looking after home or family,61,2318,0.02631578947368421
N21000780,Newtownards_B,Economically inactive: Looking after home or family,32,1768,0.01809954751131222
N21000781,Newtownards_C,Economically inactive: Looking after home or family,43,1992,0.021586345381526106
N21000782,Newtownards_D,Economically inactive: Looking after home or family,42,1961,0.021417644059153494
N21000783,Newtownards_E,Economically inactive: Looking after home or family,44,1402,0.03138373751783167
N21000784,Newtownards_F,Economically inactive: Looking after home or family,129,1797,0.07178631051752922
N21000785,Newtownards_G,Economically inactive: Looking after home or family,64,1992,0.0321285140562249
N21000786,Newtownards_H,Economically inactive: Looking after home or family,89,2443,0.03643061809250921
N21000787,Newtownards_J,Economically inactive: Looking after home or family,88,1638,0.05372405372405373
N21000788,Newtownards_K,Economically inactive: Looking after home or family,61,1349,0.0452186805040771
N21000789,Newtownards_L,Economically inactive: Looking after home or family,62,1401,0.04425410421127766
N21000790,Newtownards_N,Economically inactive: Looking after home or family,77,2310,0.03333333333333333
N21000791,Newtownards_P,Economically inactive: Looking after home or family,87,1612,0.05397022332506204
N21000792,Newtownards_Q,Economically inactive: Looking after home or family,80,1764,0.045351473922902494
N21000793,Newtownards_R,Economically inactive: Looking after home or family,70,1327,0.05275056518462698
N21000794,Newtownards_S,Economically inactive: Looking after home or family,150,2321,0.06462731581214994
N21000795,Holywood_and_Clandeboye_A,Economically inactive: Looking after home or family,58,1547,0.03749191984486102
N21000796,Holywood_and_Clandeboye_B,Economically inactive: Looking after home or family,23,1104,0.020833333333333332
N21000797,Holywood_and_Clandeboye_C,Economically inactive: Looking after home or family,70,1316,0.05319148936170213
N21000798,Holywood_and_Clandeboye_D,Economically inactive: Looking after home or family,76,1730,0.04393063583815029
N21000799,Holywood_and_Clandeboye_E,Economically inactive: Looking after home or family,55,1895,0.029023746701846966
N21000800,Holywood_and_Clandeboye_F,Economically inactive: Looking after home or family,68,2201,0.030895047705588367
N21000801,Holywood_and_Clandeboye_G,Economically inactive: Looking after home or family,36,1972,0.018255578093306288
N21000802,Holywood_and_Clandeboye_H,Economically inactive: Looking after home or family,59,2253,0.026187305814469597
N21000803,Holywood_and_Clandeboye_J,Economically inactive: Looking after home or family,39,1912,0.020397489539748955
N21000804,Holywood_and_Clandeboye_K,Economically inactive: Looking after home or family,65,2199,0.02955889040472942
N21000805,Holywood_and_Clandeboye_L,Economically inactive: Looking after home or family,132,2680,0.049253731343283584
N21000806,Bangor_West_A,Economically inactive: Looking after home or family,81,3110,0.026045016077170417
N21000807,Bangor_West_B,Economically inactive: Looking after home or family,34,1235,0.027530364372469637
N21000808,Bangor_West_C,Economically inactive: Looking after home or family,41,1822,0.022502744237102086
N21000809,Bangor_West_D,Economically inactive: Looking after home or family,54,2011,0.026852312282446545
N21000810,Bangor_West_E,Economically inactive: Looking after home or family,59,2123,0.027790861987753178
N21000811,Bangor_West_F,Economically inactive: Looking after home or family,97,2118,0.04579792256846081
N21000812,Bangor_West_G,Economically inactive: Looking after home or family,70,2166,0.032317636195752536
N21000813,Bangor_West_H,Economically inactive: Looking after home or family,157,2632,0.05965045592705167
N21000814,Bangor_West_J,Economically inactive: Looking after home or family,60,2300,0.02608695652173913
N21000815,Bangor_Central_A,Economically inactive: Looking after home or family,43,1580,0.02721518987341772
N21000816,Bangor_Central_B,Economically inactive: Looking after home or family,55,2266,0.024271844660194174
N21000817,Bangor_Central_C,Economically inactive: Looking after home or family,62,1754,0.03534777651083238
N21000818,Bangor_Central_D,Economically inactive: Looking after home or family,53,1476,0.03590785907859079
N21000819,Bangor_Central_E,Economically inactive: Looking after home or family,58,2126,0.027281279397930385
N21000820,Bangor_Central_F,Economically inactive: Looking after home or family,29,1333,0.02175543885971493
N21000821,Bangor_Central_G,Economically inactive: Looking after home or family,38,1647,0.0230722525804493
N21000822,Bangor_Central_H,Economically inactive: Looking after home or family,46,1396,0.0329512893982808
N21000823,Bangor_Central_J,Economically inactive: Looking after home or family,55,2275,0.024175824175824177
N21000824,Bangor_Central_K,Economically inactive: Looking after home or family,125,2062,0.06062075654704171
N21000825,Bangor_Central_L,Economically inactive: Looking after home or family,117,2125,0.055058823529411764
N21000826,Bangor_Central_N,Economically inactive: Looking after home or family,96,1645,0.05835866261398176
N21000827,Bangor_Central_P,Economically inactive: Looking after home or family,73,2359,0.030945315811784654
N21000828,Bangor_Central_Q,Economically inactive: Looking after home or family,89,2591,0.03434967194133539
N21000829,Bangor_East_and_Donaghadee_A,Economically inactive: Looking after home or family,33,1220,0.027049180327868853
N21000830,Bangor_East_and_Donaghadee_B,Economically inactive: Looking after home or family,68,2707,0.025120059106021424
N21000831,Bangor_East_and_Donaghadee_C,Economically inactive: Looking after home or family,53,1962,0.027013251783893986
N21000832,Bangor_East_and_Donaghadee_D,Economically inactive: Looking after home or family,29,1178,0.02461799660441426
N21000833,Bangor_East_and_Donaghadee_E,Economically inactive: Looking after home or family,45,1490,0.030201342281879196
N21000834,Bangor_East_and_Donaghadee_F,Economically inactive: Looking after home or family,55,2409,0.0228310502283105
N21000835,Bangor_East_and_Donaghadee_G,Economically inactive: Looking after home or family,110,3202,0.034353529044347283
N21000836,Bangor_East_and_Donaghadee_H,Economically inactive: Looking after home or family,70,3319,0.021090689966857486
N21000837,Bangor_East_and_Donaghadee_J,Economically inactive: Looking after home or family,83,2401,0.03456892961266139
N21000838,Bangor_East_and_Donaghadee_K,Economically inactive: Looking after home or family,69,2962,0.023295070898041864
N21000839,Ards_Peninsula_A,Economically inactive: Looking after home or family,108,2549,0.04236955668889761
N21000840,Ards_Peninsula_B,Economically inactive: Looking after home or family,32,1407,0.022743425728500355
N21000841,Ards_Peninsula_C,Economically inactive: Looking after home or family,66,2398,0.027522935779816515
N21000842,Ards_Peninsula_D,Economically inactive: Looking after home or family,115,2982,0.03856472166331321
N21000843,Ards_Peninsula_E,Economically inactive: Looking after home or family,77,2008,0.038346613545816734
N21000844,Ards_Peninsula_F,Economically inactive: Looking after home or family,103,1922,0.05359001040582726
N21000845,Ards_Peninsula_G,Economically inactive: Looking after home or family,66,1411,0.04677533664068037
N21000846,Ards_Peninsula_H,Economically inactive: Looking after home or family,56,1948,0.028747433264887063
N21000847,Ards_Peninsula_J,Economically inactive: Looking after home or family,98,2280,0.04298245614035088
N21000848,Ards_Peninsula_K,Economically inactive: Looking after home or family,49,1360,0.03602941176470588
N21000849,Ards_Peninsula_L,Economically inactive: Looking after home or family,68,2327,0.02922217447357112
N21000850,Ards_Peninsula_N,Economically inactive: Looking after home or family,122,2372,0.05143338954468803
