SDZ,Area,Series,Count,Population,Value
N21000620,Carrick_Castle_B,Economically inactive: Long-term sick or disabled,132,1902,0.0694006309148265
N21000621,Carrick_Castle_C,Economically inactive: Long-term sick or disabled,74,2692,0.0274888558692422
N21000622,Carrick_Castle_D,Economically inactive: Long-term sick or disabled,219,2196,0.09972677595628415
N21000623,Carrick_Castle_E,Economically inactive: Long-term sick or disabled,71,2383,0.029794376835921108
N21000624,Carrick_Castle_F,Economically inactive: Long-term sick or disabled,108,2067,0.05224963715529753
N21000625,Carrick_Castle_G,Economically inactive: Long-term sick or disabled,212,1793,0.11823759063022866
N21000626,Carrick_Castle_H,Economically inactive: Long-term sick or disabled,136,1337,0.10172026925953627
N21000627,Carrick_Castle_J,Economically inactive: Long-term sick or disabled,139,1621,0.08574953732264035
N21000628,Knockagh_A,Economically inactive: Long-term sick or disabled,48,1556,0.030848329048843187
N21000629,Knockagh_B,Economically inactive: Long-term sick or disabled,68,1717,0.039603960396039604
N21000630,Knockagh_C,Economically inactive: Long-term sick or disabled,76,2294,0.03312990409764603
N21000631,Knockagh_D,Economically inactive: Long-term sick or disabled,114,1450,0.07862068965517241
N21000632,Knockagh_E,Economically inactive: Long-term sick or disabled,155,1547,0.10019392372333549
N21000633,Knockagh_F,Economically inactive: Long-term sick or disabled,154,2704,0.05695266272189349
N21000634,Knockagh_G,Economically inactive: Long-term sick or disabled,31,2317,0.013379369874838154
N21000635,Knockagh_H,Economically inactive: Long-term sick or disabled,152,2000,0.076
N21000636,Knockagh_J,Economically inactive: Long-term sick or disabled,91,1688,0.05390995260663507
N21000637,Carntogher_A,Economically inactive: Long-term sick or disabled,148,3022,0.04897418927862343
N21000638,Carntogher_B,Economically inactive: Long-term sick or disabled,104,2808,0.037037037037037035
N21000639,Carntogher_C,Economically inactive: Long-term sick or disabled,114,3382,0.033707865168539325
N21000640,Carntogher_D,Economically inactive: Long-term sick or disabled,124,3721,0.0333243751679656
N21000641,Carntogher_E,Economically inactive: Long-term sick or disabled,94,2339,0.040188114578879865
N21000642,Carntogher_F,Economically inactive: Long-term sick or disabled,189,1896,0.09968354430379747
N21000643,Moyola_A,Economically inactive: Long-term sick or disabled,81,1934,0.04188210961737332
N21000644,Moyola_B,Economically inactive: Long-term sick or disabled,71,1602,0.04431960049937578
N21000645,Moyola_C,Economically inactive: Long-term sick or disabled,102,3018,0.033797216699801194
N21000646,Moyola_D,Economically inactive: Long-term sick or disabled,128,1872,0.06837606837606838
N21000647,Moyola_E,Economically inactive: Long-term sick or disabled,106,2921,0.03628894214310168
N21000648,Moyola_F,Economically inactive: Long-term sick or disabled,175,2345,0.07462686567164178
N21000649,Moyola_G,Economically inactive: Long-term sick or disabled,101,2497,0.040448538245895074
N21000650,Moyola_H,Economically inactive: Long-term sick or disabled,100,2398,0.041701417848206836
N21000651,Magherafelt_A,Economically inactive: Long-term sick or disabled,162,2896,0.05593922651933702
N21000652,Magherafelt_B,Economically inactive: Long-term sick or disabled,266,2859,0.09303952430919903
N21000653,Magherafelt_C,Economically inactive: Long-term sick or disabled,110,3316,0.033172496984318456
N21000654,Magherafelt_D,Economically inactive: Long-term sick or disabled,129,3331,0.0387271089762834
N21000655,Magherafelt_E,Economically inactive: Long-term sick or disabled,96,2409,0.039850560398505604
N21000656,Magherafelt_F,Economically inactive: Long-term sick or disabled,108,2141,0.05044371788883699
N21000657,Magherafelt_G,Economically inactive: Long-term sick or disabled,113,2314,0.04883318928262748
N21000658,Cookstown_A,Economically inactive: Long-term sick or disabled,146,3163,0.046158710085362
N21000659,Cookstown_B,Economically inactive: Long-term sick or disabled,138,2914,0.04735758407687028
N21000660,Cookstown_C,Economically inactive: Long-term sick or disabled,240,2536,0.0946372239747634
N21000661,Cookstown_D,Economically inactive: Long-term sick or disabled,136,2736,0.049707602339181284
N21000662,Cookstown_E,Economically inactive: Long-term sick or disabled,148,2359,0.06273844849512505
N21000663,Cookstown_F,Economically inactive: Long-term sick or disabled,202,2260,0.08938053097345133
N21000664,Cookstown_G,Economically inactive: Long-term sick or disabled,118,1988,0.059356136820925554
N21000665,Cookstown_H,Economically inactive: Long-term sick or disabled,111,2100,0.05285714285714286
N21000666,Cookstown_J,Economically inactive: Long-term sick or disabled,112,2863,0.039119804400977995
N21000667,Cookstown_K,Economically inactive: Long-term sick or disabled,115,1698,0.06772673733804475
N21000668,Torrent_A,Economically inactive: Long-term sick or disabled,208,2873,0.07239819004524888
N21000669,Torrent_B,Economically inactive: Long-term sick or disabled,104,2949,0.035266191929467616
N21000670,Torrent_C,Economically inactive: Long-term sick or disabled,192,2335,0.08222698072805139
N21000671,Torrent_D,Economically inactive: Long-term sick or disabled,180,3812,0.0472193074501574
N21000672,Torrent_E,Economically inactive: Long-term sick or disabled,102,2322,0.04392764857881137
N21000673,Torrent_F,Economically inactive: Long-term sick or disabled,190,3692,0.051462621885157094
N21000674,Torrent_G,Economically inactive: Long-term sick or disabled,113,2229,0.05069537909376402
N21000675,Torrent_H,Economically inactive: Long-term sick or disabled,336,2809,0.11961552153791385
N21000676,Dungannon_A,Economically inactive: Long-term sick or disabled,172,3376,0.0509478672985782
N21000677,Dungannon_B,Economically inactive: Long-term sick or disabled,105,2409,0.043586550435865505
N21000678,Dungannon_C,Economically inactive: Long-term sick or disabled,85,1245,0.06827309236947791
N21000679,Dungannon_D,Economically inactive: Long-term sick or disabled,101,2896,0.03487569060773481
N21000680,Dungannon_E,Economically inactive: Long-term sick or disabled,116,2677,0.04333208815838625
N21000681,Dungannon_F,Economically inactive: Long-term sick or disabled,237,3748,0.06323372465314835
N21000682,Dungannon_G,Economically inactive: Long-term sick or disabled,110,2772,0.03968253968253968
N21000683,Dungannon_H,Economically inactive: Long-term sick or disabled,135,2828,0.047736916548797734
N21000684,Dungannon_J,Economically inactive: Long-term sick or disabled,94,1941,0.04842864502833591
N21000685,Dungannon_K,Economically inactive: Long-term sick or disabled,54,1749,0.030874785591766724
N21000686,Clogher_Valley_A,Economically inactive: Long-term sick or disabled,136,2927,0.04646395626921763
N21000687,Clogher_Valley_B,Economically inactive: Long-term sick or disabled,156,3633,0.042939719240297276
N21000688,Clogher_Valley_C,Economically inactive: Long-term sick or disabled,75,1708,0.043911007025761124
N21000689,Clogher_Valley_D,Economically inactive: Long-term sick or disabled,114,3083,0.03697697048329549
N21000690,Clogher_Valley_E,Economically inactive: Long-term sick or disabled,126,4077,0.03090507726269316
N21000691,Clogher_Valley_F,Economically inactive: Long-term sick or disabled,123,3077,0.03997400064998375
N21000692,Clogher_Valley_G,Economically inactive: Long-term sick or disabled,93,2139,0.043478260869565216
N21000693,Clogher_Valley_H,Economically inactive: Long-term sick or disabled,83,1353,0.06134515890613452
N21000694,Slieve_Gullion_A,Economically inactive: Long-term sick or disabled,103,2645,0.0389413988657845
N21000695,Slieve_Gullion_B,Economically inactive: Long-term sick or disabled,112,2084,0.053742802303262956
N21000696,Slieve_Gullion_C,Economically inactive: Long-term sick or disabled,155,2873,0.05395057431256526
N21000697,Slieve_Gullion_D,Economically inactive: Long-term sick or disabled,278,2396,0.11602671118530884
N21000698,Slieve_Gullion_E,Economically inactive: Long-term sick or disabled,210,2772,0.07575757575757576
N21000699,Slieve_Gullion_F,Economically inactive: Long-term sick or disabled,149,3550,0.04197183098591549
N21000700,Slieve_Gullion_G,Economically inactive: Long-term sick or disabled,112,2761,0.04056501267656646
N21000701,Slieve_Gullion_H,Economically inactive: Long-term sick or disabled,123,3059,0.04020921869892122
N21000702,Slieve_Gullion_J,Economically inactive: Long-term sick or disabled,131,1944,0.06738683127572016
N21000703,Slieve_Gullion_K,Economically inactive: Long-term sick or disabled,159,2723,0.05839147998531032
N21000704,Slieve_Gullion_L,Economically inactive: Long-term sick or disabled,107,2365,0.045243128964059194
N21000705,Slieve_Gullion_N,Economically inactive: Long-term sick or disabled,170,1573,0.1080737444373808
N21000706,Newry_A,Economically inactive: Long-term sick or disabled,251,2784,0.09015804597701149
N21000707,Newry_B,Economically inactive: Long-term sick or disabled,89,2193,0.040583675330597355
N21000708,Newry_C,Economically inactive: Long-term sick or disabled,169,1585,0.10662460567823344
N21000709,Newry_D,Economically inactive: Long-term sick or disabled,96,2223,0.043184885290148446
N21000710,Newry_E,Economically inactive: Long-term sick or disabled,222,2164,0.10258780036968576
N21000711,Newry_F,Economically inactive: Long-term sick or disabled,238,2218,0.1073038773669973
N21000712,Newry_G,Economically inactive: Long-term sick or disabled,189,2005,0.0942643391521197
N21000713,Newry_H,Economically inactive: Long-term sick or disabled,200,1600,0.125
N21000714,Newry_J,Economically inactive: Long-term sick or disabled,162,1840,0.08804347826086957
N21000715,Newry_K,Economically inactive: Long-term sick or disabled,70,2250,0.03111111111111111
N21000716,Newry_L,Economically inactive: Long-term sick or disabled,186,2674,0.06955871353777113
N21000717,Newry_N,Economically inactive: Long-term sick or disabled,110,2403,0.04577611319184353
N21000718,Newry_P,Economically inactive: Long-term sick or disabled,123,1977,0.0622154779969651
N21000719,Crotlieve_A,Economically inactive: Long-term sick or disabled,96,2944,0.03260869565217391
N21000720,Crotlieve_B,Economically inactive: Long-term sick or disabled,105,2785,0.03770197486535009
N21000721,Crotlieve_C,Economically inactive: Long-term sick or disabled,130,3032,0.04287598944591029
N21000722,Crotlieve_D,Economically inactive: Long-term sick or disabled,94,1719,0.054682955206515414
N21000723,Crotlieve_E,Economically inactive: Long-term sick or disabled,92,2263,0.040653999116217414
N21000724,Crotlieve_F,Economically inactive: Long-term sick or disabled,70,2490,0.028112449799196786
N21000725,Crotlieve_G,Economically inactive: Long-term sick or disabled,109,3220,0.033850931677018636
N21000726,Crotlieve_H,Economically inactive: Long-term sick or disabled,175,3118,0.056125721616420786
N21000727,Crotlieve_J,Economically inactive: Long-term sick or disabled,49,1788,0.027404921700223715
N21000728,Crotlieve_K,Economically inactive: Long-term sick or disabled,249,2805,0.08877005347593583
N21000729,Crotlieve_L,Economically inactive: Long-term sick or disabled,153,2502,0.06115107913669065
N21000730,The_Mournes_A,Economically inactive: Long-term sick or disabled,86,2243,0.038341506910387874
N21000731,The_Mournes_B,Economically inactive: Long-term sick or disabled,244,1885,0.12944297082228118
N21000732,The_Mournes_C,Economically inactive: Long-term sick or disabled,51,1598,0.031914893617021274
N21000733,The_Mournes_D,Economically inactive: Long-term sick or disabled,190,2474,0.07679870654810024
N21000734,The_Mournes_E,Economically inactive: Long-term sick or disabled,78,2341,0.03331909440410081
N21000735,The_Mournes_F,Economically inactive: Long-term sick or disabled,85,2339,0.036340316374519024
N21000736,The_Mournes_G,Economically inactive: Long-term sick or disabled,138,3592,0.03841870824053452
N21000737,The_Mournes_H,Economically inactive: Long-term sick or disabled,143,2012,0.07107355864811134
N21000738,The_Mournes_J,Economically inactive: Long-term sick or disabled,110,2098,0.052430886558627265
N21000739,The_Mournes_K,Economically inactive: Long-term sick or disabled,122,2989,0.04081632653061224
N21000740,The_Mournes_L,Economically inactive: Long-term sick or disabled,75,1826,0.04107338444687842
N21000741,The_Mournes_N,Economically inactive: Long-term sick or disabled,205,2153,0.09521597770552717
N21000742,The_Mournes_P,Economically inactive: Long-term sick or disabled,193,2654,0.07272042200452147
N21000743,Slieve_Croob_A,Economically inactive: Long-term sick or disabled,83,2646,0.03136810279667423
N21000744,Slieve_Croob_B,Economically inactive: Long-term sick or disabled,85,1344,0.06324404761904762
N21000745,Slieve_Croob_C,Economically inactive: Long-term sick or disabled,125,2808,0.044515669515669515
N21000746,Slieve_Croob_D,Economically inactive: Long-term sick or disabled,98,3085,0.03176661264181523
N21000747,Slieve_Croob_E,Economically inactive: Long-term sick or disabled,102,2609,0.039095438865465695
N21000748,Slieve_Croob_F,Economically inactive: Long-term sick or disabled,119,1969,0.06043676993397664
N21000749,Slieve_Croob_G,Economically inactive: Long-term sick or disabled,175,2788,0.06276901004304161
N21000750,Slieve_Croob_H,Economically inactive: Long-term sick or disabled,112,1539,0.07277452891487979
N21000751,Slieve_Croob_J,Economically inactive: Long-term sick or disabled,191,2599,0.07348980377068103
N21000752,Rowallane_A,Economically inactive: Long-term sick or disabled,41,1673,0.024506873879258817
N21000753,Rowallane_B,Economically inactive: Long-term sick or disabled,65,1915,0.033942558746736295
N21000754,Rowallane_C,Economically inactive: Long-term sick or disabled,73,2286,0.031933508311461065
N21000755,Rowallane_D,Economically inactive: Long-term sick or disabled,94,2279,0.041246160596752963
N21000756,Rowallane_E,Economically inactive: Long-term sick or disabled,74,2766,0.02675343456254519
N21000757,Rowallane_F,Economically inactive: Long-term sick or disabled,190,2597,0.07316134000770119
N21000758,Rowallane_G,Economically inactive: Long-term sick or disabled,131,2940,0.0445578231292517
N21000759,Rowallane_H,Economically inactive: Long-term sick or disabled,163,2787,0.05848582705418012
N21000760,Rowallane_J,Economically inactive: Long-term sick or disabled,90,1997,0.045067601402103155
N21000761,Downpatrick_A,Economically inactive: Long-term sick or disabled,81,2681,0.03021260723610593
N21000762,Downpatrick_B,Economically inactive: Long-term sick or disabled,103,1964,0.05244399185336049
N21000763,Downpatrick_C,Economically inactive: Long-term sick or disabled,148,2751,0.05379861868411487
N21000764,Downpatrick_D,Economically inactive: Long-term sick or disabled,147,2247,0.06542056074766354
N21000765,Downpatrick_E,Economically inactive: Long-term sick or disabled,232,2251,0.10306530430919592
N21000766,Downpatrick_F,Economically inactive: Long-term sick or disabled,97,1976,0.04908906882591093
N21000767,Downpatrick_G,Economically inactive: Long-term sick or disabled,286,2320,0.12327586206896551
N21000768,Downpatrick_H,Economically inactive: Long-term sick or disabled,89,2365,0.03763213530655391
N21000769,Downpatrick_J,Economically inactive: Long-term sick or disabled,136,1720,0.07906976744186046
N21000770,Downpatrick_K,Economically inactive: Long-term sick or disabled,122,1641,0.07434491163924437
N21000771,Comber_A,Economically inactive: Long-term sick or disabled,56,2037,0.027491408934707903
N21000772,Comber_B,Economically inactive: Long-term sick or disabled,218,2289,0.09523809523809523
N21000773,Comber_C,Economically inactive: Long-term sick or disabled,105,2803,0.03745986443096682
N21000774,Comber_D,Economically inactive: Long-term sick or disabled,45,2400,0.01875
N21000775,Comber_E,Economically inactive: Long-term sick or disabled,34,1341,0.02535421327367636
N21000776,Comber_F,Economically inactive: Long-term sick or disabled,81,3233,0.025054129291679553
N21000777,Comber_G,Economically inactive: Long-term sick or disabled,95,3138,0.030274059910771194
N21000778,Comber_H,Economically inactive: Long-term sick or disabled,65,2246,0.02894033837934105
N21000779,Newtownards_A,Economically inactive: Long-term sick or disabled,33,2318,0.014236410698878344
N21000780,Newtownards_B,Economically inactive: Long-term sick or disabled,71,1768,0.040158371040723985
N21000781,Newtownards_C,Economically inactive: Long-term sick or disabled,45,1992,0.022590361445783132
N21000782,Newtownards_D,Economically inactive: Long-term sick or disabled,44,1961,0.022437531871494134
N21000783,Newtownards_E,Economically inactive: Long-term sick or disabled,37,1402,0.026390870185449358
N21000784,Newtownards_F,Economically inactive: Long-term sick or disabled,146,1797,0.08124652198107958
N21000785,Newtownards_G,Economically inactive: Long-term sick or disabled,71,1992,0.0356425702811245
N21000786,Newtownards_H,Economically inactive: Long-term sick or disabled,137,2443,0.056078591895210805
N21000787,Newtownards_J,Economically inactive: Long-term sick or disabled,164,1638,0.10012210012210013
N21000788,Newtownards_K,Economically inactive: Long-term sick or disabled,117,1349,0.08673091178650852
N21000789,Newtownards_L,Economically inactive: Long-term sick or disabled,104,1401,0.07423269093504639
N21000790,Newtownards_N,Economically inactive: Long-term sick or disabled,83,2310,0.03593073593073593
N21000791,Newtownards_P,Economically inactive: Long-term sick or disabled,162,1612,0.10049627791563276
N21000792,Newtownards_Q,Economically inactive: Long-term sick or disabled,103,1764,0.05839002267573696
N21000793,Newtownards_R,Economically inactive: Long-term sick or disabled,124,1327,0.0934438583270535
N21000794,Newtownards_S,Economically inactive: Long-term sick or disabled,211,2321,0.09090909090909091
N21000795,Holywood_and_Clandeboye_A,Economically inactive: Long-term sick or disabled,26,1547,0.01680672268907563
N21000796,Holywood_and_Clandeboye_B,Economically inactive: Long-term sick or disabled,16,1104,0.014492753623188406
N21000797,Holywood_and_Clandeboye_C,Economically inactive: Long-term sick or disabled,45,1316,0.03419452887537994
N21000798,Holywood_and_Clandeboye_D,Economically inactive: Long-term sick or disabled,24,1730,0.013872832369942197
N21000799,Holywood_and_Clandeboye_E,Economically inactive: Long-term sick or disabled,56,1895,0.02955145118733509
N21000800,Holywood_and_Clandeboye_F,Economically inactive: Long-term sick or disabled,80,2201,0.03634711494775102
N21000801,Holywood_and_Clandeboye_G,Economically inactive: Long-term sick or disabled,33,1972,0.016734279918864097
N21000802,Holywood_and_Clandeboye_H,Economically inactive: Long-term sick or disabled,122,2253,0.05415002219263205
N21000803,Holywood_and_Clandeboye_J,Economically inactive: Long-term sick or disabled,88,1912,0.04602510460251046
N21000804,Holywood_and_Clandeboye_K,Economically inactive: Long-term sick or disabled,35,2199,0.015916325602546612
N21000805,Holywood_and_Clandeboye_L,Economically inactive: Long-term sick or disabled,178,2680,0.0664179104477612
N21000806,Bangor_West_A,Economically inactive: Long-term sick or disabled,69,3110,0.022186495176848873
N21000807,Bangor_West_B,Economically inactive: Long-term sick or disabled,33,1235,0.026720647773279354
N21000808,Bangor_West_C,Economically inactive: Long-term sick or disabled,61,1822,0.033479692645444564
N21000809,Bangor_West_D,Economically inactive: Long-term sick or disabled,106,2011,0.05271009448035803
N21000810,Bangor_West_E,Economically inactive: Long-term sick or disabled,85,2123,0.040037682524729154
N21000811,Bangor_West_F,Economically inactive: Long-term sick or disabled,126,2118,0.059490084985835696
N21000812,Bangor_West_G,Economically inactive: Long-term sick or disabled,96,2166,0.0443213296398892
N21000813,Bangor_West_H,Economically inactive: Long-term sick or disabled,290,2632,0.11018237082066869
N21000814,Bangor_West_J,Economically inactive: Long-term sick or disabled,83,2300,0.03608695652173913
N21000815,Bangor_Central_A,Economically inactive: Long-term sick or disabled,51,1580,0.032278481012658226
N21000816,Bangor_Central_B,Economically inactive: Long-term sick or disabled,80,2266,0.0353045013239188
N21000817,Bangor_Central_C,Economically inactive: Long-term sick or disabled,114,1754,0.06499429874572406
N21000818,Bangor_Central_D,Economically inactive: Long-term sick or disabled,42,1476,0.028455284552845527
N21000819,Bangor_Central_E,Economically inactive: Long-term sick or disabled,53,2126,0.02492944496707432
N21000820,Bangor_Central_F,Economically inactive: Long-term sick or disabled,91,1333,0.06826706676669167
N21000821,Bangor_Central_G,Economically inactive: Long-term sick or disabled,38,1647,0.0230722525804493
N21000822,Bangor_Central_H,Economically inactive: Long-term sick or disabled,124,1396,0.08882521489971347
N21000823,Bangor_Central_J,Economically inactive: Long-term sick or disabled,57,2275,0.025054945054945054
N21000824,Bangor_Central_K,Economically inactive: Long-term sick or disabled,182,2062,0.08826382153249272
N21000825,Bangor_Central_L,Economically inactive: Long-term sick or disabled,196,2125,0.09223529411764705
N21000826,Bangor_Central_N,Economically inactive: Long-term sick or disabled,204,1645,0.12401215805471125
N21000827,Bangor_Central_P,Economically inactive: Long-term sick or disabled,68,2359,0.028825773632895294
N21000828,Bangor_Central_Q,Economically inactive: Long-term sick or disabled,80,2591,0.030876109610189117
N21000829,Bangor_East_and_Donaghadee_A,Economically inactive: Long-term sick or disabled,64,1220,0.05245901639344262
N21000830,Bangor_East_and_Donaghadee_B,Economically inactive: Long-term sick or disabled,74,2707,0.027336534909493906
N21000831,Bangor_East_and_Donaghadee_C,Economically inactive: Long-term sick or disabled,29,1962,0.014780835881753314
N21000832,Bangor_East_and_Donaghadee_D,Economically inactive: Long-term sick or disabled,26,1178,0.022071307300509338
N21000833,Bangor_East_and_Donaghadee_E,Economically inactive: Long-term sick or disabled,46,1490,0.03087248322147651
N21000834,Bangor_East_and_Donaghadee_F,Economically inactive: Long-term sick or disabled,49,2409,0.0203403902034039
N21000835,Bangor_East_and_Donaghadee_G,Economically inactive: Long-term sick or disabled,125,3202,0.039038101186758274
N21000836,Bangor_East_and_Donaghadee_H,Economically inactive: Long-term sick or disabled,77,3319,0.023199758963543236
N21000837,Bangor_East_and_Donaghadee_J,Economically inactive: Long-term sick or disabled,212,2401,0.08829654310703873
N21000838,Bangor_East_and_Donaghadee_K,Economically inactive: Long-term sick or disabled,106,2962,0.03578663065496286
N21000839,Ards_Peninsula_A,Economically inactive: Long-term sick or disabled,176,2549,0.0690466849744998
N21000840,Ards_Peninsula_B,Economically inactive: Long-term sick or disabled,39,1407,0.02771855010660981
N21000841,Ards_Peninsula_C,Economically inactive: Long-term sick or disabled,86,2398,0.03586321934945788
N21000842,Ards_Peninsula_D,Economically inactive: Long-term sick or disabled,154,2982,0.051643192488262914
N21000843,Ards_Peninsula_E,Economically inactive: Long-term sick or disabled,158,2008,0.07868525896414343
N21000844,Ards_Peninsula_F,Economically inactive: Long-term sick or disabled,125,1922,0.06503642039542143
N21000845,Ards_Peninsula_G,Economically inactive: Long-term sick or disabled,76,1411,0.05386250885896527
N21000846,Ards_Peninsula_H,Economically inactive: Long-term sick or disabled,85,1948,0.043634496919917866
N21000847,Ards_Peninsula_J,Economically inactive: Long-term sick or disabled,160,2280,0.07017543859649122
N21000848,Ards_Peninsula_K,Economically inactive: Long-term sick or disabled,64,1360,0.047058823529411764
N21000849,Ards_Peninsula_L,Economically inactive: Long-term sick or disabled,101,2327,0.04340352385045122
N21000850,Ards_Peninsula_N,Economically inactive: Long-term sick or disabled,210,2372,0.08853288364249579
