SDZ,Area,Series,Count,Population,Value
N21000751,Slieve_Croob_J,Economically inactive: Other,69,2599,0.02654867256637168
N21000752,Rowallane_A,Economically inactive: Other,25,1673,0.014943215780035863
N21000753,Rowallane_B,Economically inactive: Other,25,1915,0.013054830287206266
N21000754,Rowallane_C,Economically inactive: Other,53,2286,0.023184601924759404
N21000755,Rowallane_D,Economically inactive: Other,32,2279,0.014041246160596753
N21000756,Rowallane_E,Economically inactive: Other,46,2766,0.016630513376717282
N21000757,Rowallane_F,Economically inactive: Other,74,2597,0.02849441663457836
N21000758,Rowallane_G,Economically inactive: Other,56,2940,0.01904761904761905
N21000759,Rowallane_H,Economically inactive: Other,87,2787,0.031216361679224973
N21000760,Rowallane_J,Economically inactive: Other,50,1997,0.02503755633450175
N21000761,Downpatrick_A,Economically inactive: Other,53,2681,0.01976874300634092
N21000762,Downpatrick_B,Economically inactive: Other,32,1964,0.016293279022403257
N21000763,Downpatrick_C,Economically inactive: Other,51,2751,0.018538713195201745
N21000764,Downpatrick_D,Economically inactive: Other,29,2247,0.01290609701824655
N21000765,Downpatrick_E,Economically inactive: Other,119,2251,0.05286539315859618
N21000766,Downpatrick_F,Economically inactive: Other,28,1976,0.01417004048582996
N21000767,Downpatrick_G,Economically inactive: Other,111,2320,0.047844827586206895
N21000768,Downpatrick_H,Economically inactive: Other,37,2365,0.015644820295983086
N21000769,Downpatrick_J,Economically inactive: Other,65,1720,0.0377906976744186
N21000770,Downpatrick_K,Economically inactive: Other,40,1641,0.02437538086532602
N21000771,Comber_A,Economically inactive: Other,25,2037,0.012272950417280314
N21000772,Comber_B,Economically inactive: Other,58,2289,0.025338575797291395
N21000773,Comber_C,Economically inactive: Other,43,2803,0.015340706386014985
N21000774,Comber_D,Economically inactive: Other,31,2400,0.012916666666666667
N21000775,Comber_E,Economically inactive: Other,19,1341,0.014168530947054437
N21000776,Comber_F,Economically inactive: Other,40,3233,0.012372409526755336
N21000777,Comber_G,Economically inactive: Other,52,3138,0.0165710643722116
N21000778,Comber_H,Economically inactive: Other,29,2246,0.012911843276936777
N21000779,Newtownards_A,Economically inactive: Other,25,2318,0.010785159620362382
N21000780,Newtownards_B,Economically inactive: Other,14,1768,0.007918552036199095
N21000781,Newtownards_C,Economically inactive: Other,21,1992,0.010542168674698794
N21000782,Newtownards_D,Economically inactive: Other,25,1961,0.012748597654258032
N21000783,Newtownards_E,Economically inactive: Other,18,1402,0.012838801711840228
N21000784,Newtownards_F,Economically inactive: Other,55,1797,0.03060656649972176
N21000785,Newtownards_G,Economically inactive: Other,24,1992,0.012048192771084338
N21000786,Newtownards_H,Economically inactive: Other,42,2443,0.017191977077363897
N21000787,Newtownards_J,Economically inactive: Other,53,1638,0.03235653235653236
N21000788,Newtownards_K,Economically inactive: Other,38,1349,0.028169014084507043
N21000789,Newtownards_L,Economically inactive: Other,37,1401,0.026409707351891507
N21000790,Newtownards_N,Economically inactive: Other,30,2310,0.012987012987012988
N21000791,Newtownards_P,Economically inactive: Other,53,1612,0.03287841191066997
N21000792,Newtownards_Q,Economically inactive: Other,35,1764,0.01984126984126984
N21000793,Newtownards_R,Economically inactive: Other,61,1327,0.045968349660889224
N21000794,Newtownards_S,Economically inactive: Other,63,2321,0.02714347264110297
N21000795,Holywood_and_Clandeboye_A,Economically inactive: Other,20,1547,0.012928248222365869
N21000796,Holywood_and_Clandeboye_B,Economically inactive: Other,9,1104,0.008152173913043478
N21000797,Holywood_and_Clandeboye_C,Economically inactive: Other,26,1316,0.019756838905775075
N21000798,Holywood_and_Clandeboye_D,Economically inactive: Other,21,1730,0.012138728323699421
N21000799,Holywood_and_Clandeboye_E,Economically inactive: Other,28,1895,0.014775725593667546
N21000800,Holywood_and_Clandeboye_F,Economically inactive: Other,55,2201,0.024988641526578828
N21000801,Holywood_and_Clandeboye_G,Economically inactive: Other,26,1972,0.013184584178498986
N21000802,Holywood_and_Clandeboye_H,Economically inactive: Other,59,2253,0.026187305814469597
N21000803,Holywood_and_Clandeboye_J,Economically inactive: Other,24,1912,0.012552301255230125
N21000804,Holywood_and_Clandeboye_K,Economically inactive: Other,17,2199,0.007730786721236926
N21000805,Holywood_and_Clandeboye_L,Economically inactive: Other,85,2680,0.03171641791044776
N21000806,Bangor_West_A,Economically inactive: Other,56,3110,0.0180064308681672
N21000807,Bangor_West_B,Economically inactive: Other,13,1235,0.010526315789473684
N21000808,Bangor_West_C,Economically inactive: Other,26,1822,0.014270032930845226
N21000809,Bangor_West_D,Economically inactive: Other,42,2011,0.0208851317752362
N21000810,Bangor_West_E,Economically inactive: Other,36,2123,0.016957136128120585
N21000811,Bangor_West_F,Economically inactive: Other,59,2118,0.02785646836638338
N21000812,Bangor_West_G,Economically inactive: Other,39,2166,0.018005540166204988
N21000813,Bangor_West_H,Economically inactive: Other,82,2632,0.03115501519756839
N21000814,Bangor_West_J,Economically inactive: Other,47,2300,0.02043478260869565
N21000815,Bangor_Central_A,Economically inactive: Other,31,1580,0.019620253164556962
N21000816,Bangor_Central_B,Economically inactive: Other,40,2266,0.0176522506619594
N21000817,Bangor_Central_C,Economically inactive: Other,54,1754,0.03078677309007982
N21000818,Bangor_Central_D,Economically inactive: Other,14,1476,0.009485094850948509
N21000819,Bangor_Central_E,Economically inactive: Other,36,2126,0.016933207902163686
N21000820,Bangor_Central_F,Economically inactive: Other,39,1333,0.029257314328582147
N21000821,Bangor_Central_G,Economically inactive: Other,14,1647,0.008500303582270795
N21000822,Bangor_Central_H,Economically inactive: Other,26,1396,0.01862464183381089
N21000823,Bangor_Central_J,Economically inactive: Other,35,2275,0.015384615384615385
N21000824,Bangor_Central_K,Economically inactive: Other,82,2062,0.03976721629485936
N21000825,Bangor_Central_L,Economically inactive: Other,52,2125,0.02447058823529412
N21000826,Bangor_Central_N,Economically inactive: Other,39,1645,0.02370820668693009
N21000827,Bangor_Central_P,Economically inactive: Other,45,2359,0.01907587961000424
N21000828,Bangor_Central_Q,Economically inactive: Other,41,2591,0.015824006175221922
N21000829,Bangor_East_and_Donaghadee_A,Economically inactive: Other,21,1220,0.01721311475409836
N21000830,Bangor_East_and_Donaghadee_B,Economically inactive: Other,30,2707,0.011082379017362394
N21000831,Bangor_East_and_Donaghadee_C,Economically inactive: Other,19,1962,0.009683995922528032
N21000832,Bangor_East_and_Donaghadee_D,Economically inactive: Other,19,1178,0.016129032258064516
N21000833,Bangor_East_and_Donaghadee_E,Economically inactive: Other,30,1490,0.020134228187919462
N21000834,Bangor_East_and_Donaghadee_F,Economically inactive: Other,28,2409,0.011623080116230802
N21000835,Bangor_East_and_Donaghadee_G,Economically inactive: Other,54,3202,0.016864459712679577
N21000836,Bangor_East_and_Donaghadee_H,Economically inactive: Other,45,3319,0.013558300692979813
N21000837,Bangor_East_and_Donaghadee_J,Economically inactive: Other,60,2401,0.024989587671803416
N21000838,Bangor_East_and_Donaghadee_K,Economically inactive: Other,44,2962,0.014854827819041188
N21000839,Ards_Peninsula_A,Economically inactive: Other,42,2549,0.01647704982346018
N21000840,Ards_Peninsula_B,Economically inactive: Other,24,1407,0.017057569296375266
N21000841,Ards_Peninsula_C,Economically inactive: Other,51,2398,0.021267723102585488
N21000842,Ards_Peninsula_D,Economically inactive: Other,61,2982,0.0204560697518444
N21000843,Ards_Peninsula_E,Economically inactive: Other,36,2008,0.017928286852589643
N21000844,Ards_Peninsula_F,Economically inactive: Other,45,1922,0.023413111342351717
N21000845,Ards_Peninsula_G,Economically inactive: Other,25,1411,0.01771793054571226
N21000846,Ards_Peninsula_H,Economically inactive: Other,30,1948,0.015400410677618069
N21000847,Ards_Peninsula_J,Economically inactive: Other,41,2280,0.017982456140350878
N21000848,Ards_Peninsula_K,Economically inactive: Other,27,1360,0.019852941176470587
N21000849,Ards_Peninsula_L,Economically inactive: Other,41,2327,0.017619252256123763
N21000850,Ards_Peninsula_N,Economically inactive: Other,56,2372,0.023608768971332208
