id,date,value,country,name,iso3
SE32,2023-01-01,6.4,Sweden,Mellersta Norrland,SWE
SE33,2012-01-01,7.7,Sweden,Övre Norrland,SWE
SE33,2013-01-01,7.2,Sweden,Övre Norrland,SWE
SE33,2014-01-01,7.4,Sweden,Övre Norrland,SWE
SE33,2015-01-01,7.2,Sweden,Övre Norrland,SWE
SE33,2016-01-01,5.8,Sweden,Övre Norrland,SWE
SE33,2017-01-01,5.9,Sweden,Övre Norrland,SWE
SE33,2018-01-01,5.4,Sweden,Övre Norrland,SWE
SE33,2019-01-01,6.1,Sweden,Övre Norrland,SWE
SE33,2020-01-01,6.2,Sweden,Övre Norrland,SWE
SE33,2021-01-01,6.2,Sweden,Övre Norrland,SWE
SE33,2022-01-01,5.1,Sweden,Övre Norrland,SWE
SE33,2023-01-01,5.7,Sweden,Övre Norrland,SWE
SI03,2012-01-01,9.9,Slovenia,Vzhodna Slovenija,SVN
SI03,2013-01-01,11.3,Slovenia,Vzhodna Slovenija,SVN
SI03,2014-01-01,11.0,Slovenia,Vzhodna Slovenija,SVN
SI03,2015-01-01,10.3,Slovenia,Vzhodna Slovenija,SVN
SI03,2016-01-01,8.9,Slovenia,Vzhodna Slovenija,SVN
SI03,2017-01-01,6.8,Slovenia,Vzhodna Slovenija,SVN
SI03,2018-01-01,5.4,Slovenia,Vzhodna Slovenija,SVN
SI03,2019-01-01,4.9,Slovenia,Vzhodna Slovenija,SVN
SI03,2020-01-01,5.5,Slovenia,Vzhodna Slovenija,SVN
SI03,2021-01-01,5.0,Slovenia,Vzhodna Slovenija,SVN
SI03,2022-01-01,4.2,Slovenia,Vzhodna Slovenija,SVN
SI03,2023-01-01,3.8,Slovenia,Vzhodna Slovenija,SVN
SI04,2012-01-01,7.6,Slovenia,Zahodna Slovenija,SVN
SI04,2013-01-01,8.7,Slovenia,Zahodna Slovenija,SVN
SI04,2014-01-01,8.1,Slovenia,Zahodna Slovenija,SVN
SI04,2015-01-01,7.5,Slovenia,Zahodna Slovenija,SVN
SI04,2016-01-01,7.1,Slovenia,Zahodna Slovenija,SVN
SI04,2017-01-01,6.3,Slovenia,Zahodna Slovenija,SVN
SI04,2018-01-01,4.7,Slovenia,Zahodna Slovenija,SVN
SI04,2019-01-01,4.0,Slovenia,Zahodna Slovenija,SVN
SI04,2020-01-01,4.4,Slovenia,Zahodna Slovenija,SVN
SI04,2021-01-01,4.5,Slovenia,Zahodna Slovenija,SVN
SI04,2022-01-01,3.8,Slovenia,Zahodna Slovenija,SVN
SI04,2023-01-01,3.5,Slovenia,Zahodna Slovenija,SVN
SK01,2012-01-01,5.7,Slovakia,Bratislavský kraj,SVK
SK01,2013-01-01,6.4,Slovakia,Bratislavský kraj,SVK
SK01,2014-01-01,6.0,Slovakia,Bratislavský kraj,SVK
SK01,2015-01-01,5.7,Slovakia,Bratislavský kraj,SVK
SK01,2016-01-01,5.1,Slovakia,Bratislavský kraj,SVK
SK01,2017-01-01,4.2,Slovakia,Bratislavský kraj,SVK
SK01,2018-01-01,2.9,Slovakia,Bratislavský kraj,SVK
SK01,2019-01-01,2.3,Slovakia,Bratislavský kraj,SVK
SK01,2020-01-01,3.4,Slovakia,Bratislavský kraj,SVK
SK01,2021-01-01,2.6,Slovakia,Bratislavský kraj,SVK
SK01,2022-01-01,2.3,Slovakia,Bratislavský kraj,SVK
SK01,2023-01-01,2.3,Slovakia,Bratislavský kraj,SVK
SK02,2012-01-01,11.3,Slovakia,Západné Slovensko,SVK
SK02,2013-01-01,11.7,Slovakia,Západné Slovensko,SVK
SK02,2014-01-01,11.0,Slovakia,Západné Slovensko,SVK
SK02,2015-01-01,9.7,Slovakia,Západné Slovensko,SVK
SK02,2016-01-01,7.7,Slovakia,Západné Slovensko,SVK
SK02,2017-01-01,5.5,Slovakia,Západné Slovensko,SVK
SK02,2018-01-01,4.3,Slovakia,Západné Slovensko,SVK
SK02,2019-01-01,4.0,Slovakia,Západné Slovensko,SVK
SK02,2020-01-01,4.7,Slovakia,Západné Slovensko,SVK
SK02,2021-01-01,4.7,Slovakia,Západné Slovensko,SVK
SK02,2022-01-01,4.0,Slovakia,Západné Slovensko,SVK
SK02,2023-01-01,3.6,Slovakia,Západné Slovensko,SVK
SK03,2012-01-01,16.2,Slovakia,Stredné Slovensko,SVK
SK03,2013-01-01,16.8,Slovakia,Stredné Slovensko,SVK
SK03,2014-01-01,15.9,Slovakia,Stredné Slovensko,SVK
SK03,2015-01-01,12.8,Slovakia,Stredné Slovensko,SVK
SK03,2016-01-01,10.8,Slovakia,Stredné Slovensko,SVK
SK03,2017-01-01,9.4,Slovakia,Stredné Slovensko,SVK
SK03,2018-01-01,7.5,Slovakia,Stredné Slovensko,SVK
SK03,2019-01-01,6.1,Slovakia,Stredné Slovensko,SVK
SK03,2020-01-01,6.7,Slovakia,Stredné Slovensko,SVK
SK03,2021-01-01,7.4,Slovakia,Stredné Slovensko,SVK
SK03,2022-01-01,6.6,Slovakia,Stredné Slovensko,SVK
SK03,2023-01-01,5.9,Slovakia,Stredné Slovensko,SVK
SK04,2012-01-01,19.0,Slovakia,Východné Slovensko,SVK
SK04,2013-01-01,18.5,Slovakia,Východné Slovensko,SVK
SK04,2014-01-01,16.6,Slovakia,Východné Slovensko,SVK
SK04,2015-01-01,15.0,Slovakia,Východné Slovensko,SVK
SK04,2016-01-01,13.2,Slovakia,Východné Slovensko,SVK
SK04,2017-01-01,12.0,Slovakia,Východné Slovensko,SVK
SK04,2018-01-01,10.1,Slovakia,Východné Slovensko,SVK
SK04,2019-01-01,9.1,Slovakia,Východné Slovensko,SVK
SK04,2020-01-01,10.5,Slovakia,Východné Slovensko,SVK
SK04,2021-01-01,10.9,Slovakia,Východné Slovensko,SVK
SK04,2022-01-01,10.2,Slovakia,Východné Slovensko,SVK
SK04,2023-01-01,10.4,Slovakia,Východné Slovensko,SVK
TR10,2012-01-01,10.7,Türkiye,İstanbul,TUR
TR10,2013-01-01,10.6,Türkiye,İstanbul,TUR
TR10,2014-01-01,11.9,Türkiye,İstanbul,TUR
TR10,2015-01-01,12.8,Türkiye,İstanbul,TUR
TR10,2016-01-01,13.5,Türkiye,İstanbul,TUR
TR10,2017-01-01,13.8,Türkiye,İstanbul,TUR
TR10,2018-01-01,12.4,Türkiye,İstanbul,TUR
TR10,2019-01-01,14.8,Türkiye,İstanbul,TUR
TR10,2020-01-01,14.7,Türkiye,İstanbul,TUR
TR10,2021-01-01,12.3,Türkiye,İstanbul,TUR
TR10,2022-01-01,10.1,Türkiye,İstanbul,TUR
TR10,2023-01-01,8.8,Türkiye,İstanbul,TUR
TR21,2012-01-01,6.2,Türkiye,"Tekirdağ, Edirne, Kırklareli",TUR
TR21,2013-01-01,6.4,Türkiye,"Tekirdağ, Edirne, Kırklareli",TUR
TR21,2014-01-01,7.6,Türkiye,"Tekirdağ, Edirne, Kırklareli",TUR
TR21,2015-01-01,7.3,Türkiye,"Tekirdağ, Edirne, Kırklareli",TUR
TR21,2016-01-01,7.5,Türkiye,"Tekirdağ, Edirne, Kırklareli",TUR
TR21,2017-01-01,8.3,Türkiye,"Tekirdağ, Edirne, Kırklareli",TUR
TR21,2018-01-01,7.5,Türkiye,"Tekirdağ, Edirne, Kırklareli",TUR
TR21,2019-01-01,11.1,Türkiye,"Tekirdağ, Edirne, Kırklareli",TUR
TR21,2020-01-01,9.0,Türkiye,"Tekirdağ, Edirne, Kırklareli",TUR
TR21,2021-01-01,9.2,Türkiye,"Tekirdağ, Edirne, Kırklareli",TUR
TR21,2022-01-01,7.8,Türkiye,"Tekirdağ, Edirne, Kırklareli",TUR
TR21,2023-01-01,7.6,Türkiye,"Tekirdağ, Edirne, Kırklareli",TUR
TR22,2012-01-01,4.5,Türkiye,"Balıkesir, Çanakkale",TUR
TR22,2013-01-01,5.6,Türkiye,"Balıkesir, Çanakkale",TUR
TR22,2014-01-01,5.6,Türkiye,"Balıkesir, Çanakkale",TUR
TR22,2015-01-01,5.3,Türkiye,"Balıkesir, Çanakkale",TUR
TR22,2016-01-01,6.7,Türkiye,"Balıkesir, Çanakkale",TUR
TR22,2017-01-01,5.9,Türkiye,"Balıkesir, Çanakkale",TUR
TR22,2018-01-01,5.7,Türkiye,"Balıkesir, Çanakkale",TUR
TR22,2019-01-01,8.3,Türkiye,"Balıkesir, Çanakkale",TUR
TR22,2020-01-01,7.8,Türkiye,"Balıkesir, Çanakkale",TUR
TR22,2021-01-01,8.0,Türkiye,"Balıkesir, Çanakkale",TUR
TR22,2022-01-01,7.0,Türkiye,"Balıkesir, Çanakkale",TUR
TR22,2023-01-01,6.1,Türkiye,"Balıkesir, Çanakkale",TUR
TR31,2012-01-01,13.3,Türkiye,İzmir,TUR
TR31,2013-01-01,14.3,Türkiye,İzmir,TUR
TR31,2014-01-01,13.8,Türkiye,İzmir,TUR
TR31,2015-01-01,14.9,Türkiye,İzmir,TUR
TR31,2016-01-01,13.9,Türkiye,İzmir,TUR
TR31,2017-01-01,14.0,Türkiye,İzmir,TUR
TR31,2018-01-01,13.7,Türkiye,İzmir,TUR
TR31,2019-01-01,15.9,Türkiye,İzmir,TUR
TR31,2020-01-01,17.0,Türkiye,İzmir,TUR
TR31,2021-01-01,14.5,Türkiye,İzmir,TUR
TR31,2022-01-01,13.1,Türkiye,İzmir,TUR
TR31,2023-01-01,11.4,Türkiye,İzmir,TUR
TR32,2012-01-01,6.6,Türkiye,"Aydın, Denizli, Muğla",TUR
TR32,2013-01-01,6.0,Türkiye,"Aydın, Denizli, Muğla",TUR
TR32,2014-01-01,7.2,Türkiye,"Aydın, Denizli, Muğla",TUR
TR32,2015-01-01,6.8,Türkiye,"Aydın, Denizli, Muğla",TUR
TR32,2016-01-01,6.7,Türkiye,"Aydın, Denizli, Muğla",TUR
TR32,2017-01-01,7.1,Türkiye,"Aydın, Denizli, Muğla",TUR
TR32,2018-01-01,6.9,Türkiye,"Aydın, Denizli, Muğla",TUR
TR32,2019-01-01,9.2,Türkiye,"Aydın, Denizli, Muğla",TUR
TR32,2020-01-01,9.6,Türkiye,"Aydın, Denizli, Muğla",TUR
TR32,2021-01-01,10.0,Türkiye,"Aydın, Denizli, Muğla",TUR
TR32,2022-01-01,8.7,Türkiye,"Aydın, Denizli, Muğla",TUR
TR32,2023-01-01,8.1,Türkiye,"Aydın, Denizli, Muğla",TUR
TR33,2012-01-01,4.1,Türkiye,"Manisa, Afyonkarahisar, Kütahya, Uşak",TUR
TR33,2013-01-01,5.2,Türkiye,"Manisa, Afyonkarahisar, Kütahya, Uşak",TUR
TR33,2014-01-01,3.9,Türkiye,"Manisa, Afyonkarahisar, Kütahya, Uşak",TUR
TR33,2015-01-01,4.1,Türkiye,"Manisa, Afyonkarahisar, Kütahya, Uşak",TUR
TR33,2016-01-01,4.9,Türkiye,"Manisa, Afyonkarahisar, Kütahya, Uşak",TUR
TR33,2017-01-01,6.1,Türkiye,"Manisa, Afyonkarahisar, Kütahya, Uşak",TUR
TR33,2018-01-01,6.8,Türkiye,"Manisa, Afyonkarahisar, Kütahya, Uşak",TUR
TR33,2019-01-01,9.8,Türkiye,"Manisa, Afyonkarahisar, Kütahya, Uşak",TUR
TR33,2020-01-01,8.3,Türkiye,"Manisa, Afyonkarahisar, Kütahya, Uşak",TUR
TR33,2021-01-01,6.9,Türkiye,"Manisa, Afyonkarahisar, Kütahya, Uşak",TUR
TR33,2022-01-01,7.2,Türkiye,"Manisa, Afyonkarahisar, Kütahya, Uşak",TUR
TR33,2023-01-01,7.2,Türkiye,"Manisa, Afyonkarahisar, Kütahya, Uşak",TUR
TR41,2012-01-01,6.4,Türkiye,"Bursa, Eskişehir, Bilecik",TUR
TR41,2013-01-01,6.0,Türkiye,"Bursa, Eskişehir, Bilecik",TUR
TR41,2014-01-01,6.2,Türkiye,"Bursa, Eskişehir, Bilecik",TUR
TR41,2015-01-01,7.7,Türkiye,"Bursa, Eskişehir, Bilecik",TUR
TR41,2016-01-01,9.0,Türkiye,"Bursa, Eskişehir, Bilecik",TUR
TR41,2017-01-01,9.7,Türkiye,"Bursa, Eskişehir, Bilecik",TUR
TR41,2018-01-01,8.9,Türkiye,"Bursa, Eskişehir, Bilecik",TUR
TR41,2019-01-01,11.2,Türkiye,"Bursa, Eskişehir, Bilecik",TUR
TR41,2020-01-01,9.7,Türkiye,"Bursa, Eskişehir, Bilecik",TUR
TR41,2021-01-01,9.4,Türkiye,"Bursa, Eskişehir, Bilecik",TUR
TR41,2022-01-01,8.9,Türkiye,"Bursa, Eskişehir, Bilecik",TUR
TR41,2023-01-01,8.3,Türkiye,"Bursa, Eskişehir, Bilecik",TUR
TR42,2012-01-01,8.9,Türkiye,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",TUR
TR42,2013-01-01,9.0,Türkiye,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",TUR
TR42,2014-01-01,9.9,Türkiye,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",TUR
TR42,2015-01-01,10.1,Türkiye,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",TUR
TR42,2016-01-01,10.6,Türkiye,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",TUR
TR42,2017-01-01,10.8,Türkiye,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",TUR
TR42,2018-01-01,10.1,Türkiye,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",TUR
TR42,2019-01-01,13.4,Türkiye,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",TUR
TR42,2020-01-01,12.2,Türkiye,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",TUR
TR42,2021-01-01,9.5,Türkiye,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",TUR
TR42,2022-01-01,10.2,Türkiye,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",TUR
TR42,2023-01-01,9.0,Türkiye,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",TUR
TR51,2012-01-01,8.3,Türkiye,Ankara,TUR
TR51,2013-01-01,9.0,Türkiye,Ankara,TUR
TR51,2014-01-01,11.5,Türkiye,Ankara,TUR
TR51,2015-01-01,11.1,Türkiye,Ankara,TUR
TR51,2016-01-01,11.3,Türkiye,Ankara,TUR
TR51,2017-01-01,11.3,Türkiye,Ankara,TUR
TR51,2018-01-01,10.1,Türkiye,Ankara,TUR
TR51,2019-01-01,14.2,Türkiye,Ankara,TUR
TR51,2020-01-01,14.8,Türkiye,Ankara,TUR
TR51,2021-01-01,13.4,Türkiye,Ankara,TUR
TR51,2022-01-01,12.2,Türkiye,Ankara,TUR
TR51,2023-01-01,11.3,Türkiye,Ankara,TUR
TR52,2012-01-01,5.0,Türkiye,"Konya, Karaman",TUR
TR52,2013-01-01,3.8,Türkiye,"Konya, Karaman",TUR
TR52,2014-01-01,5.5,Türkiye,"Konya, Karaman",TUR
TR52,2015-01-01,6.5,Türkiye,"Konya, Karaman",TUR
TR52,2016-01-01,6.1,Türkiye,"Konya, Karaman",TUR
TR52,2017-01-01,5.9,Türkiye,"Konya, Karaman",TUR
TR52,2018-01-01,5.8,Türkiye,"Konya, Karaman",TUR
TR52,2019-01-01,7.9,Türkiye,"Konya, Karaman",TUR
TR52,2020-01-01,7.8,Türkiye,"Konya, Karaman",TUR
TR52,2021-01-01,7.9,Türkiye,"Konya, Karaman",TUR
TR52,2022-01-01,7.5,Türkiye,"Konya, Karaman",TUR
TR52,2023-01-01,6.0,Türkiye,"Konya, Karaman",TUR
TR61,2012-01-01,7.3,Türkiye,"Antalya, Isparta, Burdur",TUR
TR61,2013-01-01,7.2,Türkiye,"Antalya, Isparta, Burdur",TUR
TR61,2014-01-01,8.4,Türkiye,"Antalya, Isparta, Burdur",TUR
TR61,2015-01-01,9.4,Türkiye,"Antalya, Isparta, Burdur",TUR
TR61,2016-01-01,11.4,Türkiye,"Antalya, Isparta, Burdur",TUR
TR61,2017-01-01,11.9,Türkiye,"Antalya, Isparta, Burdur",TUR
TR61,2018-01-01,11.4,Türkiye,"Antalya, Isparta, Burdur",TUR
TR61,2019-01-01,13.3,Türkiye,"Antalya, Isparta, Burdur",TUR
TR61,2020-01-01,12.2,Türkiye,"Antalya, Isparta, Burdur",TUR
TR61,2021-01-01,11.8,Türkiye,"Antalya, Isparta, Burdur",TUR
TR61,2022-01-01,9.3,Türkiye,"Antalya, Isparta, Burdur",TUR
TR61,2023-01-01,7.3,Türkiye,"Antalya, Isparta, Burdur",TUR
TR62,2012-01-01,9.1,Türkiye,"Adana, Mersin",TUR
TR62,2013-01-01,11.3,Türkiye,"Adana, Mersin",TUR
TR62,2014-01-01,10.7,Türkiye,"Adana, Mersin",TUR
TR62,2015-01-01,9.8,Türkiye,"Adana, Mersin",TUR
TR62,2016-01-01,10.3,Türkiye,"Adana, Mersin",TUR
TR62,2017-01-01,10.6,Türkiye,"Adana, Mersin",TUR
TR62,2018-01-01,11.2,Türkiye,"Adana, Mersin",TUR
TR62,2019-01-01,11.9,Türkiye,"Adana, Mersin",TUR
TR62,2020-01-01,13.3,Türkiye,"Adana, Mersin",TUR
TR62,2021-01-01,13.3,Türkiye,"Adana, Mersin",TUR
TR62,2022-01-01,12.4,Türkiye,"Adana, Mersin",TUR
TR62,2023-01-01,10.9,Türkiye,"Adana, Mersin",TUR
TR63,2012-01-01,9.0,Türkiye,"Hatay, Kahramanmaraş, Osmaniye",TUR
TR63,2013-01-01,10.8,Türkiye,"Hatay, Kahramanmaraş, Osmaniye",TUR
TR63,2014-01-01,15.3,Türkiye,"Hatay, Kahramanmaraş, Osmaniye",TUR
TR63,2015-01-01,16.3,Türkiye,"Hatay, Kahramanmaraş, Osmaniye",TUR
TR63,2016-01-01,14.4,Türkiye,"Hatay, Kahramanmaraş, Osmaniye",TUR
TR63,2017-01-01,11.5,Türkiye,"Hatay, Kahramanmaraş, Osmaniye",TUR
TR63,2018-01-01,14.1,Türkiye,"Hatay, Kahramanmaraş, Osmaniye",TUR
TR63,2019-01-01,18.1,Türkiye,"Hatay, Kahramanmaraş, Osmaniye",TUR
TR63,2020-01-01,15.2,Türkiye,"Hatay, Kahramanmaraş, Osmaniye",TUR
TR63,2021-01-01,17.0,Türkiye,"Hatay, Kahramanmaraş, Osmaniye",TUR
TR63,2022-01-01,14.6,Türkiye,"Hatay, Kahramanmaraş, Osmaniye",TUR
TR63,2023-01-01,15.3,Türkiye,"Hatay, Kahramanmaraş, Osmaniye",TUR
TR71,2012-01-01,6.2,Türkiye,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",TUR
TR71,2013-01-01,5.5,Türkiye,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",TUR
TR71,2014-01-01,7.6,Türkiye,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",TUR
TR71,2015-01-01,9.9,Türkiye,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",TUR
TR71,2016-01-01,13.4,Türkiye,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",TUR
TR71,2017-01-01,11.3,Türkiye,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",TUR
TR71,2018-01-01,10.8,Türkiye,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",TUR
TR71,2019-01-01,13.1,Türkiye,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",TUR
TR71,2020-01-01,11.9,Türkiye,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",TUR
TR71,2021-01-01,12.8,Türkiye,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",TUR
TR71,2022-01-01,9.4,Türkiye,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",TUR
TR71,2023-01-01,8.6,Türkiye,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",TUR
TR72,2012-01-01,7.3,Türkiye,"Kayseri, Sivas, Yozgat",TUR
TR72,2013-01-01,8.4,Türkiye,"Kayseri, Sivas, Yozgat",TUR
TR72,2014-01-01,9.5,Türkiye,"Kayseri, Sivas, Yozgat",TUR
TR72,2015-01-01,9.7,Türkiye,"Kayseri, Sivas, Yozgat",TUR
TR72,2016-01-01,8.3,Türkiye,"Kayseri, Sivas, Yozgat",TUR
TR72,2017-01-01,11.7,Türkiye,"Kayseri, Sivas, Yozgat",TUR
TR72,2018-01-01,13.0,Türkiye,"Kayseri, Sivas, Yozgat",TUR
TR72,2019-01-01,14.3,Türkiye,"Kayseri, Sivas, Yozgat",TUR
TR72,2020-01-01,12.7,Türkiye,"Kayseri, Sivas, Yozgat",TUR
TR72,2021-01-01,11.7,Türkiye,"Kayseri, Sivas, Yozgat",TUR
TR72,2022-01-01,9.3,Türkiye,"Kayseri, Sivas, Yozgat",TUR
TR72,2023-01-01,9.4,Türkiye,"Kayseri, Sivas, Yozgat",TUR
TR81,2012-01-01,6.5,Türkiye,"Zonguldak, Karabük, Bartın",TUR
TR81,2013-01-01,6.2,Türkiye,"Zonguldak, Karabük, Bartın",TUR
TR81,2014-01-01,6.0,Türkiye,"Zonguldak, Karabük, Bartın",TUR
TR81,2015-01-01,6.9,Türkiye,"Zonguldak, Karabük, Bartın",TUR
TR81,2016-01-01,8.7,Türkiye,"Zonguldak, Karabük, Bartın",TUR
TR81,2017-01-01,7.2,Türkiye,"Zonguldak, Karabük, Bartın",TUR
TR81,2018-01-01,8.1,Türkiye,"Zonguldak, Karabük, Bartın",TUR
TR81,2019-01-01,9.5,Türkiye,"Zonguldak, Karabük, Bartın",TUR
TR81,2020-01-01,9.2,Türkiye,"Zonguldak, Karabük, Bartın",TUR
TR81,2021-01-01,10.6,Türkiye,"Zonguldak, Karabük, Bartın",TUR
TR81,2022-01-01,11.2,Türkiye,"Zonguldak, Karabük, Bartın",TUR
TR81,2023-01-01,10.7,Türkiye,"Zonguldak, Karabük, Bartın",TUR
TR82,2012-01-01,4.5,Türkiye,"Kastamonu, Çankırı, Sinop",TUR
TR82,2013-01-01,5.6,Türkiye,"Kastamonu, Çankırı, Sinop",TUR
TR82,2014-01-01,6.5,Türkiye,"Kastamonu, Çankırı, Sinop",TUR
TR82,2015-01-01,6.8,Türkiye,"Kastamonu, Çankırı, Sinop",TUR
TR82,2016-01-01,5.7,Türkiye,"Kastamonu, Çankırı, Sinop",TUR
TR82,2017-01-01,4.5,Türkiye,"Kastamonu, Çankırı, Sinop",TUR
TR82,2018-01-01,5.1,Türkiye,"Kastamonu, Çankırı, Sinop",TUR
TR82,2019-01-01,7.5,Türkiye,"Kastamonu, Çankırı, Sinop",TUR
TR82,2020-01-01,6.5,Türkiye,"Kastamonu, Çankırı, Sinop",TUR
TR82,2021-01-01,6.1,Türkiye,"Kastamonu, Çankırı, Sinop",TUR
TR82,2022-01-01,6.4,Türkiye,"Kastamonu, Çankırı, Sinop",TUR
TR82,2023-01-01,5.0,Türkiye,"Kastamonu, Çankırı, Sinop",TUR
TR83,2012-01-01,4.9,Türkiye,"Samsun, Tokat, Çorum, Amasya",TUR
TR83,2013-01-01,5.5,Türkiye,"Samsun, Tokat, Çorum, Amasya",TUR
TR83,2014-01-01,6.2,Türkiye,"Samsun, Tokat, Çorum, Amasya",TUR
TR83,2015-01-01,6.6,Türkiye,"Samsun, Tokat, Çorum, Amasya",TUR
TR83,2016-01-01,7.9,Türkiye,"Samsun, Tokat, Çorum, Amasya",TUR
TR83,2017-01-01,6.7,Türkiye,"Samsun, Tokat, Çorum, Amasya",TUR
TR83,2018-01-01,6.4,Türkiye,"Samsun, Tokat, Çorum, Amasya",TUR
TR83,2019-01-01,8.3,Türkiye,"Samsun, Tokat, Çorum, Amasya",TUR
TR83,2020-01-01,8.3,Türkiye,"Samsun, Tokat, Çorum, Amasya",TUR
TR83,2021-01-01,7.8,Türkiye,"Samsun, Tokat, Çorum, Amasya",TUR
TR83,2022-01-01,8.2,Türkiye,"Samsun, Tokat, Çorum, Amasya",TUR
TR83,2023-01-01,8.6,Türkiye,"Samsun, Tokat, Çorum, Amasya",TUR
TR90,2012-01-01,5.2,Türkiye,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",TUR
TR90,2013-01-01,6.0,Türkiye,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",TUR
TR90,2014-01-01,6.2,Türkiye,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",TUR
TR90,2015-01-01,4.8,Türkiye,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",TUR
TR90,2016-01-01,4.5,Türkiye,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",TUR
TR90,2017-01-01,3.5,Türkiye,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",TUR
TR90,2018-01-01,6.1,Türkiye,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",TUR
TR90,2019-01-01,9.8,Türkiye,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",TUR
TR90,2020-01-01,8.8,Türkiye,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",TUR
TR90,2021-01-01,9.6,Türkiye,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",TUR
TR90,2022-01-01,9.1,Türkiye,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",TUR
TR90,2023-01-01,8.5,Türkiye,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",TUR
TRA1,2012-01-01,5.5,Türkiye,"Erzurum, Erzincan, Bayburt",TUR
TRA1,2013-01-01,6.1,Türkiye,"Erzurum, Erzincan, Bayburt",TUR
TRA1,2014-01-01,7.3,Türkiye,"Erzurum, Erzincan, Bayburt",TUR
TRA1,2015-01-01,6.0,Türkiye,"Erzurum, Erzincan, Bayburt",TUR
TRA1,2016-01-01,4.9,Türkiye,"Erzurum, Erzincan, Bayburt",TUR
TRA1,2017-01-01,5.3,Türkiye,"Erzurum, Erzincan, Bayburt",TUR
TRA1,2018-01-01,7.4,Türkiye,"Erzurum, Erzincan, Bayburt",TUR
TRA1,2019-01-01,11.2,Türkiye,"Erzurum, Erzincan, Bayburt",TUR
TRA1,2020-01-01,10.1,Türkiye,"Erzurum, Erzincan, Bayburt",TUR
TRA1,2021-01-01,9.9,Türkiye,"Erzurum, Erzincan, Bayburt",TUR
TRA1,2022-01-01,9.2,Türkiye,"Erzurum, Erzincan, Bayburt",TUR
TRA1,2023-01-01,7.5,Türkiye,"Erzurum, Erzincan, Bayburt",TUR
TRA2,2012-01-01,6.3,Türkiye,"Ağrı, Kars, Iğdır, Ardahan",TUR
TRA2,2013-01-01,5.6,Türkiye,"Ağrı, Kars, Iğdır, Ardahan",TUR
TRA2,2014-01-01,3.3,Türkiye,"Ağrı, Kars, Iğdır, Ardahan",TUR
TRA2,2015-01-01,3.9,Türkiye,"Ağrı, Kars, Iğdır, Ardahan",TUR
TRA2,2016-01-01,4.8,Türkiye,"Ağrı, Kars, Iğdır, Ardahan",TUR
TRA2,2017-01-01,5.5,Türkiye,"Ağrı, Kars, Iğdır, Ardahan",TUR
TRA2,2018-01-01,5.3,Türkiye,"Ağrı, Kars, Iğdır, Ardahan",TUR
TRA2,2019-01-01,9.5,Türkiye,"Ağrı, Kars, Iğdır, Ardahan",TUR
TRA2,2020-01-01,11.4,Türkiye,"Ağrı, Kars, Iğdır, Ardahan",TUR
TRA2,2021-01-01,14.0,Türkiye,"Ağrı, Kars, Iğdır, Ardahan",TUR
TRA2,2022-01-01,12.9,Türkiye,"Ağrı, Kars, Iğdır, Ardahan",TUR
TRA2,2023-01-01,11.7,Türkiye,"Ağrı, Kars, Iğdır, Ardahan",TUR
TRB1,2012-01-01,5.8,Türkiye,"Malatya, Elazığ, Bingöl, Tunceli",TUR
