id,name,date,value
55000,Wisconsin,2021-01-01,299767.2
55000,Wisconsin,2020-01-01,288235.2
55000,Wisconsin,2019-01-01,298059.9
55000,Wisconsin,2018-01-01,293829.0
55000,Wisconsin,2017-01-01,287076.4
55000,Wisconsin,2016-01-01,284243.0
55000,Wisconsin,2015-01-01,280615.3
55000,Wisconsin,2014-01-01,273349.1
56000,Wyoming,2014-01-01,32872.0
56000,Wyoming,2015-01-01,33732.2
56000,Wyoming,2016-01-01,31575.5
56000,Wyoming,2017-01-01,31298.5
56000,Wyoming,2018-01-01,31740.0
56000,Wyoming,2019-01-01,32493.5
56000,Wyoming,2020-01-01,30225.6
56000,Wyoming,2021-01-01,31181.6
56000,Wyoming,2022-01-01,31774.7
56000,Wyoming,2023-01-01,33976.9
56000,Wyoming,1997-01-01,19892.7
56000,Wyoming,1998-01-01,20383.4
56000,Wyoming,1999-01-01,21362.9
56000,Wyoming,2000-01-01,22020.8
56000,Wyoming,2001-01-01,23574.2
56000,Wyoming,2002-01-01,23963.6
56000,Wyoming,2003-01-01,24684.6
56000,Wyoming,2004-01-01,25595.2
56000,Wyoming,2006-01-01,31164.8
56000,Wyoming,2005-01-01,27192.4
56000,Wyoming,2007-01-01,33635.0
56000,Wyoming,2008-01-01,35475.2
56000,Wyoming,2009-01-01,34418.9
56000,Wyoming,2010-01-01,32958.6
56000,Wyoming,2011-01-01,32774.6
56000,Wyoming,2013-01-01,32009.2
56000,Wyoming,2012-01-01,31841.0
91000,New England,2012-01-01,858587.9
91000,New England,2013-01-01,858906.7
91000,New England,2011-01-01,840684.3
91000,New England,2010-01-01,836573.2
91000,New England,2009-01-01,806811.6
91000,New England,2008-01-01,825457.5
91000,New England,2007-01-01,821792.2
91000,New England,2005-01-01,777612.9
91000,New England,2006-01-01,801841.4
91000,New England,2004-01-01,761847.6
91000,New England,2003-01-01,728664.0
91000,New England,2002-01-01,711296.8
91000,New England,2001-01-01,708458.8
91000,New England,2000-01-01,698243.0
91000,New England,1999-01-01,647486.4
91000,New England,1998-01-01,617532.2
91000,New England,1997-01-01,590669.3
91000,New England,2023-01-01,1060433.9
91000,New England,2022-01-01,1041603.4
91000,New England,2020-01-01,955104.7
91000,New England,2021-01-01,1015327.4
91000,New England,2019-01-01,976123.6
91000,New England,2018-01-01,951538.5
91000,New England,2017-01-01,928640.4
91000,New England,2016-01-01,913614.5
91000,New England,2015-01-01,903351.0
91000,New England,2014-01-01,872408.8
92000,Mideast,2014-01-01,2965824.1
92000,Mideast,2015-01-01,3039814.5
92000,Mideast,2016-01-01,3092249.0
92000,Mideast,2017-01-01,3141494.2
92000,Mideast,2018-01-01,3204587.3
92000,Mideast,2019-01-01,3266705.4
92000,Mideast,2021-01-01,3321584.4
92000,Mideast,2020-01-01,3155339.6
92000,Mideast,2022-01-01,3395153.1
92000,Mideast,2023-01-01,3456936.3
92000,Mideast,1997-01-01,2057079.4
92000,Mideast,1998-01-01,2115041.2
92000,Mideast,1999-01-01,2219943.7
92000,Mideast,2000-01-01,2313144.8
92000,Mideast,2001-01-01,2369093.4
92000,Mideast,2002-01-01,2375107.0
92000,Mideast,2003-01-01,2416673.1
92000,Mideast,2004-01-01,2488437.3
92000,Mideast,2005-01-01,2552313.2
92000,Mideast,2006-01-01,2608148.3
92000,Mideast,2007-01-01,2651703.9
92000,Mideast,2008-01-01,2656830.3
92000,Mideast,2009-01-01,2657744.8
92000,Mideast,2010-01-01,2755330.1
92000,Mideast,2011-01-01,2784556.4
92000,Mideast,2013-01-01,2901335.7
92000,Mideast,2012-01-01,2872515.6
93000,Great Lakes,2012-01-01,2183158.6
93000,Great Lakes,2013-01-01,2230122.0
93000,Great Lakes,2011-01-01,2138211.1
93000,Great Lakes,2010-01-01,2079828.8
93000,Great Lakes,2009-01-01,1999571.0
93000,Great Lakes,2008-01-01,2114533.4
93000,Great Lakes,2007-01-01,2163329.4
93000,Great Lakes,2006-01-01,2131993.7
93000,Great Lakes,2005-01-01,2116042.9
93000,Great Lakes,2004-01-01,2071643.1
93000,Great Lakes,2003-01-01,2005735.7
93000,Great Lakes,2002-01-01,1954225.6
93000,Great Lakes,2001-01-01,1916807.0
93000,Great Lakes,2000-01-01,1939725.1
93000,Great Lakes,1999-01-01,1886574.4
93000,Great Lakes,1998-01-01,1810357.1
93000,Great Lakes,1997-01-01,1742897.8
93000,Great Lakes,2023-01-01,2618890.8
93000,Great Lakes,2022-01-01,2580016.5
93000,Great Lakes,2020-01-01,2382473.5
93000,Great Lakes,2021-01-01,2529762.4
93000,Great Lakes,2019-01-01,2481931.3
93000,Great Lakes,2018-01-01,2448773.2
93000,Great Lakes,2017-01-01,2395598.3
93000,Great Lakes,2016-01-01,2361568.4
93000,Great Lakes,2015-01-01,2335050.9
93000,Great Lakes,2014-01-01,2294339.6
94000,Plains,2014-01-01,1062901.6
94000,Plains,2015-01-01,1088160.5
94000,Plains,2016-01-01,1097557.9
94000,Plains,2017-01-01,1109544.7
94000,Plains,2018-01-01,1131815.7
94000,Plains,2019-01-01,1144477.6
94000,Plains,2021-01-01,1191125.1
94000,Plains,2020-01-01,1122350.3
94000,Plains,2022-01-01,1212554.4
94000,Plains,2023-01-01,1243491.2
94000,Plains,1997-01-01,697537.7
94000,Plains,1998-01-01,723104.2
94000,Plains,1999-01-01,745821.1
94000,Plains,2000-01-01,779746.0
94000,Plains,2001-01-01,779480.8
94000,Plains,2002-01-01,797780.4
94000,Plains,2003-01-01,830895.6
94000,Plains,2004-01-01,866848.9
94000,Plains,2005-01-01,896255.2
94000,Plains,2006-01-01,909543.5
94000,Plains,2007-01-01,933849.2
94000,Plains,2008-01-01,951766.8
94000,Plains,2009-01-01,923767.0
94000,Plains,2010-01-01,953649.6
94000,Plains,2011-01-01,979582.2
94000,Plains,2013-01-01,1029375.6
94000,Plains,2012-01-01,1010137.3
95000,Southeast,2012-01-01,3203045.4
95000,Southeast,2013-01-01,3276169.6
95000,Southeast,2011-01-01,3151701.5
95000,Southeast,2010-01-01,3127946.0
95000,Southeast,2009-01-01,3043715.9
95000,Southeast,2008-01-01,3174111.9
95000,Southeast,2007-01-01,3197332.9
95000,Southeast,2006-01-01,3182200.1
95000,Southeast,2005-01-01,3094869.0
95000,Southeast,2004-01-01,2941970.4
95000,Southeast,2003-01-01,2793297.5
95000,Southeast,2002-01-01,2687732.0
95000,Southeast,2001-01-01,2624461.8
95000,Southeast,2000-01-01,2581324.5
95000,Southeast,1999-01-01,2519920.1
95000,Southeast,1998-01-01,2395561.0
95000,Southeast,1997-01-01,2274351.4
95000,Southeast,2023-01-01,4370237.0
95000,Southeast,2022-01-01,4230975.7
95000,Southeast,2020-01-01,3790327.6
95000,Southeast,2021-01-01,4081901.2
95000,Southeast,2019-01-01,3867345.5
95000,Southeast,2018-01-01,3761277.1
95000,Southeast,2017-01-01,3651361.0
95000,Southeast,2016-01-01,3549787.3
95000,Southeast,2015-01-01,3465334.5
95000,Southeast,2014-01-01,3354470.2
96000,Southwest,2014-01-01,1874707.1
96000,Southwest,2015-01-01,1962278.8
96000,Southwest,2016-01-01,1962625.3
96000,Southwest,2017-01-01,2007839.1
96000,Southwest,2018-01-01,2105687.2
96000,Southwest,2019-01-01,2185494.1
96000,Southwest,2020-01-01,2144044.9
96000,Southwest,2021-01-01,2282804.4
96000,Southwest,2022-01-01,2367185.1
96000,Southwest,2023-01-01,2537131.2
96000,Southwest,1997-01-01,1016840.5
96000,Southwest,1998-01-01,1092080.4
96000,Southwest,1999-01-01,1146878.3
96000,Southwest,2000-01-01,1189008.0
96000,Southwest,2001-01-01,1225470.2
96000,Southwest,2002-01-01,1252673.5
96000,Southwest,2003-01-01,1278590.0
96000,Southwest,2004-01-01,1357552.2
96000,Southwest,2005-01-01,1408556.2
96000,Southwest,2006-01-01,1509169.4
96000,Southwest,2007-01-01,1581416.9
96000,Southwest,2008-01-01,1575777.5
96000,Southwest,2009-01-01,1548722.4
96000,Southwest,2010-01-01,1587746.2
96000,Southwest,2011-01-01,1649708.6
96000,Southwest,2013-01-01,1810448.8
96000,Southwest,2012-01-01,1731701.8
97000,Rocky Mountain,2012-01-01,493379.6
97000,Rocky Mountain,2013-01-01,514019.6
97000,Rocky Mountain,2011-01-01,486103.1
97000,Rocky Mountain,2010-01-01,476092.0
97000,Rocky Mountain,2009-01-01,468532.9
97000,Rocky Mountain,2008-01-01,481563.9
97000,Rocky Mountain,2007-01-01,476690.8
97000,Rocky Mountain,2006-01-01,454177.2
97000,Rocky Mountain,2005-01-01,432589.4
97000,Rocky Mountain,2003-01-01,391238.4
97000,Rocky Mountain,2004-01-01,407416.5
97000,Rocky Mountain,2002-01-01,383399.3
97000,Rocky Mountain,2001-01-01,378787.8
97000,Rocky Mountain,2000-01-01,374179.3
97000,Rocky Mountain,1999-01-01,347970.7
97000,Rocky Mountain,1998-01-01,325803.9
97000,Rocky Mountain,1997-01-01,301066.3
97000,Rocky Mountain,2023-01-01,757763.5
97000,Rocky Mountain,2022-01-01,728281.4
97000,Rocky Mountain,2021-01-01,704887.4
97000,Rocky Mountain,2020-01-01,653673.0
97000,Rocky Mountain,2019-01-01,656222.2
97000,Rocky Mountain,2018-01-01,623905.2
97000,Rocky Mountain,2017-01-01,593571.6
97000,Rocky Mountain,2016-01-01,570440.4
97000,Rocky Mountain,2015-01-01,558663.6
97000,Rocky Mountain,2014-01-01,535926.3
98000,Far West,2014-01-01,2915015.2
98000,Far West,2015-01-01,3063755.7
98000,Far West,2016-01-01,3162650.1
98000,Far West,2017-01-01,3328207.6
98000,Far West,2018-01-01,3482483.0
98000,Far West,2019-01-01,3637239.7
98000,Far West,2020-01-01,3588131.6
98000,Far West,2021-01-01,3879455.1
98000,Far West,2022-01-01,3935354.4
98000,Far West,2023-01-01,4032628.7
98000,Far West,1997-01-01,1692529.1
98000,Far West,1998-01-01,1805772.2
98000,Far West,1999-01-01,1945903.5
98000,Far West,2000-01-01,2079243.3
98000,Far West,2001-01-01,2065356.4
98000,Far West,2002-01-01,2108856.4
98000,Far West,2004-01-01,2289072.2
98000,Far West,2003-01-01,2196794.3
98000,Far West,2005-01-01,2412397.6
98000,Far West,2006-01-01,2515792.9
98000,Far West,2007-01-01,2586434.9
98000,Far West,2008-01-01,2606479.0
98000,Far West,2009-01-01,2507643.7
98000,Far West,2010-01-01,2572168.8
98000,Far West,2011-01-01,2625665.0
98000,Far West,2013-01-01,2812213.8
98000,Far West,2012-01-01,2712516.0
