geo_id,value,date
S12000028,24.66,2017-06-30
S12000029,18.94,2017-06-30
S12000030,19.34,2017-06-30
S12000033,15.87,2017-06-30
S12000034,18.75,2017-06-30
S12000035,25.02,2017-06-30
S12000036,15.42,2017-06-30
S12000038,18.68,2017-06-30
S12000039,18.36,2017-06-30
S12000040,16.21,2017-06-30
S12000041,23.06,2017-06-30
S12000042,17.66,2017-06-30
S12000045,22.16,2017-06-30
S12000047,20.2,2017-06-30
S12000048,23.03,2017-06-30
S12000049,13.79,2017-06-30
S12000050,16.77,2017-06-30
S92000003,18.83,2017-06-30
S12000005,19.73,2018-06-30
S12000006,25.72,2018-06-30
S12000008,20.3,2018-06-30
S12000010,19.97,2018-06-30
S12000011,20.35,2018-06-30
S12000013,25.42,2018-06-30
S12000014,18.72,2018-06-30
S12000017,22.14,2018-06-30
S12000018,21.04,2018-06-30
S12000019,18.64,2018-06-30
S12000020,21.46,2018-06-30
S12000021,22.33,2018-06-30
S12000023,23.56,2018-06-30
S12000026,24.55,2018-06-30
S12000027,19.96,2018-06-30
S12000028,25.09,2018-06-30
S12000029,19.23,2018-06-30
S12000030,19.56,2018-06-30
S12000033,16.11,2018-06-30
S12000034,19.19,2018-06-30
S12000035,25.33,2018-06-30
S12000036,15.5,2018-06-30
S12000038,18.83,2018-06-30
S12000039,18.61,2018-06-30
S12000040,16.5,2018-06-30
S12000041,23.55,2018-06-30
S12000042,17.74,2018-06-30
S12000045,22.56,2018-06-30
S12000047,20.47,2018-06-30
S12000048,23.5,2018-06-30
S12000049,13.76,2018-06-30
S12000050,16.98,2018-06-30
S92000003,19.08,2018-06-30
S12000005,20.13,2019-06-30
S12000006,26.2,2019-06-30
S12000008,20.61,2019-06-30
S12000010,20.25,2019-06-30
S12000011,20.67,2019-06-30
S12000013,25.78,2019-06-30
S12000014,18.92,2019-06-30
S12000017,22.61,2019-06-30
S12000018,21.37,2019-06-30
S12000019,18.82,2019-06-30
S12000020,21.75,2019-06-30
S12000021,22.77,2019-06-30
S12000023,23.85,2019-06-30
S12000026,25.0,2019-06-30
S12000027,20.62,2019-06-30
S12000028,25.59,2019-06-30
S12000029,19.58,2019-06-30
S12000030,19.84,2019-06-30
S12000033,16.37,2019-06-30
S12000034,19.74,2019-06-30
S12000035,25.76,2019-06-30
S12000036,15.63,2019-06-30
S12000038,19.07,2019-06-30
S12000039,19.01,2019-06-30
S12000040,16.79,2019-06-30
S12000041,24.01,2019-06-30
S12000042,17.78,2019-06-30
S12000045,22.94,2019-06-30
S12000047,20.79,2019-06-30
S12000048,23.86,2019-06-30
S12000049,13.83,2019-06-30
S12000050,17.23,2019-06-30
S92000003,19.36,2019-06-30
S12000005,20.54,2020-06-30
S12000006,26.65,2020-06-30
S12000008,20.92,2020-06-30
S12000010,20.52,2020-06-30
S12000011,20.97,2020-06-30
S12000013,26.26,2020-06-30
S12000014,19.11,2020-06-30
S12000017,23.08,2020-06-30
S12000018,21.64,2020-06-30
S12000019,18.89,2020-06-30
S12000020,22.18,2020-06-30
S12000021,23.13,2020-06-30
S12000023,24.24,2020-06-30
S12000026,25.53,2020-06-30
S12000027,21.18,2020-06-30
S12000028,25.9,2020-06-30
S12000029,19.85,2020-06-30
S12000030,20.08,2020-06-30
S12000033,16.62,2020-06-30
S12000034,20.21,2020-06-30
S12000035,26.06,2020-06-30
S12000036,15.71,2020-06-30
S12000038,19.26,2020-06-30
S12000039,19.34,2020-06-30
S12000040,17.0,2020-06-30
S12000041,24.33,2020-06-30
S12000042,17.85,2020-06-30
S12000045,23.28,2020-06-30
S12000047,21.09,2020-06-30
S12000048,24.23,2020-06-30
S12000049,13.92,2020-06-30
S12000050,17.46,2020-06-30
S92000003,19.62,2020-06-30
S12000005,20.73,2021-06-30
S12000006,26.96,2021-06-30
S12000008,21.2,2021-06-30
S12000010,20.84,2021-06-30
S12000011,21.44,2021-06-30
S12000013,26.52,2021-06-30
S12000014,19.42,2021-06-30
S12000017,23.41,2021-06-30
S12000018,22.09,2021-06-30
S12000019,18.93,2021-06-30
S12000020,22.58,2021-06-30
S12000021,23.52,2021-06-30
S12000023,24.54,2021-06-30
S12000026,25.93,2021-06-30
S12000027,21.62,2021-06-30
S12000028,26.27,2021-06-30
S12000029,20.08,2021-06-30
S12000030,20.48,2021-06-30
S12000033,17.12,2021-06-30
S12000034,20.71,2021-06-30
S12000035,26.4,2021-06-30
S12000036,16.05,2021-06-30
S12000038,19.47,2021-06-30
S12000039,19.79,2021-06-30
S12000040,17.26,2021-06-30
S12000041,24.71,2021-06-30
S12000042,18.17,2021-06-30
S12000045,23.66,2021-06-30
S12000047,21.42,2021-06-30
S12000048,24.44,2021-06-30
S12000049,14.15,2021-06-30
S12000050,17.7,2021-06-30
S92000003,19.95,2021-06-30
S12000005,20.99,2022-06-30
S12000006,27.29,2022-06-30
S12000008,21.55,2022-06-30
S12000010,21.24,2022-06-30
S12000011,21.73,2022-06-30
S12000013,26.75,2022-06-30
S12000014,19.67,2022-06-30
S12000017,23.83,2022-06-30
S12000018,22.5,2022-06-30
S12000019,19.01,2022-06-30
S12000020,22.84,2022-06-30
S12000021,23.84,2022-06-30
S12000023,25.05,2022-06-30
S12000026,26.45,2022-06-30
S12000027,21.87,2022-06-30
S12000028,26.64,2022-06-30
S12000029,20.36,2022-06-30
S12000030,20.55,2022-06-30
S12000033,17.14,2022-06-30
S12000034,21.23,2022-06-30
S12000035,26.77,2022-06-30
S12000036,16.03,2022-06-30
S12000038,19.61,2022-06-30
S12000039,20.18,2022-06-30
S12000040,17.5,2022-06-30
S12000041,25.12,2022-06-30
S12000042,18.13,2022-06-30
S12000045,24.29,2022-06-30
S12000047,21.67,2022-06-30
S12000048,24.76,2022-06-30
S12000049,14.06,2022-06-30
S12000050,18.0,2022-06-30
S92000003,20.15,2022-06-30
S12000005,21.08,2023-06-30
S12000006,27.65,2023-06-30
S12000008,21.83,2023-06-30
S12000010,21.51,2023-06-30
S12000011,21.85,2023-06-30
S12000013,27.07,2023-06-30
S12000014,19.92,2023-06-30
S12000017,24.21,2023-06-30
S12000018,22.77,2023-06-30
S12000019,19.12,2023-06-30
S12000020,23.18,2023-06-30
S12000021,24.19,2023-06-30
S12000023,25.39,2023-06-30
S12000026,26.97,2023-06-30
S12000027,22.11,2023-06-30
S12000028,27.03,2023-06-30
S12000029,20.58,2023-06-30
S12000030,20.69,2023-06-30
S12000033,17.19,2023-06-30
S12000034,21.67,2023-06-30
S12000035,27.25,2023-06-30
S12000036,16.0,2023-06-30
S12000038,19.82,2023-06-30
S12000039,20.47,2023-06-30
S12000040,17.71,2023-06-30
S12000041,25.42,2023-06-30
S12000042,18.06,2023-06-30
S12000045,24.57,2023-06-30
S12000047,21.91,2023-06-30
S12000048,24.99,2023-06-30
S12000049,14.08,2023-06-30
S12000050,18.29,2023-06-30
S92000003,20.33,2023-06-30
