geo_id,value,date
S12000005,26402.0,2018-01-01
S12000006,30249.0,2018-01-01
S12000008,21820.0,2018-01-01
S12000010,22242.0,2018-01-01
S12000011,16681.0,2018-01-01
S12000013,24605.0,2018-01-01
S12000014,31750.0,2018-01-01
S12000017,33422.0,2018-01-01
S12000018,20705.0,2018-01-01
S12000019,23015.0,2018-01-01
S12000020,29294.0,2018-01-01
S12000021,21746.0,2018-01-01
S12000023,29057.0,2018-01-01
S12000026,27236.0,2018-01-01
S12000027,38806.0,2018-01-01
S12000028,28767.0,2018-01-01
S12000029,28206.0,2018-01-01
S12000030,33323.0,2018-01-01
S12000033,53580.0,2018-01-01
S12000034,33304.0,2018-01-01
S12000035,29990.0,2018-01-01
S12000036,59495.0,2018-01-01
S12000038,31379.0,2018-01-01
S12000039,27547.0,2018-01-01
S12000040,31219.0,2018-01-01
S12000041,22511.0,2018-01-01
S12000042,30021.0,2018-01-01
S12000045,18359.0,2018-01-01
S12000047,24722.0,2018-01-01
S12000048,35540.0,2018-01-01
S12000049,42072.0,2018-01-01
S12000050,30170.0,2018-01-01
S92000003,33853.0,2018-01-01
S12000005,26787.0,2019-01-01
S12000006,31089.0,2019-01-01
S12000008,21515.0,2019-01-01
S12000010,22455.0,2019-01-01
S12000011,16365.0,2019-01-01
S12000013,26314.0,2019-01-01
S12000014,31959.0,2019-01-01
S12000017,33939.0,2019-01-01
S12000018,19933.0,2019-01-01
S12000019,23237.0,2019-01-01
S12000020,29541.0,2019-01-01
S12000021,22450.0,2019-01-01
S12000023,30213.0,2019-01-01
S12000026,27547.0,2019-01-01
S12000027,40466.0,2019-01-01
S12000028,28659.0,2019-01-01
S12000029,28187.0,2019-01-01
S12000030,34846.0,2019-01-01
S12000033,54226.0,2019-01-01
S12000034,32379.0,2019-01-01
S12000035,31070.0,2019-01-01
S12000036,59930.0,2019-01-01
S12000038,31594.0,2019-01-01
S12000039,27966.0,2019-01-01
S12000040,31535.0,2019-01-01
S12000041,23752.0,2019-01-01
S12000042,30624.0,2019-01-01
S12000045,18433.0,2019-01-01
S12000047,24915.0,2019-01-01
S12000048,35633.0,2019-01-01
S12000049,42872.0,2019-01-01
S12000050,30534.0,2019-01-01
S92000003,34251.0,2019-01-01
S12000005,23950.0,2020-01-01
S12000006,27416.0,2020-01-01
S12000008,18779.0,2020-01-01
S12000010,19758.0,2020-01-01
S12000011,14894.0,2020-01-01
S12000013,24166.0,2020-01-01
S12000014,27877.0,2020-01-01
S12000017,29507.0,2020-01-01
S12000018,16628.0,2020-01-01
S12000019,20667.0,2020-01-01
S12000020,27154.0,2020-01-01
S12000021,21144.0,2020-01-01
S12000023,26984.0,2020-01-01
S12000026,24301.0,2020-01-01
S12000027,36157.0,2020-01-01
S12000028,23894.0,2020-01-01
