income,type,rate
120300,plus_PA_withdrawl,0.62
120300,plus_child_benefit_withdrawal,0.62
120300,plus_student_loans,0.77
120400,income_tax,0.4
120400,plus_nics,0.42
120400,plus_PA_withdrawl,0.62
120400,plus_child_benefit_withdrawal,0.62
120400,plus_student_loans,0.77
120500,income_tax,0.4
120500,plus_nics,0.42
120500,plus_PA_withdrawl,0.62
120500,plus_child_benefit_withdrawal,0.62
120500,plus_student_loans,0.77
120600,income_tax,0.4
120600,plus_nics,0.42
120600,plus_PA_withdrawl,0.62
120600,plus_child_benefit_withdrawal,0.62
120600,plus_student_loans,0.77
120700,income_tax,0.4
120700,plus_nics,0.42
120700,plus_PA_withdrawl,0.62
120700,plus_child_benefit_withdrawal,0.62
120700,plus_student_loans,0.77
120800,income_tax,0.4
120800,plus_nics,0.42
120800,plus_PA_withdrawl,0.62
120800,plus_child_benefit_withdrawal,0.62
120800,plus_student_loans,0.77
120900,income_tax,0.4
120900,plus_nics,0.42
120900,plus_PA_withdrawl,0.62
120900,plus_child_benefit_withdrawal,0.62
120900,plus_student_loans,0.77
121000,income_tax,0.4
121000,plus_nics,0.42
121000,plus_PA_withdrawl,0.62
121000,plus_child_benefit_withdrawal,0.62
121000,plus_student_loans,0.77
121100,income_tax,0.4
121100,plus_nics,0.42
121100,plus_PA_withdrawl,0.62
121100,plus_child_benefit_withdrawal,0.62
121100,plus_student_loans,0.77
121200,income_tax,0.4
121200,plus_nics,0.42
121200,plus_PA_withdrawl,0.62
121200,plus_child_benefit_withdrawal,0.62
121200,plus_student_loans,0.77
121300,income_tax,0.4
121300,plus_nics,0.42
121300,plus_PA_withdrawl,0.62
121300,plus_child_benefit_withdrawal,0.62
121300,plus_student_loans,0.77
121400,income_tax,0.4
121400,plus_nics,0.42
121400,plus_PA_withdrawl,0.62
121400,plus_child_benefit_withdrawal,0.62
121400,plus_student_loans,0.77
121500,income_tax,0.4
121500,plus_nics,0.42
121500,plus_PA_withdrawl,0.62
121500,plus_child_benefit_withdrawal,0.62
121500,plus_student_loans,0.77
121600,income_tax,0.4
121600,plus_nics,0.42
121600,plus_PA_withdrawl,0.62
121600,plus_child_benefit_withdrawal,0.62
121600,plus_student_loans,0.77
121700,income_tax,0.4
121700,plus_nics,0.42
121700,plus_PA_withdrawl,0.62
121700,plus_child_benefit_withdrawal,0.62
121700,plus_student_loans,0.77
121800,income_tax,0.4
121800,plus_nics,0.42
121800,plus_PA_withdrawl,0.62
121800,plus_child_benefit_withdrawal,0.62
121800,plus_student_loans,0.77
121900,income_tax,0.4
121900,plus_nics,0.42
121900,plus_PA_withdrawl,0.62
121900,plus_child_benefit_withdrawal,0.62
121900,plus_student_loans,0.77
122000,income_tax,0.4
122000,plus_nics,0.42
122000,plus_PA_withdrawl,0.62
122000,plus_child_benefit_withdrawal,0.62
122000,plus_student_loans,0.77
122100,income_tax,0.4
122100,plus_nics,0.42
122100,plus_PA_withdrawl,0.62
122100,plus_child_benefit_withdrawal,0.62
122100,plus_student_loans,0.77
122200,income_tax,0.4
122200,plus_nics,0.42
122200,plus_PA_withdrawl,0.62
122200,plus_child_benefit_withdrawal,0.62
122200,plus_student_loans,0.77
122300,income_tax,0.4
122300,plus_nics,0.42
122300,plus_PA_withdrawl,0.62
122300,plus_child_benefit_withdrawal,0.62
122300,plus_student_loans,0.77
122400,income_tax,0.4
122400,plus_nics,0.42
122400,plus_PA_withdrawl,0.62
122400,plus_child_benefit_withdrawal,0.62
122400,plus_student_loans,0.77
122500,income_tax,0.4
122500,plus_nics,0.42
122500,plus_PA_withdrawl,0.62
122500,plus_child_benefit_withdrawal,0.62
122500,plus_student_loans,0.77
122600,income_tax,0.4
122600,plus_nics,0.42
122600,plus_PA_withdrawl,0.62
122600,plus_child_benefit_withdrawal,0.62
122600,plus_student_loans,0.77
122700,income_tax,0.4
122700,plus_nics,0.42
122700,plus_PA_withdrawl,0.62
122700,plus_child_benefit_withdrawal,0.62
122700,plus_student_loans,0.77
122800,income_tax,0.4
122800,plus_nics,0.42
122800,plus_PA_withdrawl,0.62
122800,plus_child_benefit_withdrawal,0.62
122800,plus_student_loans,0.77
122900,income_tax,0.4
122900,plus_nics,0.42
122900,plus_PA_withdrawl,0.62
122900,plus_child_benefit_withdrawal,0.62
122900,plus_student_loans,0.77
123000,income_tax,0.4
123000,plus_nics,0.42
123000,plus_PA_withdrawl,0.62
123000,plus_child_benefit_withdrawal,0.62
123000,plus_student_loans,0.77
123100,income_tax,0.4
123100,plus_nics,0.42
123100,plus_PA_withdrawl,0.62
123100,plus_child_benefit_withdrawal,0.62
123100,plus_student_loans,0.77
123200,income_tax,0.4
123200,plus_nics,0.42
123200,plus_PA_withdrawl,0.62
123200,plus_child_benefit_withdrawal,0.62
123200,plus_student_loans,0.77
123300,income_tax,0.4
123300,plus_nics,0.42
123300,plus_PA_withdrawl,0.62
123300,plus_child_benefit_withdrawal,0.62
123300,plus_student_loans,0.77
123400,income_tax,0.4
123400,plus_nics,0.42
123400,plus_PA_withdrawl,0.62
123400,plus_child_benefit_withdrawal,0.62
123400,plus_student_loans,0.77
123500,income_tax,0.4
123500,plus_nics,0.42
123500,plus_PA_withdrawl,0.62
123500,plus_child_benefit_withdrawal,0.62
123500,plus_student_loans,0.77
123600,income_tax,0.4
123600,plus_nics,0.42
123600,plus_PA_withdrawl,0.62
123600,plus_child_benefit_withdrawal,0.62
123600,plus_student_loans,0.77
123700,income_tax,0.4
123700,plus_nics,0.42
123700,plus_PA_withdrawl,0.62
123700,plus_child_benefit_withdrawal,0.62
123700,plus_student_loans,0.77
123800,income_tax,0.4
123800,plus_nics,0.42
123800,plus_PA_withdrawl,0.62
123800,plus_child_benefit_withdrawal,0.62
123800,plus_student_loans,0.77
123900,income_tax,0.4
123900,plus_nics,0.42
123900,plus_PA_withdrawl,0.62
123900,plus_child_benefit_withdrawal,0.62
123900,plus_student_loans,0.77
124000,income_tax,0.4
124000,plus_nics,0.42
124000,plus_PA_withdrawl,0.62
124000,plus_child_benefit_withdrawal,0.62
124000,plus_student_loans,0.77
124100,income_tax,0.4
124100,plus_nics,0.42
124100,plus_PA_withdrawl,0.62
124100,plus_child_benefit_withdrawal,0.62
124100,plus_student_loans,0.77
124200,income_tax,0.4
124200,plus_nics,0.42
124200,plus_PA_withdrawl,0.62
124200,plus_child_benefit_withdrawal,0.62
124200,plus_student_loans,0.77
124300,income_tax,0.4
124300,plus_nics,0.42
124300,plus_PA_withdrawl,0.62
124300,plus_child_benefit_withdrawal,0.62
124300,plus_student_loans,0.77
124400,income_tax,0.4
124400,plus_nics,0.42
124400,plus_PA_withdrawl,0.62
124400,plus_child_benefit_withdrawal,0.62
124400,plus_student_loans,0.77
124500,income_tax,0.4
124500,plus_nics,0.42
124500,plus_PA_withdrawl,0.62
124500,plus_child_benefit_withdrawal,0.62
124500,plus_student_loans,0.77
124600,income_tax,0.4
124600,plus_nics,0.42
124600,plus_PA_withdrawl,0.62
124600,plus_child_benefit_withdrawal,0.62
124600,plus_student_loans,0.77
124700,income_tax,0.4
124700,plus_nics,0.42
124700,plus_PA_withdrawl,0.62
124700,plus_child_benefit_withdrawal,0.62
124700,plus_student_loans,0.77
124800,income_tax,0.4
124800,plus_nics,0.42
124800,plus_PA_withdrawl,0.62
124800,plus_child_benefit_withdrawal,0.62
124800,plus_student_loans,0.77
124900,income_tax,0.4
124900,plus_nics,0.42
124900,plus_PA_withdrawl,0.62
124900,plus_child_benefit_withdrawal,0.62
124900,plus_student_loans,0.77
125000,income_tax,0.4
125000,plus_nics,0.42
125000,plus_PA_withdrawl,0.62
125000,plus_child_benefit_withdrawal,0.62
125000,plus_student_loans,0.77
125100,income_tax,0.4
125100,plus_nics,0.42
125100,plus_PA_withdrawl,0.62
125100,plus_child_benefit_withdrawal,0.62
125100,plus_student_loans,0.77
125200,income_tax,0.45
125200,plus_nics,0.47
125200,plus_PA_withdrawl,0.47
125200,plus_child_benefit_withdrawal,0.47
125200,plus_student_loans,0.62
125300,income_tax,0.45
125300,plus_nics,0.47
125300,plus_PA_withdrawl,0.47
125300,plus_child_benefit_withdrawal,0.47
125300,plus_student_loans,0.62
125400,income_tax,0.45
125400,plus_nics,0.47
125400,plus_PA_withdrawl,0.47
125400,plus_child_benefit_withdrawal,0.47
125400,plus_student_loans,0.62
125500,income_tax,0.45
125500,plus_nics,0.47
125500,plus_PA_withdrawl,0.47
125500,plus_child_benefit_withdrawal,0.47
125500,plus_student_loans,0.62
125600,income_tax,0.45
125600,plus_nics,0.47
125600,plus_PA_withdrawl,0.47
125600,plus_child_benefit_withdrawal,0.47
125600,plus_student_loans,0.62
125700,income_tax,0.45
125700,plus_nics,0.47
125700,plus_PA_withdrawl,0.47
125700,plus_child_benefit_withdrawal,0.47
125700,plus_student_loans,0.62
125800,income_tax,0.45
125800,plus_nics,0.47
125800,plus_PA_withdrawl,0.47
125800,plus_child_benefit_withdrawal,0.47
125800,plus_student_loans,0.62
125900,income_tax,0.45
125900,plus_nics,0.47
125900,plus_PA_withdrawl,0.47
125900,plus_child_benefit_withdrawal,0.47
125900,plus_student_loans,0.62
126000,income_tax,0.45
126000,plus_nics,0.47
126000,plus_PA_withdrawl,0.47
126000,plus_child_benefit_withdrawal,0.47
126000,plus_student_loans,0.62
126100,income_tax,0.45
126100,plus_nics,0.47
126100,plus_PA_withdrawl,0.47
126100,plus_child_benefit_withdrawal,0.47
126100,plus_student_loans,0.62
126200,income_tax,0.45
126200,plus_nics,0.47
126200,plus_PA_withdrawl,0.47
126200,plus_child_benefit_withdrawal,0.47
126200,plus_student_loans,0.62
126300,income_tax,0.45
126300,plus_nics,0.47
126300,plus_PA_withdrawl,0.47
126300,plus_child_benefit_withdrawal,0.47
126300,plus_student_loans,0.62
126400,income_tax,0.45
126400,plus_nics,0.47
126400,plus_PA_withdrawl,0.47
126400,plus_child_benefit_withdrawal,0.47
126400,plus_student_loans,0.62
126500,income_tax,0.45
126500,plus_nics,0.47
126500,plus_PA_withdrawl,0.47
126500,plus_child_benefit_withdrawal,0.47
126500,plus_student_loans,0.62
126600,income_tax,0.45
126600,plus_nics,0.47
126600,plus_PA_withdrawl,0.47
126600,plus_child_benefit_withdrawal,0.47
126600,plus_student_loans,0.62
126700,income_tax,0.45
126700,plus_nics,0.47
126700,plus_PA_withdrawl,0.47
126700,plus_child_benefit_withdrawal,0.47
126700,plus_student_loans,0.62
126800,income_tax,0.45
126800,plus_nics,0.47
126800,plus_PA_withdrawl,0.47
126800,plus_child_benefit_withdrawal,0.47
126800,plus_student_loans,0.62
126900,income_tax,0.45
126900,plus_nics,0.47
126900,plus_PA_withdrawl,0.47
126900,plus_child_benefit_withdrawal,0.47
126900,plus_student_loans,0.62
127000,income_tax,0.45
127000,plus_nics,0.47
127000,plus_PA_withdrawl,0.47
127000,plus_child_benefit_withdrawal,0.47
127000,plus_student_loans,0.62
127100,income_tax,0.45
127100,plus_nics,0.47
127100,plus_PA_withdrawl,0.47
127100,plus_child_benefit_withdrawal,0.47
127100,plus_student_loans,0.62
127200,income_tax,0.45
127200,plus_nics,0.47
127200,plus_PA_withdrawl,0.47
127200,plus_child_benefit_withdrawal,0.47
127200,plus_student_loans,0.62
127300,income_tax,0.45
127300,plus_nics,0.47
127300,plus_PA_withdrawl,0.47
127300,plus_child_benefit_withdrawal,0.47
127300,plus_student_loans,0.62
127400,income_tax,0.45
127400,plus_nics,0.47
127400,plus_PA_withdrawl,0.47
127400,plus_child_benefit_withdrawal,0.47
127400,plus_student_loans,0.62
127500,income_tax,0.45
127500,plus_nics,0.47
127500,plus_PA_withdrawl,0.47
127500,plus_child_benefit_withdrawal,0.47
127500,plus_student_loans,0.62
127600,income_tax,0.45
127600,plus_nics,0.47
127600,plus_PA_withdrawl,0.47
127600,plus_child_benefit_withdrawal,0.47
127600,plus_student_loans,0.62
127700,income_tax,0.45
127700,plus_nics,0.47
127700,plus_PA_withdrawl,0.47
127700,plus_child_benefit_withdrawal,0.47
127700,plus_student_loans,0.62
127800,income_tax,0.45
127800,plus_nics,0.47
127800,plus_PA_withdrawl,0.47
127800,plus_child_benefit_withdrawal,0.47
127800,plus_student_loans,0.62
127900,income_tax,0.45
127900,plus_nics,0.47
127900,plus_PA_withdrawl,0.47
127900,plus_child_benefit_withdrawal,0.47
127900,plus_student_loans,0.62
128000,income_tax,0.45
128000,plus_nics,0.47
128000,plus_PA_withdrawl,0.47
128000,plus_child_benefit_withdrawal,0.47
128000,plus_student_loans,0.62
128100,income_tax,0.45
128100,plus_nics,0.47
128100,plus_PA_withdrawl,0.47
128100,plus_child_benefit_withdrawal,0.47
128100,plus_student_loans,0.62
128200,income_tax,0.45
128200,plus_nics,0.47
128200,plus_PA_withdrawl,0.47
128200,plus_child_benefit_withdrawal,0.47
128200,plus_student_loans,0.62
128300,income_tax,0.45
128300,plus_nics,0.47
128300,plus_PA_withdrawl,0.47
128300,plus_child_benefit_withdrawal,0.47
128300,plus_student_loans,0.62
128400,income_tax,0.45
128400,plus_nics,0.47
128400,plus_PA_withdrawl,0.47
128400,plus_child_benefit_withdrawal,0.47
128400,plus_student_loans,0.62
128500,income_tax,0.45
128500,plus_nics,0.47
128500,plus_PA_withdrawl,0.47
128500,plus_child_benefit_withdrawal,0.47
128500,plus_student_loans,0.62
128600,income_tax,0.45
128600,plus_nics,0.47
128600,plus_PA_withdrawl,0.47
128600,plus_child_benefit_withdrawal,0.47
128600,plus_student_loans,0.62
128700,income_tax,0.45
128700,plus_nics,0.47
128700,plus_PA_withdrawl,0.47
128700,plus_child_benefit_withdrawal,0.47
128700,plus_student_loans,0.62
128800,income_tax,0.45
128800,plus_nics,0.47
128800,plus_PA_withdrawl,0.47
128800,plus_child_benefit_withdrawal,0.47
128800,plus_student_loans,0.62
128900,income_tax,0.45
128900,plus_nics,0.47
128900,plus_PA_withdrawl,0.47
128900,plus_child_benefit_withdrawal,0.47
128900,plus_student_loans,0.62
129000,income_tax,0.45
129000,plus_nics,0.47
129000,plus_PA_withdrawl,0.47
129000,plus_child_benefit_withdrawal,0.47
129000,plus_student_loans,0.62
129100,income_tax,0.45
129100,plus_nics,0.47
129100,plus_PA_withdrawl,0.47
129100,plus_child_benefit_withdrawal,0.47
129100,plus_student_loans,0.62
129200,income_tax,0.45
129200,plus_nics,0.47
129200,plus_PA_withdrawl,0.47
129200,plus_child_benefit_withdrawal,0.47
129200,plus_student_loans,0.62
129300,income_tax,0.45
129300,plus_nics,0.47
129300,plus_PA_withdrawl,0.47
129300,plus_child_benefit_withdrawal,0.47
129300,plus_student_loans,0.62
129400,income_tax,0.45
129400,plus_nics,0.47
129400,plus_PA_withdrawl,0.47
129400,plus_child_benefit_withdrawal,0.47
129400,plus_student_loans,0.62
129500,income_tax,0.45
129500,plus_nics,0.47
129500,plus_PA_withdrawl,0.47
129500,plus_child_benefit_withdrawal,0.47
129500,plus_student_loans,0.62
129600,income_tax,0.45
129600,plus_nics,0.47
129600,plus_PA_withdrawl,0.47
129600,plus_child_benefit_withdrawal,0.47
129600,plus_student_loans,0.62
129700,income_tax,0.45
129700,plus_nics,0.47
129700,plus_PA_withdrawl,0.47
129700,plus_child_benefit_withdrawal,0.47
129700,plus_student_loans,0.62
129800,income_tax,0.45
129800,plus_nics,0.47
129800,plus_PA_withdrawl,0.47
129800,plus_child_benefit_withdrawal,0.47
129800,plus_student_loans,0.62
129900,income_tax,0.45
129900,plus_nics,0.47
129900,plus_PA_withdrawl,0.47
129900,plus_child_benefit_withdrawal,0.47
129900,plus_student_loans,0.62
130000,income_tax,0.45
130000,plus_nics,0.47
130000,plus_PA_withdrawl,0.47
130000,plus_child_benefit_withdrawal,0.47
130000,plus_student_loans,0.62
130100,income_tax,0.45
130100,plus_nics,0.47
130100,plus_PA_withdrawl,0.47
130100,plus_child_benefit_withdrawal,0.47
130100,plus_student_loans,0.62
130200,income_tax,0.45
130200,plus_nics,0.47
130200,plus_PA_withdrawl,0.47
130200,plus_child_benefit_withdrawal,0.47
130200,plus_student_loans,0.62
130300,income_tax,0.45
130300,plus_nics,0.47
130300,plus_PA_withdrawl,0.47
130300,plus_child_benefit_withdrawal,0.47
130300,plus_student_loans,0.62
130400,income_tax,0.45
130400,plus_nics,0.47
130400,plus_PA_withdrawl,0.47
130400,plus_child_benefit_withdrawal,0.47
130400,plus_student_loans,0.62
130500,income_tax,0.45
130500,plus_nics,0.47
130500,plus_PA_withdrawl,0.47
130500,plus_child_benefit_withdrawal,0.47
130500,plus_student_loans,0.62
130600,income_tax,0.45
130600,plus_nics,0.47
130600,plus_PA_withdrawl,0.47
130600,plus_child_benefit_withdrawal,0.47
130600,plus_student_loans,0.62
130700,income_tax,0.45
130700,plus_nics,0.47
130700,plus_PA_withdrawl,0.47
130700,plus_child_benefit_withdrawal,0.47
130700,plus_student_loans,0.62
130800,income_tax,0.45
130800,plus_nics,0.47
130800,plus_PA_withdrawl,0.47
130800,plus_child_benefit_withdrawal,0.47
130800,plus_student_loans,0.62
130900,income_tax,0.45
130900,plus_nics,0.47
130900,plus_PA_withdrawl,0.47
130900,plus_child_benefit_withdrawal,0.47
130900,plus_student_loans,0.62
131000,income_tax,0.45
131000,plus_nics,0.47
131000,plus_PA_withdrawl,0.47
131000,plus_child_benefit_withdrawal,0.47
131000,plus_student_loans,0.62
131100,income_tax,0.45
131100,plus_nics,0.47
131100,plus_PA_withdrawl,0.47
131100,plus_child_benefit_withdrawal,0.47
131100,plus_student_loans,0.62
131200,income_tax,0.45
131200,plus_nics,0.47
131200,plus_PA_withdrawl,0.47
131200,plus_child_benefit_withdrawal,0.47
131200,plus_student_loans,0.62
131300,income_tax,0.45
131300,plus_nics,0.47
131300,plus_PA_withdrawl,0.47
131300,plus_child_benefit_withdrawal,0.47
131300,plus_student_loans,0.62
131400,income_tax,0.45
131400,plus_nics,0.47
131400,plus_PA_withdrawl,0.47
131400,plus_child_benefit_withdrawal,0.47
131400,plus_student_loans,0.62
131500,income_tax,0.45
131500,plus_nics,0.47
131500,plus_PA_withdrawl,0.47
131500,plus_child_benefit_withdrawal,0.47
131500,plus_student_loans,0.62
131600,income_tax,0.45
131600,plus_nics,0.47
131600,plus_PA_withdrawl,0.47
131600,plus_child_benefit_withdrawal,0.47
131600,plus_student_loans,0.62
131700,income_tax,0.45
131700,plus_nics,0.47
131700,plus_PA_withdrawl,0.47
131700,plus_child_benefit_withdrawal,0.47
131700,plus_student_loans,0.62
131800,income_tax,0.45
131800,plus_nics,0.47
131800,plus_PA_withdrawl,0.47
131800,plus_child_benefit_withdrawal,0.47
131800,plus_student_loans,0.62
131900,income_tax,0.45
131900,plus_nics,0.47
131900,plus_PA_withdrawl,0.47
131900,plus_child_benefit_withdrawal,0.47
131900,plus_student_loans,0.62
132000,income_tax,0.45
132000,plus_nics,0.47
132000,plus_PA_withdrawl,0.47
132000,plus_child_benefit_withdrawal,0.47
132000,plus_student_loans,0.62
132100,income_tax,0.45
132100,plus_nics,0.47
132100,plus_PA_withdrawl,0.47
132100,plus_child_benefit_withdrawal,0.47
132100,plus_student_loans,0.62
132200,income_tax,0.45
132200,plus_nics,0.47
132200,plus_PA_withdrawl,0.47
132200,plus_child_benefit_withdrawal,0.47
132200,plus_student_loans,0.62
132300,income_tax,0.45
132300,plus_nics,0.47
132300,plus_PA_withdrawl,0.47
132300,plus_child_benefit_withdrawal,0.47
132300,plus_student_loans,0.62
132400,income_tax,0.45
132400,plus_nics,0.47
132400,plus_PA_withdrawl,0.47
132400,plus_child_benefit_withdrawal,0.47
132400,plus_student_loans,0.62
132500,income_tax,0.45
132500,plus_nics,0.47
132500,plus_PA_withdrawl,0.47
132500,plus_child_benefit_withdrawal,0.47
132500,plus_student_loans,0.62
132600,income_tax,0.45
132600,plus_nics,0.47
132600,plus_PA_withdrawl,0.47
132600,plus_child_benefit_withdrawal,0.47
132600,plus_student_loans,0.62
132700,income_tax,0.45
132700,plus_nics,0.47
132700,plus_PA_withdrawl,0.47
132700,plus_child_benefit_withdrawal,0.47
132700,plus_student_loans,0.62
132800,income_tax,0.45
132800,plus_nics,0.47
132800,plus_PA_withdrawl,0.47
132800,plus_child_benefit_withdrawal,0.47
132800,plus_student_loans,0.62
132900,income_tax,0.45
132900,plus_nics,0.47
132900,plus_PA_withdrawl,0.47
132900,plus_child_benefit_withdrawal,0.47
132900,plus_student_loans,0.62
133000,income_tax,0.45
133000,plus_nics,0.47
133000,plus_PA_withdrawl,0.47
133000,plus_child_benefit_withdrawal,0.47
133000,plus_student_loans,0.62
133100,income_tax,0.45
133100,plus_nics,0.47
133100,plus_PA_withdrawl,0.47
133100,plus_child_benefit_withdrawal,0.47
133100,plus_student_loans,0.62
133200,income_tax,0.45
133200,plus_nics,0.47
133200,plus_PA_withdrawl,0.47
133200,plus_child_benefit_withdrawal,0.47
133200,plus_student_loans,0.62
133300,income_tax,0.45
133300,plus_nics,0.47
133300,plus_PA_withdrawl,0.47
133300,plus_child_benefit_withdrawal,0.47
133300,plus_student_loans,0.62
133400,income_tax,0.45
133400,plus_nics,0.47
133400,plus_PA_withdrawl,0.47
133400,plus_child_benefit_withdrawal,0.47
133400,plus_student_loans,0.62
133500,income_tax,0.45
133500,plus_nics,0.47
133500,plus_PA_withdrawl,0.47
133500,plus_child_benefit_withdrawal,0.47
133500,plus_student_loans,0.62
133600,income_tax,0.45
133600,plus_nics,0.47
133600,plus_PA_withdrawl,0.47
133600,plus_child_benefit_withdrawal,0.47
133600,plus_student_loans,0.62
133700,income_tax,0.45
133700,plus_nics,0.47
133700,plus_PA_withdrawl,0.47
133700,plus_child_benefit_withdrawal,0.47
133700,plus_student_loans,0.62
133800,income_tax,0.45
133800,plus_nics,0.47
133800,plus_PA_withdrawl,0.47
133800,plus_child_benefit_withdrawal,0.47
133800,plus_student_loans,0.62
133900,income_tax,0.45
133900,plus_nics,0.47
133900,plus_PA_withdrawl,0.47
133900,plus_child_benefit_withdrawal,0.47
133900,plus_student_loans,0.62
134000,income_tax,0.45
134000,plus_nics,0.47
134000,plus_PA_withdrawl,0.47
134000,plus_child_benefit_withdrawal,0.47
134000,plus_student_loans,0.62
134100,income_tax,0.45
134100,plus_nics,0.47
134100,plus_PA_withdrawl,0.47
134100,plus_child_benefit_withdrawal,0.47
134100,plus_student_loans,0.62
134200,income_tax,0.45
134200,plus_nics,0.47
134200,plus_PA_withdrawl,0.47
134200,plus_child_benefit_withdrawal,0.47
134200,plus_student_loans,0.62
134300,income_tax,0.45
134300,plus_nics,0.47
134300,plus_PA_withdrawl,0.47
134300,plus_child_benefit_withdrawal,0.47
134300,plus_student_loans,0.62
134400,income_tax,0.45
134400,plus_nics,0.47
134400,plus_PA_withdrawl,0.47
134400,plus_child_benefit_withdrawal,0.47
134400,plus_student_loans,0.62
134500,income_tax,0.45
134500,plus_nics,0.47
134500,plus_PA_withdrawl,0.47
134500,plus_child_benefit_withdrawal,0.47
134500,plus_student_loans,0.62
134600,income_tax,0.45
134600,plus_nics,0.47
134600,plus_PA_withdrawl,0.47
134600,plus_child_benefit_withdrawal,0.47
134600,plus_student_loans,0.62
134700,income_tax,0.45
134700,plus_nics,0.47
134700,plus_PA_withdrawl,0.47
134700,plus_child_benefit_withdrawal,0.47
134700,plus_student_loans,0.62
134800,income_tax,0.45
134800,plus_nics,0.47
134800,plus_PA_withdrawl,0.47
134800,plus_child_benefit_withdrawal,0.47
134800,plus_student_loans,0.62
134900,income_tax,0.45
134900,plus_nics,0.47
134900,plus_PA_withdrawl,0.47
134900,plus_child_benefit_withdrawal,0.47
134900,plus_student_loans,0.62
135000,income_tax,0.45
135000,plus_nics,0.47
135000,plus_PA_withdrawl,0.47
135000,plus_child_benefit_withdrawal,0.47
135000,plus_student_loans,0.62
135100,income_tax,0.45
135100,plus_nics,0.47
135100,plus_PA_withdrawl,0.47
135100,plus_child_benefit_withdrawal,0.47
135100,plus_student_loans,0.62
135200,income_tax,0.45
135200,plus_nics,0.47
135200,plus_PA_withdrawl,0.47
135200,plus_child_benefit_withdrawal,0.47
135200,plus_student_loans,0.62
135300,income_tax,0.45
135300,plus_nics,0.47
135300,plus_PA_withdrawl,0.47
135300,plus_child_benefit_withdrawal,0.47
135300,plus_student_loans,0.62
135400,income_tax,0.45
135400,plus_nics,0.47
135400,plus_PA_withdrawl,0.47
135400,plus_child_benefit_withdrawal,0.47
135400,plus_student_loans,0.62
135500,income_tax,0.45
135500,plus_nics,0.47
135500,plus_PA_withdrawl,0.47
135500,plus_child_benefit_withdrawal,0.47
135500,plus_student_loans,0.62
135600,income_tax,0.45
135600,plus_nics,0.47
135600,plus_PA_withdrawl,0.47
135600,plus_child_benefit_withdrawal,0.47
135600,plus_student_loans,0.62
135700,income_tax,0.45
135700,plus_nics,0.47
135700,plus_PA_withdrawl,0.47
135700,plus_child_benefit_withdrawal,0.47
135700,plus_student_loans,0.62
135800,income_tax,0.45
135800,plus_nics,0.47
135800,plus_PA_withdrawl,0.47
135800,plus_child_benefit_withdrawal,0.47
135800,plus_student_loans,0.62
135900,income_tax,0.45
135900,plus_nics,0.47
135900,plus_PA_withdrawl,0.47
135900,plus_child_benefit_withdrawal,0.47
135900,plus_student_loans,0.62
136000,income_tax,0.45
136000,plus_nics,0.47
136000,plus_PA_withdrawl,0.47
136000,plus_child_benefit_withdrawal,0.47
136000,plus_student_loans,0.62
136100,income_tax,0.45
136100,plus_nics,0.47
136100,plus_PA_withdrawl,0.47
136100,plus_child_benefit_withdrawal,0.47
136100,plus_student_loans,0.62
136200,income_tax,0.45
136200,plus_nics,0.47
136200,plus_PA_withdrawl,0.47
136200,plus_child_benefit_withdrawal,0.47
136200,plus_student_loans,0.62
136300,income_tax,0.45
136300,plus_nics,0.47
136300,plus_PA_withdrawl,0.47
136300,plus_child_benefit_withdrawal,0.47
136300,plus_student_loans,0.62
136400,income_tax,0.45
136400,plus_nics,0.47
136400,plus_PA_withdrawl,0.47
136400,plus_child_benefit_withdrawal,0.47
136400,plus_student_loans,0.62
136500,income_tax,0.45
136500,plus_nics,0.47
136500,plus_PA_withdrawl,0.47
136500,plus_child_benefit_withdrawal,0.47
136500,plus_student_loans,0.62
136600,income_tax,0.45
136600,plus_nics,0.47
136600,plus_PA_withdrawl,0.47
136600,plus_child_benefit_withdrawal,0.47
136600,plus_student_loans,0.62
136700,income_tax,0.45
136700,plus_nics,0.47
136700,plus_PA_withdrawl,0.47
136700,plus_child_benefit_withdrawal,0.47
136700,plus_student_loans,0.62
136800,income_tax,0.45
136800,plus_nics,0.47
136800,plus_PA_withdrawl,0.47
136800,plus_child_benefit_withdrawal,0.47
136800,plus_student_loans,0.62
136900,income_tax,0.45
136900,plus_nics,0.47
136900,plus_PA_withdrawl,0.47
136900,plus_child_benefit_withdrawal,0.47
136900,plus_student_loans,0.62
137000,income_tax,0.45
137000,plus_nics,0.47
137000,plus_PA_withdrawl,0.47
137000,plus_child_benefit_withdrawal,0.47
137000,plus_student_loans,0.62
137100,income_tax,0.45
137100,plus_nics,0.47
137100,plus_PA_withdrawl,0.47
137100,plus_child_benefit_withdrawal,0.47
137100,plus_student_loans,0.62
137200,income_tax,0.45
137200,plus_nics,0.47
137200,plus_PA_withdrawl,0.47
137200,plus_child_benefit_withdrawal,0.47
137200,plus_student_loans,0.62
137300,income_tax,0.45
137300,plus_nics,0.47
137300,plus_PA_withdrawl,0.47
137300,plus_child_benefit_withdrawal,0.47
137300,plus_student_loans,0.62
137400,income_tax,0.45
137400,plus_nics,0.47
137400,plus_PA_withdrawl,0.47
137400,plus_child_benefit_withdrawal,0.47
137400,plus_student_loans,0.62
137500,income_tax,0.45
137500,plus_nics,0.47
137500,plus_PA_withdrawl,0.47
137500,plus_child_benefit_withdrawal,0.47
137500,plus_student_loans,0.62
