Date,Country,Gender,Value,Temp,Timestamp
2016-05-01,US,Male,0.849832988,42491.00,1462060800
2016-06-01,US,Male,0.850934266,42522.00,1464739200
2016-07-01,US,Male,0.848824313,42552.00,1467331200
2016-08-01,US,Male,0.848325934,42583.00,1470009600
2016-09-01,US,Male,0.849028117,42614.00,1472688000
2016-10-01,US,Male,0.849580095,42644.00,1475280000
2016-11-01,US,Male,0.849682065,42675.00,1477958400
2016-12-01,US,Male,0.850831648,42705.00,1480550400
2017-01-01,US,Male,0.85249351,42736.00,1483228800
2017-02-01,US,Male,0.851448742,42767.00,1485907200
2017-03-01,US,Male,0.851582058,42795.00,1488326400
2017-04-01,US,Male,0.854009764,42826.00,1491004800
2017-05-01,US,Male,0.853137309,42856.00,1493596800
2017-06-01,US,Male,0.853468416,42887.00,1496275200
2017-07-01,US,Male,0.852878837,42917.00,1498867200
2017-08-01,US,Male,0.849569118,42948.00,1501545600
2017-09-01,US,Male,0.85673937,42979.00,1504224000
2017-10-01,US,Male,0.85610023,43009.00,1506816000
2017-11-01,US,Male,0.856276677,43040.00,1509494400
2017-12-01,US,Male,0.860120067,43070.00,1512086400
2018-01-01,US,Male,0.85927689,43101.00,1514764800
2018-02-01,US,Male,0.86361136,43132.00,1517443200
2018-03-01,US,Male,0.86198615,43160.00,1519862400
2018-04-01,US,Male,0.862455857,43191.00,1522540800
2018-05-01,US,Male,0.863552025,43221.00,1525132800
2018-06-01,US,Male,0.86111769,43252.00,1527811200
2018-07-01,US,Male,0.862101926,43282.00,1530403200
2018-08-01,US,Male,0.859399113,43313.00,1533081600
2018-09-01,US,Male,0.859843816,43344.00,1535760000
2018-10-01,US,Male,0.861440116,43374.00,1538352000
2018-11-01,US,Male,0.863676842,43405.00,1541030400
2018-12-01,US,Male,0.860787906,43435.00,1543622400
2019-01-01,US,Male,0.86444662,43466.00,1546300800
2019-02-01,US,Male,0.865041133,43497.00,1548979200
2019-03-01,US,Male,0.86721445,43525.00,1551398400
2019-04-01,US,Male,0.864269651,43556.00,1554076800
2019-05-01,US,Male,0.863123604,43586.00,1556668800
2019-06-01,US,Male,0.861300123,43617.00,1559347200
2019-07-01,US,Male,0.861597583,43647.00,1561939200
2019-08-01,US,Male,0.861949707,43678.00,1564617600
2019-09-01,US,Male,0.86454662,43709.00,1567296000
2019-10-01,US,Male,0.864819809,43739.00,1569888000
2019-11-01,US,Male,0.867491523,43770.00,1572566400
2019-12-01,US,Male,0.86515765,43800.00,1575158400
2020-01-01,US,Male,0.866177898,43831.00,1577836800
2020-02-01,US,Male,0.864342422,43862.00,1580515200
2020-03-01,US,Male,0.857969498,43891.00,1583020800
2020-04-01,US,Male,0.759263838,43922.00,1585699200
2020-05-01,US,Male,0.779099994,43952.00,1588291200
2020-06-01,US,Male,0.794957416,43983.00,1590969600
2020-07-01,US,Male,0.797795197,44013.00,1593561600
2020-08-01,US,Male,0.814279442,44044.00,1596240000
2020-09-01,US,Male,0.814933324,44075.00,1598918400
2020-10-01,US,Male,0.821344209,44105.00,1601510400
2020-11-01,US,Male,0.82006412,44136.00,1604188800
2020-12-01,US,Male,0.823514082,44166.00,1606780800
2021-01-01,US,Male,0.826593653,44197.00,1609459200
2021-02-01,US,Male,0.827301194,44228.00,1612137600
2021-03-01,US,Male,0.82778931,44256.00,1614556800
2021-04-01,US,Male,0.828728263,44287.00,1617235200
2021-05-01,US,Male,0.829450958,44317.00,1619827200
2021-06-01,US,Male,0.830609579,44348.00,1622505600
2021-07-01,US,Male,0.838311229,44378.00,1625097600
2021-08-01,US,Male,0.839734832,44409.00,1627776000
2021-09-01,US,Male,0.841453728,44440.00,1630454400
2021-10-01,US,Male,0.846639762,44470.00,1633046400
2021-11-01,US,Male,0.850291509,44501.00,1635724800
2021-12-01,US,Male,0.850900654,44531.00,1638316800
2022-01-01,US,Male,0.850644313,44562.00,1640995200
2022-02-01,US,Male,0.858703328,44593.00,1643673600
2022-03-01,US,Male,0.859708143,44621.00,1646092800
2022-04-01,US,Male,0.859586436,44652.00,1648771200
2022-05-01,US,Male,0.860106654,44682.00,1651363200
2022-06-01,US,Male,0.857822646,44713.00,1654041600
2022-07-01,US,Male,0.858169301,44743.00,1656633600
2022-08-01,US,Male,0.858218457,44774.00,1659312000
2022-09-01,US,Male,0.861372871,44805.00,1661990400
2022-10-01,US,Male,0.857946224,44835.00,1664582400
2022-11-01,US,Male,0.858345611,44866.00,1667260800
2022-12-01,US,Male,0.861673959,44896.00,1669852800
2023-01-01,US,Male,0.857657694,44927.00,1672531200
